seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
385,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
425,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
430,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
435,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
440,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
445,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
450,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
455,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
460,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
465,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
470,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
475,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
480,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
485,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
490,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
495,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
500,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
505,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
510,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
515,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
520,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
525,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
530,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
535,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
540,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
545,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
550,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
555,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
560,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
565,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
570,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
575,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
580,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
585,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
590,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
595,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
600,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
605,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
610,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
