timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1552117110271,71379,88052,20589,36221,3069,4241,1089103,207533,1,20
1552117111255,29038,45543,14007,65218,2730,9370,479249,180866,1,20
1552117112259,5299,11498,6995,8177,8543,7707,195922,26307,1,20
1552117113256,29079,70491,8980,10049,1097,2222,939680,127704,1,20
1552117114248,142222,59377,17760,76480,6880,8994,1022046,191958,1,20
1552117115242,73924,125248,28216,22776,6823,5195,1438870,66787,1,20
1552117116269,66848,36704,12070,123513,13991,7440,412724,588035,1,20
1552117117225,7887,44850,3388,4171,2620,999,154032,28855,1,20
1552117118232,10374,17759,6725,7240,914,1861,716875,49626,1,20
1552117119234,50361,41123,59163,48445,36206,64719,1626571,266440,1,20
1552117120212,226242,43357,124175,118033,94651,81026,1903202,744849,1,20
1552117121218,101730,86343,49872,108072,78225,116647,2129126,664285,1,20
1552117122224,18717,44445,10431,15144,6975,5848,1081914,78723,1,20
1552117123207,11286,22100,2632,15326,1077,3782,937754,50265,1,20
1552117124201,15886,317055,30302,34718,4593,5933,1651834,156788,1,20
1552117125200,2388,23356,4884,9002,452,4692,97957,37365,1,20
1552117126208,79792,40779,23698,23970,4083,7564,738317,542928,1,20
1552117127200,73678,39957,25757,39531,4346,6533,963071,132170,1,20
1552117128213,143490,940997,80834,133922,21892,16787,1381804,937983,1,20
1552117129195,11735,152986,21929,37976,5241,13050,1690547,89214,1,20
1552117130190,53184,99075,36728,33339,5028,19613,553388,186915,1,20
1552117131218,102956,36998,18119,21588,3423,10042,581278,175137,1,20
1552117132154,42035,84528,48473,53584,113574,134353,1407039,425965,1,20
1552117133151,250372,453913,73189,46852,24402,29076,2306819,781808,1,20
1552117134158,94372,630912,95955,126074,9431,54255,1217167,600194,1,20
1552117135163,683853,857562,47077,141062,8391,28097,854826,643474,1,20
1552117136159,42159,77724,21476,55077,3485,2605,1030623,391388,1,20
1552117137141,24230,24210,25009,30546,5271,3378,1180908,193829,1,20
1552117138128,28760,32017,23224,46128,3866,6299,670340,419532,1,20
1552117139145,21603,30916,5247,12661,1374,3458,307568,55220,1,20
1552117140111,12930,1969,4798,9246,2575,2335,806776,56351,1,20
1552117141134,19653,36490,15831,14803,1262,4098,502778,74729,1,20
1552117142114,22691,330910,98247,77483,43042,38933,726390,680974,1,20
1552117143098,38859,16791,17185,6363,21961,21721,277326,131263,1,20
1552117144102,94185,390779,222036,523798,199342,266348,706973,612505,1,20
1552117145115,30034,66060,17853,8145,8808,27862,587664,62388,1,20
1552117146087,121867,246230,108207,77411,92818,95385,2164267,1668000,1,20
1552117147101,38192,171438,44089,55508,41680,48524,631835,443784,1,20
1552117148072,6710,2055,4021,6364,6514,1670,545003,43278,1,20
1552117149068,44870,54724,70199,37456,22095,41633,1349612,305387,1,20
1552117150088,11397,27593,20302,17077,1989,3776,991676,31596,1,20
1552117151071,13927,9802,5367,11384,1377,2827,217750,77427,1,20
1552117152073,11461,33157,13404,15103,6963,12411,529244,159875,1,20
1552117153088,284823,279916,41662,210970,49664,25465,664421,520649,1,20
1552117154038,10877,4760,8886,17212,3712,2390,2188800,32909,1,20
1552117155056,34832,35363,20471,73825,3369,9136,1019128,141951,1,20
1552117156057,129357,239208,84827,147379,18000,16216,1842743,886940,1,20
1552117157085,19666,40224,6076,11354,1862,3034,796547,37217,1,20
1552117158028,57419,147258,23723,34751,12481,19276,1895796,225587,1,20
1552117159026,16846,108579,23759,32423,3744,4027,691589,238986,1,20
1552117160035,3840,21808,5945,16047,780,1336,197161,147416,1,20
1552117161011,11227,829,3607,5563,403,1212,298843,69437,1,20
1552117162015,37151,57005,23357,31562,5714,10202,830700,147156,1,20
1552117163014,41924,18675,38099,53305,7716,8845,554168,192300,1,20
1552117164014,21271,32954,19058,29380,6202,7091,2103460,186322,1,20
1552117164997,115912,357765,31251,136430,18630,43752,1006836,1405515,1,20
1552117165992,13743,62753,13045,26155,4756,9981,662437,277864,1,20
1552117166982,5890,4190,1417,3018,307,676,123830,36343,1,20
1552117167983,8779,24234,9509,5924,916,2388,128795,70285,1,20
1552117168987,21870,25589,4341,5822,1453,4539,239988,129296,1,20
1552117169973,12105,13517,3321,12744,790,1699,481689,51058,1,20
1552117170977,85839,23002,10296,17906,6383,8373,1313922,475307,1,20
1552117171972,17322,34372,15931,29178,4899,3475,880697,289841,1,20
1552117172958,13173,13807,5300,5237,1143,1488,289078,37092,1,20
1552117173947,11180,26530,8900,5432,1004,1460,1289748,40183,1,20
1552117174938,57869,7981,33401,13431,5976,4113,1172130,280314,1,20
1552117175947,35893,118423,82359,35187,20295,18965,1049564,503248,1,20
1552117176941,101629,22853,47247,114186,39359,34308,1412543,209482,1,20
1552117177929,62002,138174,81435,57872,14397,18878,514091,392987,1,20
1552117178940,26371,31632,19474,42775,8127,9086,226264,28218,1,20
1552117179913,225350,456245,154626,291008,65322,99733,1228498,253821,1,20
1552117180931,15723,35573,14919,29049,6889,21640,1012931,27757,1,20
1552117181913,61002,56176,30967,29598,6117,7183,1177321,282269,1,20
1552117182937,70815,43614,19189,20596,15448,16603,1023148,239911,1,20
1552117183904,23240,6899,10822,7637,2455,3217,185324,127340,1,20
1552117184912,14984,26467,14788,36344,4904,7211,2461089,233536,1,20
1552117185887,24975,65659,17776,8699,5957,9211,491307,304124,1,20
1552117186886,10975,16723,18749,35451,19733,13287,936038,109694,1,20
1552117187864,50533,31319,15747,29520,2850,9256,1297298,274897,1,20
1552117188870,4008,37841,2645,23414,523,1197,367861,77726,1,20
1552117189872,3643,4850,4864,1325,1136,2109,253450,23668,1,20
1552117190869,14870,9975,8472,4978,2382,5650,553917,58046,1,20
1552117191869,55508,40409,27662,27039,13530,14365,983404,211783,1,20
1552117192853,6629,7801,3646,7040,1260,2340,208623,55677,1,20
1552117193834,9768,3409,4871,4710,1891,2062,232398,72049,1,20
1552117194836,51157,58510,12295,26906,8328,8282,884244,402904,1,20
1552117195844,7151,17480,3917,1592,1141,2003,158941,7251,1,20
1552117196822,55283,80231,27518,25615,5442,6280,137127,217498,1,20
1552117197824,25691,55344,30511,186298,6044,13720,1666969,107512,1,20
1552117198844,16576,4221,5265,12988,2779,5146,148033,100670,1,20
1552117199816,16086,63872,12109,10379,4639,4931,251354,119013,1,20
1552117200829,39477,46474,8925,35242,4708,5089,1604522,175968,1,20
1552117201815,85523,277831,117083,131445,7529,18357,2283128,1893308,1,20
1552117202798,62151,72574,7672,32033,2111,10777,827749,174974,1,20
1552117203794,55951,37090,15809,50776,5901,6012,516536,770009,1,20
1552117204814,44088,43449,11556,13143,4599,6633,522761,96868,1,20
1552117205781,18038,13803,17524,65939,5068,10844,892730,348533,1,20
1552117206783,32223,21911,25258,30406,4072,5756,1558761,332987,1,20
1552117207769,33939,89086,20922,23242,7539,9055,794611,185789,1,20
1552117208785,13288,9997,2923,7584,1183,1788,62953,121153,1,20
1552117209769,79336,11190,19442,7241,3743,6737,622633,104893,1,20
1552117210773,38757,54295,18663,47991,4111,8662,968439,230907,1,20
1552117211756,24584,23148,14703,28674,3257,8637,341509,269409,1,20
1552117212783,36031,64527,9529,41372,5381,6138,1845425,371045,1,20
1552117213760,5523,22298,3858,8002,1079,3967,116683,35642,1,20
1552117214754,27783,89528,21491,30797,4421,7769,1123516,46135,1,20
1552117215745,54176,64717,16758,25743,11620,6271,1045389,174505,1,20
1552117216722,8565,20753,3366,9146,725,1821,248876,28255,1,20
1552117217741,16310,38511,21338,28118,8932,8703,406772,173682,1,20
1552117218724,43608,39906,26336,45153,3452,9480,993077,327284,1,20
1552117219726,114321,218809,72572,127956,14984,37291,2035739,523424,1,20
1552117220705,36605,19659,8602,26553,4423,3178,1073359,37342,1,20
1552117221710,95663,247393,97393,48765,9150,22867,2189782,374069,1,20
1552117222759,34969,45600,47248,22306,4325,10795,1010542,317677,1,20
1552117223710,8921,39620,15135,36647,4991,4813,254546,213922,1,20
1552117224697,4148,44413,6331,7721,1238,1597,592070,38586,1,20
1552117225697,77049,22325,9769,51762,8276,11576,814632,185698,1,20
1552117226706,53015,53901,22702,10547,6002,7080,2109628,148932,1,20
1552117227686,21171,35026,11693,36354,2412,4607,1306115,381386,1,20
1552117228682,2456,14058,2809,4981,1197,1226,109966,64545,1,20
1552117229661,15374,8820,4417,4891,1030,1061,184245,67651,1,20
1552117230648,12865,10187,4542,14116,1169,3362,1289512,23629,1,20
1552117231656,25425,112536,15384,15682,7104,9749,2571943,191254,1,20
1552117232650,2780,17360,5663,2893,1139,2645,223848,78924,1,20
1552117233649,21202,11023,4589,4768,1454,1478,192282,76872,1,20
1552117234654,16391,21389,4788,4131,1297,3331,130489,84976,1,20
1552117235637,30442,90317,13746,12477,9814,6185,1369789,316090,1,20
1552117236638,41146,60033,38043,38370,5165,9202,2233935,561391,1,20
1552117237637,40035,65432,15693,16742,8484,13153,1085325,240505,1,20
1552117238621,41535,87687,26576,24190,4166,13352,842487,193641,1,20
1552117239606,176293,51490,82147,74225,7328,9641,1914149,352666,1,20
1552117240625,41715,61935,26113,38920,8882,24654,948473,64109,1,20
1552117241626,45331,22231,11769,18362,6260,3698,736628,106932,1,20
1552117242611,24394,7808,6855,12982,1058,4176,281830,68757,1,20
1552117243599,8031,12676,3952,7078,1284,3574,407932,33601,1,20
1552117244594,14938,62543,5556,8627,5266,7327,104789,27454,1,20
1552117245576,11591,7060,9869,9421,1714,4079,149608,47452,1,20
1552117246608,32497,5905,23308,53877,5905,14010,1494880,125803,1,20
1552117247578,19791,60121,17808,21563,2853,5521,837707,121414,1,20
1552117248578,36403,135501,26603,88301,25677,24227,296782,99306,1,20
1552117249565,37484,51863,64595,33902,10557,14068,918562,224576,1,20
1552117250568,35045,2835,20089,32203,10707,18698,1563639,223495,1,20
1552117251572,19469,123605,36823,62801,24652,23613,790140,168548,1,20
1552117252567,19838,24855,8093,9370,1632,2206,781649,59010,1,20
1552117253540,61344,48629,61192,37789,50037,23848,2374962,352093,1,20
1552117254551,22431,58943,14688,7541,3063,6915,686715,24624,1,20
1552117255538,3990,90009,38699,54194,35304,107418,972268,50143,1,20
1552117256547,89546,108114,86367,190442,38817,29420,2037423,62699,1,20
1552117257521,219476,134842,379075,232907,104911,212649,761534,1065977,1,20
1552117258534,15050,6205,13554,10504,4193,7523,364962,55155,1,20
1552117259504,21991,25318,60660,28613,6847,20907,2095066,533243,1,20
1552117260512,8425,15510,3070,4950,1157,5670,165414,45869,1,20
1552117261527,80953,72876,34861,121801,12488,28756,1483801,761400,1,20
1552117262514,25172,71778,33250,27444,16905,13414,1350425,368575,1,20
1552117263510,14537,11717,4260,6493,1040,1090,172872,35112,1,20
1552117264519,23212,31993,3510,2955,903,1324,131397,36281,1,20
1552117265581,4138,8344,8582,12337,1400,4164,313098,13427,1,20
1552117266478,29622,34008,24741,10329,6528,3135,763041,442931,1,20
1552117267491,440841,181175,112062,54155,12602,32017,1151964,3527911,1,20
1552117268477,53095,80282,15538,183826,23208,11450,1254126,324299,1,20
1552117269471,55285,125519,55112,97002,23537,39200,1430250,711249,1,20
1552117270453,99291,349948,110394,142407,57427,36248,1242858,830683,1,20
1552117271447,7365,18794,5303,11613,892,1305,529992,43300,1,20
1552117272467,35007,74943,13558,13313,5047,7561,302584,114962,1,20
1552117273450,79274,65437,27565,39227,6241,10871,917882,175290,1,20
1552117274457,130860,178825,22316,39036,25453,17471,404371,640694,1,20
1552117275449,58556,140288,121355,81404,148111,201393,525769,281499,1,20
1552117276421,160572,84981,18337,54948,11893,4653,343335,325481,1,20
1552117277434,15697,9833,3127,6200,3287,2580,664175,46535,1,20
1552117278429,70899,170721,77162,52758,34665,33655,929400,325796,1,20
1552117279406,57337,19831,39023,33151,10957,24723,93420,214164,1,20
1552117280426,38643,33331,26529,16799,4311,10253,642171,42329,1,20
1552117281406,7221,22790,2849,9230,1207,2643,58406,48646,1,20
1552117282407,20840,70503,43589,34782,5098,6511,308567,85820,1,20
1552117283416,5898,17663,5080,5835,727,1849,255646,48161,1,20
1552117284407,8788,176253,10817,17799,2984,4390,2217595,187379,1,20
1552117285393,8934,17941,8305,2940,1691,2780,111538,49762,1,20
1552117286398,29847,10611,14112,15714,4110,5954,138812,114085,1,20
1552117287383,27000,89187,37394,22446,10064,17415,1111653,373325,1,20
1552117288732,95133,16802,17192,15800,4961,17145,721275,557595,1,20
1552117289381,221999,276354,61869,136631,17212,39309,1629194,230858,1,20
1552117290346,6722,6080,4005,9447,789,2407,280804,70657,1,20
1552117291351,4904,39870,2179,8735,963,1860,69945,47206,1,20
1552117292377,70571,73215,13661,35080,6628,10503,915125,306778,1,20
1552117293331,4398,37387,3874,20230,1779,4470,783022,40308,1,20
1552117294341,45225,53489,25121,49971,19602,20421,219213,146988,1,20
1552117295331,60058,37453,37179,68779,23649,19101,944966,395939,1,20
1552117296332,18006,28195,8231,10923,10417,6023,362275,120304,1,20
1552117297338,116003,88333,40351,24328,21858,23349,1956227,119279,1,20
1552117298315,5422,52178,9550,3221,1518,2092,552956,22834,1,20
1552117299319,220785,67937,68710,113775,49717,94668,956028,633408,1,20
1552117300319,59348,6785,47278,121235,21990,16879,1471374,113638,1,20
1552117301310,34182,56721,20447,30782,12581,10923,1552972,109957,1,20
1552117302303,91147,2715,53810,166456,25561,22632,975752,151991,1,20
1552117303307,211537,1519794,323161,225106,106092,176909,2142252,1211615,1,20
1552117304310,46415,17716,44013,75690,39848,84713,1184283,539074,1,20
1552117305274,87538,13160,20027,11417,16793,30566,593359,169785,1,20
1552117306284,278910,727135,176338,87269,188915,240503,2218288,683633,1,20
1552117307277,79502,29654,46954,22547,22595,36820,692747,335539,1,20
1552117308277,53667,43340,22255,43640,17247,17436,676875,332560,1,20
1552117309277,130605,410034,67381,108584,42861,39041,490333,132158,1,20
1552117310260,67886,22368,51745,171995,92471,68921,239869,1357186,1,20
1552117311245,103224,35304,101040,109285,97174,100608,1060886,500238,1,20
1552117312301,3877,12959,4418,1616,1009,1899,155974,22345,1,20
1552117313247,111597,139645,33433,42364,41938,31416,1551651,631588,1,20
1552117314230,44710,71299,86478,63105,15808,22604,2227495,382440,1,20
1552117315256,4876,19826,8919,6209,1977,3197,703191,70899,1,20
1552117316244,49699,9055,19645,43649,3085,10071,289570,92269,1,20
1552117317216,475029,846920,123690,245318,42697,41930,2176256,1454042,1,20
1552117318233,15358,5648,4277,10906,1340,3303,127770,27652,1,20
1552117319208,23887,106659,11719,31971,10572,10524,339666,177212,1,20
1552117320203,9137,53651,22816,19611,11631,19276,119387,51809,1,20
1552117321203,41932,36914,88810,135588,19812,23379,796906,140683,1,20
1552117322204,137313,307987,157017,55910,69143,73044,1330797,249842,1,20
1552117323190,10040,14202,21028,26497,4532,5627,1849507,173701,1,20
1552117324191,24968,24185,15478,11098,9264,17059,224190,106031,1,20
1552117325191,98874,451020,144154,52373,60754,98756,2627602,612170,1,20
1552117326181,18007,54764,9091,27528,3225,3786,1491434,85727,1,20
1552117327177,42972,118104,24918,17614,10405,6768,495967,360213,1,20
1552117328174,59301,56014,31992,44205,12805,11708,547547,207646,1,20
1552117329159,39529,13304,5005,6779,1886,2115,100694,87393,1,20
1552117330158,12563,23652,8333,20309,4185,4906,973801,150548,1,20
1552117331165,15496,47329,9648,5590,2019,3930,893471,26861,1,20
1552117332167,24166,71937,10871,4884,6332,7350,322567,102206,1,20
1552117333151,16238,42086,8018,5200,3357,2857,234189,63703,1,20
1552117334133,56326,84173,138366,221004,99931,221157,547962,276708,1,20
1552117335147,40651,48329,65666,59025,22570,46078,1271451,59658,1,20
1552117336131,14198,38028,2986,4477,2702,1812,237687,36639,1,20
1552117337135,11250,43075,25055,52167,8169,22183,710930,316813,1,20
1552117338138,13647,4204,3938,2892,2011,2978,521647,35453,1,20
1552117339109,80430,76244,17320,29680,4875,5514,562995,512418,1,20
1552117340119,450024,219272,83047,130708,31324,53856,997366,1358039,1,20
1552117341101,52057,281132,22492,38509,8686,14803,1225408,410704,1,20
1552117342084,22970,14721,4555,3565,1163,4301,261429,113314,1,20
1552117343103,128379,36281,21177,38629,9025,35250,1069897,197182,1,20
1552117344108,4703,8403,8293,22362,7642,9856,1716482,53319,1,20
1552117345088,33840,134672,43386,56621,20521,12890,1375259,171109,1,20
1552117346088,21342,1918,6437,3981,2420,3233,139891,73487,1,20
1552117347072,31189,70207,27425,30635,6686,5795,469105,379482,1,20
1552117348082,184341,288531,96187,72124,14425,36187,2416554,752863,1,20
1552117349061,363896,253445,60892,111495,11999,12897,995669,510545,1,20
1552117350059,9643,217455,10519,71790,2241,6244,360388,153024,1,20
1552117351059,157559,103807,111190,83065,9175,64816,1099235,486050,1,20
1552117352065,15348,32915,14123,5717,1109,2266,259806,45214,1,20
1552117353045,13986,9609,4427,4996,1610,1621,131156,76076,1,20
1552117354051,70326,156608,8287,28943,2500,5982,799829,174836,1,20
1552117355031,58912,147333,20394,32415,3326,3796,1726816,335160,1,20
1552117356039,49255,17021,11862,15094,2670,12131,543574,215850,1,20
1552117357014,30863,35968,42878,67811,25898,24557,898413,161163,1,20
1552117358032,137678,160932,53584,123930,109390,40818,1425063,603682,1,20
1552117359056,208588,123438,69544,24049,40762,48342,1795217,461184,1,20
1552117360012,2968,2340,1343,3108,1190,1353,84850,16580,1,20
1552117361005,46717,109273,21717,36208,12059,14928,660267,163284,1,20
1552117361991,19122,88584,46265,64865,14435,22433,1309237,253033,1,20
1552117362986,10440,16964,6284,1519,3136,3270,210604,206151,1,20
1552117363989,114121,418680,168795,119180,50514,43948,1229973,1503009,1,20
1552117364989,32053,171241,90196,71883,14115,26400,997470,364556,1,20
1552117365996,9584,6380,6513,9233,10566,3447,777385,62399,1,20
1552117366972,17717,48922,7656,9997,3423,3864,285051,37803,1,20
1552117367954,80587,5023,41108,27011,5324,12293,1475762,216736,1,20
1552117368960,81148,131576,56579,36860,11462,17784,509284,173977,1,20
1552117369946,10415,33878,4676,11962,2929,2453,59744,117293,1,20
1552117370958,485008,709966,583573,508796,244863,155697,2095911,1979620,1,20
1552117371964,176067,35178,44659,88140,69284,107285,1120328,263233,1,20
1552117372926,356018,122964,368114,81840,30575,63554,547391,901167,1,20
1552117373927,119170,75873,122733,123155,35529,78883,2151003,221172,1,20
1552117374955,5225,52036,26524,24570,6223,9996,1357514,121234,1,20
1552117375926,1384,6894,1015,2873,447,1065,13762,24749,1,20
1552117376912,16654,8044,14517,35852,14965,18840,346073,670275,1,20
1552117377910,17776,5320,18301,7948,2509,5572,135599,73873,1,20
1552117378918,17459,7098,2142,8132,1296,1690,396303,26144,1,20
1552117379917,14207,33085,5372,15458,1251,4768,437354,129412,1,20
1552117380922,43088,29937,38956,28530,7321,17157,1198046,409321,1,20
1552117381881,2668,11558,8169,19320,6022,7937,300895,12336,1,20
1552117382900,20869,25634,26259,25063,15835,15487,703478,113546,1,20
1552117383900,99680,374753,110188,87369,20193,66467,1457988,639022,1,20
1552117384874,8443,68984,13098,77166,4077,6236,426167,157371,1,20
1552117385869,24156,13329,16328,20389,3994,12086,307969,369393,1,20
1552117386858,4733,13051,1129,3893,910,499,68496,5426,1,20
1552117387872,43140,15799,22775,17316,2703,6331,1409951,186825,1,20
1552117388875,45851,40605,23741,27872,4551,5759,1560233,321015,1,20
1552117389912,21338,8399,9825,62774,7820,4918,1143818,252980,1,20
1552117390859,5697,47817,20817,12423,2948,7987,358954,166187,1,20
1552117391850,84683,18127,13407,26282,3930,9307,1126497,336016,1,20
1552117392839,15394,30433,3452,4536,912,2129,161168,41830,1,20
1552117393828,25481,125110,12809,24882,2940,6268,1099345,35324,1,20
1552117394828,12063,15952,3340,18116,1235,1366,258596,43795,1,20
1552117395824,330995,216502,221595,300711,69539,153056,2931745,784459,1,20
1552117396829,2544,1806,6286,3456,2716,3084,75741,16702,1,20
1552117397816,77992,160656,36168,41251,15606,20526,1732093,195691,1,20
1552117398814,26632,127896,26275,38399,5547,9694,589804,336393,1,20
1552117399801,1272138,111784,237920,275890,72448,215249,1808949,451188,1,20
1552117400813,3500,46915,31361,13198,6046,12082,930919,22271,1,20
1552117401789,16482,12514,11850,9523,8071,13550,364619,69550,1,20
1552117402779,34326,21331,36443,25484,42116,43644,707795,177051,1,20
1552117403785,57358,82845,28725,38526,23927,12235,1488554,471883,1,20
1552117404766,49412,88943,13060,17708,8616,4336,619133,323844,1,20
1552117405788,11707,57658,5522,6514,3359,4869,231569,53733,1,20
1552117406771,206062,208030,46116,115881,23588,56281,1916815,657238,1,20
1552117407772,29670,10387,12295,8053,1541,4303,319918,42101,1,20
1552117408761,4438,1951,2980,1265,963,1532,65394,18080,1,20
1552117409739,69672,2474,69493,59314,11684,60141,1726024,231699,1,20
1552117410754,26839,9962,23112,12713,10090,6168,42870,35636,1,20
1552117411759,16098,3468,5415,2125,4433,3634,27173,83176,1,20
1552117412849,45129,13345,10180,13023,8073,16669,185912,93313,1,20
