results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.83538342,,0.84857988,26.8,26.0,Spenders,6,en-us,30.298549
0.83538342,,0.91283858,27.6,27.5,their,6,en-us,30.298549
0.83538342,,0.91283858,28.2,27.6,customers,6,en-us,30.298549
0.83538342,,0.69205189,28.9,28.2,so,6,en-us,30.298549
0.83538342,,0.91283858,29.1,29.0,they're,6,en-us,30.298549
0.83538342,,0.70135146,29.7,29.1,actually,6,en-us,30.298549
0.83538342,,0.91283858,30.1,29.7,increase,6,en-us,30.298549
0.79434931,resource pie with Korea but then the thing is these people are coming in as refugees he wants to be letting so labor force or thing is the unemployment rate in Korea is like 3% and then the young adult unemployment rate is shoots up to an eight point eight percent so that really means that young people are having a hard time finding jobs in other words I keep on going back to the point saying we don't have a large in a resource,0.91283858,30.8,30.3,resource,6,en-us,59.203946
0.79434931,,0.91283858,31.1,30.8,pie,6,en-us,59.203946
0.79434931,,0.91283858,31.3,31.1,with,6,en-us,59.203946
0.79434931,,0.91283858,31.8,31.5,Korea,6,en-us,59.203946
0.79434931,,0.91283858,32.0,31.8,but,6,en-us,59.203946
0.79434931,,0.91283858,32.1,32.0,then,6,en-us,59.203946
0.79434931,,0.91283858,32.2,32.1,the,6,en-us,59.203946
0.79434931,,0.91283858,32.4,32.2,thing,6,en-us,59.203946
0.79434931,,0.91283858,32.8,32.4,is,6,en-us,59.203946
0.79434931,,0.91283858,33.3,33.1,these,6,en-us,59.203946
0.79434931,,0.91283858,33.6,33.3,people,6,en-us,59.203946
0.79434931,,0.91283858,33.8,33.6,are,6,en-us,59.203946
0.79434931,,0.91283858,34.0,33.8,coming,6,en-us,59.203946
0.79434931,,0.91283858,34.1,34.0,in,6,en-us,59.203946
0.79434931,,0.91283858,34.2,34.1,as,6,en-us,59.203946
0.79434931,,0.91283858,34.7,34.2,refugees,6,en-us,59.203946
0.79434931,,0.91283858,34.8,34.7,he,6,en-us,59.203946
0.79434931,,0.91283858,35.1,34.8,wants,6,en-us,59.203946
0.79434931,,0.91283858,35.2,35.1,to,6,en-us,59.203946
0.79434931,,0.91283858,35.4,35.2,be,6,en-us,59.203946
0.79434931,,0.51000881,36.0,35.4,letting,6,en-us,59.203946
0.79434931,,0.91283858,36.7,36.6,so,6,en-us,59.203946
0.79434931,,0.87708563,37.1,36.7,labor,6,en-us,59.203946
0.79434931,,0.7243892,37.6,37.1,force,6,en-us,59.203946
0.79434931,,0.64389914,38.4,38.2,or,6,en-us,59.203946
0.79434931,,0.91283858,38.7,38.4,thing,6,en-us,59.203946
0.79434931,,0.71089387,39.3,38.7,is,6,en-us,59.203946
0.79434931,,0.91283858,39.4,39.3,the,6,en-us,59.203946
0.79434931,,0.65647507,40.0,39.4,unemployment,6,en-us,59.203946
0.79434931,,0.70486176,40.6,40.0,rate,6,en-us,59.203946
0.79434931,,0.91283858,41.3,41.1,in,6,en-us,59.203946
0.79434931,,0.69716591,41.7,41.3,Korea,6,en-us,59.203946
0.79434931,,0.81655568,41.9,41.7,is,6,en-us,59.203946
0.79434931,,0.72017598,42.3,41.9,like,6,en-us,59.203946
0.79434931,,0.65770954,43.3,42.4,3%,6,en-us,59.203946
0.79434931,,0.91283858,44.0,43.8,and,6,en-us,59.203946
0.79434931,,0.67342424,44.3,44.0,then,6,en-us,59.203946
0.79434931,,0.72003204,44.7,44.3,the,6,en-us,59.203946
0.79434931,,0.91283858,44.9,44.7,young,6,en-us,59.203946
0.79434931,,0.91283858,45.4,44.9,adult,6,en-us,59.203946
0.79434931,,0.62825614,46.0,45.4,unemployment,6,en-us,59.203946
0.79434931,,0.85524493,46.3,46.0,rate,6,en-us,59.203946
0.79434931,,0.71168989,46.7,46.3,is,6,en-us,59.203946
0.79434931,,0.91283858,47.3,47.0,shoots,6,en-us,59.203946
0.79434931,,0.7511453,47.4,47.3,up,6,en-us,59.203946
0.79434931,,0.91283858,47.5,47.4,to,6,en-us,59.203946
0.79434931,,0.72908175,47.6,47.5,an,6,en-us,59.203946
0.79434931,,0.91283858,47.7,47.6,eight,6,en-us,59.203946
0.79434931,,0.65314204,48.0,47.7,point,6,en-us,59.203946
0.79434931,,0.65314204,48.2,48.0,eight,6,en-us,59.203946
0.79434931,,0.62033021,48.6,48.2,percent,6,en-us,59.203946
0.79434931,,0.66083729,49.2,48.6,so,6,en-us,59.203946
0.79434931,,0.66356534,50.0,49.8,that,6,en-us,59.203946
0.79434931,,0.7252869,50.2,50.0,really,6,en-us,59.203946
0.79434931,,0.68892187,50.5,50.2,means,6,en-us,59.203946
0.79434931,,0.68686563,50.7,50.5,that,6,en-us,59.203946
0.79434931,,0.67113674,51.0,50.7,young,6,en-us,59.203946
0.79434931,,0.91283858,51.4,51.0,people,6,en-us,59.203946
0.79434931,,0.91283858,51.6,51.4,are,6,en-us,59.203946
0.79434931,,0.71338791,51.8,51.6,having,6,en-us,59.203946
0.79434931,,0.91283858,51.9,51.8,a,6,en-us,59.203946
0.79434931,,0.64360482,52.2,51.9,hard,6,en-us,59.203946
0.79434931,,0.68870181,52.3,52.2,time,6,en-us,59.203946
0.79434931,,0.67515451,52.7,52.3,finding,6,en-us,59.203946
0.79434931,,0.56120086,53.4,52.7,jobs,6,en-us,59.203946
0.79434931,,0.91283858,53.9,53.8,in,6,en-us,59.203946
0.79434931,,0.7033385,54.1,53.9,other,6,en-us,59.203946
0.79434931,,0.81628704,54.6,54.1,words,6,en-us,59.203946
0.79434931,,0.91283858,54.6,54.6,I,6,en-us,59.203946
0.79434931,,0.91283858,54.9,54.6,keep,6,en-us,59.203946
0.79434931,,0.72851872,55.0,54.9,on,6,en-us,59.203946
0.79434931,,0.70246512,55.2,55.0,going,6,en-us,59.203946
0.79434931,,0.72449648,55.4,55.2,back,6,en-us,59.203946
0.79434931,,0.91283858,55.5,55.4,to,6,en-us,59.203946
0.79434931,,0.70722282,55.6,55.5,the,6,en-us,59.203946
0.79434931,,0.70722282,55.9,55.6,point,6,en-us,59.203946
0.79434931,,0.70934927,56.5,55.9,saying,6,en-us,59.203946
0.79434931,,0.91283858,56.8,56.7,we,6,en-us,59.203946
0.79434931,,0.68521214,57.1,56.8,don't,6,en-us,59.203946
0.79434931,,0.59336412,57.5,57.1,have,6,en-us,59.203946
0.79434931,,0.91283858,57.5,57.5,a,6,en-us,59.203946
0.79434931,,0.7492348,57.8,57.5,large,6,en-us,59.203946
0.79434931,,0.72798687,57.9,57.8,in,6,en-us,59.203946
0.79434931,,0.58138448,58.0,57.9,a,6,en-us,59.203946
0.79434931,,0.68953407,58.5,58.0,resource,6,en-us,59.203946
0.73873907,resource high with Korea but then the thing is these people are coming in as refugees they want to be letting as a labor force or thing is the unemployment rates in Korea is like 3% and then the young adult unemployment rate is shoots up to an eight point eight percent so that really means that young people are having a hard time finding jobs in other words I keep on going back to the point saying we don't have a large in our resource plan,0.61385679,30.8,30.3,resource,6,en-us,59.223991
0.73873907,,0.88293046,31.1,30.8,high,6,en-us,59.223991
0.73873907,,0.71753675,31.4,31.1,with,6,en-us,59.223991
0.73873907,,0.91195983,31.8,31.4,Korea,6,en-us,59.223991
0.73873907,,0.91283858,32.0,31.8,but,6,en-us,59.223991
0.73873907,,0.91283858,32.1,32.0,then,6,en-us,59.223991
0.73873907,,0.69541413,32.2,32.1,the,6,en-us,59.223991
0.73873907,,0.72348386,32.4,32.2,thing,6,en-us,59.223991
0.73873907,,0.72679675,32.8,32.4,is,6,en-us,59.223991
0.73873907,,0.72751808,33.3,33.1,these,6,en-us,59.223991
0.73873907,,0.91283858,33.7,33.3,people,6,en-us,59.223991
0.73873907,,0.71753675,33.8,33.7,are,6,en-us,59.223991
0.73873907,,0.75037551,34.0,33.8,coming,6,en-us,59.223991
0.73873907,,0.91283858,34.1,34.0,in,6,en-us,59.223991
0.73873907,,0.76151955,34.2,34.1,as,6,en-us,59.223991
0.73873907,,0.67857343,34.7,34.2,refugees,6,en-us,59.223991
0.73873907,,0.71895725,34.9,34.7,they,6,en-us,59.223991
0.73873907,,0.87360168,35.1,34.9,want,6,en-us,59.223991
0.73873907,,0.91283858,35.2,35.1,to,6,en-us,59.223991
0.73873907,,0.75564992,35.3,35.2,be,6,en-us,59.223991
0.73873907,,0.72353667,36.0,35.3,letting,6,en-us,59.223991
0.73873907,,0.91283858,36.7,36.4,as,6,en-us,59.223991
0.73873907,,0.91283858,36.8,36.7,a,6,en-us,59.223991
0.73873907,,0.91283858,37.1,36.8,labor,6,en-us,59.223991
0.73873907,,0.5878697,37.6,37.1,force,6,en-us,59.223991
0.73873907,,0.65557247,38.4,38.2,or,6,en-us,59.223991
0.73873907,,0.91283858,38.7,38.4,thing,6,en-us,59.223991
0.73873907,,0.72597778,39.2,38.7,is,6,en-us,59.223991
0.73873907,,0.91283858,39.4,39.2,the,6,en-us,59.223991
0.73873907,,0.65161067,40.1,39.4,unemployment,6,en-us,59.223991
0.73873907,,0.51547891,40.6,40.1,rates,6,en-us,59.223991
0.73873907,,0.70043218,41.3,41.1,in,6,en-us,59.223991
0.73873907,,0.70105529,41.7,41.3,Korea,6,en-us,59.223991
0.73873907,,0.71696985,41.9,41.7,is,6,en-us,59.223991
0.73873907,,0.71097428,42.2,41.9,like,6,en-us,59.223991
0.73873907,,0.56247473,43.3,42.4,3%,6,en-us,59.223991
0.73873907,,0.91283858,44.0,43.8,and,6,en-us,59.223991
0.73873907,,0.58958,44.3,44.0,then,6,en-us,59.223991
0.73873907,,0.69462407,44.6,44.3,the,6,en-us,59.223991
0.73873907,,0.91283858,44.9,44.6,young,6,en-us,59.223991
0.73873907,,0.86217451,45.4,44.9,adult,6,en-us,59.223991
0.73873907,,0.52884865,46.0,45.4,unemployment,6,en-us,59.223991
0.73873907,,0.91283858,46.3,46.0,rate,6,en-us,59.223991
0.73873907,,0.70160472,46.7,46.3,is,6,en-us,59.223991
0.73873907,,0.91283858,47.3,47.0,shoots,6,en-us,59.223991
0.73873907,,0.66417718,47.4,47.3,up,6,en-us,59.223991
0.73873907,,0.91283858,47.5,47.4,to,6,en-us,59.223991
0.73873907,,0.72537702,47.6,47.5,an,6,en-us,59.223991
0.73873907,,0.91283858,47.7,47.6,eight,6,en-us,59.223991
0.73873907,,0.61176658,48.0,47.7,point,6,en-us,59.223991
0.73873907,,0.52884865,48.2,48.0,eight,6,en-us,59.223991
0.73873907,,0.52884865,48.6,48.2,percent,6,en-us,59.223991
0.73873907,,0.59897184,49.2,48.6,so,6,en-us,59.223991
0.73873907,,0.61176664,50.0,49.8,that,6,en-us,59.223991
0.73873907,,0.71696985,50.2,50.0,really,6,en-us,59.223991
0.73873907,,0.63551414,50.5,50.2,means,6,en-us,59.223991
0.73873907,,0.61176664,50.7,50.5,that,6,en-us,59.223991
0.73873907,,0.58459622,51.0,50.7,young,6,en-us,59.223991
0.73873907,,0.91283858,51.4,51.0,people,6,en-us,59.223991
0.73873907,,0.91283858,51.6,51.4,are,6,en-us,59.223991
0.73873907,,0.64090246,51.8,51.6,having,6,en-us,59.223991
0.73873907,,0.91283858,51.9,51.8,a,6,en-us,59.223991
0.73873907,,0.48026189,52.1,51.9,hard,6,en-us,59.223991
0.73873907,,0.61176664,52.3,52.1,time,6,en-us,59.223991
0.73873907,,0.5930196,52.7,52.3,finding,6,en-us,59.223991
0.73873907,,0.41456547,53.3,52.7,jobs,6,en-us,59.223991
0.73873907,,0.91283858,53.9,53.8,in,6,en-us,59.223991
0.73873907,,0.64929807,54.1,53.9,other,6,en-us,59.223991
0.73873907,,0.86996943,54.5,54.1,words,6,en-us,59.223991
0.73873907,,0.89994949,54.6,54.5,I,6,en-us,59.223991
0.73873907,,0.91283858,54.9,54.6,keep,6,en-us,59.223991
0.73873907,,0.60530758,55.0,54.9,on,6,en-us,59.223991
0.73873907,,0.70885015,55.2,55.0,going,6,en-us,59.223991
0.73873907,,0.7037794,55.4,55.2,back,6,en-us,59.223991
0.73873907,,0.69218498,55.5,55.4,to,6,en-us,59.223991
0.73873907,,0.71522045,55.6,55.5,the,6,en-us,59.223991
0.73873907,,0.65866327,55.9,55.6,point,6,en-us,59.223991
0.73873907,,0.6645636,56.5,55.9,saying,6,en-us,59.223991
0.73873907,,0.91283858,56.8,56.7,we,6,en-us,59.223991
0.73873907,,0.69218498,57.1,56.8,don't,6,en-us,59.223991
0.73873907,,0.46788719,57.5,57.1,have,6,en-us,59.223991
0.73873907,,0.91283858,57.5,57.5,a,6,en-us,59.223991
0.73873907,,0.77777159,57.8,57.5,large,6,en-us,59.223991
0.73873907,,0.69884306,57.9,57.8,in,6,en-us,59.223991
0.73873907,,0.37787127,58.0,57.9,our,6,en-us,59.223991
0.73873907,,0.84621024,58.5,58.0,resource,6,en-us,59.223991
0.73873907,,0.80285436,58.8,58.5,plan,6,en-us,59.223991
0.91283852, so if we were to take in laborers,0.91283858,60.2,59.7,so,6,en-us,63.062676
0.91283852,,0.91283858,60.4,60.3,if,6,en-us,63.062676
0.91283852,,0.91283858,60.5,60.4,we,6,en-us,63.062676
0.91283852,,0.91283858,60.6,60.5,were,6,en-us,63.062676
0.91283852,,0.91283858,60.8,60.6,to,6,en-us,63.062676
0.91283852,,0.91283858,61.1,60.8,take,6,en-us,63.062676
0.91283852,,0.91283858,61.4,61.1,in,6,en-us,63.062676
0.91283852,,0.91283858,62.7,62.0,laborers,6,en-us,63.062676
0.88893664, so if we were to take in laborers,0.91283858,60.2,59.7,so,6,en-us,63.072699
0.88893664,,0.91283858,60.4,60.3,if,6,en-us,63.072699
0.88893664,,0.91283858,60.5,60.4,we,6,en-us,63.072699
0.88893664,,0.91283858,60.6,60.5,were,6,en-us,63.072699
0.88893664,,0.91283858,60.8,60.6,to,6,en-us,63.072699
0.88893664,,0.91283858,61.1,60.8,take,6,en-us,63.072699
0.88893664,,0.91283858,61.4,61.1,in,6,en-us,63.072699
0.88893664,,0.72162348,62.7,62.0,laborers,6,en-us,63.072699
0.68038559, we're sorting that they were taking away more of the pie which would even increase the crisis between young adults and the already employed labor force also then other point we can make is these people are looking for cheaper or they're looking for these simple laborers from people but then the thing is even that has become a problem within the current government because the lowest possible wage,0.91283858,64.4,64.0,we're,6,en-us,92.158504
0.68038559,,0.375,64.7,64.4,sorting,6,en-us,92.158504
0.68038559,,0.48909101,64.8,64.7,that,6,en-us,92.158504
0.68038559,,0.91283858,65.0,64.8,they,6,en-us,92.158504
0.68038559,,0.91283858,65.0,65.0,were,6,en-us,92.158504
0.68038559,,0.75542057,65.3,65.0,taking,6,en-us,92.158504
0.68038559,,0.64029771,65.5,65.3,away,6,en-us,92.158504
0.68038559,,0.91283858,65.7,65.5,more,6,en-us,92.158504
0.68038559,,0.91283858,65.8,65.7,of,6,en-us,92.158504
0.68038559,,0.59486723,66.0,65.8,the,6,en-us,92.158504
0.68038559,,0.54787117,66.5,66.0,pie,6,en-us,92.158504
0.68038559,,0.66364974,66.8,66.5,which,6,en-us,92.158504
0.68038559,,0.72451717,67.2,66.8,would,6,en-us,92.158504
0.68038559,,0.91283858,67.6,67.2,even,6,en-us,92.158504
0.68038559,,0.67342591,68.2,67.6,increase,6,en-us,92.158504
0.68038559,,0.375,68.3,68.2,the,6,en-us,92.158504
0.68038559,,0.91283858,68.7,68.3,crisis,6,en-us,92.158504
0.68038559,,0.36811706,69.3,68.7,between,6,en-us,92.158504
0.68038559,,0.91283858,69.7,69.5,young,6,en-us,92.158504
0.68038559,,0.45779839,70.2,69.7,adults,6,en-us,92.158504
0.68038559,,0.74593496,70.7,70.5,and,6,en-us,92.158504
0.68038559,,0.91283858,70.8,70.7,the,6,en-us,92.158504
0.68038559,,0.49320957,71.2,70.8,already,6,en-us,92.158504
0.68038559,,0.91283858,71.5,71.2,employed,6,en-us,92.158504
0.68038559,,0.75510651,71.8,71.5,labor,6,en-us,92.158504
0.68038559,,0.52784324,72.2,71.8,force,6,en-us,92.158504
0.68038559,,0.58389354,73.4,73.1,also,6,en-us,92.158504
0.68038559,,0.70139188,73.8,73.4,then,6,en-us,92.158504
0.68038559,,0.91283858,74.1,73.8,other,6,en-us,92.158504
0.68038559,,0.69439036,74.4,74.1,point,6,en-us,92.158504
0.68038559,,0.91283858,74.5,74.4,we,6,en-us,92.158504
0.68038559,,0.71239996,74.6,74.5,can,6,en-us,92.158504
0.68038559,,0.61114812,74.9,74.6,make,6,en-us,92.158504
0.68038559,,0.65832651,75.2,74.9,is,6,en-us,92.158504
0.68038559,,0.69439036,75.7,75.5,these,6,en-us,92.158504
0.68038559,,0.91283858,76.0,75.7,people,6,en-us,92.158504
0.68038559,,0.35024518,76.1,76.0,are,6,en-us,92.158504
0.68038559,,0.61114812,76.4,76.1,looking,6,en-us,92.158504
0.68038559,,0.91283858,76.5,76.4,for,6,en-us,92.158504
0.68038559,,0.76562816,76.9,76.5,cheaper,6,en-us,92.158504
0.68038559,,0.91283858,77.0,76.9,or,6,en-us,92.158504
0.68038559,,0.72157341,77.4,77.0,they're,6,en-us,92.158504
0.68038559,,0.4475939,77.7,77.4,looking,6,en-us,92.158504
0.68038559,,0.91283858,77.9,77.7,for,6,en-us,92.158504
0.68038559,,0.41324401,78.3,77.9,these,6,en-us,92.158504
0.68038559,,0.72867274,78.8,78.3,simple,6,en-us,92.158504
0.68038559,,0.62272102,79.4,78.8,laborers,6,en-us,92.158504
0.68038559,,0.46924338,80.5,80.3,from,6,en-us,92.158504
0.68038559,,0.70934349,80.8,80.5,people,6,en-us,92.158504
0.68038559,,0.375,82.3,82.2,but,6,en-us,92.158504
0.68038559,,0.75542068,82.6,82.3,then,6,en-us,92.158504
0.68038559,,0.91283858,82.7,82.6,the,6,en-us,92.158504
0.68038559,,0.72674823,83.0,82.7,thing,6,en-us,92.158504
0.68038559,,0.73374146,83.2,83.0,is,6,en-us,92.158504
0.68038559,,0.52798361,83.6,83.2,even,6,en-us,92.158504
0.68038559,,0.39421564,84.2,83.6,that,6,en-us,92.158504
0.68038559,,0.91283858,84.8,84.6,has,6,en-us,92.158504
0.68038559,,0.59486711,85.1,84.8,become,6,en-us,92.158504
0.68038559,,0.91283858,85.1,85.1,a,6,en-us,92.158504
0.68038559,,0.58389354,85.5,85.1,problem,6,en-us,92.158504
0.68038559,,0.50909507,86.1,85.5,within,6,en-us,92.158504
0.68038559,,0.375,86.5,86.3,the,6,en-us,92.158504
0.68038559,,0.56542349,87.0,86.5,current,6,en-us,92.158504
0.68038559,,0.72674823,87.5,87.0,government,6,en-us,92.158504
0.68038559,,0.71878731,88.1,87.5,because,6,en-us,92.158504
0.68038559,,0.48482943,89.2,88.6,the,6,en-us,92.158504
0.68038559,,0.72189999,90.7,90.3,lowest,6,en-us,92.158504
0.68038559,,0.55051273,91.1,90.7,possible,6,en-us,92.158504
0.68038559,,0.57600355,91.8,91.1,wage,6,en-us,92.158504
