delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
3790.0,4213.167,4184.667,3033.333,1338.333,1924.0,42769.5,21427.0,380.0,2.333,3.0,1.333,1.0,1.333,1.0
5212.833,6983.833,4733.333,3043.167,1806.5,2559.667,152593.333,17916.833,385.0,2.333,3.0,1.333,1.0,1.333,1.0
2485.571,3599.143,2886.286,2519.571,1492.286,1706.714,138130.571,31806.857,390.0,3.333,2.667,1.333,1.0,2.0,1.0
20377.2,18904.4,10311.0,9928.0,9671.8,5119.6,170179.4,188487.0,395.0,3.667,2.667,1.333,1.0,2.0,1.0
5437.0,5690.167,6239.833,5877.833,3353.167,6914.833,23322.833,15864.5,400.0,3.333,2.667,1.333,1.0,2.0,1.0
26529.714,24573.429,22419.714,22679.286,14859.571,18773.143,1140106.0,203250.857,405.0,3.667,2.333,1.333,1.0,2.333,1.0
14295.833,10902.5,9429.833,11998.5,9052.5,6615.667,164071.833,78776.167,410.0,3.0,2.667,1.333,1.0,2.0,1.0
13687.833,23510.5,5677.833,7832.667,4209.5,3606.5,349939.5,78600.5,415.0,3.0,2.667,1.333,1.0,2.0,1.0
15195.833,37118.167,22454.833,15327.667,14322.333,14268.667,630190.833,101198.167,420.0,3.0,2.667,1.333,1.0,2.0,1.0
17085.833,13407.333,10376.167,7431.667,8984.0,8045.5,607508.833,82694.0,425.0,3.333,3.0,1.333,1.0,1.667,1.0
7564.5,7089.0,5185.833,4656.0,3199.833,4128.333,152373.667,30744.833,430.0,3.333,2.667,1.333,1.0,2.0,1.0
14588.333,19148.333,3634.5,5655.667,3865.667,3782.0,334024.833,77612.333,435.0,3.333,2.667,1.333,1.0,2.0,1.0
22775.667,35728.333,15229.833,5986.833,9230.667,19549.5,149271.5,73776.667,440.0,3.667,2.333,1.333,1.0,2.333,1.0
5745.167,11931.833,8964.167,7640.333,3794.667,10755.667,450414.167,99691.667,445.0,3.333,2.667,1.333,1.0,2.0,1.0
15473.5,23547.333,7842.667,7461.333,8239.0,11031.167,653176.833,83574.833,450.0,3.333,2.667,1.333,1.0,2.0,1.0
14814.167,6997.667,15247.0,12448.667,22231.0,21645.333,405277.0,97820.333,455.0,3.333,3.333,1.333,1.0,2.333,1.0
21549.0,8764.5,11245.0,16069.667,9961.333,13720.667,922769.333,121945.0,460.0,3.333,3.333,1.333,1.0,2.333,1.0
21407.333,15195.667,10647.167,15662.667,9621.667,17710.167,723178.667,160169.5,465.0,3.333,3.333,1.333,1.0,2.0,1.0
13545.167,11376.833,17338.167,12299.5,5472.0,20179.833,282892.333,44744.5,470.0,3.667,3.333,1.333,1.0,2.0,1.0
19975.5,28205.0,11628.167,10791.333,7335.167,10277.167,503493.667,123127.5,475.0,3.333,3.667,1.333,1.0,2.0,1.0
11218.0,19275.0,10137.0,13801.0,3411.333,8225.333,321748.333,83621.667,480.0,3.333,3.333,1.333,1.0,1.667,1.0
16994.0,15361.333,6333.5,13410.167,5775.333,4680.667,597433.5,41589.333,485.0,3.0,3.333,1.333,1.0,1.667,1.0
16332.667,23579.5,6113.0,7521.167,3968.667,6056.167,618390.833,63831.0,490.0,3.0,3.0,1.333,1.0,1.667,1.0
21384.667,22076.833,8788.333,8769.833,4501.167,7694.0,638946.833,47366.667,495.0,3.667,3.0,1.333,1.0,2.333,1.0
12837.333,44301.167,14258.5,15491.167,10868.333,15204.667,597059.0,79506.667,500.0,3.667,3.0,1.333,1.0,2.0,1.0
13595.0,14125.333,5388.833,7364.833,2364.333,3813.833,392702.667,58818.0,505.0,3.0,3.0,1.333,1.0,2.0,1.0
16747.5,10919.0,7390.5,10414.333,3839.333,4132.667,234860.0,42147.667,510.0,3.0,3.0,1.333,1.0,1.667,1.0
4247.5,9381.0,6107.333,5665.167,3426.333,4005.667,46628.5,23655.667,515.0,3.667,3.0,1.333,1.0,1.667,1.0
7205.833,3715.667,2501.0,4393.167,2316.5,2914.833,49424.0,19045.667,520.0,2.667,3.333,1.333,1.0,2.0,1.0
9624.0,7488.0,3625.0,4727.0,2915.667,4231.0,171446.167,17839.0,525.0,3.333,3.333,1.333,1.0,1.667,1.0
15839.333,9272.333,7575.333,17747.667,5051.333,4378.0,282083.5,64006.833,530.0,2.333,3.333,1.333,1.0,1.333,1.0
7665.833,17974.833,4348.833,9180.667,4630.0,3806.333,153559.833,42033.0,535.0,3.0,3.333,1.333,1.0,1.333,1.0
