delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
28088.667,55596.5,42839.5,14468.0,15063.667,42327.333,802099.167,188999.833,105.0,1.667,3.333,1.333,1.0,1.333,1.0
40353.167,35924.167,45793.5,54839.333,23546.5,42117.5,890516.0,400009.833,110.0,2.333,3.0,1.333,1.0,1.667,1.0
58729.833,118380.667,46473.333,31203.0,29382.667,55683.667,1137140.167,193437.667,115.0,2.333,3.0,1.333,1.0,1.667,1.0
36195.833,110700.667,51777.167,74305.0,26478.667,37136.0,682427.833,186416.333,120.0,2.333,3.0,1.333,1.0,1.667,1.0
80485.0,66260.333,71202.667,79129.667,41385.5,90802.667,978651.167,604413.5,125.0,2.333,3.0,1.333,1.0,1.667,1.0
28846.833,52773.667,30582.833,23204.667,15090.5,17101.5,597993.833,211428.5,130.0,2.333,3.0,1.333,1.0,1.667,1.0
5919.167,11066.0,35760.667,14961.5,11553.333,11976.833,174607.5,44861.5,135.0,2.0,3.0,1.333,1.0,1.333,1.0
21718.333,27861.5,46746.167,30159.5,16222.833,47494.5,664121.5,252564.5,140.0,2.0,3.0,1.333,1.0,1.333,1.0
24443.167,33981.167,21834.0,18344.167,5839.5,16324.167,499582.5,119884.167,145.0,2.0,3.0,1.333,1.0,1.333,1.0
40802.667,48659.167,37484.333,27224.5,21687.833,35988.667,489350.167,277958.5,150.0,2.333,3.0,1.333,1.0,1.667,1.0
22538.833,36440.833,31651.167,12709.5,13474.333,22976.667,476915.667,187517.5,155.0,2.333,3.333,1.333,1.0,1.333,1.0
67273.5,89578.667,59607.5,43451.0,36898.667,83507.167,1149985.167,188253.667,160.0,2.0,3.333,1.333,1.0,1.333,1.0
58743.167,137456.667,95411.833,36486.667,45615.167,127576.5,995311.333,158901.333,165.0,2.0,3.333,1.333,1.0,1.333,1.0
10822.167,27965.5,17571.667,16152.333,12806.167,18994.667,902819.0,82258.0,170.0,2.0,3.333,1.333,1.0,1.667,1.0
14657.0,19870.667,10173.167,16558.5,8417.833,13038.167,657725.0,120927.667,175.0,2.333,3.0,1.333,1.0,2.0,1.0
33854.333,59728.833,33469.333,35905.833,25122.0,17442.0,790995.167,215524.667,180.0,3.333,3.0,1.333,1.0,2.0,1.0
29818.0,63233.5,40143.833,47866.667,15966.167,41888.667,1105098.167,376964.833,185.0,2.667,3.0,1.333,1.0,2.0,1.0
69324.333,54823.5,50752.167,44226.667,26013.0,60075.833,1120415.5,291320.0,190.0,2.667,3.0,1.0,1.0,2.0,1.0
48497.833,74341.833,25216.833,36606.667,16683.5,35798.5,1572162.333,247563.833,195.0,2.667,3.0,1.0,1.0,2.0,1.0
44451.833,45132.833,40060.0,60097.0,31423.333,40495.0,884467.667,264721.333,200.0,3.333,3.0,1.0,1.0,1.667,1.0
58342.5,76732.667,31358.833,51534.333,29754.667,53677.5,1148489.0,205401.0,205.0,3.333,3.0,1.0,1.0,1.667,1.0
87508.167,55502.667,49515.833,61224.667,29979.5,40566.333,1342433.0,351298.0,210.0,3.333,3.0,1.0,1.0,1.667,1.0
56137.333,130035.0,107731.333,37931.667,26129.5,48009.167,1367120.667,234035.0,215.0,2.667,3.0,1.0,1.0,1.667,1.0
85139.0,64053.0,44232.667,31482.333,40830.833,37467.167,484963.0,241305.667,220.0,3.333,3.0,1.0,1.0,1.667,1.0
38920.0,34024.5,25449.333,23963.0,21350.667,29101.833,715924.833,145157.667,225.0,3.333,3.0,1.0,1.0,1.667,1.0
42193.5,77580.333,36490.5,29511.667,53676.5,51102.833,1274627.667,363196.5,230.0,2.667,3.0,1.0,1.0,1.667,1.0
56115.333,67761.167,29042.333,38297.667,19364.833,30657.333,788060.5,370771.667,235.0,2.667,3.0,1.0,1.0,1.667,1.0
18428.5,28139.833,24260.5,20916.167,13245.833,18803.167,568494.0,145804.333,240.0,3.0,3.0,1.0,1.0,1.667,1.0
50322.167,83132.833,50323.833,44987.5,29452.167,47096.833,1156595.333,480392.833,245.0,2.333,2.667,1.0,1.0,1.667,1.0
42712.667,51181.333,42633.667,23168.833,22204.0,39504.333,1084183.5,250569.5,250.0,2.333,2.667,1.0,1.0,1.667,1.0
57803.571,76950.286,30610.714,32039.857,33556.857,20321.286,584279.429,336084.429,255.0,2.667,2.667,1.0,1.0,1.667,1.0
79576.333,115183.167,80121.667,84659.167,41079.5,75541.167,746521.333,462913.5,260.0,2.667,2.667,1.0,1.0,1.667,1.0
77494.167,72986.5,65283.833,22750.333,23385.667,25683.167,1351133.833,162783.667,265.0,2.0,2.667,1.0,1.0,1.667,1.0
53770.833,27998.167,62330.5,17800.167,21721.167,59283.333,837167.0,385375.333,270.0,2.0,2.667,1.0,1.0,1.333,1.0
72482.333,84982.167,51472.667,37619.167,31750.167,49498.333,770098.333,334357.667,275.0,1.667,2.667,1.0,1.0,1.333,1.0
39361.833,24608.667,22336.667,17229.5,14038.333,21838.167,1067941.333,92107.0,280.0,1.667,2.667,1.0,1.333,1.333,1.0
32913.167,71377.5,40716.333,40715.5,28301.0,31815.833,1110084.333,172002.667,285.0,1.667,2.667,1.0,1.333,1.333,1.0
22072.333,30116.333,12117.5,8924.167,9262.0,14541.833,679776.5,150825.833,290.0,1.667,2.667,1.0,1.333,1.333,1.0
13431.167,8746.0,18539.667,16407.333,10143.833,23049.5,514114.833,61936.167,295.0,1.667,2.667,1.0,1.0,1.333,1.0
47928.0,68373.5,55051.833,56974.0,31381.667,51716.0,1121871.167,312120.333,300.0,1.667,2.667,1.0,1.0,1.333,1.0
69227.5,71751.333,37071.833,33508.0,20580.833,48920.167,1300690.833,209343.333,305.0,1.667,2.667,1.0,1.0,1.333,1.0
30044.333,30566.0,28630.5,29967.167,12960.833,44076.5,824543.5,165409.833,310.0,1.667,2.667,1.0,1.0,1.333,1.0
59446.833,81420.833,52209.5,46992.5,39725.833,45853.667,1113344.833,248396.833,315.0,1.667,2.667,1.0,1.0,1.333,1.0
67854.833,71897.0,36202.0,51696.333,27093.667,34735.833,1026736.0,262363.5,320.0,1.667,2.667,1.0,1.0,1.333,1.0
147603.833,200338.167,86634.333,60156.833,40166.167,97265.5,1294844.333,341781.0,325.0,1.667,2.667,1.0,1.0,1.667,1.0
40899.333,19478.833,55463.833,27835.5,16336.667,24322.5,535431.167,134568.833,330.0,2.0,2.667,1.0,1.0,1.667,1.0
39048.167,45876.333,44351.0,39903.667,24070.167,33283.333,1294369.833,152405.333,335.0,2.0,2.667,1.0,1.0,1.333,1.0
13993.167,19628.833,17558.333,20443.5,11270.0,13030.667,652124.0,78952.5,340.0,2.333,2.667,1.0,1.0,1.333,1.0
54108.5,166670.5,82113.167,40804.833,43937.667,52447.0,956117.333,378876.167,345.0,2.333,2.667,1.0,1.0,1.667,1.0
92732.5,87556.167,45274.833,44453.333,45522.0,60857.5,995335.0,221659.667,350.0,2.667,3.0,1.0,1.0,1.667,1.0
47319.167,49549.833,57088.833,45459.167,22043.0,38868.167,1138142.5,291755.167,355.0,2.667,3.0,1.0,1.0,1.333,1.0
12659.833,24503.833,15429.833,14022.833,10938.667,27691.667,714240.0,173264.333,360.0,2.667,3.0,1.0,1.0,1.333,1.0
81688.0,57088.833,62890.167,49760.0,31344.5,41926.0,1127712.333,171266.833,365.0,3.0,3.333,1.333,1.0,1.333,1.0
75098.5,181438.833,52683.0,44285.667,22813.167,30685.167,920684.0,317482.0,370.0,3.0,3.333,1.333,1.0,1.333,1.0
54041.333,71133.0,32599.0,18648.833,20024.667,21422.833,739200.833,180997.5,375.0,3.0,3.333,1.333,1.0,1.333,1.0
43354.667,52160.0,51901.833,35533.167,34559.0,55369.333,1218001.5,112595.833,380.0,3.0,3.333,1.333,1.0,1.333,1.0
91980.167,96057.833,76655.5,39572.167,48679.333,78832.167,1723144.333,617223.333,385.0,3.0,3.333,1.333,1.0,1.333,1.0
67379.333,39179.333,42179.0,28356.833,16647.833,32292.333,1009688.833,155085.833,390.0,2.667,3.0,1.333,1.0,1.667,1.0
63591.167,51488.333,34298.833,27682.333,21609.667,59313.833,583106.5,169940.333,395.0,2.667,3.0,1.333,1.0,1.667,1.0
36891.333,38509.833,49134.667,18220.5,11504.333,24245.0,599537.833,187187.167,400.0,2.667,3.0,1.333,1.0,1.333,1.0
50097.333,101571.667,81396.833,45611.167,23723.333,58508.167,924180.167,514519.167,405.0,2.667,3.0,1.333,1.0,1.333,1.0
34511.333,49399.167,43349.167,28266.167,20325.167,25780.5,872270.0,292753.167,410.0,2.667,3.0,1.333,1.0,1.333,1.0
48884.833,52156.167,31483.667,16887.5,21509.833,22766.333,923041.5,195622.5,415.0,2.667,3.0,1.333,1.0,1.333,1.0
20107.667,55782.333,24786.0,23590.833,13212.333,18037.333,1151867.333,303620.0,420.0,2.667,3.0,1.333,1.0,1.333,1.0
44368.5,26910.833,25704.5,38215.833,8085.5,14817.5,806472.167,289706.833,425.0,2.667,3.0,1.333,1.0,1.333,1.0
26110.833,35196.5,54992.167,25218.167,35473.333,23224.667,832128.167,400225.167,430.0,2.0,3.0,1.333,1.0,1.333,1.0
21416.167,33051.5,21746.333,38051.333,9697.333,17924.833,792475.167,90586.0,435.0,2.0,3.0,1.333,1.0,1.333,1.0
26288.833,156557.5,71618.167,84017.333,33921.167,71748.0,882578.167,321214.333,440.0,2.333,3.0,1.0,1.0,1.667,1.0
48688.167,188405.833,102012.833,85144.167,43762.0,76135.833,1338604.0,329415.333,445.0,2.333,3.0,1.0,1.0,1.667,1.0
27674.667,65929.0,29593.167,25454.333,17293.0,32444.333,849392.667,225812.0,450.0,2.0,3.0,1.0,1.0,1.333,1.0
14882.667,84835.833,28279.5,13493.5,14293.0,25613.5,1000385.333,232147.667,455.0,2.0,3.0,1.0,1.0,1.333,1.0
39480.0,37595.333,38314.333,21066.333,13791.167,36735.333,811411.5,259486.5,460.0,2.0,3.0,1.0,1.0,1.333,1.0
36758.5,87392.833,48979.0,27582.167,28164.167,38340.5,620343.0,258828.5,465.0,1.667,3.0,1.0,1.0,1.333,1.0
19361.667,16774.833,12315.0,16753.167,7655.167,10202.333,809381.667,108297.167,470.0,2.333,3.0,1.0,1.0,1.333,1.0
14861.333,24058.333,10019.5,14384.5,6542.667,12221.667,645968.333,116327.333,475.0,2.333,3.0,1.0,1.0,1.333,1.0
25061.833,17722.333,13922.333,13558.833,11865.333,13838.333,888394.0,78422.167,480.0,2.333,3.0,1.0,1.0,1.667,1.0
18973.667,20354.333,16071.333,16042.667,10420.333,11028.667,684171.0,128810.167,485.0,2.333,3.0,1.0,1.0,1.333,1.0
68564.167,40484.167,42643.167,75301.5,25863.833,33152.0,766548.0,484399.667,490.0,1.667,3.0,1.0,1.0,1.667,1.0
42365.333,47737.5,37173.333,24082.333,17912.167,25430.167,1140687.167,166264.5,495.0,2.0,3.0,1.333,1.0,1.667,1.0
22220.5,35771.5,18925.0,14866.5,8264.5,40033.167,879695.833,69852.5,500.0,3.0,4.333,1.0,1.0,1.0,1.0
24827.143,20238.714,32675.0,19739.857,18989.857,31837.143,858631.286,167060.714,505.0,1.667,3.0,1.0,1.0,1.333,1.0
29999.167,56500.667,34384.333,17001.5,21772.333,31209.167,902176.0,369815.167,510.0,1.667,3.0,1.0,1.0,1.333,1.0
