results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.9128384,,0.91283858,24.0,23.9,they,18,en-us,33.445669
0.9128384,,0.91283858,24.2,24.0,have,18,en-us,33.445669
0.9128384,,0.91283858,24.5,24.2,nowhere,18,en-us,33.445669
0.9128384,,0.91283858,24.6,24.5,to,18,en-us,33.445669
0.9128384,,0.91283858,24.8,24.6,go,18,en-us,33.445669
0.9128384,,0.91283858,25.3,24.8,and,18,en-us,33.445669
0.9128384,,0.91283858,25.7,25.4,Korea,18,en-us,33.445669
0.9128384,,0.91283858,25.9,25.7,is,18,en-us,33.445669
0.9128384,,0.91283858,26.0,25.9,a,18,en-us,33.445669
0.9128384,,0.91283858,26.5,26.0,developed,18,en-us,33.445669
0.9128384,,0.91283858,27.1,26.5,Nation,18,en-us,33.445669
0.9128384,,0.91283858,27.6,27.2,also,18,en-us,33.445669
0.9128384,,0.91283858,27.8,27.6,part,18,en-us,33.445669
0.9128384,,0.91283858,28.0,27.8,of,18,en-us,33.445669
0.9128384,,0.91283858,28.1,28.0,the,18,en-us,33.445669
0.9128384,,0.91283858,28.5,28.1,United,18,en-us,33.445669
0.9128384,,0.91283858,29.1,28.5,Nations,18,en-us,33.445669
0.9128384,,0.91283858,30.2,30.1,I,18,en-us,33.445669
0.9128384,,0.91283858,30.5,30.2,think,18,en-us,33.445669
0.9128384,,0.91283858,30.6,30.5,they,18,en-us,33.445669
0.9128384,,0.91283858,30.7,30.6,have,18,en-us,33.445669
0.9128384,,0.91283858,30.8,30.7,the,18,en-us,33.445669
0.9128384,,0.91283858,31.8,30.8,responsibility,18,en-us,33.445669
0.9128384,,0.91283858,31.9,31.8,to,18,en-us,33.445669
0.9128384,,0.91283858,32.2,31.9,take,18,en-us,33.445669
0.9128384,,0.91283858,32.3,32.2,in,18,en-us,33.445669
0.9128384,,0.91283858,32.4,32.3,the,18,en-us,33.445669
0.9128384,,0.91283858,33.1,32.4,refugees,18,en-us,33.445669
0.84222424, because they thought the country was dangerous after all and they have nowhere to go and Korea is a developed Nation also part of the United Nations I think they have the responsibility to take in the refugees,0.91283858,21.2,21.0,because,18,en-us,33.465715
0.84222424,,0.91283858,21.4,21.2,they,18,en-us,33.465715
0.84222424,,0.91283858,21.6,21.4,thought,18,en-us,33.465715
0.84222424,,0.91283858,21.7,21.6,the,18,en-us,33.465715
0.84222424,,0.91283858,22.2,21.7,country,18,en-us,33.465715
0.84222424,,0.91283858,22.3,22.2,was,18,en-us,33.465715
0.84222424,,0.91283858,23.0,22.3,dangerous,18,en-us,33.465715
0.84222424,,0.91283858,23.5,23.2,after,18,en-us,33.465715
0.84222424,,0.91283858,23.7,23.5,all,18,en-us,33.465715
0.84222424,,0.91283858,23.9,23.7,and,18,en-us,33.465715
0.84222424,,0.91283858,24.0,23.9,they,18,en-us,33.465715
0.84222424,,0.91283858,24.2,24.0,have,18,en-us,33.465715
0.84222424,,0.91283858,24.4,24.2,nowhere,18,en-us,33.465715
0.84222424,,0.91283858,24.6,24.4,to,18,en-us,33.465715
0.84222424,,0.91283858,24.8,24.6,go,18,en-us,33.465715
0.84222424,,0.91283858,25.3,24.8,and,18,en-us,33.465715
0.84222424,,0.91283858,25.7,25.3,Korea,18,en-us,33.465715
0.84222424,,0.91283858,25.9,25.7,is,18,en-us,33.465715
0.84222424,,0.91283858,26.0,25.9,a,18,en-us,33.465715
0.84222424,,0.91283858,26.5,26.0,developed,18,en-us,33.465715
0.84222424,,0.91283858,27.1,26.5,Nation,18,en-us,33.465715
0.84222424,,0.91283858,27.6,27.2,also,18,en-us,33.465715
0.84222424,,0.78913635,27.9,27.6,part,18,en-us,33.465715
0.84222424,,0.69956046,28.0,27.9,of,18,en-us,33.465715
0.84222424,,0.91283858,28.1,28.0,the,18,en-us,33.465715
0.84222424,,0.66723883,28.5,28.1,United,18,en-us,33.465715
0.84222424,,0.52436352,29.1,28.5,Nations,18,en-us,33.465715
0.84222424,,0.91283858,30.2,30.1,I,18,en-us,33.465715
0.84222424,,0.91283858,30.4,30.2,think,18,en-us,33.465715
0.84222424,,0.74001044,30.6,30.4,they,18,en-us,33.465715
0.84222424,,0.74001044,30.7,30.6,have,18,en-us,33.465715
0.84222424,,0.91283858,30.8,30.7,the,18,en-us,33.465715
0.84222424,,0.51721519,31.8,30.8,responsibility,18,en-us,33.465715
0.84222424,,0.69956046,31.9,31.8,to,18,en-us,33.465715
0.84222424,,0.5865187,32.2,31.9,take,18,en-us,33.465715
0.84222424,,0.91283858,32.3,32.2,in,18,en-us,33.465715
0.84222424,,0.66723877,32.4,32.3,the,18,en-us,33.465715
0.84222424,,0.72702414,33.1,32.4,refugees,18,en-us,33.465715
0.7702058, oh 2 points she said that they are reducing the law but the question of the debate is whether Korea should accept the refugees and therefore the law is not the issue if they're abusing the law we can change the law so that they can stay in more legally without using the side gates in the law and second you said that Koreans and Muslims are so different that it's it's not realistic that they live together but we have seen many cases in history like Germany and France,0.91283858,111.3,111.2,oh,18,en-us,140.918823
0.7702058,,0.91283858,111.6,111.3,2,18,en-us,140.918823
0.7702058,,0.91283858,111.9,111.6,points,18,en-us,140.918823
0.7702058,,0.9046185,112.0,111.9,she,18,en-us,140.918823
0.7702058,,0.91283858,112.3,112.0,said,18,en-us,140.918823
0.7702058,,0.91283858,112.5,112.3,that,18,en-us,140.918823
0.7702058,,0.91283858,112.6,112.5,they,18,en-us,140.918823
0.7702058,,0.91283858,112.7,112.6,are,18,en-us,140.918823
0.7702058,,0.91283858,113.2,112.7,reducing,18,en-us,140.918823
0.7702058,,0.91283858,113.4,113.2,the,18,en-us,140.918823
0.7702058,,0.91283858,113.7,113.4,law,18,en-us,140.918823
0.7702058,,0.91283858,114.2,114.0,but,18,en-us,140.918823
0.7702058,,0.91283858,114.3,114.2,the,18,en-us,140.918823
0.7702058,,0.91283858,114.9,114.3,question,18,en-us,140.918823
0.7702058,,0.91283858,115.0,114.9,of,18,en-us,140.918823
0.7702058,,0.91283858,115.2,115.0,the,18,en-us,140.918823
0.7702058,,0.91283858,115.6,115.2,debate,18,en-us,140.918823
0.7702058,,0.91283858,115.9,115.6,is,18,en-us,140.918823
0.7702058,,0.91283858,116.7,116.4,whether,18,en-us,140.918823
0.7702058,,0.91283858,117.1,116.7,Korea,18,en-us,140.918823
0.7702058,,0.91283858,117.3,117.1,should,18,en-us,140.918823
0.7702058,,0.91283858,117.7,117.3,accept,18,en-us,140.918823
0.7702058,,0.91283858,117.8,117.7,the,18,en-us,140.918823
0.7702058,,0.91283858,118.5,117.8,refugees,18,en-us,140.918823
0.7702058,,0.91283858,118.6,118.5,and,18,en-us,140.918823
0.7702058,,0.91283858,118.9,118.6,therefore,18,en-us,140.918823
0.7702058,,0.91283858,119.0,118.9,the,18,en-us,140.918823
0.7702058,,0.91283858,119.5,119.0,law,18,en-us,140.918823
0.7702058,,0.91283858,119.9,119.7,is,18,en-us,140.918823
0.7702058,,0.91283858,120.1,119.9,not,18,en-us,140.918823
0.7702058,,0.91283858,120.2,120.1,the,18,en-us,140.918823
0.7702058,,0.91283858,120.6,120.2,issue,18,en-us,140.918823
0.7702058,,0.91283858,120.7,120.6,if,18,en-us,140.918823
0.7702058,,0.91283858,120.9,120.7,they're,18,en-us,140.918823
0.7702058,,0.91283858,121.3,120.9,abusing,18,en-us,140.918823
0.7702058,,0.91283858,121.4,121.3,the,18,en-us,140.918823
0.7702058,,0.35001853,121.6,121.4,law,18,en-us,140.918823
0.7702058,,0.71481067,121.7,121.6,we,18,en-us,140.918823
0.7702058,,0.72338223,121.8,121.7,can,18,en-us,140.918823
0.7702058,,0.76934886,122.1,121.8,change,18,en-us,140.918823
0.7702058,,0.91283858,122.3,122.1,the,18,en-us,140.918823
0.7702058,,0.63169986,122.7,122.3,law,18,en-us,140.918823
0.7702058,,0.71695304,123.0,122.9,so,18,en-us,140.918823
0.7702058,,0.66412437,123.1,123.0,that,18,en-us,140.918823
0.7702058,,0.66412437,123.4,123.1,they,18,en-us,140.918823
0.7702058,,0.76934886,124.0,123.8,can,18,en-us,140.918823
0.7702058,,0.72319233,124.5,124.0,stay,18,en-us,140.918823
0.7702058,,0.43483347,125.0,124.5,in,18,en-us,140.918823
0.7702058,,0.91283858,126.0,125.7,more,18,en-us,140.918823
0.7702058,,0.91283858,126.3,126.0,legally,18,en-us,140.918823
0.7702058,,0.66412437,126.6,126.3,without,18,en-us,140.918823
0.7702058,,0.91283858,126.9,126.6,using,18,en-us,140.918823
0.7702058,,0.69460064,126.9,126.9,the,18,en-us,140.918823
0.7702058,,0.50193548,127.5,126.9,side,18,en-us,140.918823
0.7702058,,0.62381607,128.1,127.8,gates,18,en-us,140.918823
0.7702058,,0.63143319,128.2,128.1,in,18,en-us,140.918823
0.7702058,,0.45279372,128.3,128.2,the,18,en-us,140.918823
0.7702058,,0.59446263,128.7,128.3,law,18,en-us,140.918823
0.7702058,,0.70795518,129.0,128.7,and,18,en-us,140.918823
0.7702058,,0.89988816,129.4,129.0,second,18,en-us,140.918823
0.7702058,,0.74908429,129.5,129.4,you,18,en-us,140.918823
0.7702058,,0.59721452,129.8,129.5,said,18,en-us,140.918823
0.7702058,,0.60715151,130.2,129.8,that,18,en-us,140.918823
0.7702058,,0.8689,131.3,130.6,Koreans,18,en-us,140.918823
0.7702058,,0.49726528,131.6,131.3,and,18,en-us,140.918823
0.7702058,,0.91283858,132.0,131.6,Muslims,18,en-us,140.918823
0.7702058,,0.64241904,132.1,132.0,are,18,en-us,140.918823
0.7702058,,0.91283858,132.3,132.1,so,18,en-us,140.918823
0.7702058,,0.69011641,132.9,132.3,different,18,en-us,140.918823
0.7702058,,0.35187185,133.3,132.9,that,18,en-us,140.918823
0.7702058,,0.91283858,134.2,133.7,it's,18,en-us,140.918823
0.7702058,,0.91283858,134.7,134.6,it's,18,en-us,140.918823
0.7702058,,0.39896116,134.9,134.7,not,18,en-us,140.918823
0.7702058,,0.55332547,135.3,134.9,realistic,18,en-us,140.918823
0.7702058,,0.53101975,135.5,135.3,that,18,en-us,140.918823
0.7702058,,0.91283858,135.7,135.5,they,18,en-us,140.918823
0.7702058,,0.70518905,135.9,135.7,live,18,en-us,140.918823
0.7702058,,0.36845791,136.5,135.9,together,18,en-us,140.918823
0.7702058,,0.47591656,136.9,136.5,but,18,en-us,140.918823
0.7702058,,0.91283858,137.7,137.5,we,18,en-us,140.918823
0.7702058,,0.91283858,137.8,137.7,have,18,en-us,140.918823
0.7702058,,0.91283858,138.0,137.8,seen,18,en-us,140.918823
0.7702058,,0.57855248,138.2,138.0,many,18,en-us,140.918823
0.7702058,,0.35223624,138.6,138.2,cases,18,en-us,140.918823
0.7702058,,0.91283858,138.7,138.6,in,18,en-us,140.918823
0.7702058,,0.47591656,139.1,138.7,history,18,en-us,140.918823
0.7702058,,0.39896119,139.4,139.1,like,18,en-us,140.918823
0.7702058,,0.91283858,139.8,139.4,Germany,18,en-us,140.918823
0.7702058,,0.39896116,140.0,139.8,and,18,en-us,140.918823
0.7702058,,0.51046121,140.5,140.0,France,18,en-us,140.918823
0.84527367, okay Point she said that they are abusing the law but the question of the debate is whether Korea should accept the refugees and therefore the law is not the issue if they're abusing the law we can change the law so that they can stay in more legally without using the sides gates in the law and the second you said that Koreans and Muslims are so different that it's it's not realistic that they live together but we have seen many cases in history like Germany and France,0.80926746,111.6,111.2,okay,18,en-us,140.918823
0.84527367,,0.89446014,111.9,111.6,Point,18,en-us,140.918823
0.84527367,,0.91283858,112.0,111.9,she,18,en-us,140.918823
0.84527367,,0.91283858,112.3,112.0,said,18,en-us,140.918823
0.84527367,,0.91283858,112.5,112.3,that,18,en-us,140.918823
0.84527367,,0.91283858,112.6,112.5,they,18,en-us,140.918823
0.84527367,,0.91283858,112.8,112.6,are,18,en-us,140.918823
0.84527367,,0.91283858,113.2,112.8,abusing,18,en-us,140.918823
0.84527367,,0.91080463,113.4,113.2,the,18,en-us,140.918823
0.84527367,,0.89817631,113.7,113.4,law,18,en-us,140.918823
0.84527367,,0.91283858,114.2,114.0,but,18,en-us,140.918823
0.84527367,,0.91283858,114.3,114.2,the,18,en-us,140.918823
0.84527367,,0.91283858,114.9,114.3,question,18,en-us,140.918823
0.84527367,,0.91080463,115.0,114.9,of,18,en-us,140.918823
0.84527367,,0.91283858,115.2,115.0,the,18,en-us,140.918823
0.84527367,,0.91283858,115.6,115.2,debate,18,en-us,140.918823
0.84527367,,0.91283858,115.9,115.6,is,18,en-us,140.918823
0.84527367,,0.85950583,116.7,116.4,whether,18,en-us,140.918823
0.84527367,,0.91283858,117.1,116.7,Korea,18,en-us,140.918823
0.84527367,,0.91283858,117.3,117.1,should,18,en-us,140.918823
0.84527367,,0.91283858,117.7,117.3,accept,18,en-us,140.918823
0.84527367,,0.91283858,117.8,117.7,the,18,en-us,140.918823
0.84527367,,0.86570072,118.5,117.8,refugees,18,en-us,140.918823
0.84527367,,0.91283858,118.6,118.5,and,18,en-us,140.918823
0.84527367,,0.91283858,118.9,118.6,therefore,18,en-us,140.918823
0.84527367,,0.91080463,119.0,118.9,the,18,en-us,140.918823
0.84527367,,0.89362663,119.5,119.0,law,18,en-us,140.918823
0.84527367,,0.91283858,119.9,119.7,is,18,en-us,140.918823
0.84527367,,0.91283858,120.1,119.9,not,18,en-us,140.918823
0.84527367,,0.91283858,120.2,120.1,the,18,en-us,140.918823
0.84527367,,0.89291102,120.6,120.2,issue,18,en-us,140.918823
0.84527367,,0.91283858,120.7,120.6,if,18,en-us,140.918823
0.84527367,,0.91283858,120.9,120.7,they're,18,en-us,140.918823
0.84527367,,0.91283858,121.3,120.9,abusing,18,en-us,140.918823
0.84527367,,0.91283858,121.4,121.3,the,18,en-us,140.918823
0.84527367,,0.74806762,121.5,121.4,law,18,en-us,140.918823
0.84527367,,0.80779094,121.7,121.5,we,18,en-us,140.918823
0.84527367,,0.80779094,121.8,121.7,can,18,en-us,140.918823
0.84527367,,0.91283858,122.1,121.8,change,18,en-us,140.918823
0.84527367,,0.91283858,122.3,122.1,the,18,en-us,140.918823
0.84527367,,0.7957238,122.7,122.3,law,18,en-us,140.918823
0.84527367,,0.88793671,123.0,122.9,so,18,en-us,140.918823
0.84527367,,0.82726157,123.1,123.0,that,18,en-us,140.918823
0.84527367,,0.82726139,123.4,123.1,they,18,en-us,140.918823
0.84527367,,0.91283858,124.0,123.8,can,18,en-us,140.918823
0.84527367,,0.89932179,124.5,124.0,stay,18,en-us,140.918823
0.84527367,,0.73243415,124.9,124.5,in,18,en-us,140.918823
0.84527367,,0.91283858,126.0,125.7,more,18,en-us,140.918823
0.84527367,,0.91283858,126.3,126.0,legally,18,en-us,140.918823
0.84527367,,0.82726139,126.6,126.3,without,18,en-us,140.918823
0.84527367,,0.91283858,126.9,126.6,using,18,en-us,140.918823
0.84527367,,0.85694182,126.9,126.9,the,18,en-us,140.918823
0.84527367,,0.91283858,127.5,126.9,sides,18,en-us,140.918823
0.84527367,,0.91283858,128.1,127.8,gates,18,en-us,140.918823
0.84527367,,0.75223285,128.2,128.1,in,18,en-us,140.918823
0.84527367,,0.77393788,128.3,128.2,the,18,en-us,140.918823
0.84527367,,0.7957238,128.7,128.3,law,18,en-us,140.918823
0.84527367,,0.91283858,128.9,128.7,and,18,en-us,140.918823
0.84527367,,0.61807865,129.0,128.9,the,18,en-us,140.918823
0.84527367,,0.91283858,129.4,129.0,second,18,en-us,140.918823
0.84527367,,0.7372579,129.5,129.4,you,18,en-us,140.918823
0.84527367,,0.71463782,129.8,129.5,said,18,en-us,140.918823
0.84527367,,0.71725357,130.2,129.8,that,18,en-us,140.918823
0.84527367,,0.91283858,131.3,130.6,Koreans,18,en-us,140.918823
0.84527367,,0.72893316,131.6,131.3,and,18,en-us,140.918823
0.84527367,,0.91283858,132.0,131.6,Muslims,18,en-us,140.918823
0.84527367,,0.72298032,132.1,132.0,are,18,en-us,140.918823
0.84527367,,0.91283858,132.3,132.1,so,18,en-us,140.918823
0.84527367,,0.73158979,132.9,132.3,different,18,en-us,140.918823
0.84527367,,0.6128127,133.3,132.9,that,18,en-us,140.918823
0.84527367,,0.91283858,134.2,133.7,it's,18,en-us,140.918823
0.84527367,,0.91283858,134.7,134.6,it's,18,en-us,140.918823
0.84527367,,0.64777851,134.9,134.7,not,18,en-us,140.918823
0.84527367,,0.70313662,135.3,134.9,realistic,18,en-us,140.918823
0.84527367,,0.69728673,135.5,135.3,that,18,en-us,140.918823
0.84527367,,0.91283858,135.7,135.5,they,18,en-us,140.918823
0.84527367,,0.91283858,135.9,135.7,live,18,en-us,140.918823
0.84527367,,0.64777857,136.5,135.9,together,18,en-us,140.918823
0.84527367,,0.67954719,136.9,136.5,but,18,en-us,140.918823
0.84527367,,0.91283858,137.7,137.5,we,18,en-us,140.918823
0.84527367,,0.91283858,137.8,137.7,have,18,en-us,140.918823
0.84527367,,0.91283858,138.0,137.8,seen,18,en-us,140.918823
0.84527367,,0.72766435,138.2,138.0,many,18,en-us,140.918823
0.84527367,,0.62683648,138.6,138.2,cases,18,en-us,140.918823
0.84527367,,0.91283858,138.7,138.6,in,18,en-us,140.918823
0.84527367,,0.6701737,139.1,138.7,history,18,en-us,140.918823
0.84527367,,0.6618591,139.4,139.1,like,18,en-us,140.918823
0.84527367,,0.91283858,139.8,139.4,Germany,18,en-us,140.918823
0.84527367,,0.64777851,140.0,139.8,and,18,en-us,140.918823
0.84527367,,0.69207132,140.5,140.0,France,18,en-us,140.918823
0.91267449, everything thousands of refugees and they have done well and in contrast Korea is only old as Korea only has to accept like 550 refugees which is a very small portion compared to what countries like Germany and France are doing and he said that Muslims will have difficulties settling in Korea but they don't have any choices they chose Korea because,0.91283858,141.5,141.0,everything,18,en-us,168.611476
0.91267449,,0.91283858,143.1,142.5,thousands,18,en-us,168.611476
0.91267449,,0.91283858,143.3,143.1,of,18,en-us,168.611476
0.91267449,,0.91283858,144.1,143.3,refugees,18,en-us,168.611476
0.91267449,,0.91283858,145.2,144.6,and,18,en-us,168.611476
0.91267449,,0.91283858,145.9,145.8,they,18,en-us,168.611476
0.91267449,,0.91283858,146.1,145.9,have,18,en-us,168.611476
0.91267449,,0.91283858,146.3,146.1,done,18,en-us,168.611476
0.91267449,,0.91283858,146.7,146.3,well,18,en-us,168.611476
0.91267449,,0.91283858,148.1,147.7,and,18,en-us,168.611476
0.91267449,,0.91283858,148.5,148.4,in,18,en-us,168.611476
0.91267449,,0.91283858,149.0,148.5,contrast,18,en-us,168.611476
0.91267449,,0.91283858,149.4,149.0,Korea,18,en-us,168.611476
0.91267449,,0.91283858,149.5,149.4,is,18,en-us,168.611476
0.91267449,,0.91283858,149.8,149.5,only,18,en-us,168.611476
0.91267449,,0.91283858,151.1,150.9,old,18,en-us,168.611476
0.91267449,,0.91283858,151.3,151.1,as,18,en-us,168.611476
0.91267449,,0.90269089,151.6,151.3,Korea,18,en-us,168.611476
0.91267449,,0.91283858,151.8,151.6,only,18,en-us,168.611476
0.91267449,,0.91283858,152.0,151.8,has,18,en-us,168.611476
0.91267449,,0.91283858,152.0,152.0,to,18,en-us,168.611476
0.91267449,,0.91283858,152.6,152.0,accept,18,en-us,168.611476
0.91267449,,0.91283858,152.8,152.6,like,18,en-us,168.611476
0.91267449,,0.91283858,153.6,152.8,550,18,en-us,168.611476
0.91267449,,0.91283858,154.0,153.6,refugees,18,en-us,168.611476
0.91267449,,0.91283858,154.2,154.0,which,18,en-us,168.611476
0.91267449,,0.91283858,154.5,154.2,is,18,en-us,168.611476
0.91267449,,0.91283858,154.8,154.8,a,18,en-us,168.611476
0.91267449,,0.91283858,155.3,154.8,very,18,en-us,168.611476
0.91267449,,0.91283858,155.7,155.3,small,18,en-us,168.611476
0.91267449,,0.91283858,156.0,155.7,portion,18,en-us,168.611476
0.91267449,,0.91283858,156.5,156.0,compared,18,en-us,168.611476
0.91267449,,0.91283858,156.6,156.5,to,18,en-us,168.611476
0.91267449,,0.91283858,157.0,156.6,what,18,en-us,168.611476
0.91267449,,0.91283858,157.4,157.0,countries,18,en-us,168.611476
0.91267449,,0.91283858,157.6,157.4,like,18,en-us,168.611476
0.91267449,,0.91283858,157.9,157.6,Germany,18,en-us,168.611476
0.91267449,,0.91283858,158.1,157.9,and,18,en-us,168.611476
0.91267449,,0.91283858,158.4,158.1,France,18,en-us,168.611476
0.91267449,,0.91283858,158.6,158.4,are,18,en-us,168.611476
0.91267449,,0.91283858,159.0,158.6,doing,18,en-us,168.611476
0.91267449,,0.91283858,160.1,159.7,and,18,en-us,168.611476
0.91267449,,0.91283858,161.2,161.1,he,18,en-us,168.611476
0.91267449,,0.91283858,161.4,161.2,said,18,en-us,168.611476
0.91267449,,0.91283858,161.6,161.4,that,18,en-us,168.611476
0.91267449,,0.91283858,162.2,161.6,Muslims,18,en-us,168.611476
0.91267449,,0.91283858,162.3,162.2,will,18,en-us,168.611476
0.91267449,,0.91283858,162.8,162.3,have,18,en-us,168.611476
0.91267449,,0.91283858,163.7,163.0,difficulties,18,en-us,168.611476
0.91267449,,0.91283858,164.1,163.7,settling,18,en-us,168.611476
0.91267449,,0.91283858,164.2,164.1,in,18,en-us,168.611476
0.91267449,,0.91283858,164.7,164.2,Korea,18,en-us,168.611476
0.91267449,,0.91283858,165.0,164.7,but,18,en-us,168.611476
0.91267449,,0.91283858,165.1,165.0,they,18,en-us,168.611476
0.91267449,,0.91283858,165.2,165.1,don't,18,en-us,168.611476
0.91267449,,0.91283858,165.4,165.2,have,18,en-us,168.611476
0.91267449,,0.91283858,165.5,165.4,any,18,en-us,168.611476
0.91267449,,0.91283858,166.2,165.5,choices,18,en-us,168.611476
0.91267449,,0.91283858,166.9,166.8,they,18,en-us,168.611476
0.91267449,,0.91283858,167.3,166.9,chose,18,en-us,168.611476
0.91267449,,0.91283858,167.6,167.3,Korea,18,en-us,168.611476
0.91267449,,0.91283858,168.2,167.6,because,18,en-us,168.611476
0.91283822, everything thousands of refugees and they have done well and in contrast Korea is only old as Korea only has to accept like 550 refugees which is a very small portion compared to what countries like Germany and France are doing and he said that Muslims will have difficulties settling in Korea but they don't have any choices they chose Korea because,0.91283858,141.5,141.0,everything,18,en-us,168.611476
0.91283822,,0.91283858,143.1,142.5,thousands,18,en-us,168.611476
0.91283822,,0.91283858,143.3,143.1,of,18,en-us,168.611476
0.91283822,,0.91283858,144.1,143.3,refugees,18,en-us,168.611476
