,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p21,seconds,arousal,valence,happy,angry,nervous,sad,p22,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p21_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p22_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
10,10,0.91143477,,0.91053116,7.5,7.0,Korea,22,en-us,9.5917,,10.0,2.333,3.333,1.333,1.0,1.0,1.0,,10.0,2.0,3.333,1.667,1.0,1.333,1.0,it's time for Korean government to understand did what would you,,55.0,2.667,3.333,1.333,1.0,1.667,1.0,,55.0,3.333,3.333,1.333,1.0,2.0,1.0
11,11,0.91143477,,0.91283858,8.1,7.5,Government,22,en-us,9.5917,,10.0,2.333,3.333,1.333,1.0,1.0,1.0,,10.0,2.0,3.333,1.667,1.0,1.333,1.0,call diversity and secondly some people worried for,,60.0,2.333,3.333,1.333,1.0,1.667,1.0,,60.0,3.0,3.333,1.333,1.0,2.0,1.0
12,12,0.91143477,,0.91283858,8.3,8.1,should,22,en-us,9.5917,,10.0,2.333,3.333,1.333,1.0,1.0,1.0,,10.0,2.0,3.333,1.667,1.0,1.333,1.0,the bad people would come to Korea do,,65.0,2.333,3.333,1.333,1.0,1.667,1.0,,65.0,3.0,3.333,1.333,1.0,2.0,1.0
13,13,0.91143477,,0.90391582,8.7,8.3,be,22,en-us,9.5917,,10.0,2.333,3.333,1.333,1.0,1.0,1.0,,10.0,2.0,3.333,1.667,1.0,1.333,1.0,for us alone status but it can be sold by strict screening,,70.0,1.667,3.333,1.333,1.0,1.667,1.0,,70.0,3.0,3.333,1.333,1.0,2.0,1.0
14,14,0.8110007, Korean government should shoot like that yeah minion people to come to Korea to get their Asylum status and there is a reasons firstly it's I think that it's time for Korea to break down the Monokuma no culturalism,0.91283858,12.8,12.6,Korean,22,en-us,31.932245,,15.0,1.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,3.333,1.667,1.0,1.333,1.0,and early the people amount of people of them is really low like 0.02 percent so it will not affect,,75.0,2.0,3.333,1.333,1.0,1.667,1.0,,75.0,3.0,3.333,1.333,1.0,2.0,1.0
15,15,0.8110007,,0.91283858,13.4,12.8,government,22,en-us,31.932245,,15.0,1.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,3.333,1.667,1.0,1.333,1.0,the safety of Korea,,80.0,2.333,3.333,1.333,1.0,1.667,1.0,,80.0,3.0,3.333,1.333,1.0,2.0,1.0
16,16,0.8110007,,0.91283858,13.8,13.4,should,22,en-us,31.932245,,15.0,1.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,3.333,1.667,1.0,1.333,1.0,it's okay that Korea has said,,85.0,2.0,3.333,1.333,1.0,1.667,1.0,,85.0,3.0,3.333,1.333,1.0,2.0,1.0
17,17,0.8110007,,0.91283858,14.1,13.8,shoot,22,en-us,31.932245,,15.0,1.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,3.333,1.667,1.0,1.333,1.0,brightness but German people,,90.0,1.667,3.333,1.333,1.0,1.667,1.0,,90.0,2.667,3.333,1.333,1.0,2.0,1.0
18,18,0.8110007,,0.91283858,14.5,14.1,like,22,en-us,31.932245,,15.0,1.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,3.333,1.667,1.0,1.333,1.0,are going to tell you which is a tourist Island and as you know the main religion,,95.0,3.0,3.333,2.0,1.0,1.667,1.0,,95.0,3.0,3.333,1.333,1.0,2.0,1.0
19,19,0.8110007,,0.91283858,15.0,14.5,that,22,en-us,31.932245,,15.0,1.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,3.333,1.667,1.0,1.333,1.0,or seven people are Islam and they don't have good reputation,,100.0,2.333,3.333,2.333,1.0,1.0,1.0,,100.0,2.667,3.333,1.333,1.0,2.0,1.0
20,20,0.8110007,,0.77191412,16.9,16.7,yeah,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,worldwide and that can affect the tourist in Jeju some people are not comfortable,,105.0,2.333,3.333,1.667,1.0,1.0,1.0,,105.0,2.667,3.333,1.333,1.0,2.0,1.0
21,21,0.8110007,,0.67052877,17.5,16.9,minion,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,with the idea of having Muslim people around in the zoo because of,,110.0,2.333,3.333,1.667,1.0,1.0,1.0,,110.0,2.333,3.667,1.667,1.0,1.667,1.0
22,22,0.8110007,,0.91283858,18.0,17.5,people,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,what has happened throughout history for someone in you know in the u.s.,,115.0,3.0,3.333,1.667,1.0,1.0,1.0,,115.0,2.333,3.667,1.667,1.0,1.667,1.0
23,23,0.8110007,,0.91283858,18.2,18.0,to,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,many terrorist attack are,,120.0,3.0,3.333,1.667,1.0,1.0,1.0,,120.0,2.667,3.333,1.667,1.0,1.667,1.0
24,24,0.8110007,,0.90751439,18.5,18.2,come,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,dumb by Muslims and Europe,,125.0,2.333,3.333,1.667,1.0,1.0,1.0,,125.0,2.667,3.333,1.667,1.0,1.667,1.0
25,25,0.8110007,,0.86608392,18.8,18.5,to,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,some fresh veggies are known for I'm not not,,130.0,2.333,3.333,1.667,1.0,1.0,1.0,,130.0,2.667,3.333,1.667,1.0,1.667,1.0
26,26,0.8110007,,0.71134478,19.4,18.8,Korea,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,at not accepting the loss in Europe but try to force Islam,,135.0,2.333,3.333,1.667,1.0,1.667,1.0,,135.0,3.0,3.333,1.667,1.0,1.667,1.0
27,27,0.8110007,,0.91283858,20.2,20.0,to,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,so I think that because of be Muslim,,140.0,2.333,3.333,1.667,1.0,1.667,1.0,,140.0,3.0,3.333,1.667,1.0,1.667,1.0
28,28,0.8110007,,0.7934193,20.5,20.2,get,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,in our freezer area they should not allow that because,,145.0,3.0,3.333,1.667,1.0,1.667,1.0,,145.0,3.0,3.333,1.667,1.0,1.667,1.0
29,29,0.8110007,,0.82044464,20.7,20.5,their,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,it can affect economy it can affect security of the people,,150.0,2.333,3.333,1.667,1.0,1.667,1.0,,150.0,3.0,3.333,1.667,1.0,1.667,1.0
30,30,0.8110007,,0.91283858,21.2,20.7,Asylum,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,it can affect how people,,155.0,2.333,3.333,1.667,1.0,1.0,1.0,,155.0,3.0,3.333,1.667,1.0,1.667,1.0
31,31,0.8110007,,0.70617682,21.8,21.2,status,22,en-us,31.932245,,20.0,1.667,3.333,1.333,1.0,1.0,1.0,,20.0,1.667,3.333,1.667,1.0,1.333,1.0,look,,160.0,2.667,3.333,1.667,1.0,1.0,1.0,,160.0,2.333,3.333,1.667,1.0,1.667,1.0
32,32,0.8110007,,0.91283858,22.6,22.5,and,22,en-us,31.932245,,25.0,1.667,3.333,1.333,1.0,1.0,1.0,,25.0,2.0,3.333,1.667,1.0,1.667,1.0,the safeness of Corey as a whole,,165.0,2.0,3.667,1.667,1.0,1.0,1.0,,165.0,2.333,3.333,1.667,1.0,1.667,1.0
33,33,0.8110007,,0.86608392,22.8,22.6,there,22,en-us,31.932245,,25.0,1.667,3.333,1.333,1.0,1.0,1.0,,25.0,2.0,3.333,1.667,1.0,1.667,1.0,you have mentioned that because the the place,,170.0,2.0,3.667,1.667,1.0,1.0,1.0,,170.0,2.667,3.333,1.667,1.0,1.667,1.0
34,34,0.8110007,,0.91283858,22.9,22.8,is,22,en-us,31.932245,,25.0,1.667,3.333,1.333,1.0,1.0,1.0,,25.0,2.0,3.333,1.667,1.0,1.667,1.0,where the refugee represents leaves is the place where tourists,,175.0,2.333,3.667,1.667,1.0,1.0,1.0,,175.0,2.667,3.333,1.667,1.0,1.667,1.0
35,35,0.8110007,,0.72631711,23.0,22.9,a,22,en-us,31.932245,,25.0,1.667,3.333,1.333,1.0,1.0,1.0,,25.0,2.0,3.333,1.667,1.0,1.667,1.0,so it would be bad for the economy of Jeju Island but,,180.0,2.333,3.333,1.667,1.0,1.0,1.0,,180.0,3.333,3.333,1.667,1.0,1.667,1.0
36,36,0.8110007,,0.84785509,23.7,23.0,reasons,22,en-us,31.932245,,25.0,1.667,3.333,1.333,1.0,1.0,1.0,,25.0,2.0,3.333,1.667,1.0,1.667,1.0,I think that even even refugees can like help,,185.0,2.333,3.0,1.333,1.0,1.333,1.0,,185.0,2.667,3.0,1.333,1.0,1.333,1.0
37,37,0.8110007,,0.76518625,24.7,24.0,firstly,22,en-us,31.932245,,25.0,1.667,3.333,1.333,1.0,1.0,1.0,,25.0,2.0,3.333,1.667,1.0,1.667,1.0,help to enhance the general economy for many reasons they can work during,,190.0,2.667,3.0,1.333,1.0,1.667,1.0,,190.0,2.667,3.0,1.333,1.0,1.333,1.0
38,38,0.8110007,,0.69606698,26.9,26.5,it's,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,their stain Institute so it would promote did other economic something like,,195.0,2.333,3.0,1.333,1.0,1.667,1.0,,195.0,2.333,3.0,1.333,1.0,1.333,1.0
39,39,0.8110007,,0.75146824,27.1,27.0,I,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,a comic activity something like building a new apartment or some other places and there is even a,,200.0,2.333,3.333,1.333,1.0,1.667,1.0,,200.0,2.333,3.0,1.333,1.0,1.333,1.0
40,40,0.8110007,,0.72423619,27.4,27.1,think,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,place which sells even he's food so like,,205.0,2.333,3.333,1.333,1.0,1.667,1.0,,205.0,2.0,3.0,1.333,1.0,1.333,1.0
41,41,0.8110007,,0.81957096,27.5,27.4,that,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,it's it has become a hot place for tourists so there are many reasons,,210.0,2.0,3.333,1.333,1.0,1.667,1.0,,210.0,2.0,3.0,1.333,1.0,1.333,1.0
42,42,0.8110007,,0.90839452,27.7,27.5,it's,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,that can refute that and for safety issue,,215.0,2.333,3.0,1.333,1.0,1.0,1.0,,215.0,2.0,3.0,1.333,1.0,1.333,1.0
43,43,0.8110007,,0.72741705,28.0,27.7,time,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,maybe because it can be worked because of the prejudice,,220.0,2.333,3.0,1.333,1.0,1.0,1.0,,220.0,2.0,3.0,1.333,1.0,1.333,1.0
44,44,0.8110007,,0.66841781,28.3,28.0,for,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,and think of Koreans for,,225.0,2.333,3.0,1.333,1.0,1.0,1.0,,225.0,2.667,3.667,1.333,1.667,1.333,1.0
45,45,0.8110007,,0.76398754,28.7,28.3,Korea,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,Muslim people so I think that it should be break down as soon as possible,,230.0,2.333,3.0,1.333,1.0,1.0,1.0,,230.0,2.667,3.667,1.333,1.667,1.333,1.0
46,46,0.8110007,,0.65393692,29.1,28.7,to,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,Dimension,,235.0,2.333,3.0,1.333,1.0,1.0,1.0,,235.0,2.667,3.667,1.333,1.667,1.333,1.0
47,47,0.8110007,,0.91283858,29.4,29.1,break,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,work but as far as I know if they only,,240.0,2.333,3.0,1.333,1.0,1.0,1.0,,240.0,2.667,3.667,1.333,1.667,1.333,1.0
48,48,0.8110007,,0.75146824,29.7,29.4,down,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,there are only allowed to do minor jobs like pitching,,245.0,2.333,3.0,1.333,1.0,1.0,1.0,,245.0,2.667,3.667,1.333,1.667,1.333,1.0
49,49,0.8110007,,0.91283858,29.8,29.7,the,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,working restaurant but that also can,,250.0,2.0,3.0,1.333,1.0,1.667,1.0,,250.0,2.667,3.667,1.333,1.667,1.333,1.0
50,50,0.8110007,,0.58701396,30.5,29.8,Monokuma,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,affect how people view that restaurant if they,,255.0,2.0,3.0,1.333,1.0,1.667,1.0,,255.0,3.0,3.667,1.333,1.667,1.333,1.0
51,51,0.8110007,,0.63693261,30.6,30.5,no,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,know the background of the waitress or waiter,,260.0,2.333,3.0,1.667,1.0,1.0,1.0,,260.0,3.0,3.667,1.333,1.667,1.333,1.0
52,52,0.8110007,,0.70751113,31.5,30.6,culturalism,22,en-us,31.932245,,30.0,2.333,3.333,1.333,1.0,1.0,1.0,,30.0,3.0,3.333,1.333,1.0,2.0,1.0,because people from that area area,,265.0,2.333,3.0,1.667,1.0,1.0,1.0,,265.0,3.667,3.667,1.333,1.667,1.333,1.0
53,53,0.8850823, as you know Korea Korea has like consist creates consists of like only 12 people like which is Asian so it's not really comfortable for Koreans to live with people from other countries however as time passes many people starts to come through yet,0.91283858,33.2,33.1,as,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,have different culinary customs you know they eat some food,,270.0,3.333,3.0,2.0,1.0,1.0,1.0,,270.0,2.0,3.0,2.0,1.333,2.0,1.0
54,54,0.8850823,,0.91283858,33.3,33.2,you,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,with the hounds or J don't wash your hair properly so they can affect how people,,275.0,2.333,3.0,2.0,1.0,1.0,1.0,,275.0,2.0,3.0,2.0,1.333,2.0,1.0
55,55,0.8850823,,0.91283858,33.7,33.3,know,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,view their restaurants also you mentioned the food,,280.0,2.0,3.0,2.0,1.0,1.0,1.0,,280.0,2.0,3.0,2.0,1.333,2.0,1.0
56,56,0.8850823,,0.91283858,34.5,33.9,Korea,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,that they make it is TRUE that it can be a corruption but I think it would be a dream for yourself,,285.0,2.0,3.0,2.0,1.0,1.0,1.0,,285.0,2.0,3.0,2.0,1.333,2.0,1.0
57,57,0.8850823,,0.91283858,35.1,34.7,Korea,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,you that knows how many different area or in that area of the world,,290.0,3.0,3.0,2.0,1.0,1.0,1.0,,290.0,2.0,3.0,2.0,1.333,2.0,1.0
58,58,0.8850823,,0.91283858,35.4,35.1,has,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,food tastes like but for the,,295.0,3.0,3.0,2.0,1.0,1.0,1.0,,295.0,2.0,3.0,2.0,1.333,2.0,1.0
59,59,0.8850823,,0.91283858,35.6,35.4,like,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,majority I don't think that they will attract to Jim and foot because it's not worldwide,,300.0,2.0,3.0,1.667,1.0,1.0,1.0,,300.0,2.0,3.0,2.0,1.333,2.0,1.0
60,60,0.8850823,,0.79802465,36.2,35.6,consist,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,known like I don't know people who say oh I want him and feel so good,,305.0,2.0,3.0,1.667,1.0,1.333,1.0,,305.0,2.0,3.0,2.0,1.333,2.0,1.0
61,61,0.8850823,,0.91283858,36.7,36.3,creates,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,is,,310.0,2.667,3.0,1.667,1.0,1.333,1.0,,310.0,2.0,3.0,2.0,1.333,2.0,1.0
62,62,0.8850823,,0.91283858,37.2,36.7,consists,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,it is it all okay yeah for local IT jobs,,315.0,2.333,3.0,1.667,1.0,1.333,1.0,,315.0,2.0,3.0,2.0,1.333,2.0,1.0
63,63,0.8850823,,0.88410062,37.4,37.2,of,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,for Jeju Island as I know like there are not many like young people who stays in,,320.0,2.333,3.0,1.667,1.0,1.333,1.0,,320.0,2.0,3.0,2.0,1.333,2.0,1.0
64,64,0.8850823,,0.91283858,37.7,37.4,like,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,this room so like I think that there is a lot of demand,,325.0,2.333,3.0,1.667,1.0,1.333,1.0,,325.0,2.0,3.0,2.0,1.333,2.0,1.0
65,65,0.8850823,,0.91283858,38.0,37.7,only,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,for the local jobs that you mentioned something like the fishing and like it will,,330.0,2.333,3.0,1.667,1.0,1.0,1.0,,330.0,2.0,3.0,2.0,1.333,2.0,1.0
66,66,0.8850823,,0.91283858,38.6,38.0,12,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,be possible to be adapted for some something like sports tennis,,335.0,2.667,3.0,1.667,1.0,1.0,1.0,,335.0,2.0,3.0,2.0,1.333,2.0,1.0
67,67,0.8850823,,0.87348968,39.4,39.1,people,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,collecting tangerines or something like that so I think it,,340.0,2.333,3.0,1.667,1.0,1.0,1.0,,340.0,2.0,3.0,2.0,1.333,2.0,1.0
68,68,0.8850823,,0.91283858,39.7,39.4,like,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,means people can work at their and and you have,,345.0,2.0,3.0,1.667,1.0,1.0,1.0,,345.0,2.0,3.0,2.0,1.333,2.0,1.0
69,69,0.8850823,,0.91283858,39.9,39.7,which,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,there and continue living like this so it would be even,,350.0,2.667,3.0,1.667,1.0,1.333,1.0,,350.0,2.333,3.0,2.0,1.333,2.0,1.0
70,70,0.8850823,,0.90846127,40.0,39.9,is,22,en-us,54.162541,,35.0,2.333,3.333,1.333,1.0,1.0,1.0,,35.0,2.667,3.333,1.333,1.0,2.0,1.0,but if we double for Jeju Island I think and secondly for the humanist book you mentioned,,355.0,2.333,3.0,1.667,1.0,1.667,1.0,,355.0,2.333,3.0,2.0,1.333,2.0,1.0
71,71,0.8850823,,0.91283858,40.4,40.0,Asian,22,en-us,54.162541,,40.0,1.667,3.333,1.333,1.0,1.0,1.0,,40.0,3.0,3.333,1.333,1.0,2.0,1.0,that this because this food is not popular among other people it would be,,360.0,2.0,3.0,1.667,1.0,1.667,1.0,,360.0,2.667,3.333,1.667,1.333,1.333,1.0
72,72,0.8850823,,0.9047482,41.3,40.9,so,22,en-us,54.162541,,40.0,1.667,3.333,1.333,1.0,1.0,1.0,,40.0,3.0,3.333,1.333,1.0,2.0,1.0,not like effective as you think but I think that it can be,,365.0,2.0,3.0,1.667,1.0,1.667,1.0,,365.0,3.0,3.333,1.667,1.333,1.333,1.0
73,73,0.8850823,,0.91283858,41.9,41.6,it's,22,en-us,54.162541,,40.0,1.667,3.333,1.333,1.0,1.0,1.0,,40.0,3.0,3.333,1.333,1.0,2.0,1.0,one of the way to increase the multi diversity not only,,370.0,2.333,2.667,1.667,1.0,1.0,1.0,,370.0,3.0,3.333,1.667,1.333,1.333,1.0
74,74,0.8850823,,0.91283858,42.1,41.9,not,22,en-us,54.162541,,40.0,1.667,3.333,1.333,1.0,1.0,1.0,,40.0,3.0,3.333,1.333,1.0,2.0,1.0,in for the Joyland like there's so many Muslim people who stays in,,375.0,2.333,2.667,1.667,1.0,1.0,1.0,,375.0,3.0,3.333,1.667,1.333,1.333,1.0
75,75,0.8850823,,0.85819554,42.6,42.1,really,22,en-us,54.162541,,40.0,1.667,3.333,1.333,1.0,1.0,1.0,,40.0,3.0,3.333,1.333,1.0,2.0,1.0,Korea so like I think it can be like spread over many places and like it,,380.0,2.0,2.667,1.667,1.0,1.0,1.0,,380.0,3.0,3.333,1.667,1.333,1.333,1.0
76,76,0.8850823,,0.88742894,43.6,43.0,comfortable,22,en-us,54.162541,,40.0,1.667,3.333,1.333,1.0,1.0,1.0,,40.0,3.0,3.333,1.333,1.0,2.0,1.0,would be helpful for them to stay and work together,,385.0,2.0,2.667,1.667,1.0,1.0,1.0,,385.0,3.0,3.333,1.667,1.333,1.333,1.0
77,77,0.8850823,,0.84048003,44.1,43.6,for,22,en-us,54.162541,,40.0,1.667,3.333,1.333,1.0,1.0,1.0,,40.0,3.0,3.333,1.333,1.0,2.0,1.0,yep for the minor job that they can do,,390.0,2.0,2.667,1.667,1.0,1.0,1.0,,390.0,2.667,3.333,1.667,1.333,1.333,1.0
