,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p17,seconds,arousal,valence,happy,angry,nervous,sad,p18,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p17_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p18_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
24,24,0.9128384,,0.91283858,21.6,21.3,thought,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,thousands of refugees and they have done,,125.0,3.0,3.667,1.333,1.0,1.0,1.0,,125.0,2.333,3.333,1.0,1.0,1.667,1.0
25,25,0.9128384,,0.91283858,21.7,21.6,the,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,well and in contrast Korea is only old as Korea,,130.0,3.0,3.667,1.333,1.0,1.0,1.0,,130.0,2.333,2.667,1.0,1.0,2.0,1.0
26,26,0.9128384,,0.91283858,22.1,21.7,country,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,only has to accept like 550 refugees which is a very small portion compared to what,,135.0,3.0,3.667,1.333,1.0,1.0,1.0,,135.0,3.0,3.0,1.333,1.333,1.333,1.0
27,27,0.9128384,,0.91283858,22.4,22.1,was,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,countries like Germany and France are doing and he said that Muslims,,140.0,3.0,3.667,1.333,1.0,1.0,1.0,,140.0,3.0,3.0,1.333,1.333,1.333,1.0
28,28,0.9128384,,0.91283858,23.0,22.4,dangerous,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,will have difficulties settling in Korea but they don't have any choices they chose Korea,,145.0,3.0,3.667,1.333,1.0,1.0,1.0,,145.0,3.0,3.0,1.333,1.333,1.333,1.0
29,29,0.9128384,,0.91283858,23.5,23.2,after,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,because at least it's better than staying in their home country,,150.0,3.0,3.667,1.333,1.0,1.0,1.0,,150.0,3.0,3.0,1.333,1.333,1.333,1.0
30,30,0.9128384,,0.91283858,23.7,23.5,all,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,so I think the refugees don't have a choice,,155.0,3.0,3.667,1.333,1.0,1.0,1.0,,155.0,3.0,3.0,1.333,1.333,1.333,1.0
31,31,0.9128384,,0.91283858,23.9,23.7,and,18,en-us,33.445669,,15.0,2.667,3.333,1.333,1.0,1.0,1.0,,15.0,1.667,2.333,1.0,1.0,1.667,1.0,and it's it's rather an obligation that they stayed here,,160.0,3.0,3.667,1.333,1.0,1.0,1.0,,160.0,3.0,3.0,1.0,1.333,1.333,1.0
32,32,0.9128384,,0.91283858,24.0,23.9,they,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,so for the first point of argument is that,,165.0,3.0,3.667,1.333,1.0,1.0,1.0,,165.0,2.667,3.0,1.0,1.0,1.333,1.0
33,33,0.9128384,,0.91283858,24.2,24.0,have,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,they are abusing the law and so there was a petition to the blue house,,170.0,3.0,3.667,1.333,1.0,1.0,1.0,,170.0,2.667,3.0,1.0,1.0,1.333,1.0
34,34,0.9128384,,0.91283858,24.5,24.2,nowhere,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,where the people were like change the law to not,,175.0,3.0,3.667,1.333,1.0,1.0,1.0,,175.0,2.667,3.333,1.0,1.0,1.333,1.0
35,35,0.9128384,,0.91283858,24.6,24.5,to,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,not let the Immigrant in and so what the government did was to change the law and excluded,,180.0,2.333,3.0,1.0,1.0,1.667,1.0,,180.0,2.667,3.333,1.0,1.0,1.333,1.0
36,36,0.9128384,,0.91283858,24.8,24.6,go,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,your man from Visa free program so from now on except for the 550,,185.0,2.667,3.0,1.0,1.0,1.667,1.0,,185.0,2.667,3.333,1.333,1.0,1.333,1.0
37,37,0.9128384,,0.91283858,25.3,24.8,and,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,people who are all already inside the Jeju Island o Maryam and people,,190.0,2.333,3.0,1.0,1.0,1.667,1.0,,190.0,2.667,3.333,1.0,1.0,1.333,1.0
38,38,0.9128384,,0.91283858,25.7,25.4,Korea,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,can come in so from now on it illegal and second,,195.0,2.333,3.0,1.0,1.0,1.667,1.0,,195.0,2.667,3.333,1.0,1.0,1.333,1.0
39,39,0.9128384,,0.91283858,25.9,25.7,is,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,difference Germany and yeah I think they should let the immigrants in,,200.0,2.333,3.0,1.0,1.0,2.0,1.0,,200.0,2.667,3.333,1.0,1.0,1.333,1.0
40,40,0.9128384,,0.91283858,26.0,25.9,a,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,because let me think about all those crises originated from is from,,205.0,2.667,3.0,1.0,1.0,2.0,1.0,,205.0,2.333,3.0,1.0,1.0,1.0,1.0
41,41,0.9128384,,0.91283858,26.5,26.0,developed,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,the colonial period when the European countries invaded Africa and,,210.0,2.667,3.0,1.0,1.0,2.0,1.0,,210.0,3.0,3.333,1.333,1.0,1.0,1.0
42,42,0.9128384,,0.91283858,27.1,26.5,Nation,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,set the ruler rulers in their own taste so they have like historical responsibilities,,215.0,2.333,3.0,1.0,1.0,2.0,1.0,,215.0,2.667,3.0,1.333,1.0,1.0,1.0
43,43,0.9128384,,0.91283858,27.6,27.2,also,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,to let immigrants in but for example Korea don't have any kind of those connections,,220.0,2.667,3.0,1.0,1.0,2.0,1.0,,220.0,3.0,3.667,1.333,1.0,1.0,1.0
44,44,0.9128384,,0.91283858,27.8,27.6,part,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,to military Middle East Country so yeah I don't think there is,,225.0,2.667,3.0,1.0,1.0,1.333,1.0,,225.0,3.0,3.667,1.0,1.0,1.0,1.0
45,45,0.9128384,,0.91283858,28.0,27.8,of,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,I think rather than Korea maybe European countries who,,230.0,2.333,3.0,1.0,1.0,1.333,1.0,,230.0,2.667,3.667,1.0,1.0,1.0,1.0
46,46,0.9128384,,0.91283858,28.1,28.0,the,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,created all those meth should let those immigrants thing right,,235.0,2.333,3.0,1.0,1.0,1.333,1.0,,235.0,3.0,3.667,1.0,1.0,1.0,1.0
47,47,0.9128384,,0.91283858,28.5,28.1,United,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,you said that the law makes the refugees movements illegal but,,240.0,2.333,3.0,1.0,1.0,1.333,1.0,,240.0,2.667,4.0,1.0,1.0,1.0,1.0
48,48,0.9128384,,0.91283858,29.1,28.5,Nations,18,en-us,33.445669,,20.0,2.667,3.333,1.333,1.0,1.0,1.0,,20.0,2.333,3.0,1.0,1.0,1.333,1.0,the question of the debate is whether that should be legal or illegal so whether the laws are illegal,,245.0,2.667,2.667,1.0,1.0,1.333,1.0,,245.0,3.0,4.0,1.0,1.0,1.0,1.0
49,49,0.9128384,,0.91283858,30.2,30.1,I,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,right now is irrelevant from this debate because that's what we are deciding right now whether we should change the laws so that,,250.0,2.333,2.667,1.0,1.0,1.333,1.0,,250.0,3.333,4.0,1.0,1.0,1.0,1.0
50,50,0.9128384,,0.91283858,30.5,30.2,think,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,refugees should be accepted into Korea and the second you said that,,255.0,2.667,2.667,1.0,1.0,1.333,1.0,,255.0,3.0,4.0,1.0,1.0,1.0,1.0
51,51,0.9128384,,0.91283858,30.6,30.5,they,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,France and Germany are different because they have historic ties to the Muslim countries,,260.0,3.333,3.0,1.0,1.333,1.667,1.0,,260.0,3.0,3.333,1.0,1.0,1.333,1.0
52,52,0.9128384,,0.91283858,30.7,30.6,have,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,but but Korea also part,,265.0,3.333,3.0,1.0,1.333,1.667,1.0,,265.0,2.667,3.333,1.0,1.0,1.333,1.0
53,53,0.9128384,,0.91283858,30.8,30.7,the,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,of the United Nations has signed at the convention so they also have the international obligation,,270.0,3.333,3.0,1.0,1.333,1.667,1.0,,270.0,3.0,3.333,1.0,1.0,1.333,1.0
54,54,0.9128384,,0.91283858,31.8,30.8,responsibility,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,to accept refugees when there is a crisis and also,,275.0,3.333,3.0,1.0,1.333,1.667,1.0,,275.0,2.667,3.333,1.0,1.0,1.333,1.0
55,55,0.9128384,,0.91283858,31.9,31.8,to,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,German is certainly not accepting the refugees because they have historical responsibilities,,280.0,3.333,3.0,1.0,1.333,1.667,1.0,,280.0,3.0,3.333,1.0,1.0,1.333,1.0
56,56,0.9128384,,0.91283858,32.2,31.9,take,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,to Syrian refugees sexually though relationship is very weak between Syria and,,285.0,3.333,3.0,1.0,1.333,1.667,1.0,,285.0,3.0,3.333,1.333,1.0,1.333,1.0
57,57,0.9128384,,0.91283858,32.3,32.2,in,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,Germany it's not like Germany and Israel and so but they are accepting the refugees,,290.0,3.333,3.0,1.0,1.333,1.667,1.0,,290.0,2.667,3.0,1.0,1.0,1.333,1.0
58,58,0.9128384,,0.91283858,32.4,32.3,the,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,because that's the that's the so it's that's the sort of behavior,,295.0,3.333,3.0,1.0,1.333,1.667,1.0,,295.0,3.0,3.0,1.0,1.0,1.333,1.0
59,59,0.9128384,,0.91283858,33.1,32.4,refugees,18,en-us,33.445669,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,they must show as a developed country and Korea to is a developed country and it,,300.0,3.333,3.0,1.0,1.333,1.667,1.0,,300.0,2.667,3.0,1.0,1.0,1.333,1.0
60,60,0.7949568, SL pasta okay so again is the refugee letting the refugee into Jeju Island because first of all they are abusing The Immigrant love which is well first of all judges like a visa-free island so they can stay for 30 days but after that they have to go out but if they challenge for a trial at the court to let them into can stay for additional 90 days and,0.91283858,34.7,34.4,SL,17,en-us,62.862223,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,is very capable of accepting 550 refugees when countries like France and Germany are accepting,,305.0,3.333,3.0,1.0,1.333,1.667,1.0,,305.0,2.667,3.0,1.0,1.0,1.333,1.0
61,61,0.7949568,,0.91283858,35.1,34.7,pasta,17,en-us,62.862223,,25.0,3.0,2.667,1.0,1.0,2.0,1.0,,25.0,2.333,3.333,1.0,1.0,1.0,1.0,"100,000 refugees every year so I think refugees",,310.0,3.333,3.0,1.0,1.333,1.667,1.0,,310.0,3.0,3.333,1.0,1.0,1.333,1.0
62,62,0.7949568,,0.91283858,36.5,36.2,okay,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,should be learning so although they're like 550 people if you,,315.0,3.333,3.333,1.0,1.0,1.333,1.0,,315.0,3.0,3.333,1.0,1.0,1.333,1.0
63,63,0.7949568,,0.91283858,36.9,36.5,so,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,make exceptions for those if Yemen crisis,,320.0,3.333,3.333,1.0,1.0,1.333,1.0,,320.0,2.667,3.333,1.0,1.0,1.333,1.0
64,64,0.7949568,,0.91283858,38.0,37.5,again,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,that will fertile lead into other immigrants in the future which might probably more,,325.0,3.333,3.333,1.0,1.0,1.333,1.0,,325.0,2.667,3.333,1.0,1.0,1.333,1.0
65,65,0.7949568,,0.91283858,38.3,38.0,is,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,and more that's what that's how the European immigrant crisis started and,,330.0,3.333,3.333,1.0,1.0,1.333,1.0,,330.0,3.0,3.333,1.0,1.0,1.333,1.0
66,66,0.7949568,,0.91283858,38.8,38.3,the,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,also lots of European countries and lots of European countries most of,,335.0,3.667,2.667,1.0,1.0,2.0,1.0,,335.0,3.0,3.333,1.0,1.0,1.333,1.0
67,67,0.7949568,,0.91283858,39.7,38.9,refugee,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,most of the students are against the refugee because cauldrons bit different and they cause like,,340.0,3.667,2.667,1.0,1.0,2.0,1.0,,340.0,3.0,3.333,1.0,1.0,1.333,1.0
68,68,0.7949568,,0.91283858,40.1,39.8,letting,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,social confusion so I think those kind of confusion will be even much,,345.0,3.667,2.667,1.0,1.0,2.0,1.0,,345.0,3.667,3.0,1.0,1.0,1.667,1.0
69,69,0.7949568,,0.91283858,40.2,40.1,the,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,larger in Korea because the culture itself is,,350.0,3.333,3.0,1.0,1.0,1.667,1.0,,350.0,3.667,3.0,1.0,1.0,1.667,1.0
70,70,0.7949568,,0.91283858,40.6,40.2,refugee,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,two different and also although there is no like confirmation,,355.0,3.0,3.0,1.0,1.0,1.667,1.0,,355.0,3.0,3.333,1.0,1.0,1.0,1.0
71,71,0.7949568,,0.45799854,40.8,40.6,into,17,en-us,62.862223,,30.0,3.0,2.667,1.0,1.0,2.0,1.0,,30.0,2.0,3.333,1.0,1.0,1.0,1.0,that they actually create like a crime the people in Jeju,,360.0,3.333,3.0,1.0,1.0,1.333,1.0,,360.0,2.667,3.333,1.0,1.0,1.0,1.0
72,72,0.7949568,,0.81368256,41.1,40.8,Jeju,17,en-us,62.862223,,35.0,3.0,3.0,1.333,1.0,1.333,1.0,,35.0,2.333,3.0,1.0,1.0,1.333,1.333,Island feel like with anger from them even one of my friends who's from Georgia Island always,,365.0,3.333,3.0,1.0,1.0,1.333,1.0,,365.0,2.667,3.333,1.0,1.0,1.333,1.0
73,73,0.7949568,,0.52876014,41.5,41.1,Island,17,en-us,62.862223,,35.0,3.0,3.0,1.333,1.0,1.333,1.0,,35.0,2.333,3.0,1.0,1.0,1.333,1.333,talks about about that thing and she sometimes though them and she doesn't want to see,,370.0,3.333,3.0,1.0,1.0,1.333,1.0,,370.0,3.0,3.333,1.0,1.0,1.333,1.0
74,74,0.7949568,,0.72605413,41.9,41.5,because,17,en-us,62.862223,,35.0,3.0,3.0,1.333,1.0,1.333,1.0,,35.0,2.333,3.0,1.0,1.0,1.333,1.333,those people there so yeah I think it's for,,375.0,3.0,3.0,1.0,1.0,1.333,1.0,,375.0,2.667,3.333,1.0,1.0,1.0,1.0
75,75,0.7949568,,0.91283858,42.2,41.9,first,17,en-us,62.862223,,35.0,3.0,3.0,1.333,1.0,1.333,1.0,,35.0,2.333,3.0,1.0,1.0,1.333,1.333,the for the Yemen people yeah it is TRUE that,,380.0,3.667,3.0,1.0,1.0,1.333,1.0,,380.0,3.0,3.333,1.0,1.0,1.0,1.0
