,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p11,seconds,arousal,valence,happy,angry,nervous,sad,p12,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p11_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p12_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
43,43,0.89039356,,0.91283858,20.9,20.7,people,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,people especially because it's only the island of JeJu and judge it was a very small part of Korea,,220.0,2.667,2.667,1.0,1.0,1.0,1.0,,220.0,3.333,3.0,1.333,1.0,1.0,1.0
44,44,0.89039356,,0.91283858,21.2,20.9,in,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,with a much more limited population so yeah,,225.0,2.667,2.667,1.0,1.0,1.0,1.0,,225.0,2.667,3.0,1.333,1.0,1.0,1.0
45,45,0.89039356,,0.91283858,21.5,21.2,their,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,yeah and I guess I guess that's kind of TRUE but you know the other point is,,230.0,2.667,2.667,1.0,1.0,1.0,1.0,,230.0,2.667,3.0,1.333,1.0,1.0,1.0
46,46,0.89039356,,0.91283858,21.9,21.5,twenties,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,that those yemenis are only 500 people right over the course of,,235.0,2.667,3.0,1.0,1.0,1.0,1.0,,235.0,2.667,3.0,1.333,1.0,1.0,1.0
47,47,0.89039356,,0.91283858,22.0,21.9,and,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,these years thousand North Koreans came to this country and you know if you think about,,240.0,2.667,3.0,1.0,1.0,1.0,1.0,,240.0,2.667,3.0,1.0,1.0,1.0,1.0
48,48,0.89039356,,0.91283858,22.1,22.0,thirties,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,that North Koreans are currently we're at War stating their,,245.0,3.0,2.667,1.0,1.0,1.333,1.0,,245.0,2.667,3.0,1.0,1.0,1.0,1.0
49,49,0.89039356,,0.91283858,23.0,22.1,and,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,these bad people you know according to like the 50s and,,250.0,3.333,3.0,1.333,1.0,1.0,1.0,,250.0,3.333,3.333,1.667,1.0,1.0,1.0
50,50,0.89039356,,0.91283858,23.9,23.0,middle-income,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,60s people they are these bad people with the other Notions and there they could they,,255.0,3.333,3.0,1.333,1.0,1.0,1.0,,255.0,4.333,3.333,1.667,1.0,1.0,1.0
51,51,0.89039356,,0.91283858,26.2,23.9,individuals,11,en-us,32.273016,,20.0,2.667,3.0,1.0,1.0,1.333,1.0,,20.0,3.0,3.333,1.667,1.0,1.0,1.0,have the highest possibility of being spies right so in that kind of view yemenis,,260.0,3.0,3.0,1.333,1.0,1.0,1.0,,260.0,4.333,3.333,1.667,1.0,1.0,1.0
52,52,0.89039356,,0.91283858,26.8,26.2,in,11,en-us,32.273016,,25.0,2.667,3.0,1.0,1.0,1.333,1.0,,25.0,2.0,3.0,1.0,1.0,1.0,1.0,they're only here to seek shelter they're not here to terrorize or anything like that it can't cats eat for see anything like that but North Koreans coming,,265.0,3.0,3.0,1.333,1.0,1.0,1.0,,265.0,4.333,3.333,1.667,1.333,1.0,1.0
53,53,0.89039356,,0.91283858,26.8,26.8,the,11,en-us,32.273016,,25.0,2.667,3.0,1.0,1.0,1.333,1.0,,25.0,2.0,3.0,1.0,1.0,1.0,1.0,to this country for seeking shelter could be a bigger issue than that then why are we allowing North Koreans,,270.0,3.333,2.667,1.333,1.0,1.0,1.0,,270.0,4.333,2.333,1.0,1.333,1.667,1.333
54,54,0.89039356,,0.91283858,27.6,26.8,middle,11,en-us,32.273016,,25.0,2.667,3.0,1.0,1.0,1.333,1.0,,25.0,2.0,3.0,1.0,1.0,1.0,1.0,to come here but not the yemenis well,,275.0,3.0,2.667,1.333,1.0,1.0,1.0,,275.0,4.0,2.667,1.0,1.0,1.667,1.333
55,55,0.89039356,,0.91283858,27.7,27.6,income,11,en-us,32.273016,,25.0,2.667,3.0,1.0,1.0,1.333,1.0,,25.0,2.0,3.0,1.0,1.0,1.0,1.0,that is a good point on a human rights level the,,280.0,3.667,3.0,1.333,1.0,1.0,1.0,,280.0,4.0,3.333,1.667,1.0,1.0,1.0
56,56,0.89039356,,0.91283858,28.2,27.7,class,11,en-us,32.273016,,25.0,2.667,3.0,1.0,1.0,1.333,1.0,,25.0,2.0,3.0,1.0,1.0,1.0,1.0,I think they could be viewed in the same way but from a Korean,,285.0,3.667,2.667,1.333,1.0,1.667,1.0,,285.0,4.0,3.0,1.667,1.0,1.0,1.0
57,57,0.89039356,,0.91283858,29.2,28.2,and,11,en-us,32.273016,,25.0,2.667,3.0,1.0,1.0,1.333,1.0,,25.0,2.0,3.0,1.0,1.0,1.0,1.0,citizens perspective North Korea is still,,290.0,3.0,2.667,1.0,1.0,2.0,1.0,,290.0,4.0,3.0,1.667,1.333,1.0,1.0
58,58,0.89039356,,0.91283858,29.8,29.2,this,11,en-us,32.273016,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,part of current it can still be viewed as an extension of Korea that was just simply divided because the war,,295.0,3.0,2.667,1.0,1.0,2.0,1.0,,295.0,4.0,3.0,1.667,1.333,1.0,1.0
59,59,0.89039356,,0.91283858,29.9,29.8,is,11,en-us,32.273016,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,and especially because it was only a career isn't was only divided like 50 or 60,,300.0,3.0,2.667,1.0,1.0,1.667,1.0,,300.0,4.0,3.0,1.667,1.667,1.0,1.0
60,60,0.89039356,,0.91283858,30.9,29.9,although,11,en-us,32.273016,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,70 years ago we share the same language we have a very similar culture,,305.0,3.333,2.667,1.0,1.0,1.667,1.0,,305.0,4.0,3.333,2.0,1.333,1.0,1.0
61,61,0.89039356,,0.91283858,32.2,30.9,this,11,en-us,32.273016,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,but for the yemenis I think it's possible that Korean citizens can view them as Outsiders,,310.0,3.0,3.0,1.0,1.0,1.667,1.0,,310.0,4.333,3.667,2.0,1.0,1.0,1.0
62,62,0.8219564, this is although this is a hypothesis this may stem from the fact that there's a high levels of youth unemployment so there is this concept of this idea that why are we letting these refugees come in and why are we spending taxpayers money on them when we should be focusing on other important issues that are more relevant to current people such as this idea of youth unemployment,0.91283858,30.1,30.0,this,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,and I think we should recognize the like,,315.0,2.667,3.333,1.0,1.0,1.0,1.0,,315.0,3.0,3.0,1.0,1.0,1.0,1.0
63,63,0.8219564,,0.91283858,30.4,30.1,is,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,Korea is a country for Koreans and we should respect the Korean citizens,,320.0,2.667,3.0,1.0,1.0,1.0,1.0,,320.0,2.667,3.0,1.0,1.0,1.333,1.0
64,64,0.8219564,,0.91283858,31.3,30.7,although,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,perspective of like like this nationalism,,325.0,2.667,3.0,1.0,1.0,1.0,1.0,,325.0,2.667,3.0,1.0,1.0,1.0,1.0
65,65,0.8219564,,0.91283858,32.3,32.0,this,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,yes I guess yeah that's one of them is good and no Koreans first cuz we are here,,330.0,3.0,3.0,1.0,1.0,1.0,1.0,,330.0,2.667,3.0,1.0,1.0,1.0,1.0
66,66,0.8219564,,0.91283858,32.4,32.3,is,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,is actually a good point well I'm not against it but um,,335.0,2.667,3.0,1.0,1.0,1.0,1.0,,335.0,2.667,3.0,1.0,1.0,1.0,1.0
67,67,0.8219564,,0.91283858,32.5,32.4,a,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,these days you know all over the world we're talking about globalism,,340.0,2.667,2.667,1.0,1.0,1.333,1.0,,340.0,2.667,3.0,1.0,1.0,1.0,1.0
68,68,0.8219564,,0.91283858,33.1,32.5,hypothesis,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,and like we're talking about how other races are living in other countries,,345.0,3.0,2.667,1.0,1.0,1.333,1.0,,345.0,2.667,3.0,1.0,1.0,1.0,1.0
69,69,0.8219564,,0.91283858,34.1,33.8,this,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,we already know that being a racist in America is a big issue and,,350.0,3.0,2.667,1.0,1.0,1.333,1.0,,350.0,2.667,3.0,1.0,1.0,1.0,1.0
70,70,0.8219564,,0.91283858,34.3,34.1,may,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,like it's just between whites and blacks and those were all occurring issues,,355.0,3.0,2.667,1.0,1.0,1.333,1.0,,355.0,2.667,3.0,1.0,1.0,1.0,1.0
71,71,0.8219564,,0.91283858,34.5,34.3,stem,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,for the last century right and everyone in the world,,360.0,2.667,2.333,1.0,1.0,1.667,1.0,,360.0,3.333,2.667,1.0,1.0,1.333,1.0
72,72,0.8219564,,0.91283858,34.7,34.5,from,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,right now like I guess kind of agrees that being a racist is bad but isn't,,365.0,2.667,2.333,1.0,1.0,1.667,1.0,,365.0,3.667,2.333,1.0,1.333,1.333,1.0
73,73,0.8219564,,0.91283858,34.8,34.7,the,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,that basically what we're trying to were really doing here in Korea being a racist rejecting,,370.0,2.667,3.0,1.333,1.0,1.0,1.0,,370.0,3.667,2.333,1.0,1.333,1.667,1.0
74,74,0.8219564,,0.91283858,35.1,34.8,fact,11,en-us,55.214922,,30.0,2.667,3.0,1.0,1.0,1.333,1.0,,30.0,2.0,3.0,1.0,1.0,1.0,1.0,the other culture without knowing anything about them calling them terrorists rapists,,375.0,2.667,3.0,1.333,1.0,1.0,1.0,,375.0,3.667,3.0,1.0,1.333,1.0,1.0
