,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p27,seconds,arousal,valence,happy,angry,nervous,sad,p28,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p27_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p28_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
14,14,,,0.89718527,57.0,56.7,not,27,en-us,76.202404,,10.0,4.333,2.333,1.333,1.0,2.333,1.0,,10.0,3.0,2.667,1.333,1.0,2.0,1.0,provisional government what's that up in Shanghai Korean ancestors were,,75.0,3.667,3.0,1.333,1.0,2.0,1.0,,75.0,2.333,3.0,1.667,1.0,1.667,1.0
15,15,,,0.69993216,57.6,57.0,because,27,en-us,76.202404,,10.0,4.333,2.333,1.333,1.0,2.333,1.0,,10.0,3.0,2.667,1.333,1.0,2.0,1.0,also political with this is also Koreans are not away from,,80.0,3.667,3.0,1.333,1.0,2.0,1.0,,80.0,2.333,3.0,1.667,1.0,1.667,1.0
16,16,,,0.75433499,58.1,57.6,some,27,en-us,76.202404,,10.0,4.333,2.333,1.333,1.0,2.333,1.0,,10.0,3.0,2.667,1.333,1.0,2.0,1.0,this issue after green were there were a lot of Korean burger,,85.0,4.0,3.333,1.333,1.0,1.667,1.0,,85.0,3.0,3.0,1.667,1.0,1.667,1.0
17,17,,,0.91283858,58.8,58.4,because,27,en-us,76.202404,,10.0,4.333,2.333,1.333,1.0,2.333,1.0,,10.0,3.0,2.667,1.333,1.0,2.0,1.0,places like Yemen so this could happen to us too so there,,90.0,3.667,3.333,1.333,1.0,2.0,1.0,,90.0,2.333,3.0,1.667,1.0,1.667,1.0
18,18,,,0.76323617,59.4,58.8,Yemen,27,en-us,76.202404,,10.0,4.333,2.333,1.333,1.0,2.333,1.0,,10.0,3.0,2.667,1.333,1.0,2.0,1.0,with some humanitarian attitude for decision,,95.0,4.0,3.333,1.333,1.0,1.667,1.0,,95.0,2.333,3.0,1.667,1.0,1.667,1.0
19,19,,,0.91283858,60.6,60.2,refuse,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,this,,100.0,3.333,3.333,1.333,1.0,1.667,1.0,,100.0,2.333,3.0,1.667,1.0,1.333,1.0
20,20,,,0.76211417,60.7,60.6,it,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,is our only taking heart drops,,105.0,3.333,3.333,1.333,1.0,1.667,1.0,,105.0,3.0,3.0,1.667,1.0,1.333,1.0
21,21,,,0.76656014,61.2,60.7,can,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,which Koreans don't want to take but,,110.0,3.0,3.333,1.667,1.0,1.333,1.0,,110.0,2.333,3.333,1.667,1.0,1.333,1.0
22,22,,,0.75700551,61.7,61.2,supply,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,as you know or young people there is very high unemployment rate,,115.0,3.667,3.333,1.667,1.0,1.333,1.0,,115.0,2.333,3.333,1.667,1.0,1.333,1.0
23,23,,,0.67224771,62.6,61.7,labor,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,and even though they take only the hard jobs,,120.0,2.667,3.333,1.667,1.0,1.333,1.0,,120.0,3.333,3.0,1.667,1.0,2.0,1.0
24,24,,,0.91283858,63.1,62.7,domestic,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,young people can feel the other risk,,125.0,2.667,3.0,1.333,1.0,1.333,1.0,,125.0,3.667,3.0,1.667,1.0,2.667,1.0
25,25,,,0.74859303,63.7,63.1,interest,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,and the problem is that we cannot,,130.0,3.0,3.0,1.333,1.0,1.333,1.0,,130.0,3.667,3.0,1.667,1.0,2.667,1.0
26,26,,,0.70530474,63.9,63.7,in,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,tell which one is the fake Refugee and in early 2015,,135.0,2.333,3.0,1.333,1.0,1.333,1.0,,135.0,3.667,3.0,1.667,1.0,2.667,1.0
27,27,,,0.73080766,64.1,63.9,the,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,some big refugees went to Europe to take jobs and,,140.0,3.0,3.0,1.333,1.0,1.333,1.0,,140.0,3.0,2.667,1.667,1.0,2.667,1.0
28,28,,,0.91283858,64.6,64.1,streets,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,there are also rumors that the refugees are refusing,,145.0,3.0,3.0,1.333,1.0,1.333,1.0,,145.0,3.667,2.667,1.667,1.0,2.667,1.0
29,29,,,0.5555957,65.1,64.6,like,27,en-us,76.202404,,15.0,4.0,2.333,1.333,1.0,2.667,1.0,,15.0,2.667,2.667,1.333,1.0,2.0,1.0,to take hard jobs in the Dryland and they also complained about their,,150.0,3.0,3.0,1.333,1.0,1.333,1.0,,150.0,3.667,3.333,2.0,1.0,2.667,1.0
30,30,,,0.71256012,66.4,65.8,there,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,salary so this this means that they are not really,,155.0,3.0,3.0,1.333,1.0,1.667,1.0,,155.0,3.0,3.333,2.0,1.0,2.667,1.0
31,31,,,0.91283858,66.5,66.4,is,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,real refugees which like like their place to live and,,160.0,3.0,3.0,1.333,1.0,1.667,1.0,,160.0,3.0,2.667,1.667,1.0,2.667,1.0
32,32,,,0.72100359,66.6,66.5,a,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,most of the refugees that come to Korea are,,165.0,3.0,3.0,1.333,1.0,1.333,1.0,,165.0,3.333,2.333,1.333,1.0,2.667,1.0
33,33,,,0.85844338,66.9,66.6,lack,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,very young and strong male refugees and,,170.0,2.333,3.0,1.333,1.0,1.333,1.0,,170.0,3.333,2.333,1.333,1.0,2.667,1.0
34,34,,,0.71053934,67.1,66.9,of,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,they are very real threat to safety of women in Korea because,,175.0,2.333,3.0,1.333,1.0,1.333,1.0,,175.0,3.0,2.333,1.333,1.0,3.0,1.0
35,35,,,0.88673151,67.5,67.1,Labor,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,Islam culture the,,180.0,2.333,3.0,1.333,1.0,1.333,1.0,,180.0,3.333,2.333,1.333,1.0,3.0,1.0
36,36,,,0.91283858,67.7,67.5,in,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,women right in his own culture is very bad and there,,185.0,2.333,3.0,1.333,1.0,1.333,1.0,,185.0,3.333,2.333,1.333,1.0,3.0,1.0
37,37,,,0.71399826,68.3,67.7,some,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,are real cases that they are refugees with,,190.0,2.667,3.0,1.333,1.0,1.333,1.0,,190.0,3.333,2.333,1.333,1.0,3.0,1.0
38,38,,,0.91283858,68.8,68.3,industry,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,a lot of women in Europe so for the safety of,,195.0,2.667,3.0,1.333,1.0,1.333,1.0,,195.0,3.333,3.0,1.333,1.0,3.0,1.0
39,39,,,0.91283858,68.9,68.8,in,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,of Korean people the refugees should be kind,,200.0,2.667,3.0,1.333,1.0,1.333,1.0,,200.0,3.333,3.0,1.333,1.0,3.0,1.0
40,40,,,0.91283858,69.2,68.9,Jeju,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,I just said is TRUE that,,205.0,2.667,3.0,1.333,1.0,1.333,1.0,,205.0,3.333,3.0,1.333,1.0,3.0,1.0
41,41,,,0.91283858,69.7,69.2,Island,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,I was already busy made very critical issues like real,,210.0,2.333,3.0,1.333,1.0,1.333,1.0,,210.0,3.0,2.333,1.333,1.0,3.0,1.0
42,42,,,0.67386502,69.9,69.7,by,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,things in your rug but it does mean it hasn't occurred in Korea,,215.0,2.333,3.0,1.333,1.0,1.333,1.0,,215.0,3.0,2.333,1.333,1.0,3.0,1.0
43,43,,,0.74859303,70.5,69.9,for,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,and and also use that and also you start that,,220.0,2.333,3.0,1.333,1.0,1.333,1.0,,220.0,3.0,2.333,1.333,1.0,3.0,1.0
44,44,,,0.72369462,70.9,70.5,some,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,only young only unveiled if there's has come to Korea but,,225.0,2.667,3.0,1.333,1.0,1.333,1.0,,225.0,3.0,3.0,1.333,1.0,2.667,1.0
45,45,,,0.6982404,71.3,70.9,dangerous,27,en-us,76.202404,,20.0,4.0,2.333,1.333,1.0,2.667,1.0,,20.0,2.667,2.667,1.333,1.0,2.0,1.0,yeah it's TRUE but that's because it does bi young Matt young male,,230.0,2.667,3.0,1.333,1.0,1.333,1.0,,230.0,3.0,3.0,1.333,1.0,2.667,1.0
46,46,,,0.91283858,71.7,71.3,job,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,Yemen refuges could be could be,,235.0,3.0,2.667,1.333,1.0,2.0,1.0,,235.0,2.333,3.333,1.667,1.0,2.0,1.0
47,47,,,0.68290377,72.2,71.7,or,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,guessing they if they if they remain if they,,240.0,3.0,2.667,1.333,1.0,2.0,1.0,,240.0,2.333,3.333,1.667,1.0,2.0,1.0
48,48,,,0.72100365,72.7,72.2,some,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,remain in Yemen they should do military they should do,,245.0,3.0,2.667,1.333,1.0,2.0,1.0,,245.0,2.333,3.0,1.667,1.0,2.0,1.0
49,49,,,0.91283858,73.1,72.7,taking,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,military service in their in their country,,250.0,3.0,2.667,1.333,1.0,2.0,1.0,,250.0,2.333,3.0,1.667,1.0,2.0,1.0
50,50,,,0.91283858,73.4,73.1,risk,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,store daesh and it doesn't appreciate it doesn't oppress,,255.0,3.0,2.667,1.0,1.0,1.667,1.0,,255.0,2.333,3.0,1.667,1.0,2.0,1.0
51,51,,,0.6919809,74.0,73.5,risk,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,do young young people and women still,,260.0,2.667,2.667,1.0,1.0,1.667,1.0,,260.0,2.333,3.0,1.667,1.0,2.0,1.0
52,52,,,0.69919693,74.4,74.0,were,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,is their priority they have some priority for that,,265.0,2.667,2.667,1.0,1.0,1.667,1.0,,265.0,2.333,3.0,1.667,1.0,2.0,1.0
53,53,,,0.51907891,75.5,75.3,at,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,you should,,270.0,2.667,2.667,1.0,1.0,1.667,1.0,,270.0,2.667,3.667,2.0,1.0,1.667,1.0
54,54,,,0.91283858,75.6,75.5,the,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,he's escaped from their country because of the military service,,275.0,3.0,2.667,1.0,1.0,2.0,1.0,,275.0,2.667,3.333,1.667,1.0,1.667,1.0
55,55,,,0.73957086,76.0,75.6,concert,27,en-us,76.202404,,25.0,4.333,2.333,1.333,1.0,2.667,1.0,,25.0,2.0,3.0,1.667,1.0,1.667,1.0,and it also means that they just escaped,,280.0,3.0,2.667,1.0,1.0,2.0,1.0,,280.0,2.333,3.0,1.667,1.0,1.667,1.0
56,56,0.90254027, Korean people Windows you have Tendencies to avoid dangerous stuff dangerous jobs so taking any revisions can can help to help to supply labor for that dangerous Industries and also Korean this is Korean people need for did you have humanitarian attitude young too,0.91283858,78.4,78.0,Korean,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,from their own country abandoning their families and that's because they're the only strong people who,,285.0,3.0,2.667,1.0,1.0,2.0,1.0,,285.0,1.667,3.0,1.667,1.0,1.667,1.0
57,57,,,0.91283858,78.7,78.4,people,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,can was able to run away from their own country and,,290.0,3.0,3.0,1.0,1.0,1.667,1.0,,290.0,1.667,3.0,1.667,1.0,1.667,1.0
58,58,,,0.91283858,79.1,78.7,Windows,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,they came to Korea,,295.0,3.0,3.0,1.0,1.0,2.0,1.0,,295.0,1.667,3.0,1.667,1.0,1.667,1.0
59,59,,,0.91283858,79.8,79.1,you,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,with Brokers and they were using SMS and,,300.0,3.0,3.333,1.333,1.0,1.667,1.0,,300.0,2.0,3.0,1.667,1.0,1.667,1.0
60,60,,,0.91283858,80.2,79.8,have,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,I don't think that the less,,305.0,3.0,3.0,1.333,1.0,1.333,1.0,,305.0,3.0,2.667,1.333,1.0,2.0,1.0
61,61,,,0.9087885,80.8,80.2,Tendencies,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,typical typical Refugee like using SMS and Facebook,,310.0,2.333,3.0,1.333,1.0,1.333,1.0,,310.0,3.0,2.333,1.333,1.0,2.0,1.0
62,62,,,0.91283858,81.2,80.8,to,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,and I think it's one culture,,315.0,3.0,3.0,1.333,1.0,1.333,1.0,,315.0,2.667,2.333,1.333,1.0,2.0,1.0
63,63,,,0.91283858,81.6,81.2,avoid,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,is not really compatible with Korean culture and they,,320.0,3.0,3.0,1.333,1.0,1.333,1.0,,320.0,3.0,2.333,1.0,1.0,2.333,1.0
64,64,,,0.91283858,82.1,81.6,dangerous,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,some time to pray during the day and they don't really,,325.0,2.333,3.0,1.333,1.0,1.333,1.0,,325.0,3.0,2.333,1.0,1.0,2.333,1.0
65,65,,,0.91283858,82.7,82.1,stuff,27,en-us,106.982041,,30.0,4.0,2.333,1.333,1.0,3.0,1.0,,30.0,3.0,3.0,1.667,1.0,1.667,1.0,they there are language problems and,,330.0,3.0,2.667,1.333,1.0,1.333,1.0,,330.0,3.333,2.333,1.0,1.0,2.333,1.0
66,66,,,0.91283858,83.9,83.3,dangerous,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,they only eat certain food and I think they are more,,335.0,3.0,3.0,1.333,1.0,1.333,1.0,,335.0,3.0,2.333,1.0,1.0,2.333,1.0
67,67,,,0.91283858,84.3,83.9,jobs,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,they more fit to other Islamic countries but instead of going,,340.0,2.333,3.0,1.333,1.0,1.333,1.0,,340.0,2.333,2.333,1.0,1.0,2.0,1.0
68,68,,,0.91283858,84.9,84.3,so,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,other is one country they came to Korea and I think,,345.0,3.0,3.0,1.333,1.0,1.333,1.0,,345.0,2.667,2.333,1.0,1.0,2.0,1.0
69,69,,,0.91283858,85.7,85.0,taking,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,I don't know why I don't know why they team to create instead of going other Islamic country,,350.0,2.667,3.0,1.333,1.0,1.333,1.0,,350.0,2.667,2.333,1.0,1.0,2.0,1.0
70,70,,,0.91283858,86.4,86.2,any,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,as you said it could be a better decision,,355.0,2.667,3.0,1.333,1.0,1.333,1.0,,355.0,3.0,2.333,1.0,1.0,2.0,1.0
71,71,,,0.91283858,87.0,86.4,revisions,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,to Dom to go to the other Islamic country is in that Andrea but,,360.0,2.333,3.0,1.333,1.0,1.333,1.0,,360.0,3.0,2.667,1.0,1.0,2.667,1.0
72,72,,,0.91283858,87.8,87.0,can,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,as you know is no also Diet also that,,365.0,2.333,3.0,1.333,1.0,1.333,1.0,,365.0,3.0,2.333,1.0,1.0,2.667,1.0
73,73,,,0.91283858,88.7,88.1,can,27,en-us,106.982041,,35.0,4.333,2.0,1.333,1.0,3.0,1.0,,35.0,3.0,3.0,1.667,1.0,1.667,1.0,this country is suffered stuffer for,,370.0,2.333,3.0,1.333,1.0,1.333,1.0,,370.0,3.0,2.333,1.333,1.0,2.333,1.0
74,74,,,0.91283858,89.0,88.7,help,27,en-us,106.982041,,40.0,4.0,2.667,1.333,1.0,2.667,1.0,,40.0,2.333,3.0,1.667,1.0,1.667,1.0,the word or situation and also,,375.0,2.333,3.0,1.333,1.0,1.333,1.0,,375.0,3.0,2.333,1.333,1.0,2.333,1.0
75,75,,,0.91283858,89.7,89.0,to,27,en-us,106.982041,,40.0,4.0,2.667,1.333,1.0,2.667,1.0,,40.0,2.333,3.0,1.667,1.0,1.667,1.0,as you know is hard to come to Korea because,,380.0,2.333,3.0,1.333,1.0,1.333,1.0,,380.0,3.0,2.333,1.333,1.0,2.333,1.0
76,76,,,0.91283858,90.1,89.8,help,27,en-us,106.982041,,40.0,4.0,2.667,1.333,1.0,2.667,1.0,,40.0,2.333,3.0,1.667,1.0,1.667,1.0,it's so far from Yemen but it's so far from Yemen so,,385.0,2.333,3.0,1.333,1.0,1.333,1.0,,385.0,3.0,2.333,1.333,1.0,2.333,1.0
77,77,,,0.91283858,90.8,90.1,to,27,en-us,106.982041,,40.0,4.0,2.667,1.333,1.0,2.667,1.0,,40.0,2.333,3.0,1.667,1.0,1.667,1.0,a lot of people I mean,,390.0,3.333,2.667,1.333,1.0,2.0,1.0,,390.0,3.0,3.0,1.333,1.0,2.0,1.0
78,78,,,0.91283858,92.3,91.6,supply,27,en-us,106.982041,,40.0,4.0,2.667,1.333,1.0,2.667,1.0,,40.0,2.333,3.0,1.667,1.0,1.667,1.0,many people cannot come to a career I mean they,,395.0,3.667,2.667,1.333,1.0,2.0,1.0,,395.0,3.0,3.0,1.333,1.0,2.0,1.0
79,79,,,0.91283858,93.0,92.4,labor,27,en-us,106.982041,,40.0,4.0,2.667,1.333,1.0,2.667,1.0,,40.0,2.333,3.0,1.667,1.0,1.667,1.0,were the only gave you were the only one to come to Korea in their family and,,400.0,3.333,2.667,1.333,1.0,2.0,1.0,,400.0,2.667,3.333,1.333,1.0,1.667,1.0
