,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p19,seconds,arousal,valence,happy,angry,nervous,sad,p20,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p19_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p20_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
10,10,0.91273385,,0.91283858,3.2,2.9,how,19,en-us,20.506395,,5.0,2.0,2.333,1.0,1.0,2.333,1.0,,5.0,2.0,2.667,1.0,1.0,1.0,1.0,drop Italian recipes Italian and Irish for,,55.0,2.0,2.333,1.0,1.0,2.333,1.0,,55.0,2.333,2.667,1.0,1.0,1.0,1.0
11,11,0.91273385,,0.91283858,3.6,3.2,USA,19,en-us,20.506395,,5.0,2.0,2.333,1.0,1.0,2.333,1.0,,5.0,2.0,2.667,1.0,1.0,1.0,1.0,something they wanted job because of the painting and colony,,60.0,2.0,2.333,1.0,1.0,2.333,1.0,,60.0,2.333,2.667,1.0,1.0,1.0,1.0
12,12,0.91273385,,0.91283858,4.0,3.6,become,19,en-us,20.506395,,5.0,2.0,2.333,1.0,1.0,2.333,1.0,,5.0,2.0,2.667,1.0,1.0,1.0,1.0,without these are finished and a Spanish from medical,,65.0,2.0,2.333,1.0,1.0,2.333,1.0,,65.0,2.333,2.667,1.333,1.0,1.0,1.0
13,13,0.91273385,,0.91283858,4.2,4.0,the,19,en-us,20.506395,,5.0,2.0,2.333,1.0,1.0,2.333,1.0,,5.0,2.0,2.667,1.0,1.0,1.0,1.0,staff who are their job for money for money and Etc,,70.0,1.667,2.333,1.0,1.0,2.333,1.0,,70.0,2.333,2.667,1.333,1.0,1.0,1.0
14,14,0.91273385,,0.91283858,4.8,4.2,strongest,19,en-us,20.506395,,5.0,2.0,2.333,1.0,1.0,2.333,1.0,,5.0,2.0,2.667,1.0,1.0,1.0,1.0,without those things USA had not become more powerful country,,75.0,1.667,2.333,1.0,1.0,2.333,1.0,,75.0,2.0,2.667,1.333,1.0,1.0,1.0
15,15,0.91273385,,0.91283858,5.2,4.8,country,19,en-us,20.506395,,5.0,2.0,2.333,1.0,1.0,2.333,1.0,,5.0,2.0,2.667,1.0,1.0,1.0,1.0,and the most powerful country in the world without the Multicultural multi culture of salad,,80.0,1.667,2.333,1.0,1.0,2.333,1.0,,80.0,2.0,2.667,1.333,1.0,1.0,1.0
16,16,0.91273385,,0.91283858,5.3,5.2,in,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,bowl the thing,,85.0,1.667,2.0,1.0,1.0,2.667,1.0,,85.0,2.0,2.667,1.333,1.0,1.0,1.0
17,17,0.91273385,,0.91283858,5.4,5.3,the,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,the we should ban refugees is going is perpetually,,90.0,2.333,2.0,1.0,1.0,2.667,1.0,,90.0,2.0,2.667,1.333,1.0,1.333,1.0
18,18,0.91273385,,0.91283858,5.9,5.4,world,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,not logical thing,,95.0,2.333,2.333,1.0,1.0,2.333,1.0,,95.0,2.333,2.667,1.333,1.0,1.333,1.0
19,19,0.91273385,,0.91283858,6.2,6.0,that,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,I understand your idea but I think the case of USA,,100.0,3.0,2.667,1.0,1.0,2.667,1.0,,100.0,2.333,2.667,1.333,1.333,1.667,1.0
20,20,0.91273385,,0.91283858,6.5,6.2,was,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,is a case of 30 of like almost a century ago,,105.0,3.0,2.667,1.0,1.0,2.667,1.0,,105.0,2.333,2.667,1.333,1.333,1.667,1.0
21,21,0.91273385,,0.91283858,6.8,6.5,because,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,and it should be up to occur it shouldn't be applicable to now because as you can see,,110.0,3.667,2.667,1.0,1.0,2.333,1.0,,110.0,2.333,2.667,1.333,1.333,1.667,1.0
22,22,0.91273385,,0.91283858,6.9,6.8,of,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,if you refer to other examples in countries like European countries like Germany,,115.0,3.667,2.333,1.0,1.0,2.333,1.0,,115.0,2.0,2.667,1.333,1.333,1.667,1.0
23,23,0.91273385,,0.91283858,7.1,6.9,the,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,French Greece or turkey they actually face a lot of problems regarding their Refugee,,120.0,3.667,2.333,1.0,1.0,2.667,1.0,,120.0,2.0,2.667,1.333,1.333,1.667,1.0
24,24,0.91273385,,0.91283858,7.8,7.1,refugees,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,because I think Germany and France and Greece,,125.0,3.667,2.667,1.0,1.0,2.667,1.0,,125.0,3.0,2.333,1.333,1.333,1.667,1.0
25,25,0.91273385,,0.91283858,8.4,8.3,the,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,have problems but how about turkey turkey is not actually they only put the,,130.0,3.667,2.667,1.0,1.0,2.333,1.0,,130.0,2.667,2.333,1.333,1.333,1.667,1.0
26,26,0.91273385,,0.91283858,9.0,8.4,USA,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,refugee inside the camp they don't let the few Fuji outside of the camp I didn't even know what,,135.0,4.0,2.333,1.0,1.0,2.333,1.0,,135.0,2.667,2.333,1.333,1.333,1.667,1.0
27,27,0.91273385,,0.91283858,9.3,9.0,has,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,the news that turkey has receiving the refugees except for Syria,,140.0,4.0,2.333,1.0,1.0,2.667,1.0,,140.0,2.667,2.333,1.333,1.333,1.667,1.0
28,28,0.91273385,,0.91283858,10.1,9.3,started,19,en-us,20.506395,,10.0,2.0,2.333,1.0,1.0,2.333,1.0,,10.0,2.0,2.667,1.0,1.0,1.0,1.0,except for Syria they actually put the if you read the news,,145.0,4.0,2.667,1.0,1.0,1.667,1.0,,145.0,2.667,2.333,1.333,1.333,1.667,1.0
29,29,0.91273385,,0.91283858,10.6,10.2,from,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,they actually put a refugee in the candidate they actually warned that they got to release the refugee from the can,,150.0,3.667,2.333,1.0,1.0,2.667,1.0,,150.0,3.0,2.333,1.333,1.333,1.667,1.0
30,30,0.91273385,,0.91283858,10.7,10.6,the,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,as a warning sign for like a kind of risk,,155.0,4.0,2.667,1.0,1.0,2.667,1.0,,155.0,3.0,2.333,1.333,1.333,1.667,1.0
31,31,0.91273385,,0.91283858,11.4,10.7,refugees,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,or a threat to the u.s. to the European Union so I believe that,,160.0,3.667,2.667,1.0,1.0,2.667,1.0,,160.0,2.667,2.333,1.333,1.333,1.667,1.0
32,32,0.91273385,,0.91283858,11.6,11.4,of,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,they actually have to Refugee and they just use a lot of refugee at one of the threat but I think that's not,,165.0,3.667,2.667,1.0,1.0,2.667,1.0,,165.0,2.667,2.333,1.333,1.333,1.667,1.0
33,33,0.91273385,,0.91283858,12.6,11.6,Mayflower,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,my main argument my been argument here is that by putting,,170.0,3.667,2.667,1.0,1.0,1.667,1.0,,170.0,3.0,2.333,1.333,1.333,1.667,1.0
34,34,0.91273385,,0.91283858,13.1,12.7,in,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,us at the strongest is why not be applicable to the current situation right now and,,175.0,3.667,2.667,1.0,1.0,1.667,1.0,,175.0,2.667,2.333,1.333,1.333,1.667,1.0
35,35,0.91273385,,0.91283858,13.8,13.1,1620,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,if we look at Korea Korea is actually not voluntary,,180.0,3.667,2.667,1.0,1.0,2.667,1.0,,180.0,3.0,2.333,1.333,1.333,1.667,1.0
36,36,0.91273385,,0.91283858,15.5,15.2,from,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,accepting the refugee at comparing to u.s. u.s. actually they welcome the refugee as one of the wave,,185.0,3.667,2.667,1.0,1.0,2.667,1.0,,185.0,3.0,2.0,1.333,1.333,1.667,1.0
37,37,0.91273385,,0.91283858,15.6,15.5,the,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,of their country to develop but career has already developed and this infrastructure and Miss political,,190.0,3.667,2.667,1.0,1.0,2.0,1.0,,190.0,3.0,2.0,1.333,1.333,1.667,1.0
38,38,0.91273385,,0.91283858,16.3,15.6,English,19,en-us,20.506395,,15.0,2.0,2.333,1.0,1.0,3.333,1.0,,15.0,2.333,2.667,1.0,1.0,1.0,1.0,system is not suitable ooh for receiving the profusion I don't,,195.0,3.667,2.667,1.0,1.0,2.667,1.0,,195.0,3.0,2.333,1.333,1.333,1.667,1.0
39,39,0.91273385,,0.91283858,16.7,16.5,from,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,think so I don't think so Korea needs to be better off Korea s,,200.0,3.667,2.667,1.0,1.0,1.667,1.0,,200.0,3.0,2.0,1.333,1.333,1.667,1.0
40,40,0.91273385,,0.91283858,16.8,16.7,the,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,economy The Divided one is stopped and if,,205.0,3.667,2.667,1.0,1.0,1.667,1.0,,205.0,3.0,2.333,1.333,1.333,1.667,1.0
41,41,0.91273385,,0.91283858,17.4,16.8,English,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,it may be the refugees from resettling refugees have a,,210.0,2.667,3.0,1.0,1.333,2.667,1.0,,210.0,3.333,3.0,1.0,1.667,1.667,1.0
42,42,0.91273385,,0.91283858,17.6,17.4,by,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,good idea about Korea that should be the way to new breakthrough,,215.0,2.667,3.0,1.0,1.667,2.667,1.0,,215.0,3.333,2.667,1.0,1.667,1.667,1.0
43,43,0.91273385,,0.91283858,17.8,17.6,the,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,to the way of Korea to say oh they're Market to,,220.0,3.0,2.667,1.0,1.667,2.0,1.0,,220.0,3.0,3.0,1.0,1.667,1.667,1.0
44,44,0.91273385,,0.91283858,18.6,17.8,religious,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,that means Yemen or Syria or something countries,,225.0,3.0,2.667,1.0,1.333,2.0,1.0,,225.0,3.0,3.0,1.0,1.667,1.667,1.0
45,45,0.91273385,,0.91283858,19.5,19.0,religious,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,should be the new market of Korea it is an investment for the future,,230.0,3.0,3.0,1.0,1.667,2.0,1.0,,230.0,3.0,3.0,1.0,1.667,1.667,1.0
46,46,0.91273385,,0.91283858,19.9,19.5,thing,19,en-us,20.506395,,20.0,2.0,2.333,1.0,1.0,3.333,1.0,,20.0,2.333,2.667,1.0,1.0,1.0,1.0,and now it now pour the Korea the other countries Iraq,,235.0,3.0,3.0,1.0,1.667,2.0,1.0,,235.0,3.0,3.0,1.0,1.667,1.667,1.0
47,47,0.74166334, in USA we can begin Motown and the city and a country and a United 1313 state or country by the refugees that,0.91283858,21.7,21.4,in,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,and Syria Europe and turkey I can turkey should be banned for this argument,,240.0,3.667,2.667,1.0,1.667,2.333,1.0,,240.0,3.0,3.0,1.0,1.667,1.667,1.0
48,48,0.74166334,,0.9111582,22.6,21.9,USA,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,turkey is not it,,245.0,3.667,2.667,1.0,1.667,2.333,1.0,,245.0,3.0,3.0,1.0,1.667,1.667,1.0
49,49,0.74166334,,0.51619971,22.8,22.7,we,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,can be seen grilled it for this problem we should we should make a can,,250.0,3.667,2.667,1.0,1.667,2.333,1.0,,250.0,3.0,3.0,1.0,1.667,1.667,1.0
50,50,0.74166334,,0.72146177,23.3,22.8,can,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,inside of Jeju Island to poor refugees not ready now the topper images,,255.0,3.667,2.667,1.0,1.667,1.667,1.0,,255.0,3.0,3.0,1.0,1.667,1.667,1.0
51,51,0.74166334,,0.51012534,23.8,23.5,begin,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,we should make a camp it is Jeju Island is not a can its nature,,260.0,3.667,2.667,1.0,1.667,2.333,1.0,,260.0,3.0,3.0,1.0,1.667,1.667,1.0
52,52,0.74166334,,0.72756004,24.6,23.8,Motown,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,people and repudiate the harmony call refugees,,265.0,2.667,2.333,1.0,1.667,2.667,1.0,,265.0,3.0,3.0,1.0,1.667,1.667,1.0
53,53,0.74166334,,0.91283858,25.2,25.1,and,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,but regarding the development of Korea I think that is,,270.0,2.667,2.333,1.0,1.667,2.333,1.0,,270.0,3.0,3.0,1.0,1.667,1.667,1.0
54,54,0.74166334,,0.91283858,25.3,25.2,the,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,it better to focus on Korean people first when you develop Korea because Korean people that,,275.0,2.667,2.333,1.0,1.667,2.667,1.0,,275.0,3.0,3.0,1.0,1.667,1.667,1.0
55,55,0.74166334,,0.69201642,25.9,25.3,city,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,read the core resources of Korea like Korea hasn't is used to be a homogeneous country so,,280.0,2.667,2.333,1.0,1.667,2.667,1.0,,280.0,3.0,3.0,1.0,1.667,1.667,1.0
56,56,0.74166334,,0.91283858,26.4,26.2,and,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,even with Korean people do they actually you guys actually was able to develop into,,285.0,2.667,2.333,1.0,1.667,2.333,1.0,,285.0,2.667,3.0,1.0,1.667,1.333,1.0
57,57,0.74166334,,0.91283858,26.5,26.4,a,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,one of the main power in the world so isn't keep focusing on Korean people,,290.0,2.667,2.333,1.0,1.667,2.667,1.0,,290.0,2.667,3.0,1.0,1.667,1.333,1.0
58,58,0.74166334,,0.52991849,27.2,26.5,country,19,en-us,33.616055,,25.0,2.0,2.333,1.0,1.0,2.333,1.0,,25.0,2.0,2.667,1.0,1.0,1.0,1.0,is one of the way to develop to develop Korea a better country,,295.0,2.333,2.333,1.0,1.333,2.667,1.0,,295.0,2.667,3.0,1.0,1.667,1.333,1.0
59,59,0.74166334,,0.91283858,27.7,27.5,and,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,in the future and talking about Korean people actually do you the Yemen if Yugi,,300.0,2.333,2.333,1.0,1.333,2.667,1.0,,300.0,2.667,3.0,1.0,1.667,1.333,1.0
60,60,0.74166334,,0.67406815,27.7,27.7,a,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,in in Jeju Island actually cause a lot of trouble for Korean people like,,305.0,2.333,2.333,1.0,1.333,2.667,1.0,,305.0,2.667,3.0,1.0,1.667,1.333,1.0
61,61,0.74166334,,0.88020891,28.3,27.7,United,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,the people who residing in Korea and they actually stick to seven cases of Korean,,310.0,2.333,2.333,1.0,1.333,2.667,1.0,,310.0,2.667,3.0,1.0,1.667,1.333,1.0
62,62,0.74166334,,0.54960644,29.1,28.3,1313,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,woman who actually got adopted by Korean I buy the gemenese refugee,,315.0,3.333,2.667,1.0,1.667,2.333,1.0,,315.0,2.667,3.0,1.0,2.0,1.333,1.0
63,63,0.74166334,,0.75315124,30.0,29.5,state,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,so isn't it isn't it isn't it the focus of Korean people to protect is,,320.0,3.333,2.333,1.0,1.667,2.333,1.0,,320.0,2.667,3.0,1.0,2.0,1.333,1.0
64,64,0.74166334,,0.91283858,30.1,30.0,or,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,is countrymen first instead of receiving those people from oversea,,325.0,3.333,2.333,1.0,1.333,2.333,1.0,,325.0,2.667,3.0,1.0,2.0,1.333,1.0
65,65,0.74166334,,0.44589436,30.8,30.1,country,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,and and in order for example if you want to get them in I,,330.0,3.333,2.667,1.0,1.333,2.0,1.0,,330.0,2.667,3.0,1.0,2.0,1.333,1.0
66,66,0.74166334,,0.91283858,31.6,31.5,by,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,want to get the refugee and just in case that you need to have a real treatment like a huge amount of,,335.0,3.333,2.333,1.0,1.333,2.0,1.0,,335.0,2.667,3.0,1.0,1.333,1.667,1.0
67,67,0.74166334,,0.65807629,31.8,31.6,the,19,en-us,33.616055,,30.0,2.0,2.333,1.0,1.0,2.333,1.0,,30.0,2.333,2.667,1.0,1.0,1.0,1.0,resources to actually build cam or actually have a proper way for,,340.0,3.333,2.333,1.0,1.333,2.0,1.0,,340.0,2.667,3.0,1.0,1.333,1.667,1.0
68,68,0.74166334,,0.7511667,32.5,31.8,refugees,19,en-us,33.616055,,35.0,2.0,2.333,1.0,1.0,2.333,1.0,,35.0,2.0,2.667,1.0,1.0,1.0,1.0,the Yemen people to actually mingle with the Korean people because Korean is actually,,345.0,3.333,2.667,1.0,1.333,2.0,1.0,,345.0,3.0,3.0,1.0,1.333,1.667,1.0
69,69,0.74166334,,0.43493497,33.0,32.5,that,19,en-us,33.616055,,35.0,2.0,2.333,1.0,1.0,2.333,1.0,,35.0,2.0,2.667,1.0,1.0,1.0,1.0,as I said people are homogeneous country so they don't really accept International people from over C,,350.0,3.333,2.667,1.333,1.333,2.0,1.0,,350.0,3.0,3.0,1.0,1.333,1.667,1.0
70,70,0.89049947, they wanted freedom and power without all of the without of English it will form run,0.91283858,35.7,35.5,they,19,en-us,43.48839,,35.0,2.0,2.333,1.0,1.0,2.333,1.0,,35.0,2.0,2.667,1.0,1.0,1.0,1.0,so in that case I think Korean people need to change a lot and need to invest a lot not just in not such like,,355.0,3.333,2.667,1.333,1.333,2.0,1.0,,355.0,3.0,3.0,1.0,1.333,1.667,1.0
71,71,0.89049947,,0.91283858,36.0,35.7,wanted,19,en-us,43.48839,,35.0,2.0,2.333,1.0,1.0,2.333,1.0,,35.0,2.0,2.667,1.0,1.0,1.0,1.0,in resources but also in their mindset in order to,,360.0,3.0,2.0,1.0,1.333,2.0,1.0,,360.0,3.0,3.0,1.0,1.667,1.667,1.0
72,72,0.89049947,,0.91283858,36.6,36.0,freedom,19,en-us,43.48839,,35.0,2.0,2.333,1.0,1.0,2.333,1.0,,35.0,2.0,2.667,1.0,1.0,1.0,1.0,accept the refugee and help them to become Korean,,365.0,3.0,2.333,1.333,1.333,2.333,1.0,,365.0,3.0,3.0,1.0,1.667,1.667,1.0
73,73,0.89049947,,0.91283858,37.9,37.7,and,19,en-us,43.48839,,40.0,2.0,2.333,1.0,1.0,2.333,1.0,,40.0,2.0,2.667,1.0,1.0,1.0,1.0,North Korea is not luck now the homogeneous flow Theory anymore Priyanka I have had receiving,,370.0,3.0,2.0,1.0,1.333,2.0,1.0,,370.0,3.0,3.0,1.0,1.667,1.667,1.0
74,74,0.89049947,,0.91283858,38.5,37.9,power,19,en-us,43.48839,,40.0,2.0,2.333,1.0,1.0,2.333,1.0,,40.0,2.0,2.667,1.0,1.0,1.0,1.0,refugees from especially girls from the rural side,,375.0,3.0,2.0,1.0,1.333,2.0,1.0,,375.0,3.0,3.0,1.0,1.667,1.667,1.0
75,75,0.89049947,,0.91283858,39.5,39.0,without,19,en-us,43.48839,,40.0,2.0,2.333,1.0,1.0,2.333,1.0,,40.0,2.0,2.667,1.0,1.0,1.0,1.0,including Android side career says always has lack of Boomers,,380.0,3.0,2.333,1.0,1.333,2.333,1.0,,380.0,3.0,3.0,1.0,1.333,1.667,1.0
