,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p23,seconds,arousal,valence,happy,angry,nervous,sad,p24,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p23_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p24_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
17,17,0.91196966,,0.91283858,6.8,6.7,a,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,of Malaysia and Germany but you have to consider that like cultural and the sentiment,,90.0,2.333,3.0,1.0,1.333,2.333,1.0,,90.0,2.0,3.0,1.0,1.0,1.333,1.0
18,18,0.91196966,,0.91283858,7.6,7.2,developed,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,is really kind of different because you know Korea is like in your slowly opening,,95.0,3.0,3.333,1.0,1.333,2.333,1.0,,95.0,2.0,3.0,1.0,1.0,1.333,1.0
19,19,0.91196966,,0.91283858,8.0,7.6,country,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,up to mulch Multicultural Concepts and all that so people here,,100.0,2.333,3.333,1.0,1.0,1.667,1.0,,100.0,2.0,3.0,1.0,1.0,1.333,1.0
20,20,0.91196966,,0.91283858,8.2,8.0,and,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,are very slow conservative about all these issues so I'm not saying that we of this whole,,105.0,2.333,3.333,1.0,1.0,1.667,1.0,,105.0,2.333,3.0,1.0,1.0,1.333,1.0
21,21,0.91196966,,0.91283858,8.3,8.2,the,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,like humanitarian approach to accepting people but aside from that we should have like legal institutions,,110.0,2.333,3.333,1.0,1.0,1.667,1.0,,110.0,2.333,3.0,1.0,1.0,1.333,1.0
22,22,0.91196966,,0.91283858,8.8,8.3,members,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,and systematic approach to how to stack people and sort of like integrate these,,115.0,2.333,3.0,1.0,1.0,1.333,1.0,,115.0,2.333,3.0,1.0,1.0,1.333,1.0
23,23,0.91196966,,0.91283858,8.9,8.8,of,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,people into the community so that should be the first assignment in Korean government and,,120.0,2.333,3.0,1.0,1.0,1.333,1.0,,120.0,3.0,3.333,1.0,1.0,1.0,1.0
24,24,0.91196966,,0.91283858,9.0,8.9,you,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,I'm not saying that we should just stop accepting all those people because of fear and,,125.0,2.333,3.0,1.0,1.0,1.333,1.0,,125.0,3.0,3.333,1.0,1.0,1.0,1.0
25,25,0.91196966,,0.91283858,9.2,9.0,and,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,intuition and xenophobic phobic is definitely not tolerated but there,,130.0,2.333,3.0,1.0,1.0,1.333,1.0,,130.0,3.0,3.333,1.0,1.0,1.0,1.0
26,26,0.91196966,,0.91283858,9.8,9.2,community,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,are aside from that there are many problems in Korea as well which are,,135.0,2.333,3.0,1.0,1.0,1.333,1.0,,135.0,3.0,3.333,1.0,1.0,1.0,1.0
27,27,0.91196966,,0.91283858,11.1,10.7,members,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,happening in this country and you know the priority of Korea should be Korean people first so we,,140.0,2.333,3.0,1.0,1.0,1.333,1.0,,140.0,3.0,3.333,1.0,1.0,1.0,1.0
28,28,0.91196966,,0.91283858,11.3,11.1,of,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,should put Korean people first and there are diminished I heard that there,,145.0,2.333,3.0,1.0,1.0,1.333,1.0,,145.0,3.0,3.333,1.0,1.0,1.0,1.0
29,29,0.91196966,,0.91283858,11.6,11.3,United,23,en-us,29.977823,,10.0,2.667,2.667,1.0,1.333,2.0,1.0,,10.0,2.333,3.0,1.0,1.0,1.667,1.0,are diminishing rate of Tours because there are many young men people there so people,,150.0,2.333,3.0,1.0,1.0,1.333,1.0,,150.0,3.0,3.333,1.0,1.0,1.0,1.0
30,30,0.91196966,,0.91283858,12.2,11.6,Nations,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,kind of feel like well this is not Korea so,,155.0,2.333,3.0,1.0,2.0,2.0,1.333,,155.0,2.667,3.333,1.0,1.0,1.0,1.0
31,31,0.91196966,,0.91283858,13.2,12.6,and,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,yes so I think we should consider accepting them in systematic,,160.0,3.667,2.667,1.0,2.0,2.0,1.333,,160.0,3.0,3.333,1.0,1.0,1.0,1.0
32,32,0.91196966,,0.91283858,13.8,13.6,it's,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,manner not just accepting them and humanitarian,,165.0,2.0,3.0,1.0,2.0,1.667,1.333,,165.0,3.0,3.333,1.0,1.0,1.0,1.0
33,33,0.91196966,,0.91283858,14.4,13.8,also,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,okay so I think many of the problems like economic problems,,170.0,2.0,3.0,1.0,2.0,1.667,1.333,,170.0,2.667,3.333,1.0,1.0,1.0,1.0
34,34,0.91196966,,0.91283858,14.7,14.5,one,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,Etc when related to the Yemen issue I think it's blown out of proportion,,175.0,2.0,3.0,1.0,2.0,1.667,1.333,,175.0,3.0,3.333,1.0,1.0,1.0,1.0
35,35,0.91196966,,0.91283858,14.8,14.7,of,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,because right now the Yemen refugees are only about 500 and it's not,,180.0,2.0,3.0,1.0,2.0,1.667,1.333,,180.0,3.0,3.333,1.0,1.0,1.0,1.0
36,36,0.91196966,,0.91283858,14.9,14.8,the,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,going to affect too much into the Korean economy and I think increasing,,185.0,2.333,3.0,1.0,2.0,1.667,1.333,,185.0,3.333,3.333,1.0,1.0,1.0,1.0
37,37,0.91196966,,0.91283858,15.2,14.9,countries,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,it is it's not going to affect too much into the big scale of the,,190.0,2.667,3.0,1.0,2.0,1.667,1.333,,190.0,3.333,3.333,1.0,1.0,1.0,1.0
38,38,0.91196966,,0.91283858,15.7,15.2,who,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,Korean economy and also I have doubt that the,,195.0,3.333,2.667,1.0,2.0,1.667,1.333,,195.0,3.333,3.333,1.0,1.0,1.0,1.0
39,39,0.91196966,,0.91283858,16.2,15.8,which,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,tourists is affected like tourists Jeju Island to is going to judge you island is affected,,200.0,3.333,2.667,1.0,2.0,1.667,1.333,,200.0,3.0,3.333,1.0,1.0,1.0,1.0
40,40,0.91196966,,0.91283858,16.6,16.2,signed,23,en-us,29.977823,,15.0,2.667,2.667,1.0,1.333,2.0,1.0,,15.0,2.0,3.0,1.0,1.0,1.667,1.0,because there are more young people because again the numbers only 500 and also,,205.0,2.667,3.0,1.0,1.667,1.333,1.333,,205.0,3.0,3.333,1.0,1.0,1.0,1.0
41,41,0.91196966,,0.91283858,16.9,16.6,Refugee,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,I think I heard also the case where,,210.0,2.667,3.333,1.667,1.667,1.333,1.333,,210.0,3.0,3.333,1.0,1.0,1.0,1.0
42,42,0.91196966,,0.91283858,17.3,16.9,studies,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,there's a murder like a corpse is found and it's,,215.0,3.0,3.333,1.667,1.667,2.0,1.333,,215.0,3.0,3.333,1.0,1.0,1.0,1.0
43,43,0.91196966,,0.91283858,18.0,17.3,International,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,like people are saying well this is because of the refugee and everything but it turns out to be FALSE so I think,,220.0,3.0,3.333,1.667,1.667,2.0,1.333,,220.0,2.667,2.667,1.0,1.0,1.0,1.667
44,44,0.91196966,,0.91283858,18.7,18.0,Convention,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,yeah many of these issues are blown out of proportion yeah,,225.0,3.0,3.333,1.667,1.667,2.0,1.333,,225.0,2.667,2.667,1.0,1.0,1.0,1.667
45,45,0.91196966,,0.91283858,19.1,19.1,I,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,I think in a condemnation tore,,230.0,3.0,3.333,1.667,1.667,2.0,1.333,,230.0,2.667,2.667,1.0,1.0,1.0,1.667
46,46,0.91196966,,0.91283858,19.3,19.1,think,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,them without any you know sort of justifiable reason is not acceptable and,,235.0,3.0,3.333,1.667,1.667,2.0,1.333,,235.0,2.667,2.667,1.0,1.0,1.0,1.667
47,47,0.91196966,,0.91283858,19.6,19.3,Korea,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,you said it's a slow proportion and maybe it is,,240.0,2.667,3.333,1.667,1.667,2.0,1.333,,240.0,2.667,2.667,1.0,1.0,1.0,1.667
48,48,0.91196966,,0.91283858,19.8,19.6,has,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,it is small portion proportionate absolute number but I think how,,245.0,2.667,3.333,1.667,1.667,2.0,1.333,,245.0,2.667,2.667,1.0,1.0,1.0,1.667
49,49,0.91196966,,0.91283858,19.8,19.8,a,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,people actually feel feel about the number is not small because Korea is,,250.0,2.667,3.333,1.667,1.667,2.0,1.333,,250.0,2.667,2.667,1.0,1.0,1.0,1.667
50,50,0.91196966,,0.91283858,20.2,19.8,duty,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,not really that Tidwell you know sort of like living together with people,,255.0,2.667,3.333,1.667,1.667,2.0,1.333,,255.0,2.667,2.667,1.0,1.0,1.0,1.667
51,51,0.91196966,,0.91283858,20.3,20.2,to,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,from different cultures and all that so I'm not and also I read in the news article,,260.0,2.667,3.333,1.667,1.667,2.0,1.333,,260.0,2.667,2.667,1.0,1.0,1.0,1.667
52,52,0.91196966,,0.91283858,20.5,20.3,take,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,that there are not like enough like shelter and like system systems I can,,265.0,2.667,3.333,1.667,1.667,2.0,1.333,,265.0,2.333,2.667,1.0,1.0,1.0,1.667
53,53,0.91196966,,0.91283858,20.9,20.5,part,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,actually provide them provides them like comfort and safety,,270.0,2.667,3.333,1.667,1.667,2.0,1.333,,270.0,2.333,2.667,1.0,1.0,1.0,1.667
54,54,0.91196966,,0.91283858,21.1,20.9,in,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,so we should so maybe it's a small proportion but,,275.0,2.667,3.333,1.667,1.667,2.0,1.333,,275.0,2.333,2.667,1.0,1.0,1.0,1.667
55,55,0.91196966,,0.91283858,21.4,21.1,the,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,for now everything is sort of drastic and too soon for Koreans to actually come up with,,280.0,2.333,3.0,1.333,1.667,1.333,1.333,,280.0,3.333,2.667,1.0,1.667,1.333,1.333
56,56,0.91196966,,0.91283858,21.8,21.4,global,23,en-us,29.977823,,20.0,2.333,2.667,1.0,1.333,2.0,1.0,,20.0,2.0,3.0,1.0,1.0,1.667,1.0,a graph solutions to accept more people so I think maybe slowly accepting,,285.0,2.333,3.0,1.333,1.667,1.333,1.333,,285.0,3.333,2.667,1.0,1.667,1.333,1.333
57,57,0.91196966,,0.91283858,22.2,21.8,effort,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,them is okay for people to actually get used to their culture and all,,290.0,2.667,2.667,1.0,1.667,1.333,1.333,,290.0,3.0,2.667,1.0,1.667,1.333,1.333
58,58,0.91196966,,0.91283858,22.3,22.2,to,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,that and sort of get over the you know hatred and fear to just you know kick,,295.0,2.667,2.667,1.0,1.667,1.333,1.333,,295.0,3.0,2.667,1.0,1.667,1.333,1.333
59,59,0.91196966,,0.91283858,22.6,22.3,deal,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,kick kick them out of the country so that is acceptable and,,300.0,2.667,2.667,1.0,1.667,1.333,1.333,,300.0,3.333,2.667,1.0,1.667,1.333,1.333
60,60,0.91196966,,0.91283858,22.8,22.6,with,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,I I sort of agree with people fear because in cases,,305.0,2.667,2.667,1.0,1.667,1.333,1.333,,305.0,3.0,2.667,1.0,1.667,1.333,1.333
61,61,0.91196966,,0.91283858,23.3,22.8,this,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,like Germany Peach Germany actually assess accepted a lot of refugees,,310.0,2.667,2.667,1.0,1.667,1.333,2.0,,310.0,3.333,2.667,1.0,1.667,1.333,1.333
62,62,0.91196966,,0.90240049,24.0,23.8,yam,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,people from so I really like Merck like right Germany girls,,315.0,2.333,2.667,1.0,1.667,1.333,2.0,,315.0,3.0,2.667,1.0,1.667,1.333,1.333
63,63,0.91196966,,0.90432101,24.2,24.0,and,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,like saying that it's like Collective rate like called tacos,,320.0,2.333,2.667,1.0,1.667,1.333,2.0,,320.0,3.333,2.667,1.0,1.667,1.333,1.333
64,64,0.91196966,,0.91283858,24.6,24.2,civil,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,so sort of cases they that people get from Korean people get from like news sort of,,325.0,2.667,2.667,1.0,1.667,1.333,2.0,,325.0,3.333,2.667,1.0,1.667,1.333,1.333
65,65,0.91196966,,0.91283858,25.0,24.6,Civil,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,threatens them so you I think it's I think it's,,330.0,2.667,2.667,1.0,1.667,1.333,2.0,,330.0,3.0,2.667,1.0,1.667,1.333,1.333
66,66,0.91196966,,0.91283858,25.2,25.0,War,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,it's bad to just you know blame them without any reason but I also I,,335.0,2.667,2.667,1.0,1.667,1.333,2.0,,335.0,3.667,2.667,1.0,1.667,1.333,1.333
67,67,0.91196966,,0.91283858,25.6,25.2,which,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,think I can under as a Korean I can understand that people fear,,340.0,2.667,2.667,1.0,1.667,1.333,2.0,,340.0,3.0,2.667,1.0,1.667,1.333,1.333
68,68,0.91196966,,0.91283858,26.1,25.6,has,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,okay so yeah that kind of tragic,,345.0,2.333,3.333,1.333,1.667,1.333,1.333,,345.0,3.0,2.667,1.0,1.667,1.333,1.333
69,69,0.91196966,,0.89746779,26.6,26.1,been,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,incident happened and it's very sad,,350.0,2.333,3.333,1.333,1.667,1.333,1.333,,350.0,3.0,2.667,1.0,1.667,1.333,1.333
70,70,0.91196966,,0.91283858,27.9,27.5,saved,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,but I would say that it's very underrated cases and usually the media,,355.0,2.667,3.0,1.0,1.667,1.333,1.333,,355.0,3.0,2.667,1.0,1.667,1.333,1.333
71,71,0.91196966,,0.91283858,28.1,27.9,as,23,en-us,29.977823,,25.0,2.667,2.667,1.0,1.333,2.0,1.0,,25.0,2.0,3.0,1.0,1.0,1.667,1.0,is the one to blame which like blow it out of proportion so that people get to,,360.0,2.667,3.0,1.0,1.667,1.333,1.333,,360.0,3.0,2.667,1.0,1.667,1.333,1.333
72,72,0.91196966,,0.89968967,28.5,28.1,a,23,en-us,29.977823,,30.0,2.333,2.667,1.0,1.333,2.0,1.0,,30.0,2.0,3.0,1.0,1.0,1.667,1.0,fear Foreigner Foreigner are raping girls and everything so,,365.0,3.333,2.333,1.0,2.333,1.333,2.333,,365.0,3.0,2.667,1.0,1.667,1.667,1.333
73,73,0.91196966,,0.91283858,28.8,28.7,one,23,en-us,29.977823,,30.0,2.333,2.667,1.0,1.333,2.0,1.0,,30.0,2.0,3.0,1.0,1.0,1.667,1.0,again I think the of Korean government and Korea and,,370.0,3.667,2.333,1.0,2.333,1.333,2.333,,370.0,3.333,2.667,1.0,1.667,1.333,1.333
74,74,0.91196966,,0.91283858,28.9,28.8,of,23,en-us,29.977823,,30.0,2.333,2.667,1.0,1.333,2.0,1.0,,30.0,2.0,3.0,1.0,1.0,1.667,1.0,educated people are too yeah to educate,,375.0,3.667,2.333,1.0,2.333,1.333,2.333,,375.0,3.333,2.667,1.0,1.667,1.333,1.333
75,75,0.91196966,,0.91283858,29.0,28.9,the,23,en-us,29.977823,,30.0,2.333,2.667,1.0,1.333,2.0,1.0,,30.0,2.0,3.0,1.0,1.0,1.667,1.0,general public that this these are not the case this this this,,380.0,3.333,2.333,1.0,2.333,1.333,2.333,,380.0,3.0,2.667,1.0,1.667,1.333,1.333
