,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p13,seconds,arousal,valence,happy,angry,nervous,sad,p14,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p13_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p14_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
10,10,0.79365736,,0.75972766,11.0,10.7,I,13,en-us,30.869842,,10.0,4.0,3.0,1.0,1.667,2.333,1.0,,10.0,2.667,3.0,1.0,1.0,1.0,1.0,very small number of 500 refugees and,,55.0,3.333,3.0,1.0,2.0,1.667,1.0,,55.0,3.0,2.667,1.0,1.333,1.0,1.0
11,11,0.79365736,,0.75301737,12.2,11.7,I,13,en-us,30.869842,,10.0,4.0,3.0,1.0,1.667,2.333,1.0,,10.0,2.667,3.0,1.0,1.0,1.0,1.0,refugees also and South Korea has been locked in sand the political,,60.0,3.667,3.0,1.0,2.0,2.0,1.0,,60.0,3.0,2.667,1.0,1.333,1.0,1.0
12,12,0.79365736,,0.5918802,12.6,12.2,argued,13,en-us,30.869842,,10.0,4.0,3.0,1.0,1.667,2.333,1.0,,10.0,2.667,3.0,1.0,1.0,1.0,1.0,decisions of politicians to change their stance if there is not it's not,,65.0,3.333,3.0,1.0,2.0,2.0,1.0,,65.0,3.0,2.667,1.0,1.333,1.0,1.0
13,13,0.79365736,,0.60598272,13.1,12.6,that,13,en-us,30.869842,,10.0,4.0,3.0,1.0,1.667,2.333,1.0,,10.0,2.667,3.0,1.0,1.0,1.0,1.0,following the convention also the yemeni Christ also the yemenis crisis,,70.0,3.0,2.667,1.0,2.0,3.0,1.0,,70.0,3.0,2.667,1.0,1.333,1.0,1.0
14,14,0.79365736,,0.91283858,13.7,13.4,South,13,en-us,30.869842,,10.0,4.0,3.0,1.0,1.667,2.333,1.0,,10.0,2.667,3.0,1.0,1.0,1.0,1.0,should not be ignored by the International Community and in the sense of many South Koreans who think,,75.0,3.0,2.667,1.0,2.0,3.0,1.0,,75.0,3.0,2.667,1.0,1.333,1.0,1.0
15,15,0.79365736,,0.83459294,14.2,13.7,Korea,13,en-us,30.869842,,10.0,4.0,3.0,1.0,1.667,2.333,1.0,,10.0,2.667,3.0,1.0,1.0,1.0,1.0,that you can be ignored refugees only not accepting Berkeley engineering,,80.0,3.667,2.667,1.0,2.0,2.333,1.0,,80.0,3.0,2.667,1.0,1.333,1.0,1.0
16,16,0.79365736,,0.59557045,14.7,14.2,should,13,en-us,30.869842,,10.0,4.0,3.0,1.0,1.667,2.333,1.0,,10.0,2.667,3.0,1.0,1.0,1.0,1.0,you jeez I know what,,85.0,3.667,2.667,1.0,2.0,3.333,1.0,,85.0,2.667,2.667,1.0,1.333,1.0,1.0
17,17,0.79365736,,0.91283858,16.0,15.7,help,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,should not be,,90.0,3.333,2.667,1.0,2.0,2.667,1.0,,90.0,2.667,2.667,1.0,1.333,1.0,1.0
18,18,0.79365736,,0.91283858,16.1,16.0,South,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,angered by the international community's no we're not were not accepting refugees,,95.0,4.0,2.667,1.0,2.0,3.333,1.0,,95.0,2.667,2.667,1.0,1.333,1.0,1.0
19,19,0.79365736,,0.72797817,16.7,16.1,Korea,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,only a short title answer to sell that terrified only satisfies the,,100.0,3.0,3.0,1.0,1.667,2.0,1.0,,100.0,2.333,3.0,1.0,1.333,1.0,1.0
20,20,0.79365736,,0.58807951,17.3,16.7,should,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,fear-mongering population yet South Korea should get,,105.0,3.0,3.0,1.0,1.667,2.667,1.0,,105.0,2.333,3.0,1.0,1.333,1.0,1.0
21,21,0.79365736,,0.50033998,17.6,17.4,I,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,should,,110.0,4.0,3.0,1.0,2.0,2.333,1.0,,110.0,2.333,3.0,1.0,1.333,1.0,1.0
22,22,0.79365736,,0.70489085,18.1,17.6,said,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,disagree with your assertions first of all he said that,,115.0,4.0,3.0,1.0,2.0,2.333,1.0,,115.0,2.667,3.0,1.0,1.333,1.0,1.0
23,23,0.79365736,,0.84605378,19.2,18.7,except,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,South Korea is fully capable of accepting yemenis refugees I would like to,,120.0,3.333,2.667,1.0,2.0,2.333,1.0,,120.0,2.667,3.0,1.0,1.333,1.0,1.0
24,24,0.79365736,,0.71790075,19.4,19.2,these,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,disagree on that point because the nation has seen a dramatic,,125.0,3.333,2.667,1.0,2.0,3.0,1.0,,125.0,2.667,3.0,1.0,1.333,1.0,1.0
25,25,0.79365736,,0.91283858,20.0,19.4,refugees,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,hike in the eighth in the number of refugees from 42 seeking Asylum,,130.0,3.0,2.667,1.0,2.0,2.333,1.0,,130.0,3.667,3.667,1.667,1.0,1.0,1.0
26,26,0.79365736,,0.65072441,20.4,20.0,and,13,en-us,30.869842,,15.0,4.0,3.0,1.0,1.667,2.333,1.0,,15.0,2.667,3.0,1.0,1.0,1.0,1.0,last year to 519 seeking Asylum this year would the numbers of almost,,135.0,2.0,2.333,1.0,1.667,1.667,1.0,,135.0,3.333,3.667,1.667,1.0,1.0,1.0
27,27,0.79365736,,0.91283858,20.8,20.4,provide,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,increased by 10 volt LED more than tenfold and,,140.0,2.0,2.333,1.0,1.667,1.0,1.0,,140.0,3.333,3.333,1.333,1.0,1.0,1.0
28,28,0.79365736,,0.76290768,21.0,20.8,them,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,Nation probably did not prepared for this dramatic increase and,,145.0,2.0,2.333,1.0,1.667,1.667,1.0,,145.0,3.333,3.333,1.333,1.0,1.0,1.0
29,29,0.79365736,,0.70020109,21.2,21.0,for,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,also Korea is known for its homogeneous society majority,,150.0,3.333,2.333,1.0,1.333,1.0,1.0,,150.0,3.333,3.333,1.333,1.0,1.0,1.0
30,30,0.79365736,,0.91283858,22.0,21.2,humanitarian,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,of Korean citizens don't expect that,,155.0,2.667,2.333,1.0,1.333,1.0,1.0,,155.0,3.333,3.333,1.333,1.0,1.0,1.0
31,31,0.79365736,,0.70020109,22.4,22.0,support,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,much racial diversity in their society and they have not received enough education,,160.0,2.667,2.333,1.0,1.333,1.0,1.0,,160.0,3.333,2.667,1.0,1.0,1.667,1.0
32,32,0.79365736,,0.77346951,22.6,22.4,as,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,to accept people of different ethnic diversity,,165.0,2.667,2.333,1.0,1.333,1.0,1.0,,165.0,3.333,2.667,1.0,1.0,1.667,1.0
33,33,0.79365736,,0.72247821,22.9,22.6,they,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,and I believe that such educational and in terms of,,170.0,2.667,2.333,1.0,1.333,1.0,1.0,,170.0,3.0,2.667,1.0,1.0,2.0,1.0
34,34,0.79365736,,0.91283858,23.0,22.9,are,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,government subsidy wise such funding should be acquired first before accepting,,175.0,3.0,2.333,1.0,1.333,1.0,1.0,,175.0,3.0,2.667,1.0,1.0,2.0,1.0
35,35,0.79365736,,0.86274695,23.3,23.0,great,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,that many refugees because there are potential for racial discrimination and there's,,180.0,3.0,2.333,1.0,1.333,1.0,1.0,,180.0,3.0,2.333,1.0,1.0,2.333,1.0
36,36,0.79365736,,0.72802693,23.4,23.3,in,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,also potential for the government not being able to take care of the refugees they accepted because,,185.0,3.0,2.333,1.0,1.333,1.0,1.0,,185.0,3.0,2.667,1.0,1.0,2.0,1.0
37,37,0.79365736,,0.91283858,24.8,24.0,1991,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,of their because they did not prepare for that many refugees entering,,190.0,3.0,2.333,1.0,1.333,1.0,1.0,,190.0,3.0,2.333,1.0,1.0,2.333,1.0
38,38,0.79365736,,0.91283858,25.4,24.8,convention,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,the country and in addition to my,,195.0,2.667,2.333,1.0,1.333,1.0,1.0,,195.0,3.0,2.333,1.0,1.0,2.0,1.0
39,39,0.79365736,,0.79782909,26.1,25.4,regarding,13,en-us,30.869842,,20.0,4.0,3.0,1.0,1.667,2.667,1.0,,20.0,2.667,3.0,1.0,1.0,1.0,1.0,position I would like to assert that I would like to bring out the question of the,,200.0,2.667,2.333,1.0,1.333,1.0,1.0,,200.0,3.333,2.667,1.0,1.0,2.0,1.0
40,40,0.79365736,,0.91283858,26.3,26.1,the,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,security of locals when we accepted at least to the Jeju Island or there enough,,205.0,2.333,3.0,1.0,1.0,1.0,1.0,,205.0,3.0,3.333,1.0,1.0,1.667,1.0
41,41,0.79365736,,0.71414876,26.7,26.3,status,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,policies in hand to secure the,,210.0,2.333,3.0,1.0,1.0,1.0,1.0,,210.0,3.333,3.333,1.0,1.0,1.667,1.0
42,42,0.79365736,,0.91283858,26.8,26.7,of,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,security security of locals and with respect to refugees coming,,215.0,2.333,3.0,1.0,1.0,1.333,1.0,,215.0,3.0,3.0,1.0,1.0,2.667,1.0
43,43,0.79365736,,0.52890271,27.5,26.8,refugees,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,in so I would like to,,220.0,2.667,3.0,1.0,1.0,1.333,1.0,,220.0,3.333,3.0,1.0,1.0,2.333,1.0
44,44,0.79365736,,0.91283858,28.6,28.4,and,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,I would like to say something against what she have just argued primarily,,225.0,2.667,3.0,1.0,1.0,1.333,1.0,,225.0,3.0,2.667,1.0,1.0,2.333,1.333
45,45,0.79365736,,0.91283858,28.7,28.6,I,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,primarily she had what she has argued that South Korea,,230.0,2.667,3.0,1.0,1.0,1.0,1.0,,230.0,3.0,2.667,1.0,1.0,2.333,1.333
46,46,0.79365736,,0.72618514,29.2,28.7,will,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,isn't all work isn't ready to accept these refugees however in considering an economic,,235.0,2.667,3.0,1.0,1.0,1.0,1.0,,235.0,3.0,2.667,1.0,1.0,2.0,1.333
47,47,0.79365736,,0.72802693,29.5,29.3,I,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,standpoint and considering how the nation is stable South Korea in turn in terms of these already,,240.0,2.667,3.0,1.0,1.0,1.0,1.0,,240.0,3.0,2.667,1.0,1.0,2.667,1.333
48,48,0.79365736,,0.77346951,29.7,29.5,will,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,has much more capable of accepting refugees than four examples some Nations who have already,,245.0,2.667,3.0,1.0,1.0,1.0,1.0,,245.0,3.0,2.333,1.0,1.0,2.0,1.333
49,49,0.79365736,,0.61285079,30.3,29.7,provide,13,en-us,30.869842,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,I've talked to many refugees so and and humanitarian statement they at least,,250.0,4.333,3.333,1.0,1.667,1.333,1.0,,250.0,2.667,2.333,1.0,1.0,1.0,1.0
50,50,0.82645649, 33 reason for the first of first and foremost South Korea has signed the 1991 conventions on the status of refugees and therefore South Korea should be able to should fully applies to to to act as accordingly to this Refugee convention this is this is especially important since South Korea is fully capable to it's very stable and fully capable to accept,0.91283858,31.8,31.3,33,13,en-us,61.048119,,25.0,3.667,3.0,1.0,1.667,2.0,1.0,,25.0,2.667,3.0,1.0,1.0,1.0,1.0,have a place to eat and to work which many of these refugees has not had the opportunity also,,255.0,4.0,3.333,1.0,1.667,1.333,1.0,,255.0,2.667,2.333,1.0,1.0,1.0,1.0
51,51,0.82645649,,0.91283858,32.2,31.8,reason,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,shares argued that South Korea is to hormones homogeneous and many people face,,260.0,3.667,3.333,1.0,1.667,1.333,1.0,,260.0,2.667,2.333,1.0,1.0,1.0,1.0
52,52,0.82645649,,0.91283858,32.4,32.2,for,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,discrimination upon arriving South Korea however this power there,,265.0,4.333,3.333,1.0,1.667,1.333,1.0,,265.0,2.667,2.333,1.0,1.0,1.0,1.0
53,53,0.82645649,,0.91283858,32.6,32.4,the,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,are if there is already a substantial amount of foreign foreign people and especially people,,270.0,4.333,3.333,1.0,1.667,1.0,1.0,,270.0,2.667,2.667,1.0,1.0,1.0,1.0
54,54,0.82645649,,0.91283858,33.0,32.6,first,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,with Muslim backgrounds living in South South Korea and and therefore this,,275.0,4.0,3.333,1.0,1.667,1.667,1.0,,275.0,3.0,2.333,1.0,1.0,1.333,1.0
55,55,0.82645649,,0.71307576,33.1,33.0,of,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,and there and this amount is much more than the 500 yemeni refugees and,,280.0,4.0,3.333,1.0,1.667,2.0,1.0,,280.0,3.0,2.333,1.0,1.0,1.333,1.0
56,56,0.82645649,,0.76536047,33.4,33.1,first,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,also she has argued that they should be accepted after South Korea's ready for,,285.0,3.667,3.0,1.0,1.667,2.0,1.0,,285.0,2.667,2.333,1.0,1.0,1.333,1.0
57,57,0.82645649,,0.88868368,33.5,33.4,and,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,accepting refugees however that this means that the 500 yemenis,,290.0,3.667,3.0,1.0,1.667,1.333,1.0,,290.0,2.667,2.333,1.0,1.0,1.333,1.0
58,58,0.82645649,,0.91283858,34.0,33.5,foremost,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,refugees or maybe a huge portion of them like what happened now has,,295.0,3.667,3.0,1.0,1.667,1.333,1.0,,295.0,2.667,2.333,1.0,1.0,1.333,1.0
59,59,0.82645649,,0.8792094,34.2,34.0,South,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,has to or we have to only have a temporary status or where either be returned to Yemen,,300.0,3.667,3.0,1.0,1.667,1.333,1.0,,300.0,2.667,2.333,1.0,1.0,1.333,1.0
60,60,0.82645649,,0.91283858,34.5,34.2,Korea,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,how this however they have already paid the potential amount and paid a huge,,305.0,4.0,3.333,1.0,1.667,1.333,1.0,,305.0,2.667,2.333,1.0,1.0,1.333,1.0
61,61,0.82645649,,0.91283858,34.8,34.5,has,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,risk for for arriving to South Korea and putting them back,,310.0,4.0,3.0,1.0,1.667,1.333,1.0,,310.0,2.667,2.333,1.0,1.0,1.333,1.0
62,62,0.82645649,,0.74122787,35.3,34.8,signed,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,is against humanitarian obligations at South Korea has a week to follow,,315.0,3.667,3.0,1.0,1.667,1.667,1.0,,315.0,2.667,2.333,1.0,1.0,1.333,1.0
63,63,0.82645649,,0.91283858,35.4,35.3,the,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,as a developed country,,320.0,3.667,3.0,1.0,1.667,1.333,1.0,,320.0,2.667,2.333,1.0,1.0,1.333,1.0
64,64,0.82645649,,0.91283858,36.3,35.4,1991,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,I like to disagree on how he said that Korea,,325.0,4.0,3.333,1.0,1.667,1.333,1.0,,325.0,2.667,2.333,1.0,1.0,1.333,1.0
65,65,0.82645649,,0.74818927,37.1,36.3,conventions,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,is economically and economically and just stable in general,,330.0,4.0,3.333,1.0,1.667,1.0,1.0,,330.0,2.667,2.333,1.0,1.0,1.333,1.0
66,66,0.82645649,,0.91283858,37.2,37.1,on,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,which you stated Korea is that state of war the war between South Korea and,,335.0,4.0,3.333,1.0,1.667,2.0,1.0,,335.0,2.667,2.333,1.0,1.0,1.667,1.0
67,67,0.82645649,,0.91283858,37.3,37.2,the,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,North Korea has not ended since since 1945 the,,340.0,4.0,3.333,1.0,1.667,1.333,1.0,,340.0,2.667,2.333,1.0,1.0,1.667,1.0
68,68,0.82645649,,0.91283858,37.7,37.3,status,13,en-us,61.048119,,30.0,3.667,3.0,1.0,1.667,2.0,1.0,,30.0,2.667,3.0,1.0,1.0,1.0,1.0,which the war started after World War 2 so which is around that time all,,345.0,4.0,3.333,1.0,2.0,1.667,1.0,,345.0,2.667,2.333,1.0,1.0,1.667,1.0
69,69,0.82645649,,0.73074049,37.9,37.7,of,13,en-us,61.048119,,35.0,3.667,3.0,1.0,1.667,2.0,1.0,,35.0,2.667,3.0,1.0,1.0,1.0,1.0,the men in Korea go to a military our Force our are required,,350.0,4.0,3.333,1.0,2.0,1.667,1.0,,350.0,2.667,2.333,1.0,1.0,1.667,1.0
70,70,0.82645649,,0.70411271,38.6,37.9,refugees,13,en-us,61.048119,,35.0,3.667,3.0,1.0,1.667,2.0,1.0,,35.0,2.667,3.0,1.0,1.0,1.0,1.0,to go to military because of the situation I believe that the situation is hardly stable,,355.0,4.0,3.333,1.0,2.0,1.667,1.0,,355.0,3.667,3.0,1.333,1.0,1.667,1.0
71,71,0.82645649,,0.87935203,39.2,39.0,and,13,en-us,61.048119,,35.0,3.667,3.0,1.0,1.667,2.0,1.0,,35.0,2.667,3.0,1.0,1.0,1.0,1.0,and also you said that because there are many people of Muslim background in Korea,,360.0,3.0,3.0,1.0,2.0,1.333,1.0,,360.0,4.0,3.0,1.333,1.0,1.667,1.0
72,72,0.82645649,,0.91283858,39.6,39.2,therefore,13,en-us,61.048119,,35.0,3.667,3.0,1.0,1.667,2.0,1.0,,35.0,2.667,3.0,1.0,1.0,1.0,1.0,people in Korea are prepared to accept refugees well I would like to say I,,365.0,2.667,2.667,1.0,1.667,1.0,1.0,,365.0,4.0,3.0,1.333,1.0,1.667,1.0
73,73,0.82645649,,0.91283858,39.9,39.6,South,13,en-us,61.048119,,35.0,3.667,3.0,1.0,1.667,2.0,1.0,,35.0,2.667,3.0,1.0,1.0,1.0,1.0,disagree that with you because although there are many people,,370.0,2.667,2.667,1.0,1.667,1.0,1.0,,370.0,4.0,2.667,1.333,1.0,2.0,1.0
74,74,0.82645649,,0.91283858,40.3,39.9,Korea,13,en-us,61.048119,,35.0,3.667,3.0,1.0,1.667,2.0,1.0,,35.0,2.667,3.0,1.0,1.0,1.0,1.0,of foreign background in Korea I believe that they have not integrated well into the society,,375.0,2.667,2.667,1.0,1.667,1.0,1.0,,375.0,3.333,3.333,1.333,1.0,1.667,1.0
75,75,0.82645649,,0.72597098,40.5,40.3,should,13,en-us,61.048119,,35.0,3.667,3.0,1.0,1.667,2.0,1.0,,35.0,2.667,3.0,1.0,1.0,1.0,1.0,well just seeing the Christ Community of the separation between the international population,,380.0,2.667,2.667,1.0,1.667,1.0,1.0,,380.0,4.0,3.333,1.333,1.0,2.0,1.0
