,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p15,seconds,arousal,valence,happy,angry,nervous,sad,p16,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p15_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p16_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
15,15,0.84648097,,0.91283858,11.2,10.4,my,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,adopt children when you can't even take care of your own children properly,,80.0,1.667,3.0,2.0,1.0,1.667,1.0,,80.0,2.333,3.0,1.667,1.0,1.667,1.0
16,16,0.84648097,,0.91283858,11.7,11.3,main,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,so I think it's best thing is to take care of our children,,85.0,2.0,3.0,2.0,1.0,1.667,1.0,,85.0,2.333,3.0,2.0,1.0,1.667,1.0
17,17,0.84648097,,0.91283858,12.1,11.7,point,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,Fist and then look off balance so that's my first point and,,90.0,1.667,3.0,2.0,1.0,1.667,1.0,,90.0,2.333,3.333,1.667,1.0,1.667,1.0
18,18,0.84648097,,0.91283858,12.3,12.1,is,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,my second point is that the people are mainly,,95.0,1.667,3.0,2.0,1.0,1.667,1.0,,95.0,2.333,3.0,1.667,1.0,1.667,1.0
19,19,0.84648097,,0.91283858,12.4,12.3,I,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,Muslim and it's not to do with race I'm not being,,100.0,1.667,3.0,2.0,1.0,1.667,1.0,,100.0,2.333,3.0,1.667,1.0,1.667,1.0
20,20,0.84648097,,0.75938201,12.7,12.4,3,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,I'm not being racist in the fact that,,105.0,2.333,3.0,2.0,1.0,2.333,1.0,,105.0,2.333,3.0,1.667,1.0,1.667,1.0
21,21,0.84648097,,0.91283858,13.1,12.7,main,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,I think it's to do with the cultural thing,,110.0,2.333,3.0,2.0,1.0,2.333,1.0,,110.0,2.333,3.0,1.667,1.0,1.667,1.0
22,22,0.84648097,,0.76839375,13.6,13.1,points,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,and,,115.0,2.333,3.0,2.0,1.0,2.333,1.0,,115.0,2.333,3.0,1.667,1.0,1.667,1.0
23,23,0.84648097,,0.91283858,15.6,15.0,firstly,15,en-us,29.987846,,15.0,3.0,3.667,2.333,1.0,2.0,1.0,,15.0,3.0,3.333,2.333,1.0,2.0,1.0,okay so if I'm I'm for immigration I guess so,,120.0,2.667,3.0,2.0,1.0,2.333,1.0,,120.0,2.333,3.0,1.667,1.0,1.667,1.0
24,24,0.84648097,,0.90265578,15.7,15.6,I,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,let me just address your first point about taking care of Korean Nationals first,,125.0,2.667,3.0,2.0,1.0,2.0,1.0,,125.0,2.667,3.0,2.0,1.0,1.667,1.0
25,25,0.84648097,,0.76211232,16.1,15.7,think,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,so yeah Korea should take care of their Nationals as well,,130.0,2.667,3.0,2.0,1.0,2.0,1.0,,130.0,2.667,3.0,2.0,1.0,1.667,1.0
26,26,0.84648097,,0.7191034,16.2,16.1,it's,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,but just because you know having refugees,,135.0,3.333,3.0,1.667,1.0,1.667,1.0,,135.0,3.667,3.333,2.333,1.0,2.333,1.0
27,27,0.84648097,,0.71552163,16.9,16.2,important,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,who are applying for jobs that it could go to Koreans doesn't necessarily mean that they're not taking,,140.0,3.0,3.0,1.667,1.0,1.667,1.0,,140.0,3.667,3.667,2.333,1.0,2.333,1.0
28,28,0.84648097,,0.71340239,17.1,16.9,to,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,care of Koreans in a way because what if those what if Koreans don't want those jobs,,145.0,2.333,3.0,1.667,1.0,1.333,1.0,,145.0,3.667,3.667,2.667,1.0,2.0,1.0
29,29,0.84648097,,0.77135354,17.5,17.1,take,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,than all those small menial jobs would just then go to refugees and in a way it would help Korean,,150.0,2.333,3.0,1.667,1.0,1.333,1.0,,150.0,3.667,3.667,2.667,1.0,2.0,1.0
30,30,0.84648097,,0.69674712,18.0,17.5,care,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,society and just because creating some creating Nationals are poor that's not the fault,,155.0,3.0,3.0,1.667,1.0,1.333,1.0,,155.0,3.667,3.667,2.333,1.0,1.667,1.0
31,31,0.84648097,,0.69473886,18.5,18.0,of,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,of the government maybe it's the fault of the of the person of,,160.0,2.0,2.667,1.667,1.0,1.667,1.0,,160.0,3.667,3.333,2.333,1.0,1.667,1.0
32,32,0.84648097,,0.71340245,19.3,18.7,the,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,the LOL it's maybe their own motivation that they lost so that they can't find a job they can't take,,165.0,3.0,2.667,1.667,1.0,1.667,1.0,,165.0,3.333,3.0,2.333,1.0,1.667,1.0
33,33,0.84648097,,0.91283858,19.8,19.3,Korean,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,care of themselves and also for a second point,,170.0,3.0,2.667,1.667,1.333,1.667,1.0,,170.0,3.333,3.0,2.0,1.0,1.667,1.0
34,34,0.84648097,,0.91283858,20.3,19.8,Nationals,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,I think I have an idea of where you were going and to be honest Muslims,,175.0,3.0,2.667,1.667,1.333,1.667,1.0,,175.0,3.333,3.0,2.333,1.0,1.667,1.0
35,35,0.84648097,,0.91283858,20.6,20.3,first,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,are actually considered one of the religions that is very well respected and,,180.0,3.0,3.667,1.667,1.667,1.667,1.0,,180.0,3.333,3.0,2.333,1.0,1.333,1.0
36,36,0.84648097,,0.83663672,20.8,20.6,and,15,en-us,29.987846,,20.0,2.667,3.333,2.333,1.0,2.0,1.0,,20.0,3.0,3.333,2.333,1.0,2.0,1.0,culturally they keep a lot of ground rules but those people extremists,,185.0,2.0,3.667,1.667,1.667,1.667,1.0,,185.0,3.333,3.0,2.333,1.0,1.333,1.0
37,37,0.84648097,,0.86365771,21.0,20.8,then,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,are the ones who don't stick to those rules and want to add more rules of their own,,190.0,2.667,3.667,1.667,1.667,1.667,1.0,,190.0,3.0,3.0,2.333,1.0,1.333,1.0
38,38,0.84648097,,0.73218054,21.2,21.0,look,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,to that religion so it's not necessarily religious wise,,195.0,2.667,3.667,1.667,1.667,1.667,1.0,,195.0,2.667,3.0,2.333,1.0,1.333,1.0
39,39,0.84648097,,0.90027958,21.7,21.2,after,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,and I think that,,200.0,2.667,3.667,1.667,1.667,1.667,1.0,,200.0,2.667,3.0,2.333,1.0,1.333,1.0
40,40,0.84648097,,0.91283858,21.8,21.7,the,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,Korea as a homogeneous society should actually become a little bit more heterogeneous and more,,205.0,2.333,3.333,1.667,1.667,1.333,1.0,,205.0,2.667,3.0,2.333,1.0,1.333,1.0
41,41,0.84648097,,0.76961833,22.6,21.8,refugee,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,of a cultural Melting Pot like other First World countries yeah I think that's,,210.0,2.667,3.333,1.667,1.667,1.333,1.0,,210.0,2.667,3.0,2.333,1.0,1.333,1.0
42,42,0.84648097,,0.91283858,23.4,22.7,refugees,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,it so yours you said that the poor people in Korea,,215.0,2.667,3.333,1.667,1.667,1.333,1.0,,215.0,2.667,3.0,2.333,1.0,1.333,1.0
43,43,0.84648097,,0.91283858,24.1,24.1,I,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,are the fault of their own and it's not the government that's what you said and I agree that some,,220.0,2.667,3.0,1.667,1.333,1.333,1.0,,220.0,2.667,3.0,2.333,1.0,1.333,1.0
44,44,0.84648097,,0.91283858,24.3,24.1,know,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,people in might be the case for some people that,,225.0,2.667,3.0,1.667,1.333,1.333,1.0,,225.0,2.667,3.0,2.333,1.0,1.333,1.0
45,45,0.84648097,,0.91283858,24.5,24.3,it's,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,I was brought up in the UK and the situation will be different there,,230.0,2.667,3.0,1.667,1.333,1.333,1.0,,230.0,2.667,3.0,2.333,1.0,1.333,1.0
46,46,0.84648097,,0.75661379,24.6,24.5,a,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,is still poor people in Britain but the government,,235.0,2.333,2.667,1.667,1.333,1.333,1.0,,235.0,3.0,3.0,2.333,1.0,1.333,1.0
47,47,0.84648097,,0.72573131,24.9,24.6,great,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,helping the poor people is extremely different from Korea and victim,,240.0,2.667,2.667,2.0,1.0,1.333,1.0,,240.0,3.333,3.333,2.0,1.0,1.0,1.0
48,48,0.84648097,,0.69928008,25.3,24.9,thing,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,I think the government isn't doing enough to help the disabled,,245.0,3.333,2.667,2.0,1.0,1.333,1.0,,245.0,3.333,3.667,2.333,1.0,1.0,1.0
49,49,0.84648097,,0.69793594,25.8,25.3,to,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,or the,,250.0,3.333,2.667,2.0,1.0,1.333,1.0,,250.0,3.667,3.333,2.0,1.0,1.0,1.0
50,50,0.84648097,,0.7280342,26.2,25.9,help,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,old people old people and eventually he'll Etc and people,,255.0,3.667,2.667,2.0,1.0,1.333,1.0,,255.0,3.333,3.333,2.0,1.0,1.0,1.0
51,51,0.84648097,,0.91283858,26.5,26.2,other,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,who need help from the government who can't sustain the,,260.0,3.667,3.0,2.0,1.0,1.333,1.0,,260.0,3.333,3.333,2.0,1.0,1.0,1.0
52,52,0.84648097,,0.69175661,27.2,26.5,people,15,en-us,29.987846,,25.0,2.333,3.0,2.333,1.0,2.0,1.0,,25.0,3.0,3.333,2.0,1.0,2.0,1.0,can't help themselves who need help I think that,,265.0,3.667,3.0,2.0,1.0,1.333,1.0,,265.0,3.333,3.333,2.0,1.0,1.0,1.0
53,53,0.84648097,,0.70990914,28.2,27.9,and,15,en-us,29.987846,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,the government needs to help them more and I'm you said that extreme people add,,270.0,3.667,2.667,1.667,1.0,1.667,1.0,,270.0,3.0,3.333,2.0,1.0,1.0,1.0
54,54,0.84648097,,0.91283858,28.3,28.2,the,15,en-us,29.987846,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,more rule to the religion do you have you study the Cora,,275.0,4.0,2.667,1.667,1.0,1.667,1.0,,275.0,3.333,3.333,2.0,1.0,1.0,1.0
55,55,0.84648097,,0.86365771,28.8,28.3,gospel,15,en-us,29.987846,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,have you studied can't help themselves through need help I think that the government needs to help them more and and you said that extreme people add more rule to the religion do you how do you study the Koran have you studied Muslim religion because I studied the religion,,280.0,3.667,2.667,2.0,1.0,2.0,1.0,,280.0,3.0,3.333,2.0,1.0,1.0,1.0
56,56,0.78469634, others but I think it's more important to look after our people first so if we look at an example of since breathtaking refugees is kind of a big boundary if we look this into small boundary I think we can compare it with a family so let's say the young family was ten children and I'm not that wealthy and some of the children are getting enough food and some aren't some are getting a good education but some are we,0.91283858,30.2,30.0,others,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,because in the UK this is in GCSE we select subjects,,285.0,3.667,2.667,2.0,1.0,2.0,1.0,,285.0,3.333,3.333,2.333,1.0,1.0,1.0
57,57,0.78469634,,0.91283858,30.7,30.2,but,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,and I selected religion I'm that about Muslims and the Quran and the Quran,,290.0,3.333,2.667,2.0,1.0,1.667,1.0,,290.0,3.0,3.0,2.333,1.0,1.0,1.0
58,58,0.78469634,,0.91283858,31.0,31.0,I,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,I can't cook the crumbs I don't remember the exact words but it says,,295.0,4.0,2.667,2.0,1.0,1.667,1.0,,295.0,3.0,3.0,2.333,1.0,1.0,1.0
59,59,0.78469634,,0.91283858,31.2,31.0,think,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,to kill non-muslims and kill the,,300.0,3.667,2.667,2.0,1.0,1.333,1.0,,300.0,3.0,3.0,2.0,1.0,1.0,1.0
60,60,0.78469634,,0.91283858,31.4,31.2,it's,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,gays kill the tried convert everyone to Muslim if they don't,,305.0,3.333,2.667,1.667,1.0,1.333,1.0,,305.0,3.0,3.0,2.0,1.0,1.0,1.0
61,61,0.78469634,,0.91283858,31.6,31.4,more,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,convert kill them and go to a different country,,310.0,3.333,2.667,1.667,1.0,1.333,1.0,,310.0,3.0,3.0,2.0,1.0,1.0,1.0
62,62,0.78469634,,0.91283858,32.2,31.6,important,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,and marry their people and have as many children children,,315.0,3.333,2.667,1.667,1.0,1.333,1.0,,315.0,3.0,3.0,2.0,1.0,1.0,1.0
63,63,0.78469634,,0.91283858,32.2,32.2,to,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,and they make them all Muslim and attack on Muslims and if you kill someone because,,320.0,3.0,2.667,1.667,1.0,1.333,1.0,,320.0,3.0,3.0,2.0,1.0,1.0,1.0
64,64,0.78469634,,0.91283858,32.5,32.2,look,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,of the religion you go to heaven okay,,325.0,3.0,2.667,1.667,1.0,1.333,1.0,,325.0,2.333,3.0,2.0,1.0,1.0,1.0
65,65,0.78469634,,0.91283858,33.0,32.5,after,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,rebuttal time okay first I'll address your welfare,,330.0,2.667,2.667,1.667,1.0,1.333,1.0,,330.0,2.667,3.0,2.0,1.0,1.0,1.0
66,66,0.78469634,,0.91283858,33.3,33.0,our,15,en-us,59.995738,,30.0,2.333,3.0,2.333,1.0,2.0,1.0,,30.0,3.0,3.333,2.333,1.0,2.0,1.0,comment yeah so I think I,,335.0,2.667,2.667,1.667,1.0,1.667,1.0,,335.0,2.667,3.0,2.0,1.0,1.0,1.0
67,67,0.78469634,,0.91283858,33.7,33.3,people,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,would agree with you maybe you came would have a better welfare situation,,340.0,2.333,2.667,1.667,1.0,1.667,1.0,,340.0,2.667,3.0,2.0,1.0,1.0,1.0
68,68,0.78469634,,0.91283858,34.2,33.7,first,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,and comparisons to Korea right because Korean government,,345.0,2.333,2.667,1.667,1.0,1.667,1.0,,345.0,2.667,3.0,2.0,1.0,1.0,1.0
69,69,0.78469634,,0.91283858,34.4,34.2,so,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,doesn't really do doesn't really care about the disabled disabled or mentally challenged,,350.0,2.333,2.667,1.667,1.0,1.667,1.0,,350.0,2.667,2.667,2.0,1.0,1.333,1.0
70,70,0.78469634,,0.91283858,34.6,34.4,if,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,all the older generation and I agree with that but that's all in the government,,355.0,2.333,2.667,1.667,1.0,1.667,1.0,,355.0,2.333,2.667,2.0,1.0,1.333,1.0
71,71,0.78469634,,0.91283858,34.8,34.6,we,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,instead of actually protesting against immigration they should actually be protesting,,360.0,2.333,2.667,1.667,1.0,1.667,1.0,,360.0,2.667,3.333,2.333,1.0,1.0,1.0
72,72,0.78469634,,0.91283858,35.2,34.8,look,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,for you know rights for welfare status fixing everything,,365.0,2.0,2.667,1.667,1.0,1.667,1.0,,365.0,2.667,3.333,2.333,1.0,1.0,1.0
73,73,0.78469634,,0.91283858,35.4,35.2,at,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,helping the mentally disabled helping the people helping the older generation maybe with pension,,370.0,2.333,2.667,1.667,1.0,1.667,1.0,,370.0,2.667,3.333,2.0,1.0,1.0,1.0
74,74,0.78469634,,0.91283858,35.5,35.4,an,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,or well first raishin they should actually be protesting for you know rights for welfare status fixing everything helping the mentally disabled helping the people helping the older generation maybe with pension or welfare status that's what they should be fighting for instead of immigration as well,,375.0,2.0,2.667,1.667,1.0,1.667,1.0,,375.0,2.333,3.333,2.333,1.0,1.333,1.0
75,75,0.78469634,,0.91283858,36.0,35.5,example,15,en-us,59.995738,,35.0,2.333,3.0,2.333,1.0,1.667,1.0,,35.0,2.333,3.333,2.0,1.0,2.0,1.0,for a religion otherwise just because the coroner says to kill non-muslims,,380.0,2.0,2.667,1.667,1.0,1.667,1.0,,380.0,2.333,3.333,2.0,1.0,1.333,1.0
