,Unnamed: 0,results/alternatives/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p3,seconds,arousal,valence,happy,angry,nervous,sad,p4,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p3_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p4_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
14,14,0.83129066,,0.91283858,12.9,12.7,was,4,en-us,30.33864,,10.0,1.667,3.0,1.333,1.667,2.0,1.0,,10.0,2.667,3.667,1.333,1.333,2.667,1.0,it's not good to generalize this people in,,75.0,2.333,2.0,1.0,1.667,2.0,1.0,,75.0,3.0,2.667,1.333,1.0,2.667,1.333
15,15,0.83129066,,0.75770825,13.6,12.9,also,4,en-us,30.33864,,10.0,1.667,3.0,1.333,1.667,2.0,1.0,,10.0,2.667,3.667,1.333,1.333,2.667,1.0,some way,,80.0,2.667,2.0,1.667,1.667,1.667,1.0,,80.0,3.0,2.667,1.333,1.0,2.667,1.333
16,16,0.83129066,,0.90834802,14.2,13.8,and,4,en-us,30.33864,,10.0,1.667,3.0,1.333,1.667,2.0,1.0,,10.0,2.667,3.667,1.333,1.333,2.667,1.0,yeah so that's kind of Baseline,,85.0,2.667,2.0,1.667,1.667,1.667,1.0,,85.0,3.0,3.0,1.667,1.0,2.667,1.0
17,17,0.83129066,,0.91283858,14.6,14.2,us,4,en-us,30.33864,,10.0,1.667,3.0,1.333,1.667,2.0,1.0,,10.0,2.667,3.667,1.333,1.333,2.667,1.0,begin to not generalize the certain people,,90.0,2.667,2.0,1.667,1.667,1.667,1.0,,90.0,3.333,2.667,1.333,1.0,2.667,1.333
18,18,0.83129066,,0.81575304,15.0,14.6,before,4,en-us,30.33864,,10.0,1.667,3.0,1.333,1.667,2.0,1.0,,10.0,2.667,3.667,1.333,1.333,2.667,1.0,hey so,,95.0,2.667,2.0,1.667,1.667,1.667,1.0,,95.0,3.0,2.667,1.333,1.0,2.667,1.333
19,19,0.83129066,,0.91283858,15.1,15.0,and,4,en-us,30.33864,,10.0,1.667,3.0,1.333,1.667,2.0,1.0,,10.0,2.667,3.667,1.333,1.333,2.667,1.0,I'm against something is Emily refugees in Korea,,100.0,2.667,2.0,1.667,1.667,1.667,1.0,,100.0,3.0,2.667,1.333,1.0,2.667,1.333
20,20,0.83129066,,0.81720936,15.7,15.1,then,4,en-us,30.33864,,10.0,1.667,3.0,1.333,1.667,2.0,1.0,,10.0,2.667,3.667,1.333,1.333,2.667,1.0,generally speaking,,105.0,3.0,2.0,1.667,1.667,1.667,1.0,,105.0,3.0,2.667,1.333,1.0,2.667,1.333
21,21,0.83129066,,0.91283858,16.1,16.0,you,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,these refugees the refugee by,,110.0,3.0,3.333,1.667,2.0,2.0,1.0,,110.0,2.0,3.333,2.0,1.0,1.333,1.0
22,22,0.83129066,,0.91283858,16.3,16.1,know,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,the meaning of refugee is that they have some problems in their country they,,115.0,3.667,3.333,1.667,2.0,2.0,1.0,,115.0,2.333,3.333,2.0,1.0,1.333,1.0
23,23,0.83129066,,0.91283858,16.5,16.3,even,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,are endangered by certain issues related to their,,120.0,3.0,3.333,1.667,2.0,2.0,1.0,,120.0,2.333,3.333,2.0,1.0,1.667,1.0
24,24,0.83129066,,0.72357023,16.8,16.5,even,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,religious or some political issues and these,,125.0,3.667,3.333,1.667,2.0,2.0,1.0,,125.0,2.333,3.333,2.0,1.0,1.333,1.0
25,25,0.83129066,,0.70618576,17.2,16.8,us,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,yemenite yemeni refugees who came into,,130.0,3.667,3.333,1.667,2.0,2.0,1.0,,130.0,2.333,3.333,2.0,1.0,1.333,1.0
26,26,0.83129066,,0.91283858,17.4,17.2,it's,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,Jeju Island are there,,135.0,3.667,3.333,1.667,2.0,2.0,1.0,,135.0,2.333,3.333,2.0,1.0,1.333,1.0
27,27,0.83129066,,0.91283858,17.6,17.4,one,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,are no money not clear evidence why they came here like,,140.0,3.667,3.333,1.667,2.0,2.0,1.0,,140.0,2.333,3.333,2.0,1.0,1.333,1.0
28,28,0.83129066,,0.70622212,17.7,17.6,of,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,we speculate that majority have come to Korea for just,,145.0,3.667,3.333,1.667,2.0,2.0,1.0,,145.0,2.333,3.333,2.0,1.0,1.333,1.0
29,29,0.83129066,,0.74803489,17.7,17.7,the,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,for work and they don't they didn't come,,150.0,3.667,3.333,1.667,2.0,2.333,1.0,,150.0,2.333,3.333,2.0,1.0,1.333,1.0
30,30,0.83129066,,0.91077101,18.1,17.7,country,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,as general,,155.0,3.333,3.333,1.667,1.667,2.333,1.0,,155.0,2.333,3.333,2.0,1.0,1.333,1.0
31,31,0.83129066,,0.70850724,18.6,18.1,that,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,legitimate route Korea whether they chose to complicate their come here as,,160.0,3.333,3.333,1.667,1.667,2.333,1.0,,160.0,2.0,3.333,2.0,1.0,1.333,1.0
32,32,0.83129066,,0.91283858,19.3,19.1,says,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,a refugee certainly people that really hire,,165.0,3.0,3.333,1.667,1.667,2.333,1.0,,165.0,2.0,3.333,2.333,1.0,1.333,1.0
33,33,0.83129066,,0.72289079,19.4,19.3,a,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,to get accepted as a refugee but,,170.0,3.0,3.333,1.667,1.667,2.333,1.0,,170.0,1.667,3.0,2.0,1.0,1.667,1.0
34,34,0.83129066,,0.70112222,19.6,19.4,lot,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,the majority I speculate that they're not,,175.0,3.0,3.333,1.667,1.667,2.333,1.0,,175.0,1.667,3.0,2.0,1.0,1.667,1.0
35,35,0.83129066,,0.91283858,19.7,19.6,of,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,they don't have truthful intentions so,,180.0,3.0,3.333,1.667,1.667,2.333,1.0,,180.0,1.667,3.0,2.0,1.0,1.667,1.0
36,36,0.83129066,,0.91283858,20.1,19.7,refugees,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,I would and those people could cause as you have mentioned,,185.0,3.0,3.333,1.667,1.667,2.333,1.0,,185.0,1.667,3.0,2.0,1.0,1.667,1.0
37,37,0.83129066,,0.72264737,20.4,20.1,from,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,some safety issues as well as economic issues creosote,,190.0,3.0,3.333,1.667,1.667,2.333,1.0,,190.0,1.667,3.0,2.0,1.0,1.667,1.0
38,38,0.83129066,,0.74803495,20.7,20.4,other,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,in general I am against accepting those that position,,195.0,3.0,3.333,1.667,1.667,2.333,1.0,,195.0,1.667,3.0,2.0,1.0,1.667,1.0
39,39,0.83129066,,0.86463815,21.3,20.7,countries,4,en-us,30.33864,,15.0,1.667,3.0,1.333,1.667,2.0,1.0,,15.0,3.0,4.0,1.667,1.333,2.333,1.0,so to mention about the safety,,200.0,2.333,3.333,1.667,1.667,2.333,1.0,,200.0,1.667,3.0,2.0,1.0,1.667,1.0
40,40,0.83129066,,0.85032833,22.1,21.7,than,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,issues and maybe combination is first of all for the safety issues like I see,,205.0,3.333,3.667,1.667,1.667,2.0,1.0,,205.0,1.667,3.0,2.0,1.0,1.667,1.0
41,41,0.83129066,,0.77067012,22.4,22.1,as,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,that those people in Jeju Island they fear about those know like,,210.0,3.333,3.667,1.667,1.667,2.0,1.0,,210.0,1.667,3.0,1.333,1.0,2.0,1.333
42,42,0.83129066,,0.68287951,23.0,22.4,a,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,they might read in some way or like some,,215.0,2.667,3.667,1.667,1.667,2.0,1.0,,215.0,2.333,3.333,1.667,1.0,2.0,1.333
43,43,0.83129066,,0.91283858,23.6,23.1,foreigner,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,yeah many different things but from the articles that we,,220.0,2.333,3.333,1.667,1.667,2.0,1.0,,220.0,3.333,3.333,2.0,1.0,2.0,1.0
44,44,0.83129066,,0.76328689,24.1,23.6,stare,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,got from the email they say like they're only like six five to six,,225.0,2.333,2.333,1.667,1.667,1.333,1.0,,225.0,2.667,3.333,2.0,1.0,2.0,1.0
45,45,0.83129066,,0.71722239,24.6,24.2,like,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,incidents while more than half was about due to their,,230.0,2.333,2.333,1.667,1.667,1.333,1.0,,230.0,2.667,3.333,2.0,1.0,2.0,1.0
46,46,0.83129066,,0.73338962,25.5,25.1,there,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,over it imagination just because it's there,,235.0,2.333,2.333,1.667,1.667,1.333,1.0,,235.0,2.667,3.333,2.333,1.0,1.667,1.0
47,47,0.83129066,,0.91283858,25.8,25.7,I,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,and it's I think that's kind of typical,,240.0,2.333,2.333,1.667,1.667,1.333,1.0,,240.0,2.667,3.333,2.333,1.0,1.667,1.0
48,48,0.83129066,,0.91283858,26.0,25.8,was,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,reaction due to the xenophobia or they don't like,,245.0,2.333,2.333,1.667,1.667,1.333,1.0,,245.0,2.667,3.333,2.333,1.0,1.667,1.0
49,49,0.83129066,,0.70788234,26.2,26.0,in,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,people coming in and especially Korea is one of the country that,,250.0,2.667,2.0,1.667,1.667,1.333,1.0,,250.0,3.333,3.333,2.333,1.0,1.667,1.0
50,50,0.83129066,,0.67923427,26.8,26.2,a,4,en-us,30.33864,,20.0,1.667,3.0,1.333,1.667,2.0,1.0,,20.0,3.0,4.0,1.333,1.333,2.667,1.0,just lights like pure Koreans and I think,,255.0,2.667,2.0,1.667,1.667,1.333,1.0,,255.0,3.333,3.333,2.0,1.0,2.0,1.333
51,51,0.83129066,,0.91283858,28.8,28.1,university,4,en-us,30.33864,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,you know this behavior of,,260.0,2.667,2.0,1.667,1.667,1.333,1.0,,260.0,3.333,3.333,2.0,1.0,2.0,1.333
52,52,0.83129066,,0.83968371,29.1,28.8,called,4,en-us,30.33864,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,suspect suspicious being suspicious about,,265.0,2.667,2.0,1.667,1.667,1.333,1.0,,265.0,3.333,3.333,2.0,1.0,2.0,1.333
53,53,0.83129066,,0.91283858,29.4,29.1,pencil,4,en-us,30.33864,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,those people just because they're like,,270.0,2.667,2.0,1.667,1.667,1.333,1.0,,270.0,2.667,3.333,2.333,1.0,1.667,1.0
54,54,0.83129066,,0.8179943,30.1,29.8,pencil,4,en-us,30.33864,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,refugees to just blame them as like a you know they,,275.0,2.667,2.0,1.667,1.667,1.333,1.0,,275.0,2.667,3.333,2.333,1.0,1.667,1.0
55,55,0.90627098,and then there are a lot of international students and there are a lot of there were a lot of friends who are from like those Arab or like near Arab countries and,0.91283858,30.6,30.5,and,4,en-us,44.951701,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,might do this they might do the bad things I think there,,280.0,2.333,2.0,1.667,1.667,1.333,1.0,,280.0,2.667,3.0,2.333,1.0,1.667,1.0
56,56,0.90627098,,0.91283858,31.0,30.6,then,4,en-us,44.951701,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,is not enough,,285.0,2.333,2.0,1.667,1.667,1.333,1.0,,285.0,3.333,2.667,2.0,1.333,2.333,1.0
57,57,0.90627098,,0.91283858,31.2,31.0,there,4,en-us,44.951701,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,TRUE for say like a lot of,,290.0,2.667,2.0,1.667,1.667,1.333,1.0,,290.0,2.667,2.667,2.0,1.333,2.333,1.0
58,58,0.90627098,,0.91283858,31.2,31.2,are,4,en-us,44.951701,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,incidents that really proves that they're the bad guys that affects,,295.0,2.0,2.0,1.667,1.667,1.333,1.0,,295.0,3.0,2.667,2.0,1.333,2.333,1.0
59,59,0.90627098,,0.91283858,31.2,31.2,a,4,en-us,44.951701,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,Jeju people Worst Behavior,,300.0,2.0,2.0,1.667,1.667,1.333,1.0,,300.0,2.667,2.667,2.0,1.333,2.333,1.0
60,60,0.90627098,,0.91283858,31.4,31.2,lot,4,en-us,44.951701,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,I'll just okay,,305.0,2.0,2.0,1.667,1.667,1.333,1.0,,305.0,2.667,2.333,1.667,1.333,2.667,1.333
61,61,0.90627098,,0.91283858,31.6,31.4,of,4,en-us,44.951701,,25.0,1.667,2.667,1.333,1.667,2.0,1.0,,25.0,3.0,3.667,1.333,1.333,2.667,1.0,so talking about proof that's very important of course we don't have any proof,,310.0,2.667,2.0,1.667,1.667,1.333,1.0,,310.0,2.667,2.0,1.333,1.0,2.667,1.667
62,62,0.90627098,,0.91283858,32.1,31.6,international,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,that they will do something they will commit a crime in Korea but,,315.0,2.333,2.0,1.667,1.667,1.333,1.0,,315.0,2.667,2.0,1.333,1.0,3.0,1.667
63,63,0.90627098,,0.91283858,32.5,32.1,students,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,we should be more cautious from the beginning,,320.0,2.0,2.0,1.667,1.667,1.333,1.0,,320.0,2.667,2.0,1.333,1.0,2.667,1.667
64,64,0.90627098,,0.91283858,33.0,32.5,and,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,before something happens so it's not bad think to,,325.0,2.333,2.333,1.667,1.333,1.0,1.0,,325.0,3.0,2.0,1.333,1.0,2.667,1.667
65,65,0.90627098,,0.91283858,33.6,33.4,there,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,be cautious in these what could be a greater issue in the future,,330.0,2.333,2.333,1.667,1.333,1.0,1.0,,330.0,2.667,2.0,1.333,1.0,2.667,1.667
66,66,0.90627098,,0.91283858,33.6,33.6,are,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,after the well then discard really takes place also,,335.0,2.667,2.333,1.667,1.333,1.0,1.0,,335.0,2.667,3.0,2.333,1.0,1.667,1.333
67,67,0.90627098,,0.91283858,33.7,33.6,a,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,when upon accepting these refugees,,340.0,2.667,2.0,1.667,1.333,1.0,1.0,,340.0,2.667,3.0,1.667,1.0,2.0,1.333
68,68,0.90627098,,0.91283858,33.9,33.7,lot,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,much more refugees will try to come to Korea and,,345.0,2.667,3.333,1.667,1.333,1.333,1.0,,345.0,3.333,3.0,1.667,1.0,2.0,1.333
69,69,0.90627098,,0.91283858,34.3,33.9,of,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,actually in case of Germany they have already experienced,,350.0,2.667,3.333,2.0,1.0,1.333,1.0,,350.0,3.0,3.0,2.0,1.0,2.0,1.333
70,70,0.90627098,,0.91283858,34.8,34.6,there,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,this issue and they they have accepted nearly like 1,,355.0,2.667,3.333,2.0,1.0,1.333,1.0,,355.0,3.0,3.0,2.0,1.0,2.0,1.333
71,71,0.90627098,,0.91283858,35.0,34.8,were,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,million refugees already and they are causing social and economic,,360.0,2.667,3.333,2.0,1.0,1.333,1.0,,360.0,2.667,3.0,2.0,1.0,2.0,1.333
72,72,0.90627098,,0.91283858,35.1,35.0,a,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,problems so they already regret it,,365.0,2.667,3.333,2.0,1.0,1.333,1.0,,365.0,2.667,3.0,2.0,1.0,2.0,1.333
73,73,0.90627098,,0.91283858,35.4,35.1,lot,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,but it's already it's already happened so they can't do anything about it,,370.0,2.333,3.333,2.0,1.0,1.333,1.0,,370.0,2.667,3.0,2.0,1.0,2.0,1.333
74,74,0.90627098,,0.91283858,35.5,35.4,of,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,so thank talked about proof again,,375.0,2.667,3.333,2.0,1.0,1.333,1.0,,375.0,2.667,3.0,1.667,1.0,2.333,1.333
75,75,0.90627098,,0.91283858,36.3,35.5,friends,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,I really strongly recommend would think that those,,380.0,2.667,3.333,2.0,1.0,1.333,1.0,,380.0,2.667,3.0,1.667,1.0,2.333,1.333
76,76,0.90627098,,0.91283858,37.3,37.0,who,4,en-us,44.951701,,30.0,2.0,2.333,1.0,1.333,2.0,1.0,,30.0,2.667,3.667,1.333,1.333,2.667,1.0,refugees need to bring in their own proof that they are legitimate people,,385.0,2.333,3.333,2.0,1.0,1.333,1.0,,385.0,2.667,3.0,1.667,1.0,2.333,1.333
77,77,0.90627098,,0.91283858,37.7,37.3,are,4,en-us,44.951701,,35.0,2.333,2.333,1.0,1.333,2.0,1.0,,35.0,3.0,3.667,1.333,1.333,2.667,1.0,who have been in your advice and issues and,,390.0,2.333,3.333,2.0,1.0,1.333,1.0,,390.0,2.667,3.0,1.667,1.0,2.333,1.333
78,78,0.90627098,,0.91283858,38.4,37.8,from,4,en-us,44.951701,,35.0,2.333,2.333,1.0,1.333,2.0,1.0,,35.0,3.0,3.667,1.333,1.333,2.667,1.0,that they are they want to they want help from Korea and they want to contribute,,395.0,3.0,3.333,2.0,1.0,1.333,1.0,,395.0,2.667,3.0,1.667,1.0,2.333,1.333
