delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.713,-1.571,-1.526,-1.425,-0.857,-0.931,-2.458,-1.978,85.0,2.0,2.667,1.0,1.0,1.333,1.0
-1.523,-1.475,-1.493,-1.377,-0.425,-0.71,-2.369,-1.912,90.0,2.667,2.667,1.0,1.0,1.0,1.0
-1.288,-1.464,-1.492,-1.192,-0.318,-0.986,0.212,-0.863,95.0,3.0,2.667,1.0,1.0,1.333,1.0
-1.202,-0.724,-0.985,-0.691,-0.105,-0.076,0.276,-1.174,100.0,2.667,2.333,1.0,1.0,1.333,1.0
-0.826,-0.705,-1.093,-1.007,0.359,-0.297,-0.718,-1.209,105.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.017,-0.681,-0.6,-0.575,0.86,2.493,1.233,-0.085,110.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.299,-1.263,-1.301,-1.097,-0.219,-0.554,0.225,-1.11,115.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.366,-0.962,-1.235,-1.109,-0.165,-0.572,-0.239,-1.035,120.0,2.667,2.333,1.0,1.333,1.333,1.0
-1.487,-1.356,-1.561,-1.318,-0.386,-0.837,-1.567,-1.954,125.0,2.667,2.0,1.0,1.667,1.333,1.0
-0.889,-0.422,-0.845,-0.866,0.896,0.433,-0.749,-0.992,130.0,2.667,2.333,1.0,1.667,1.333,1.0
-1.408,-1.314,-1.323,-1.205,-0.566,0.079,-0.954,-1.913,135.0,2.667,2.333,1.0,1.667,1.333,1.0
-1.361,-1.453,-1.462,-1.112,-0.624,-0.559,-1.372,-1.739,140.0,2.667,2.333,1.0,1.667,1.333,1.0
-0.99,-1.294,-1.329,-1.071,-0.23,-0.163,-0.443,-1.019,145.0,2.667,2.667,1.0,1.333,1.667,1.0
-1.341,-1.377,-1.392,-1.272,-0.224,-0.26,-1.769,-1.509,150.0,2.667,2.667,1.0,1.333,1.667,1.0
-1.278,-1.422,-1.456,-1.324,-0.544,-0.949,-1.49,-1.695,155.0,2.667,2.333,1.0,1.0,1.333,1.0
-0.943,-0.529,-1.093,-1.123,0.62,0.722,-0.673,-0.606,160.0,2.667,2.667,1.0,1.0,1.333,1.0
-1.502,-1.433,-1.414,-1.342,-0.325,-0.19,-0.509,-1.328,165.0,2.667,2.667,1.0,1.0,1.333,1.0
-1.669,-1.489,-1.54,-1.432,-0.808,-1.038,-2.634,-1.976,170.0,3.0,2.333,1.0,1.0,1.667,1.0
-1.649,-1.533,-1.485,-1.418,-0.797,-1.136,-2.685,-1.934,175.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.678,-1.436,-1.461,-1.382,-0.648,-1.015,-2.439,-1.726,180.0,2.333,3.333,1.0,1.0,1.333,1.0
-1.267,-1.206,-1.415,-1.329,-0.551,-0.75,-0.292,-1.22,185.0,2.333,3.0,1.0,1.0,1.0,1.0
-1.573,-1.523,-1.518,-1.427,-0.312,-0.915,-1.897,-1.912,190.0,2.333,3.0,1.0,1.0,1.0,1.0
-1.631,-1.313,-1.507,-1.303,-0.689,-0.756,-1.948,-1.411,195.0,3.0,2.667,1.0,1.333,1.0,1.0
-1.71,-1.556,-1.632,-1.446,-1.127,-1.273,-2.745,-1.9,200.0,3.0,2.667,1.0,1.333,1.0,1.0
-1.635,-1.619,-1.638,-1.41,-0.976,-1.285,-2.475,-1.932,205.0,2.667,2.667,1.0,1.0,1.0,1.0
-1.299,-1.222,-1.539,-1.372,-0.621,-0.97,-0.75,-1.711,210.0,2.333,2.667,1.0,1.0,1.0,1.0
-1.181,-1.056,-1.168,-1.169,0.424,-0.03,0.459,-1.195,215.0,2.667,2.667,1.0,1.0,1.0,1.0
-1.19,-1.416,-1.049,-1.082,0.324,0.624,-0.669,-1.092,220.0,2.333,2.667,1.0,1.0,1.0,1.0
-1.193,-1.057,-1.073,-1.062,0.432,-0.021,-0.181,-1.392,225.0,2.333,2.667,1.0,1.0,1.0,1.0
-1.205,-1.462,-1.164,-1.093,0.059,0.559,0.045,-1.133,230.0,2.333,2.667,1.0,1.0,1.0,1.0
-1.513,-1.29,-1.547,-1.359,-0.449,-0.873,-1.059,-1.487,235.0,2.667,2.667,1.0,1.0,1.333,1.0
-1.467,-1.478,-1.54,-1.313,-0.621,-0.799,-1.286,-1.622,240.0,3.333,2.667,1.0,1.0,1.333,1.0
-1.356,-1.252,-1.221,-1.092,0.165,-0.315,1.708,-0.463,245.0,3.0,3.0,1.0,1.0,1.667,1.0
-1.069,-1.317,-1.291,-1.261,0.304,-0.595,-0.769,-0.483,250.0,3.667,2.667,1.0,1.0,1.333,1.0
-0.933,-1.099,-1.294,-1.069,-0.003,0.36,-0.698,-0.97,255.0,3.0,2.667,1.0,1.0,1.333,1.0
-1.216,-1.399,-1.34,-1.005,0.116,-0.313,-0.601,-1.486,260.0,3.667,2.667,1.0,1.0,1.333,1.0
-1.354,-1.375,-1.48,-1.278,-0.463,-0.694,-1.276,-1.703,265.0,3.667,3.0,1.0,1.0,1.333,1.0
-1.311,-1.029,-1.208,-1.157,0.088,-0.513,-2.237,-1.562,270.0,3.667,2.667,1.0,1.0,1.333,1.0
-1.636,-1.133,-1.432,-1.37,-0.357,-0.767,-1.377,-1.749,275.0,3.667,3.0,1.0,1.0,1.333,1.0
-0.81,-1.265,-1.312,-1.115,0.151,-0.149,-0.86,-1.72,280.0,3.667,3.0,1.0,1.0,1.333,1.0
-1.564,-1.334,-1.262,-1.301,-0.39,-0.625,0.73,-1.567,285.0,3.0,2.667,1.0,1.0,1.333,1.0
-1.361,-1.496,-1.296,-1.227,-0.368,-0.227,1.05,-1.539,290.0,3.333,3.0,1.0,1.0,1.333,1.0
-0.928,-0.98,-1.287,-1.194,0.505,-0.243,0.271,-1.128,295.0,3.333,3.0,1.0,1.0,1.333,1.0
-1.581,-1.241,-1.476,-1.315,-0.299,-0.046,-0.415,-1.455,300.0,3.333,3.0,1.0,1.333,1.333,1.0
-1.52,-1.267,-1.514,-1.328,-0.886,-1.199,-1.309,-1.528,305.0,3.0,3.0,1.0,1.333,1.333,1.0
-1.452,-0.901,-1.448,-1.37,-0.754,-1.104,-1.781,-1.527,310.0,3.0,3.0,1.333,1.333,1.333,1.0
-1.264,-1.506,-1.486,-1.376,-0.51,-0.488,-1.113,-1.724,315.0,2.667,3.0,1.333,1.333,1.333,1.0
-1.57,-1.592,-1.507,-1.445,-1.118,-1.343,-2.813,-2.039,320.0,3.0,3.0,1.333,1.333,1.333,1.0
-1.651,-1.58,-1.599,-1.418,-0.919,-1.072,-2.621,-1.998,325.0,2.667,3.0,1.0,1.333,1.0,1.0
-1.205,-1.095,-1.382,-1.224,-0.404,-0.037,-0.121,-1.44,330.0,2.667,3.333,1.0,1.333,1.0,1.0
-1.567,-1.353,-1.504,-1.28,-0.298,-0.696,-2.226,-1.894,335.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.484,-1.403,-1.291,-1.255,-0.684,-0.865,-2.002,-1.749,340.0,2.667,3.333,1.0,1.0,1.0,1.0
-1.466,-1.139,-1.469,-1.125,-0.666,-0.976,-0.955,-1.77,345.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.684,-1.606,-1.601,-1.438,-1.065,-1.123,-2.534,-2.029,350.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.415,-1.209,-1.511,-1.317,-0.702,-0.775,-1.069,-1.215,355.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.58,-0.926,-1.429,-1.27,-0.734,-0.979,-0.088,-1.869,360.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.483,-1.03,-1.408,-0.999,0.474,0.387,-1.2,-1.458,365.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.49,-0.877,-1.434,-1.297,-0.635,-0.566,-1.226,-1.191,370.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.176,-1.215,-1.401,-1.189,0.084,-0.733,-0.309,-1.265,375.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.319,-1.037,-1.267,-1.22,-0.325,-0.462,-0.191,-1.584,380.0,2.667,2.667,1.0,1.0,1.333,1.0
-1.378,-1.283,-1.286,-1.153,-0.232,-0.074,-1.267,-1.544,385.0,2.0,3.0,1.0,1.0,1.0,1.0
-0.92,-0.98,-1.112,-1.158,1.207,1.002,1.609,-0.752,390.0,2.0,2.667,1.0,1.0,1.0,1.0
-0.907,-1.042,-1.321,-1.103,-0.052,-0.451,0.102,-1.252,395.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.2,-1.05,-1.34,-1.247,-0.129,-0.536,-0.078,-1.453,400.0,2.0,2.667,1.0,1.0,1.0,1.0
-1.386,-1.297,-1.45,-1.328,-0.761,-0.84,-2.046,-1.779,405.0,2.0,2.667,1.0,1.0,1.0,1.0
-1.296,-1.349,-1.447,-1.26,-0.66,-0.81,-0.767,-1.711,410.0,2.0,2.667,1.0,1.0,1.0,1.0
-1.369,-1.382,-1.292,-1.237,-0.096,-0.318,-1.135,-1.365,415.0,2.0,2.667,1.0,1.0,1.0,1.0
-1.393,-1.342,-1.424,-1.222,0.438,0.143,1.726,-1.131,420.0,2.333,2.333,1.0,1.0,1.333,1.0
-1.29,-1.376,-1.519,-1.355,-0.12,-0.758,-1.416,-1.717,425.0,2.333,2.0,1.0,1.0,1.667,1.0
-1.275,-1.306,-1.194,-1.128,0.056,0.234,0.044,-1.621,430.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.624,-1.389,-1.465,-1.247,0.559,-0.031,-0.832,-1.511,435.0,2.667,2.667,1.0,1.0,2.0,1.0
-1.48,-1.536,-1.478,-1.329,-0.57,-0.567,-0.168,-1.689,440.0,2.667,2.667,1.0,1.0,2.0,1.0
-0.358,-0.592,-1.28,-0.978,0.364,0.297,-0.873,-1.125,445.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.321,-1.32,-1.468,-1.236,0.072,-0.45,-1.524,-1.189,450.0,2.667,2.667,1.0,1.0,2.0,1.0
0.486,-0.559,-1.075,-1.029,0.771,0.468,-0.97,-0.833,455.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.184,-1.387,-1.302,-1.181,0.66,-0.203,0.345,-0.656,460.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.526,-1.51,-1.436,-1.288,0.16,-0.393,-0.752,-1.627,465.0,2.667,2.667,1.0,1.0,2.0,1.0
-1.113,-1.108,-1.355,-1.152,0.562,-0.203,1.288,-0.311,470.0,2.667,2.667,1.0,1.0,2.0,1.0
-1.232,-1.369,-1.39,-1.276,0.483,-0.064,0.553,-1.341,475.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.36,-1.344,-1.422,-1.31,-0.563,-0.93,-2.099,-1.647,480.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.458,-1.572,-1.521,-1.33,-0.468,-1.062,-2.023,-1.719,485.0,3.0,2.667,1.0,1.0,2.0,1.0
-0.861,-1.107,-1.322,-1.129,-0.019,0.359,0.896,-1.788,490.0,3.0,3.0,1.0,1.0,1.667,1.0
-1.278,-0.745,-1.222,-1.333,0.765,0.643,0.858,-0.611,495.0,3.333,3.333,1.333,1.0,1.333,1.0
-1.554,-1.463,-1.284,-1.374,-0.33,-0.52,-0.435,-1.625,500.0,3.333,3.333,1.0,1.0,1.333,1.0
-1.565,-1.418,-1.403,-1.415,-0.65,-0.838,-1.57,-1.744,505.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.611,-1.217,-1.197,-1.13,1.106,-0.228,-1.128,-1.512,510.0,2.667,3.0,1.0,1.0,1.333,1.0
