delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.384,-1.501,-1.518,-1.259,-0.899,-0.946,-2.045,-1.748,95.0,3.0,2.667,1.667,1.0,1.667,1.0
-1.021,-1.164,-1.386,-1.184,1.205,0.916,0.377,-1.235,100.0,3.0,2.667,1.667,1.0,1.667,1.0
-1.318,-0.894,-1.335,-1.283,0.112,-0.686,-1.117,-1.237,105.0,2.667,2.667,1.667,1.0,1.667,1.0
-0.598,-0.723,-0.993,-1.023,2.858,1.016,0.046,-0.988,110.0,2.667,2.667,1.667,1.0,1.667,1.0
-1.187,-0.896,-1.461,-1.151,0.58,-0.44,0.524,-1.399,115.0,3.0,3.0,1.667,1.0,2.0,1.0
-0.284,-0.397,-1.082,-0.834,1.055,1.089,-0.96,-1.031,120.0,3.667,3.333,1.667,1.0,2.0,1.0
0.019,-0.387,-0.997,-0.808,0.315,-0.292,-0.394,-1.092,125.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.438,-1.202,-1.218,-1.184,0.119,0.345,0.776,-1.701,130.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.236,-1.065,-1.324,-1.209,0.092,0.586,0.068,-1.354,135.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.362,-1.322,-1.273,-1.204,0.343,-0.256,0.618,-1.653,140.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.052,-0.993,-0.869,-1.13,1.943,1.697,-0.292,-0.987,145.0,3.333,3.0,1.667,1.0,1.667,1.0
-1.262,-0.821,-1.096,-1.19,2.287,-0.345,-0.16,-1.176,150.0,3.333,3.0,1.667,1.0,1.667,1.0
0.258,0.279,-0.963,-0.945,2.681,3.437,-1.003,-0.096,155.0,3.333,3.0,1.667,1.0,1.667,1.0
-0.81,-0.845,-0.714,-0.737,2.804,4.144,0.128,-0.558,160.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.261,-1.242,-0.904,-1.041,2.439,0.131,-0.665,-1.479,165.0,3.333,3.0,1.667,1.0,1.667,1.0
-1.26,-1.442,-1.275,-1.358,-0.099,-0.017,-0.414,-1.448,170.0,2.667,3.0,1.667,1.0,1.667,1.0
-0.275,-0.975,-0.938,-1.043,2.015,2.131,-0.223,-0.337,175.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.181,-0.209,-1.216,-1.062,0.226,0.409,-0.815,-1.489,180.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.066,-0.781,-0.867,-0.606,1.059,0.663,0.437,-0.779,185.0,3.0,3.0,1.667,1.0,1.667,1.0
-0.966,-0.761,-0.988,-1.12,0.962,-0.165,0.673,-0.934,190.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.283,-1.415,-1.123,-1.132,0.329,0.045,-2.106,-1.786,195.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.106,-0.047,-1.121,-0.838,0.143,1.272,-0.929,-1.525,200.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.458,-1.393,-1.246,-1.193,0.93,-0.071,-2.323,-1.917,205.0,2.667,3.0,1.667,1.0,1.667,1.0
-1.495,-1.502,-1.327,-1.318,0.245,-0.426,-2.712,-1.941,210.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.26,-1.114,-0.941,-1.121,1.982,0.858,-1.485,-1.511,215.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.537,-1.221,-1.307,-1.239,0.078,-0.314,-1.966,-1.74,220.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.312,-1.477,-1.271,-1.303,0.911,0.71,-0.788,-1.408,225.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.216,-1.556,-1.356,-1.244,-0.047,-0.531,-2.246,-1.807,230.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.382,-1.286,-1.338,-1.25,-0.013,-0.077,-2.737,-1.947,235.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.349,-1.155,-1.088,-1.107,1.219,0.471,-0.476,-1.457,240.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.389,-0.198,-0.516,-0.539,3.346,3.154,0.393,-1.324,245.0,2.667,3.0,1.667,1.0,1.333,1.0
-1.184,-0.045,-0.768,-1.068,2.469,1.957,-0.045,-0.803,250.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.55,-1.306,-1.17,-1.156,0.426,-0.258,-2.491,-1.573,255.0,2.667,3.0,1.667,1.0,1.333,1.0
-1.501,-1.355,-1.241,-1.306,0.787,0.045,-2.212,-1.882,260.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.594,-1.306,-1.29,-1.317,0.566,-0.241,-2.587,-1.972,265.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.022,-1.005,-1.291,-1.056,2.02,1.777,-1.315,-1.606,270.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.459,-0.854,-1.211,-1.29,1.512,1.851,0.235,-1.415,275.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.225,-1.573,-1.01,-1.196,0.769,0.575,-0.437,-1.577,280.0,2.667,3.0,1.667,1.0,1.333,1.0
-0.87,-1.436,-0.92,-0.699,1.119,0.326,0.203,-1.054,285.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.438,-0.998,-1.4,-1.235,-0.096,0.082,-1.742,-1.329,290.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.513,-1.446,-1.477,-1.35,-0.501,-0.68,-1.034,-1.46,295.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.68,-0.513,-0.834,-0.621,1.737,1.036,0.826,-1.056,300.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.858,-0.337,-0.631,-1.029,2.375,0.826,1.072,-0.484,305.0,2.333,3.0,1.667,1.0,1.333,1.0
-0.806,-0.411,-0.889,-1.087,0.814,0.504,-0.191,-0.04,310.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.378,0.339,-0.913,-0.8,1.266,1.157,-0.089,-0.843,315.0,2.667,3.0,1.667,1.0,1.333,1.0
-1.261,-0.75,-1.056,-0.966,0.989,1.401,0.648,-0.802,320.0,2.667,3.0,1.667,1.0,1.333,1.0
-1.197,-1.204,-1.441,-1.182,-0.111,-0.345,0.056,-1.184,325.0,2.333,3.0,1.667,1.0,1.333,1.0
-1.354,-0.941,-1.405,-1.202,-0.447,-0.535,0.506,-1.645,330.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.031,-0.663,-0.281,-0.947,0.811,0.408,-0.609,-1.171,335.0,3.333,3.0,1.667,1.0,1.333,1.0
-1.563,-1.45,-1.499,-1.367,-0.745,-1.042,-1.077,-1.382,340.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.542,-0.722,-1.144,-1.167,0.943,0.15,0.728,-1.004,345.0,3.667,3.0,1.667,1.0,1.333,1.0
-1.287,-1.18,-1.184,-1.197,0.21,0.172,0.126,-0.408,350.0,3.333,3.0,1.667,1.0,1.667,1.0
-1.387,-1.516,-1.368,-1.317,-0.159,-0.41,-1.208,-1.798,355.0,3.333,3.0,1.667,1.0,1.667,1.0
-1.012,-1.071,-1.037,-1.106,0.161,-0.094,-1.498,-1.234,360.0,3.333,3.0,1.667,1.0,1.667,1.0
-0.826,-0.32,-1.055,-1.049,3.04,0.95,-1.51,-0.915,365.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.668,-1.432,-1.411,-1.406,-0.565,-0.804,-1.427,-1.975,370.0,3.667,3.0,2.0,1.0,1.667,1.0
-1.136,-1.085,-1.153,-1.213,2.473,1.371,-0.116,-0.989,375.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.368,-1.438,-1.142,-1.252,1.02,-0.038,-1.647,-1.848,380.0,3.0,3.0,2.0,1.0,1.667,1.0
-1.288,-1.463,-0.759,-1.241,0.872,0.893,-1.387,-1.259,385.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.555,-1.309,-1.219,-1.092,0.475,0.231,-1.033,-1.667,390.0,3.333,3.0,2.0,1.0,1.333,1.0
-1.413,-1.019,-1.088,-1.226,1.816,1.246,-1.109,-0.912,395.0,4.0,3.0,1.667,1.0,1.333,1.0
-1.376,-1.347,-1.291,-1.33,-0.354,-0.118,-1.818,-1.43,400.0,3.667,3.0,1.667,1.0,1.667,1.0
-1.399,-1.006,-1.439,-1.219,-0.358,-0.595,-1.187,-1.915,405.0,3.0,3.0,1.667,1.0,1.667,1.0
-1.519,-1.318,-1.34,-1.311,-0.564,-0.882,-2.141,-1.924,410.0,3.667,3.0,2.0,1.0,1.667,1.0
-0.539,-0.216,-1.281,-1.095,1.25,2.781,-0.371,-0.754,415.0,3.0,3.0,2.0,1.0,1.667,1.0
-1.439,-1.243,-1.23,-1.077,0.917,1.249,-1.143,-1.631,420.0,3.333,3.0,1.667,1.0,1.667,1.0
-1.32,-1.133,-1.082,-1.239,-0.243,-0.338,0.03,-0.389,425.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.735,-0.225,-0.958,-0.831,1.144,1.11,-0.039,-0.877,430.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.339,-1.552,-1.334,-1.308,-0.45,-0.395,-1.244,-1.52,435.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.227,-0.862,-1.036,-0.974,1.489,1.135,0.145,-0.615,440.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.305,-1.049,-1.279,-1.241,0.937,0.033,-1.404,-1.556,445.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.236,-0.553,-0.759,-0.779,2.012,1.576,-1.649,-0.556,450.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.432,-0.832,-1.199,-1.293,0.613,0.245,-1.256,-0.536,455.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.357,-1.293,-1.331,-1.168,0.36,0.128,-0.015,-0.658,460.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.686,-0.799,-0.818,-0.974,1.411,2.192,0.203,-0.999,465.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.173,0.634,-0.653,-0.955,2.465,2.518,0.543,-0.891,470.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.673,-1.108,-0.765,-0.943,2.181,1.936,0.558,-1.378,475.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.046,-1.031,-1.183,-0.989,0.336,0.544,-1.435,-1.292,480.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.348,-1.401,-1.384,-1.356,-0.483,-0.398,-1.48,-1.642,485.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.052,-0.229,-1.091,-0.859,0.795,0.836,-0.145,-1.402,490.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.87,-0.884,-0.999,-1.097,1.748,1.971,0.841,-1.205,495.0,3.0,3.0,1.667,1.0,1.333,1.0
-0.637,-0.952,-1.159,-1.022,0.839,2.563,-1.294,-0.4,500.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.273,-1.243,-1.433,-1.247,0.08,-0.445,-0.452,-1.665,505.0,3.0,3.0,1.667,1.0,1.333,1.0
