delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.319,-1.343,-1.329,-1.298,-0.67,-0.584,0.097,-1.648,85.0,4.0,3.333,1.333,1.0,1.667,1.0
-0.784,-1.253,-1.385,-1.027,-0.088,0.71,-1.334,-1.035,90.0,3.667,3.333,1.333,1.0,2.0,1.0
-1.363,-1.413,-1.395,-1.218,-0.484,-0.63,-0.579,-1.549,95.0,4.0,3.333,1.333,1.0,1.667,1.0
-1.324,-1.357,-1.433,-1.277,-0.217,-0.618,-0.807,-1.606,100.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.487,-1.357,-1.485,-1.285,-0.504,-0.702,-1.468,-1.426,105.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.067,-1.2,-1.179,-0.998,0.316,-0.27,-1.053,-1.149,110.0,3.0,3.333,1.667,1.0,1.333,1.0
-1.475,-1.407,-1.454,-1.351,-0.244,-0.639,-0.038,-1.64,115.0,3.667,3.333,1.667,1.0,1.333,1.0
-1.254,-1.029,-1.258,-1.199,-0.187,0.064,-1.408,-1.295,120.0,2.667,3.333,1.667,1.0,1.333,1.0
-0.64,-1.032,-0.732,-0.902,1.054,1.094,-1.55,-1.229,125.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.402,-0.736,-1.135,-1.074,0.584,0.187,-1.005,-1.646,130.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.276,-1.008,-1.071,-1.01,0.84,0.136,-0.825,-1.175,135.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.257,-0.574,-1.351,-1.027,0.524,-0.45,-0.422,-0.849,140.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.684,-1.557,-1.593,-1.45,-0.797,-1.124,-2.728,-2.041,145.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.57,-1.511,-1.534,-1.378,0.261,-0.557,-2.708,-1.966,150.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.339,-0.816,-1.142,-1.21,0.628,-0.033,-1.069,-1.214,155.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.615,-1.369,-1.435,-1.376,-0.547,-0.807,-1.083,-1.801,160.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.638,-1.366,-1.367,-1.32,-0.294,-0.663,-1.798,-1.819,165.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.529,-0.898,-1.229,-0.992,0.608,0.093,-0.01,-0.54,170.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.624,-1.425,-1.499,-1.402,-0.808,-1.02,-2.589,-1.527,175.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.428,-1.361,-1.439,-1.316,-0.37,-1.028,-2.307,-1.667,180.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.691,-1.669,-1.625,-1.439,-1.151,-1.335,-2.83,-2.025,185.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.625,-1.547,-1.566,-1.401,-0.878,-1.116,-2.096,-1.845,190.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.649,-1.537,-1.528,-1.425,-0.83,-1.25,-2.637,-1.983,195.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.725,-1.664,-1.624,-1.47,-1.115,-1.233,-2.948,-2.085,200.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.745,-1.655,-1.652,-1.472,-1.17,-1.361,-2.93,-2.042,205.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.652,-1.512,-1.599,-1.413,-1.105,-1.252,-2.054,-1.726,210.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.722,-1.607,-1.583,-1.414,-1.038,-1.252,-2.627,-2.026,215.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.368,-0.937,-1.392,-1.077,0.697,0.346,-1.712,-1.232,220.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.6,-1.569,-1.595,-1.415,-0.703,-1.129,-2.52,-1.949,225.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.664,-1.579,-1.561,-1.435,-0.858,-1.158,-2.826,-1.983,230.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.687,-1.594,-1.617,-1.41,-0.961,-1.251,-2.654,-2.013,235.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.568,-1.455,-1.499,-1.374,-0.765,-1.009,-2.129,-1.371,240.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.716,-1.613,-1.616,-1.426,-0.755,-1.117,-2.95,-1.97,245.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.607,-1.375,-1.583,-1.304,-0.723,-0.989,-2.226,-1.723,250.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.649,-1.478,-1.607,-1.435,-0.982,-1.25,-2.682,-1.696,255.0,3.0,2.667,1.0,1.0,1.667,1.0
-1.602,-1.458,-1.556,-1.407,-0.754,-1.131,-2.805,-1.815,260.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.612,-1.461,-1.528,-1.346,-0.22,-0.779,-2.215,-1.897,265.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.611,-1.339,-1.552,-1.401,-0.768,-0.736,-2.713,-1.921,270.0,2.667,2.667,1.0,1.0,1.667,1.0
-1.598,-1.322,-1.466,-1.346,-0.3,-0.604,-2.426,-1.819,275.0,3.0,2.667,1.0,1.0,2.0,1.0
0.12,0.775,0.218,-0.769,10.311,4.695,0.419,0.077,280.0,3.0,2.667,1.0,1.0,2.0,1.0
-1.185,-1.277,-1.193,-1.243,-0.214,-0.06,-0.98,-1.635,285.0,3.0,2.667,1.0,1.0,2.0,1.0
-0.705,-0.368,-1.264,-1.219,0.535,-0.16,-1.053,-0.816,290.0,3.0,3.0,1.0,1.0,1.667,1.0
-1.451,-1.387,-1.408,-1.295,-0.117,-0.28,-1.284,-1.441,295.0,3.0,3.0,1.0,1.0,2.0,1.0
-1.609,-1.513,-1.499,-1.415,-0.784,-1.06,-1.992,-1.903,300.0,3.0,3.333,1.333,1.0,1.667,1.0
-1.368,-1.308,-1.442,-1.185,0.199,-0.438,-2.363,-1.586,305.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.463,-1.247,-1.47,-1.343,-0.452,-0.72,-0.506,-1.324,310.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.336,-1.306,-1.422,-1.279,-0.141,-0.223,-1.813,-1.644,315.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.983,-0.647,-1.363,-1.317,0.849,-0.391,-1.687,-1.904,320.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.583,-0.44,-1.237,-1.115,1.849,0.146,0.564,-0.613,325.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.608,-1.262,-1.478,-1.384,-0.746,-0.987,-2.112,-1.758,330.0,3.0,2.667,1.333,1.0,1.333,1.0
-1.625,-1.571,-1.598,-1.381,-0.978,-1.163,-2.373,-1.983,335.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.53,-1.435,-1.55,-1.36,-0.732,-1.023,-2.547,-1.658,340.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.722,-1.59,-1.613,-1.452,-1.087,-1.261,-2.941,-1.959,345.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.702,-1.579,-1.625,-1.41,-1.068,-1.314,-2.897,-2.0,350.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.667,-1.343,-1.568,-1.333,-0.9,-1.034,-1.553,-1.702,355.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.7,-1.463,-1.567,-1.403,-0.907,-1.129,-2.592,-1.967,360.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.656,-1.588,-1.632,-1.444,-1.101,-1.264,-2.751,-1.992,365.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.699,-1.565,-1.574,-1.429,-0.949,-1.186,-2.589,-1.954,370.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.684,-1.545,-1.574,-1.44,-0.708,-1.134,-2.862,-1.958,375.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.705,-1.639,-1.594,-1.454,-1.088,-1.257,-2.956,-2.033,380.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.675,-1.59,-1.583,-1.454,-1.012,-1.197,-2.591,-2.053,385.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.732,-1.65,-1.621,-1.462,-1.063,-1.278,-2.639,-1.972,390.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.358,-1.377,-1.466,-1.352,0.267,-0.956,-2.532,-1.06,395.0,3.667,2.667,1.333,1.0,2.0,1.0
-1.67,-1.613,-1.551,-1.412,-0.76,-0.786,-3.021,-2.065,400.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.229,-1.276,-1.212,-1.163,1.111,0.334,0.7,-0.974,405.0,3.667,2.333,1.333,1.0,2.333,1.0
-1.485,-1.52,-1.484,-1.321,0.167,-0.814,-2.552,-1.699,410.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.498,-1.295,-1.563,-1.383,-0.621,-1.098,-1.933,-1.7,415.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.466,-1.052,-1.211,-1.272,1.024,-0.091,-0.999,-1.568,420.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.427,-1.475,-1.465,-1.389,0.155,-0.679,-1.075,-1.676,425.0,3.333,3.0,1.333,1.0,1.667,1.0
-1.626,-1.588,-1.573,-1.43,-0.785,-1.049,-2.591,-1.979,430.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.479,-1.373,-1.606,-1.415,-0.677,-1.082,-1.986,-1.706,435.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.308,-1.077,-1.363,-1.411,0.196,0.407,-2.602,-1.728,440.0,3.667,2.333,1.333,1.0,2.333,1.0
-1.664,-1.502,-1.494,-1.386,-0.689,-0.423,-1.598,-1.577,445.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.46,-1.294,-1.518,-1.389,0.034,-0.397,-0.923,-1.671,450.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.474,-1.59,-1.362,-1.315,2.31,0.605,-1.749,-1.588,455.0,3.333,3.333,1.333,1.0,2.333,1.0
-1.333,-1.558,-1.446,-1.261,0.314,-0.143,-0.024,-1.448,460.0,3.333,3.333,1.333,1.0,2.333,1.0
-1.336,-1.443,-1.459,-1.267,0.259,0.234,-0.689,-1.225,465.0,3.333,3.333,1.333,1.0,2.0,1.0
-1.501,-1.511,-1.319,-1.317,-0.416,0.467,-2.156,-1.897,470.0,3.667,3.333,1.333,1.0,2.0,1.0
-1.366,-1.211,-1.438,-1.339,-0.113,-0.468,-1.421,-1.441,475.0,3.333,3.667,1.333,1.0,2.0,1.0
-1.549,-1.371,-1.47,-1.295,-0.751,-0.662,-2.027,-1.671,480.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.429,-1.44,-1.549,-1.301,-0.366,-0.997,-1.108,-1.915,485.0,3.0,3.333,1.333,1.0,1.667,1.0
-1.442,-1.294,-1.554,-1.388,-0.66,-0.867,-1.039,-1.786,490.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.337,-1.321,-1.498,-1.369,-0.574,-0.712,-0.97,-1.882,495.0,3.667,3.0,1.333,1.0,2.333,1.0
-1.516,-0.924,-1.383,-1.27,0.462,-0.003,-1.11,-1.695,500.0,3.667,3.0,1.333,1.0,2.0,1.0
-1.5,-1.462,-1.569,-1.39,-0.921,-1.079,-1.791,-1.815,505.0,3.0,3.0,1.333,1.0,2.0,1.0
-1.434,-1.52,-1.527,-1.345,-0.681,-1.049,-2.316,-1.912,510.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.695,-1.547,-1.554,-1.415,-0.748,-1.061,-2.944,-2.02,515.0,3.667,3.0,1.333,1.0,1.667,1.0
-1.633,-1.648,-1.629,-1.434,-0.929,-1.164,-2.934,-2.047,520.0,2.667,3.333,1.333,1.0,2.0,1.0
-1.583,-1.581,-1.606,-1.429,-0.831,-1.039,-2.528,-2.054,525.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.453,-1.549,-1.523,-1.236,-0.484,-1.026,-2.159,-1.785,530.0,2.333,3.333,1.333,1.0,1.333,1.0
-1.624,-1.394,-1.591,-1.363,-0.553,-1.08,-2.587,-1.913,535.0,3.0,3.333,1.333,1.0,1.333,1.0
