delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.254,-1.278,-1.187,-1.165,-0.132,0.037,-0.359,-1.402,110.0,4.0,3.0,1.0,2.0,2.333,1.0
-1.265,-1.296,-1.453,-1.228,-0.728,-0.767,2.257,-1.591,115.0,4.0,3.0,1.0,2.0,2.333,1.0
-0.301,0.153,-0.883,-0.794,3.231,2.038,-0.14,0.961,120.0,3.333,2.667,1.0,2.0,2.333,1.0
-1.262,-1.402,-1.422,-1.246,-0.251,-0.654,0.565,-1.446,125.0,3.333,2.667,1.0,2.0,3.0,1.0
-1.238,-1.147,-1.309,-1.231,0.263,-0.482,-1.216,-1.151,130.0,3.0,2.667,1.0,2.0,2.333,1.0
-1.218,-0.944,-1.229,-1.338,-0.631,-0.759,-2.744,-2.025,135.0,2.0,2.333,1.0,1.667,1.667,1.0
-1.471,-1.057,-1.335,-1.295,-0.36,-0.94,-1.771,-1.883,140.0,2.0,2.333,1.0,1.667,1.0,1.0
-1.56,-1.465,-1.315,-0.229,-0.921,-0.731,-0.808,-1.769,145.0,2.0,2.333,1.0,1.667,1.667,1.0
-1.3,-1.203,-1.472,-0.988,-0.996,-0.852,-1.127,-1.879,150.0,3.333,2.333,1.0,1.333,1.0,1.0
-1.403,-1.446,-1.467,-1.273,-0.746,-0.928,-1.337,-1.486,155.0,2.667,2.333,1.0,1.333,1.0,1.0
-1.381,-1.214,-1.309,-1.162,-0.609,-0.897,-1.908,-1.783,160.0,2.667,2.333,1.0,1.333,1.0,1.0
-1.457,-1.375,-1.497,-1.303,-0.873,-1.1,-2.157,-1.888,165.0,2.667,2.333,1.0,1.333,1.0,1.0
-1.482,-1.273,-1.368,-1.233,-0.889,-0.887,-0.877,-1.731,170.0,2.667,2.333,1.0,1.333,1.0,1.0
-1.108,-0.889,-1.474,-1.237,-0.803,-0.762,-0.45,-1.632,175.0,3.0,2.333,1.0,1.333,1.0,1.0
-1.018,-1.096,-1.13,-1.05,-0.027,-0.179,-0.656,-1.099,180.0,3.0,2.333,1.0,1.333,1.0,1.0
-1.237,-0.712,-1.342,-1.216,-0.052,-0.472,-1.244,-1.628,185.0,3.0,2.333,1.0,1.333,1.0,1.0
-1.094,-0.71,-1.069,-1.074,0.909,0.556,0.06,-0.918,190.0,3.0,2.333,1.0,1.333,1.0,1.0
-1.308,-1.227,-1.347,-1.151,0.332,-0.405,-0.824,-1.361,195.0,2.667,2.333,1.0,1.333,1.0,1.0
-1.182,-1.057,-1.286,-1.234,-0.137,-0.836,-2.104,-1.68,200.0,2.667,2.333,1.0,1.333,1.0,1.0
-1.428,-1.164,-1.453,-1.167,-0.671,-0.819,-1.673,-1.819,205.0,2.333,3.0,1.0,1.0,1.0,1.0
-1.3,-1.087,-1.356,-1.202,-0.839,-0.856,-0.291,-1.69,210.0,2.333,3.0,1.0,1.0,1.0,1.0
-1.286,-1.187,-1.402,-1.235,-0.908,-1.095,-1.06,-1.727,215.0,2.333,3.0,1.0,1.0,1.333,1.0
-0.103,0.704,-0.828,-0.955,0.355,0.017,-0.041,-0.633,220.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.468,-1.411,-1.54,-1.322,-0.555,-0.731,-1.684,-1.61,225.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.264,-1.141,-1.448,-1.35,-0.208,-0.92,-0.749,-1.606,230.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.185,-0.839,-1.275,-1.088,0.663,-0.221,-0.1,-1.001,235.0,2.667,3.0,1.0,1.0,1.0,1.0
0.454,-0.45,-0.327,-0.549,4.407,2.646,0.595,-0.11,240.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.124,-0.352,-1.135,-0.989,1.318,0.214,0.895,-0.609,245.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.115,-0.897,-0.934,-0.873,1.121,0.333,-0.505,-1.455,250.0,4.333,3.333,1.0,1.667,1.333,1.0
-0.993,-1.155,-1.278,-1.217,0.254,0.18,0.516,-1.53,255.0,4.0,3.333,1.0,1.667,1.333,1.0
-1.294,-1.298,-1.335,-1.118,-0.712,-0.796,-0.765,-1.219,260.0,3.667,3.333,1.0,1.667,1.333,1.0
-1.215,-1.224,-1.143,-1.125,1.782,0.878,0.374,-1.339,265.0,4.333,3.333,1.0,1.667,1.333,1.0
-0.773,-1.08,-1.153,-0.894,-0.09,0.312,0.298,-1.094,270.0,4.333,3.333,1.0,1.667,1.0,1.0
-1.431,-1.238,-1.428,-1.286,-0.656,-0.933,0.787,-1.756,275.0,4.0,3.333,1.0,1.667,1.667,1.0
-1.383,-1.098,-1.101,-1.113,-0.233,-0.312,-0.514,-0.94,280.0,4.0,3.333,1.0,1.667,2.0,1.0
-0.78,0.471,-0.684,-1.127,1.351,1.588,-0.876,-1.055,285.0,3.667,3.0,1.0,1.667,2.0,1.0
-0.355,-0.241,-0.807,-1.038,2.968,1.193,1.445,-0.836,290.0,3.667,3.0,1.0,1.667,1.333,1.0
0.113,-1.093,-0.737,-1.009,0.469,0.422,1.654,-1.055,295.0,3.667,3.0,1.0,1.667,1.333,1.0
-1.19,-0.945,-1.217,-1.273,0.033,-0.324,0.313,-1.537,300.0,3.667,3.0,1.0,1.667,1.333,1.0
-1.316,-1.254,-1.361,-1.331,-0.613,-0.649,-0.875,-1.167,305.0,4.0,3.333,1.0,1.667,1.333,1.0
-1.521,-0.849,-1.367,-1.216,-0.485,-0.566,-0.474,-1.567,310.0,4.0,3.0,1.0,1.667,1.333,1.0
-1.279,-0.957,-1.259,-1.193,-0.843,-0.815,-0.471,-1.627,315.0,3.667,3.0,1.0,1.667,1.667,1.0
-1.392,-1.373,-1.276,-1.319,-0.889,-0.981,-2.174,-1.91,320.0,3.667,3.0,1.0,1.667,1.333,1.0
-1.537,-1.171,-1.398,-1.317,-0.665,-0.905,-1.816,-1.884,325.0,4.0,3.333,1.0,1.667,1.333,1.0
-1.314,-1.602,-1.517,-1.354,-0.77,-1.032,-1.452,-1.952,330.0,4.0,3.333,1.0,1.667,1.0,1.0
-1.454,-1.358,-1.445,-1.287,-0.749,-0.96,-2.307,-1.734,335.0,4.0,3.333,1.0,1.667,2.0,1.0
-1.089,-0.913,-1.393,-1.174,-0.755,-0.896,-1.103,-1.773,340.0,4.0,3.333,1.0,1.667,1.333,1.0
-1.198,-0.952,-1.106,-1.223,0.345,-0.113,-1.138,-1.517,345.0,4.0,3.333,1.0,2.0,1.667,1.0
-1.211,-1.336,-1.373,-1.078,-0.083,-0.378,-2.214,-1.681,350.0,4.0,3.333,1.0,2.0,1.667,1.0
-1.3,-1.042,-1.041,-1.317,-0.074,-0.273,-0.671,-1.456,355.0,4.0,3.333,1.0,2.0,1.667,1.0
-1.375,-1.055,-1.267,-1.067,0.973,-0.161,-0.444,-0.579,360.0,3.0,3.0,1.0,2.0,1.333,1.0
-1.171,-1.14,-1.197,-1.16,-0.364,-0.247,-0.416,-1.69,365.0,2.667,2.667,1.0,1.667,1.0,1.0
-1.372,-1.155,-1.297,-1.21,-0.4,-0.814,-1.406,-1.823,370.0,2.667,2.667,1.0,1.667,1.0,1.0
-1.434,-1.127,-1.229,-1.238,-0.698,-0.205,-2.33,-1.718,375.0,2.667,2.667,1.0,1.667,1.0,1.0
-1.298,-1.249,-1.448,-1.219,-0.78,-0.731,-2.132,-1.527,380.0,2.667,2.667,1.0,1.667,1.0,1.0
-1.176,-0.582,-1.173,-1.211,-0.391,-0.429,-0.944,-1.09,385.0,2.667,2.667,1.0,1.667,1.0,1.0
-1.468,-1.301,-1.383,-1.282,-0.632,-0.294,-1.14,-1.656,390.0,2.667,2.667,1.0,1.667,1.333,1.0
-1.349,-1.351,-1.419,-1.215,-0.748,-0.815,-2.003,-1.628,395.0,2.667,2.667,1.0,1.667,1.333,1.0
-1.498,-1.288,-1.483,-1.317,-0.136,-0.152,0.087,-1.336,400.0,2.667,2.667,1.0,1.333,1.333,1.0
-1.675,-1.525,-1.526,-1.367,-0.576,-0.443,-1.361,-1.988,405.0,2.667,2.667,1.0,1.333,1.333,1.0
-1.23,-0.919,-1.363,-1.157,0.024,-0.088,-1.465,-1.531,410.0,2.667,2.667,1.0,1.333,1.0,1.0
-1.282,-0.975,-1.342,-1.156,-0.249,-0.798,0.566,-1.151,415.0,2.667,2.667,1.0,1.333,1.0,1.0
-0.862,-0.717,-1.074,-1.039,0.96,0.742,0.814,-0.966,420.0,2.667,2.667,1.0,1.333,1.0,1.0
-1.258,-1.223,-1.462,-1.338,-0.242,-0.202,-0.775,-1.091,425.0,3.0,2.667,1.0,1.333,1.333,1.0
-0.733,-0.845,-0.881,-1.104,2.281,1.823,1.523,-0.711,430.0,3.0,2.667,1.0,1.333,1.333,1.0
0.493,0.1,-0.911,-0.618,2.424,1.722,-0.282,0.847,435.0,3.0,2.667,1.0,1.333,1.0,1.0
-0.901,-0.955,-1.177,-0.835,0.875,1.048,1.093,-0.862,440.0,3.0,2.667,1.0,1.333,1.0,1.0
-0.53,-0.953,-1.3,-0.691,-0.089,-0.41,-0.47,-1.636,445.0,2.667,2.667,1.0,1.333,1.333,1.0
-1.056,-0.778,-1.171,-1.097,1.829,0.794,1.248,-0.256,450.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.426,-1.052,-1.299,-1.097,-0.102,-0.56,-0.17,-1.385,455.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.514,-1.461,-1.547,-1.362,-0.962,-0.983,-1.937,-1.778,460.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.272,-1.51,-1.334,-1.368,-0.547,-0.59,-1.449,-1.271,465.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.231,-1.17,-1.311,-1.19,0.143,-0.631,0.092,-1.764,470.0,2.667,3.0,1.0,1.0,1.667,1.0
-0.77,-0.827,-0.838,-1.045,0.503,0.406,0.463,-1.451,475.0,3.333,2.667,1.0,1.0,2.0,1.0
-1.438,-1.303,-1.401,-1.188,-0.276,-0.673,1.273,-1.643,480.0,3.333,2.667,1.0,1.0,2.0,1.0
-1.288,-0.821,-1.118,-1.175,1.586,-0.154,-0.521,-1.084,485.0,3.0,2.667,1.0,1.333,2.0,1.0
-1.319,-1.105,-1.435,-1.353,0.0,-0.408,1.461,-1.408,490.0,3.667,2.667,1.0,1.333,2.0,1.0
-1.026,-0.966,-1.329,-1.091,0.726,0.42,0.222,-1.481,495.0,3.0,2.667,1.0,1.333,2.0,1.0
-1.364,-1.055,-1.455,-1.236,-0.563,-0.631,-0.984,-1.378,500.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.555,-1.323,-1.474,-1.349,-0.859,-0.668,-1.344,-1.57,505.0,3.333,3.0,1.0,1.333,1.667,1.0
