delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
0.336,-0.411,0.934,-0.244,-0.146,-0.284,-0.693,-0.509,170.0,3.0,3.333,1.333,1.0,1.667,1.0
0.089,-0.575,0.301,0.386,0.563,0.765,0.701,-0.316,175.0,3.0,3.333,1.333,1.0,1.667,1.0
1.166,-0.138,0.153,0.478,1.769,2.135,1.603,1.037,180.0,3.0,3.333,1.333,1.0,1.667,1.0
0.575,-0.612,0.128,0.022,8.883,5.975,-0.773,-0.143,185.0,2.667,3.333,1.333,1.0,1.667,1.0
-0.525,-0.757,-0.509,-0.419,-0.362,-0.412,-0.68,-0.973,190.0,2.667,3.333,1.333,1.0,1.667,1.0
-1.068,-0.452,-1.184,-1.084,-0.684,-1.01,-0.803,-1.419,195.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.66,-0.483,-0.585,0.604,-0.02,0.687,-1.483,0.851,200.0,3.0,3.0,1.333,1.0,1.667,1.0
-0.366,-0.747,-0.558,-0.318,-0.162,-0.523,2.489,0.526,205.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.131,-1.029,-1.174,-0.681,-0.476,-0.924,-1.253,-1.199,210.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.681,-1.04,-0.569,-0.4,-0.447,-0.003,-0.473,-0.119,215.0,2.667,3.333,1.333,1.0,1.667,1.0
-0.863,-0.861,-0.529,-0.653,-0.74,-0.539,-1.859,-0.653,220.0,2.667,3.333,1.333,1.0,1.667,1.0
1.165,-0.251,1.659,-0.182,1.551,0.694,0.842,0.395,225.0,3.0,3.333,1.333,1.0,1.667,1.0
-0.32,0.1,-0.451,-0.489,0.085,-0.104,0.336,0.774,230.0,3.0,3.333,1.333,1.0,1.667,1.0
-0.811,-0.366,-0.59,-0.178,-0.008,-0.262,1.89,-0.753,235.0,3.0,3.333,1.333,1.0,1.667,1.0
-1.098,0.107,-0.918,-1.076,-0.643,-1.01,-0.45,-0.72,240.0,2.667,3.333,1.333,1.0,1.667,1.0
-0.306,0.409,-0.314,-0.111,1.175,0.161,0.934,0.025,245.0,2.667,3.333,1.333,1.0,1.667,1.0
1.017,1.815,-0.386,-0.293,0.036,0.582,0.43,1.376,250.0,3.0,3.333,1.333,1.0,2.0,1.0
-0.012,-0.008,-0.365,1.516,0.731,0.456,0.746,1.118,255.0,2.333,3.333,1.667,1.0,1.333,1.0
-1.014,-0.867,-0.991,-0.807,-0.728,-0.714,-1.673,0.802,260.0,2.667,3.0,1.667,1.0,1.333,1.0
2.47,0.782,0.238,0.36,0.93,-0.338,-0.903,1.996,265.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.406,-0.869,-1.315,-0.981,-1.084,-1.002,-1.001,-1.684,270.0,2.667,3.0,1.333,1.0,1.333,1.0
-0.179,-0.424,-0.786,-1.041,-0.67,-0.656,0.655,-0.643,275.0,2.667,3.0,1.333,1.0,1.333,1.0
-0.727,-0.252,-0.709,-0.502,-0.522,0.029,-0.231,0.38,280.0,2.667,3.0,1.333,1.0,1.333,1.0
-0.948,-0.979,-0.631,0.329,-0.396,-0.352,-0.499,-0.968,285.0,2.667,3.0,1.333,1.0,1.333,1.0
0.263,-0.629,-0.574,0.49,-0.061,-0.725,-0.1,-0.93,290.0,2.667,2.667,1.333,1.0,1.333,1.0
-0.216,-0.232,0.895,-0.002,-0.092,-0.018,-0.053,-0.743,295.0,2.667,3.0,1.333,1.0,1.333,1.0
1.008,0.98,0.122,1.603,0.424,1.805,-0.115,0.477,300.0,2.667,3.0,1.333,1.0,1.333,1.0
0.497,-1.05,1.113,0.225,-0.33,-0.683,-0.326,-0.451,305.0,2.667,3.0,1.333,1.0,1.333,1.0
-0.597,-0.749,-0.57,-0.829,-0.871,-0.983,-1.555,-1.7,310.0,3.0,3.0,1.333,1.0,1.333,1.0
0.324,0.07,2.086,1.063,0.527,0.151,1.284,-0.134,315.0,3.0,2.667,1.333,1.0,1.333,1.0
0.331,-0.293,1.268,1.344,-0.112,0.46,0.351,0.118,320.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.36,1.217,0.299,0.302,-0.04,0.029,0.002,-0.586,325.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.228,-0.166,-0.192,0.281,-0.275,-0.512,0.687,-0.539,330.0,3.333,3.0,1.333,1.0,1.333,1.0
-0.84,-0.59,-0.68,-0.777,-0.518,-0.816,-0.887,-0.889,335.0,2.667,2.667,1.333,1.0,1.333,1.0
0.965,0.159,0.963,0.835,0.739,1.274,-0.557,1.119,340.0,2.667,3.333,1.333,1.0,1.333,1.0
-0.182,-1.122,0.247,0.177,-0.514,-0.245,-0.181,-1.036,345.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.015,0.15,-0.181,0.505,0.052,-0.182,0.714,-0.863,350.0,3.333,3.0,1.333,1.0,1.333,1.0
0.425,0.78,0.311,0.863,0.223,-0.18,0.596,0.327,355.0,3.0,2.667,1.333,1.0,1.333,1.0
0.808,0.988,1.631,1.238,-0.309,0.273,-0.021,2.309,360.0,3.0,2.667,1.333,1.0,1.333,1.0
-0.688,-0.364,-0.365,0.763,-0.616,-0.382,-1.236,-0.824,365.0,3.0,2.667,1.333,1.0,1.333,1.0
1.206,1.586,1.075,2.014,1.427,4.403,0.564,1.523,370.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.122,-0.697,-0.892,-0.586,-0.68,-0.808,-0.137,-0.35,375.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.707,-0.524,-0.394,-0.608,-0.648,-0.837,-1.491,0.895,380.0,3.0,3.0,1.333,1.0,1.667,1.0
0.018,-0.828,-1.023,-0.814,-0.65,-0.384,-0.581,-0.378,385.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.169,-0.74,-1.207,-0.985,-0.769,-0.929,-0.774,-0.502,390.0,3.0,3.0,1.333,1.0,1.667,1.0
-0.356,0.011,-0.329,2.742,-0.249,-0.196,0.454,1.51,395.0,2.667,3.0,1.333,1.0,1.667,1.0
1.121,1.596,-0.235,0.439,1.999,1.005,0.963,1.798,400.0,3.0,3.0,1.333,1.0,1.667,1.0
0.243,2.527,1.553,1.153,-0.265,-0.21,-0.452,1.021,405.0,3.0,3.0,1.333,1.0,1.667,1.0
0.465,-0.095,-0.724,-0.739,-0.371,-0.774,1.263,-0.504,410.0,3.0,3.0,1.333,1.0,1.667,1.0
0.633,-0.517,-0.954,-0.661,-0.303,-0.643,0.465,0.53,415.0,3.333,3.0,1.333,1.0,1.667,1.0
0.033,-0.317,-0.782,-0.657,-0.394,-0.264,0.32,-0.425,420.0,3.667,3.0,1.333,1.0,1.667,1.0
1.481,-0.018,0.086,0.028,0.595,0.177,1.505,3.024,425.0,3.667,3.0,1.333,1.0,1.667,1.0
-0.79,-0.033,-0.687,-0.902,-0.844,-0.707,0.409,-0.062,430.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.266,-0.361,-0.633,-0.106,-0.45,-0.67,-0.365,-1.322,435.0,3.667,3.0,1.333,1.0,1.667,1.0
-0.587,-0.164,-0.668,-0.354,-0.21,-0.582,-0.843,-0.331,440.0,3.0,3.0,1.333,1.0,1.667,1.0
-0.661,-0.6,-0.42,-0.745,-0.306,-0.473,0.272,0.022,445.0,3.0,3.0,1.333,1.0,1.667,1.0
-0.549,0.225,-0.433,-0.562,0.08,-0.274,0.055,0.472,450.0,3.333,3.0,1.333,1.0,1.667,1.0
-1.248,-0.619,-1.125,-1.187,-0.627,-1.101,-1.723,-1.194,455.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.979,-1.034,-0.89,-0.395,-0.849,-0.996,-0.449,-0.956,460.0,3.333,3.0,1.333,1.0,1.667,1.0
-1.033,-0.148,-0.556,-0.747,-0.698,-0.5,0.515,-0.025,465.0,3.333,3.0,1.333,1.0,1.667,1.0
0.22,0.5,-0.129,1.17,0.502,0.254,2.361,1.451,470.0,3.333,3.333,1.667,1.0,1.667,1.0
-0.35,-0.214,-0.447,-0.426,-0.645,-0.554,-0.152,-0.632,475.0,2.667,3.0,1.667,1.0,1.333,1.0
0.147,0.426,2.076,1.957,0.909,3.556,-1.273,0.254,480.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.077,0.224,-0.616,-0.106,-0.795,-0.502,-0.959,-0.983,485.0,2.667,3.0,1.333,1.0,1.0,1.0
0.905,1.055,0.103,1.36,-0.157,0.428,-0.635,-0.533,490.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.113,-0.658,-0.26,-0.522,-0.414,-0.54,-0.847,-1.24,495.0,2.667,3.0,1.333,1.0,1.333,1.0
0.053,-0.521,-0.089,0.051,-0.272,-0.027,-0.864,-1.116,500.0,2.667,3.0,1.333,1.0,1.333,1.0
-0.311,4.89,1.041,5.738,0.376,1.142,0.908,1.89,505.0,2.667,3.0,1.333,1.0,1.333,1.0
0.241,-0.578,1.411,-0.712,-0.554,-0.088,1.282,0.718,510.0,2.333,3.0,1.333,1.0,1.333,1.0
1.12,-0.191,-0.907,-0.336,-0.321,-0.667,0.205,-0.141,515.0,2.333,3.0,1.333,1.0,1.333,1.0
1.306,2.041,1.379,2.07,1.095,0.759,0.257,3.163,520.0,2.667,3.333,1.333,1.0,1.333,1.0
1.066,-0.527,-0.008,0.358,-0.499,-0.063,0.645,0.425,525.0,2.667,2.667,1.333,1.0,1.333,1.0
1.654,-0.034,1.396,1.352,1.072,0.386,2.394,0.994,530.0,2.667,3.0,1.333,1.0,1.333,1.0
-0.737,-0.119,0.266,-0.629,2.218,1.261,2.14,-0.566,535.0,2.667,3.0,1.333,1.0,1.333,1.0
-0.276,0.56,-0.723,0.106,-0.229,-0.431,-0.246,2.58,540.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.047,-0.371,-0.513,-1.018,-0.371,-0.69,-1.434,-0.309,545.0,3.0,3.0,1.333,1.0,1.333,1.0
0.866,0.285,0.667,-0.603,0.457,1.246,-0.44,0.816,550.0,3.0,3.0,1.333,1.0,1.333,1.0
0.49,1.705,-0.283,-0.697,0.197,1.434,-0.124,-0.529,555.0,3.0,3.0,1.333,1.0,1.333,1.0
-1.16,-0.577,-1.071,-0.798,-0.533,-0.68,-0.845,-0.907,560.0,3.0,3.333,1.333,1.0,1.667,1.0
0.941,0.079,-0.005,-0.112,1.388,0.333,1.661,0.669,565.0,3.0,3.333,1.333,1.0,1.333,1.0
-0.552,-0.201,-0.796,-0.924,-0.451,-0.791,0.701,-0.643,570.0,3.0,3.333,1.333,1.0,1.333,1.0
-1.025,-0.722,-0.375,-0.727,-0.478,-0.873,-0.632,-0.832,575.0,3.0,3.333,1.333,1.0,1.333,1.0
-0.552,-0.796,-0.408,-0.959,-0.703,-0.81,0.127,-0.563,580.0,3.0,3.333,1.333,1.0,1.667,1.0
-0.017,0.213,0.889,-0.419,-0.304,-0.334,-1.133,0.662,585.0,3.333,3.0,1.333,1.0,2.0,1.0
-0.931,-0.754,-0.335,-0.965,-0.746,-0.458,0.179,-0.578,590.0,3.333,3.0,1.333,1.0,2.0,1.0
-0.3,-0.851,0.229,-0.492,-0.069,-0.101,0.276,0.072,595.0,3.333,3.0,1.333,1.0,1.667,1.0
-1.005,-0.648,-0.73,-0.995,-0.658,-0.848,-1.339,-1.192,600.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.938,-0.813,-0.809,-0.787,-0.676,-0.666,-0.684,-1.042,605.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.538,1.131,-0.133,-0.685,0.304,0.066,0.873,0.261,610.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.785,-0.835,-0.67,-1.089,-0.725,-0.905,-0.47,-0.036,615.0,3.333,3.0,1.333,1.0,1.667,1.0
0.658,0.469,-0.516,-0.339,0.516,-0.491,0.316,-0.624,620.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.454,-0.726,-0.508,-0.236,-0.086,-0.277,0.026,0.713,625.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.749,-0.637,-0.524,-0.922,-0.095,0.315,0.629,-0.988,630.0,3.333,3.0,1.333,1.0,1.667,1.0
-0.635,-0.079,-0.371,-0.69,-0.478,-0.464,-0.05,-0.429,635.0,3.333,3.0,1.333,1.0,1.667,1.0
1.21,0.157,1.069,-0.141,-0.108,-0.043,-0.82,0.658,640.0,3.0,3.0,1.333,1.0,1.667,1.0
-0.213,1.785,-0.065,-0.318,-0.464,0.115,0.381,-0.345,645.0,3.0,3.0,1.333,1.0,2.0,1.0
-0.101,-0.166,0.09,-0.659,-0.304,-0.445,1.272,-0.33,650.0,2.667,3.0,1.333,1.0,2.0,1.0
-0.041,0.247,-0.175,0.119,0.16,-0.492,0.251,-0.977,655.0,2.667,3.0,1.333,1.0,2.0,1.0
-1.035,-0.74,-0.661,-0.796,-0.178,-0.675,-0.213,-1.321,660.0,3.333,3.333,1.333,1.0,2.0,1.0
0.137,0.034,1.2,1.567,-0.009,0.284,-0.289,0.588,665.0,3.0,3.333,1.333,1.0,1.667,1.0
-0.724,0.934,-0.309,-0.814,-0.677,-0.343,-0.31,0.484,670.0,3.333,3.333,1.333,1.0,1.667,1.0
0.756,0.078,0.85,0.05,-0.019,-0.24,0.075,-0.362,675.0,3.0,3.0,1.333,1.0,1.667,1.0
-0.921,-0.903,-0.766,-0.536,-0.734,-0.613,0.524,-0.696,680.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.419,-0.401,-0.297,-0.567,-0.738,-0.823,-1.31,-1.02,685.0,3.0,3.0,1.333,1.0,1.667,1.0
1.168,1.715,1.074,1.227,0.549,1.932,0.922,0.07,690.0,3.0,3.0,1.333,1.0,1.667,1.0
1.058,3.249,2.905,0.414,0.467,1.07,-0.535,0.923,695.0,2.667,3.333,1.333,1.0,1.333,1.0
-0.758,-0.26,-0.209,1.413,-0.496,0.054,-1.577,-0.32,700.0,2.667,3.0,1.333,1.0,1.333,1.0
1.772,4.127,4.703,0.612,0.543,0.428,3.35,2.891,705.0,2.667,3.0,1.333,1.0,1.333,1.0
0.067,-0.407,0.057,0.481,0.118,-0.216,-0.88,1.108,710.0,2.667,3.0,1.333,1.0,1.333,1.0
