delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.193,-0.869,-1.03,-1.226,0.477,1.293,-1.301,-1.353,415.0,2.667,2.333,2.667,1.667,1.333,2.0
-1.069,-0.422,-0.949,-1.163,0.566,1.123,0.235,-1.156,420.0,3.0,3.0,3.0,1.667,1.333,2.0
-1.403,-0.935,-1.306,-1.026,1.1,0.225,-0.833,-0.495,425.0,3.0,3.0,2.667,1.667,1.333,2.0
-1.54,-1.31,-1.09,-1.132,0.617,1.709,-1.187,-1.544,430.0,2.667,3.0,2.667,1.667,1.333,2.0
-1.115,-1.108,-1.191,-1.136,0.539,-0.227,-1.754,-1.525,435.0,2.667,3.0,2.667,1.667,1.333,2.0
-0.777,0.039,-1.312,-1.177,0.187,-0.387,-0.507,0.046,440.0,2.667,2.667,2.667,1.667,1.333,2.0
-1.3,-1.174,-1.509,-1.329,-0.858,-0.988,-0.348,-0.542,445.0,3.667,3.667,2.667,1.667,1.333,2.0
-1.608,-1.456,-1.538,-1.399,-0.884,-1.087,-0.592,-1.1,450.0,3.333,3.667,2.667,1.667,1.333,2.0
-1.571,-1.489,-1.57,-1.401,-0.711,-0.997,-1.241,-1.094,455.0,3.333,3.333,2.667,1.667,1.333,2.0
-1.522,-0.971,-1.499,-1.315,-0.027,-0.714,-1.986,1.079,460.0,3.333,3.333,2.667,1.667,1.333,1.667
-1.518,-1.441,-1.496,-1.35,-0.742,-0.597,-0.728,-1.688,465.0,3.333,3.333,2.667,1.667,1.333,1.667
-0.339,0.86,-1.041,0.242,0.05,-0.297,-0.878,-0.459,470.0,3.333,3.667,2.667,1.667,1.333,1.667
-1.048,-0.955,-1.324,-1.091,0.162,-0.672,1.103,-1.148,475.0,3.333,3.667,2.667,1.333,1.667,1.667
-1.577,-1.481,-1.449,-1.319,-0.541,-0.626,-2.777,-1.778,480.0,3.333,3.0,2.333,1.0,1.333,1.0
-1.483,-1.371,-1.317,-1.324,0.069,-0.398,-2.092,-1.717,485.0,3.667,3.667,2.667,1.0,1.333,1.0
-1.01,-1.084,-1.347,-1.263,1.667,-0.265,0.072,-1.305,490.0,2.667,3.333,2.333,1.0,1.333,1.0
-1.617,-1.396,-1.432,-1.328,-0.655,-0.644,-1.065,-1.857,495.0,2.667,3.333,2.333,1.0,1.333,1.0
-1.457,-1.478,-1.509,-1.335,-0.458,-0.84,-2.089,-1.026,500.0,2.667,3.0,2.333,1.0,1.333,1.0
-1.458,-1.307,-1.468,-1.322,-0.624,-1.012,-2.105,-0.004,505.0,2.667,3.0,2.333,1.0,1.333,1.0
-1.144,-1.029,-1.336,-0.778,-0.006,-0.107,0.076,-0.938,510.0,2.667,3.0,2.333,1.0,1.333,1.0
-1.32,-1.358,-1.467,-1.278,0.205,-0.382,-1.154,-0.714,515.0,2.667,3.0,2.333,1.0,1.333,1.0
-0.967,-0.897,-1.216,-1.143,0.269,0.114,-0.213,-1.165,520.0,2.667,3.0,2.333,1.0,1.333,1.0
-1.349,-1.032,-1.188,-1.085,1.044,0.414,0.359,-0.553,525.0,2.667,3.0,2.333,1.0,1.333,1.0
-1.45,-1.074,-1.424,-1.281,-0.026,-0.315,-1.252,-1.465,530.0,2.667,3.0,2.333,1.0,1.333,1.0
