delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.32,-1.372,-1.341,-0.996,0.351,0.264,-1.184,-1.384,315.0,2.333,2.0,1.667,1.667,1.333,1.0
-1.154,-0.334,-0.877,-0.827,0.728,0.158,-0.444,-0.515,320.0,2.0,2.0,1.667,1.667,1.333,1.0
-1.562,-1.297,-1.453,-1.305,-0.496,-0.919,-0.341,-1.643,325.0,2.333,2.333,1.667,1.333,1.0,1.0
-1.275,-1.215,-1.339,-1.301,0.038,-0.41,-1.073,-1.446,330.0,2.333,2.333,1.667,1.333,1.0,1.0
-1.202,-0.924,-1.324,-1.165,0.21,-0.316,-0.173,-1.855,335.0,2.667,2.333,1.667,1.333,1.0,1.0
-0.935,-1.187,-1.326,-1.138,0.291,0.427,-0.159,-1.517,340.0,2.667,2.0,1.667,1.333,1.0,1.0
-1.427,-1.463,-1.196,-1.188,0.541,-0.485,-0.176,-0.811,345.0,2.667,3.333,1.667,1.333,1.333,1.0
-1.425,-1.251,-1.385,-1.278,-0.525,-0.354,-1.411,-1.717,350.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.223,-1.27,-1.248,-1.303,0.387,-0.107,-1.54,-1.598,355.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.379,-0.856,-1.48,-1.392,-0.242,-0.582,-1.568,-1.633,360.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.632,-1.429,-1.522,-1.379,-0.276,-0.943,-1.284,-1.743,365.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.343,-1.146,-1.373,-1.188,0.177,-0.191,-0.914,-1.606,370.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.495,-1.242,-1.404,-1.333,0.235,-0.718,-2.151,-1.867,375.0,2.667,3.333,2.0,1.0,1.333,1.0
-0.525,-0.93,-0.835,-0.585,1.085,0.98,-0.369,-0.21,380.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.176,-1.192,-1.411,-1.338,-0.316,-0.751,-0.853,-1.739,385.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.384,-1.174,-1.388,-1.325,-0.432,-0.807,-1.274,-1.359,390.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.477,-1.48,-1.558,-1.417,-0.943,-1.037,-2.154,-1.781,395.0,3.0,3.333,2.0,1.0,1.333,1.0
-1.571,-1.433,-1.424,-1.295,-0.47,-0.958,-2.228,-1.566,400.0,2.333,3.333,2.0,1.0,1.333,1.0
-0.399,-0.907,-0.985,-0.603,1.117,1.169,0.793,-1.037,405.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.095,-0.575,-1.36,-1.14,-0.131,-0.114,-1.003,-0.078,410.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.511,-1.234,-1.507,-1.259,-0.05,-0.406,-2.428,-1.174,415.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.133,-1.258,-1.293,-1.319,-0.402,-0.854,-1.641,-1.636,420.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.575,-1.344,-1.532,-1.278,-0.771,-1.107,-0.96,-1.7,425.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.532,-1.47,-1.56,-1.386,-0.853,-1.126,-2.724,-1.811,430.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.471,-1.433,-1.336,-1.303,0.152,-0.4,-1.867,-1.507,435.0,2.667,3.333,2.0,1.0,1.333,1.0
-1.652,-1.471,-1.571,-1.341,-1.082,-1.293,-2.589,-1.86,440.0,2.667,2.667,1.667,1.0,1.333,1.0
-1.683,-1.45,-1.57,-1.389,-0.767,-1.008,-2.324,-1.808,445.0,3.0,3.0,2.0,1.0,1.333,1.0
-1.504,-1.52,-1.481,-1.337,-0.952,-1.129,-0.887,-1.54,450.0,2.667,2.667,2.0,1.0,1.333,1.0
-1.58,-1.567,-1.532,-1.3,-0.844,-0.968,-2.138,-1.62,455.0,2.667,2.667,1.667,1.0,1.333,1.0
-1.649,-1.137,-1.503,-1.37,-0.356,-0.96,-1.795,-1.616,460.0,2.667,2.667,1.667,1.0,1.333,1.0
-1.487,-1.393,-1.473,-1.031,-0.612,-1.022,-1.261,-0.654,465.0,3.0,2.667,1.667,1.0,1.333,1.0
-0.643,-0.457,-1.269,-1.07,-0.56,-0.9,1.06,-0.94,470.0,2.667,2.667,1.333,1.0,1.333,1.0
-1.377,-1.178,-1.498,-1.288,-0.506,-0.754,-1.157,-1.596,475.0,2.333,2.667,1.333,1.0,1.333,1.0
-1.486,-1.333,-1.419,-1.285,-0.281,-0.617,-2.02,-1.785,480.0,2.667,2.667,1.333,1.0,1.333,1.0
-1.397,-1.438,-1.265,-1.197,-0.039,-0.42,-1.649,-1.359,485.0,2.667,2.667,1.333,1.0,1.333,1.0
-1.462,-0.999,-1.421,-1.336,-0.652,-1.037,-2.414,-1.517,490.0,2.667,2.667,1.333,1.0,1.333,1.0
-1.172,-1.065,-1.309,-1.266,-0.271,-0.229,-1.117,-1.697,495.0,2.333,2.667,1.333,1.0,1.333,1.0
-1.601,-1.242,-0.931,-0.953,0.946,0.3,-2.026,-0.981,500.0,3.0,2.333,1.333,1.0,1.333,1.0
-1.482,-0.857,-1.444,-1.226,0.099,-0.645,-1.865,-1.774,505.0,2.667,2.0,1.333,1.0,1.333,1.0
-1.203,-1.131,-1.222,-1.208,-0.07,0.289,-0.339,-1.051,510.0,3.0,2.0,1.333,1.0,1.333,1.0
-1.295,-0.872,-1.191,-1.158,0.647,0.218,-1.038,-1.071,515.0,2.667,2.0,1.333,1.0,1.333,1.0
-1.134,-1.48,-1.312,-1.223,0.096,-0.049,-1.533,-1.563,520.0,3.0,2.0,1.333,1.0,1.333,1.0
-1.586,-1.262,-1.488,-1.352,-0.105,-0.847,-2.294,-1.554,525.0,3.0,2.0,1.333,1.0,1.333,1.0
-1.564,-1.466,-1.424,-1.339,-0.044,-0.448,-2.41,-1.801,530.0,3.0,2.0,1.333,1.0,1.333,1.0
-1.47,-1.023,-1.33,-1.174,0.459,-0.559,-1.941,-1.125,535.0,3.0,2.0,1.333,1.0,1.333,1.0
-0.997,-1.084,-1.303,-1.293,-0.1,0.075,0.202,-1.577,540.0,2.667,2.0,1.333,1.0,1.333,1.0
-1.323,-1.374,-1.169,-0.611,2.091,0.241,-0.781,-1.638,545.0,2.667,2.0,1.333,1.0,1.333,1.0
-1.43,-1.364,-1.515,-1.288,-0.548,-0.977,-0.587,-1.62,550.0,2.667,2.0,1.333,1.0,1.333,1.0
-1.534,-1.554,-1.521,-1.375,-0.184,-0.903,-1.937,-1.759,555.0,2.667,2.0,1.333,1.0,1.333,1.0
-1.323,-1.434,-1.301,-1.341,-0.176,-0.688,-1.011,-1.866,560.0,3.0,2.0,1.333,1.0,1.333,1.0
-0.859,-1.166,-1.2,-1.306,1.797,-0.091,0.396,-0.955,565.0,2.333,2.667,1.333,1.0,1.667,1.0
-1.263,-1.191,-1.134,-1.071,-0.156,-0.241,-1.842,-1.056,570.0,2.333,2.667,1.333,1.0,1.667,1.0
