delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.461,-1.298,-1.361,-1.326,-0.023,-0.276,-0.341,-1.538,155.0,3.667,3.0,1.333,1.0,1.667,1.0
-0.948,-1.004,-0.957,-0.917,2.626,1.65,-0.27,-0.815,160.0,4.333,2.333,1.333,1.333,2.333,1.333
-1.555,-1.196,-1.232,-1.161,-0.5,-0.391,-0.72,-1.565,165.0,4.0,3.0,1.333,1.0,1.667,1.0
-1.576,-1.45,-1.275,-1.376,0.037,-0.589,-0.588,-1.775,170.0,4.0,3.0,1.333,1.0,1.667,1.0
-1.628,-1.421,-1.496,-1.378,-0.152,-0.438,-2.057,-1.954,175.0,4.333,3.0,1.333,1.0,1.667,1.0
-1.401,-1.296,-1.422,-1.274,0.24,-0.151,-0.761,-1.197,180.0,3.667,3.333,1.667,1.0,1.333,1.0
-0.988,-0.813,-1.156,-1.153,0.654,1.65,-1.878,-1.476,185.0,3.667,3.333,1.667,1.0,1.333,1.0
-1.422,-1.207,-1.167,-1.211,0.64,-0.606,-1.527,-1.722,190.0,4.0,2.667,1.667,1.0,1.667,1.0
-0.794,-1.397,-1.184,-1.245,0.833,0.806,-0.94,-1.714,195.0,4.0,3.333,1.667,1.0,1.333,1.0
-1.621,-1.349,-1.488,-1.401,-0.7,-0.557,-1.125,-1.774,200.0,4.333,3.333,1.667,1.0,1.333,1.0
-1.195,-1.086,-1.084,-0.94,0.136,0.171,-1.479,-1.247,205.0,4.333,3.333,1.667,1.0,1.333,1.0
-1.07,-1.303,-1.38,-1.264,-0.468,-0.416,-0.91,-1.658,210.0,4.0,2.667,1.667,1.0,1.333,1.0
-1.416,-1.315,-1.39,-1.329,0.017,-0.214,-0.469,-1.901,215.0,4.333,3.333,1.667,1.0,1.333,1.0
-1.654,-1.48,-1.329,-1.1,0.241,0.817,-2.323,-1.932,220.0,4.333,3.333,1.667,1.0,1.333,1.0
-1.354,-1.241,-1.107,-1.185,1.867,1.077,-1.687,-1.177,225.0,4.0,3.333,1.667,1.0,1.333,1.0
-1.368,-1.302,-1.208,-1.294,-0.089,-0.355,-2.341,-1.83,230.0,4.0,2.667,1.667,1.0,1.667,1.0
-1.398,-1.101,-1.384,-1.271,-0.262,-0.517,-1.548,-1.688,235.0,4.333,2.667,1.667,1.0,1.667,1.0
-1.494,-1.473,-1.085,-1.296,-0.053,0.254,-2.201,-1.834,240.0,4.0,3.0,1.333,1.0,2.0,1.0
-1.025,-1.022,-1.036,-1.252,0.356,0.659,-1.022,-1.291,245.0,3.667,2.667,1.333,1.0,1.333,1.0
-1.261,-0.958,-1.094,-1.253,0.267,-0.5,-0.896,-1.252,250.0,2.667,2.333,1.333,1.0,1.0,1.667
-1.449,-1.553,-1.32,-1.371,-0.566,-0.676,-1.594,-1.869,255.0,2.333,2.667,1.333,1.0,1.333,1.333
-1.574,-1.537,-1.185,-1.297,-1.001,-1.103,-2.952,-2.063,260.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.687,-1.61,-1.444,-1.367,-1.043,-1.213,-3.038,-2.077,265.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.506,-1.563,-1.436,-1.318,-0.955,-1.183,-2.969,-2.068,270.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.433,-1.532,-1.265,-1.278,-0.71,-0.802,-2.948,-1.901,275.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.644,-1.61,-1.466,-1.376,-0.131,-0.762,-1.878,-1.95,280.0,3.0,3.0,1.333,1.0,1.0,1.0
-1.38,-1.194,-1.147,-1.287,0.201,0.922,-1.272,-1.205,285.0,3.0,3.0,1.333,1.0,1.0,1.0
-1.607,-1.502,-1.521,-1.405,-0.405,-0.783,-1.409,-1.729,290.0,3.0,3.0,1.333,1.0,1.0,1.0
-1.102,-1.008,-1.164,-0.929,0.335,0.553,-0.941,-1.426,295.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.184,-1.036,-1.118,-1.176,0.12,-0.33,-1.464,-1.376,300.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.415,-1.347,-1.25,-1.225,-0.173,-0.391,-1.732,-1.535,305.0,2.333,2.667,1.333,1.0,1.0,1.0
-1.141,0.558,-1.081,-1.094,1.365,1.053,0.111,-0.18,310.0,2.333,2.667,1.333,1.0,1.0,1.0
-0.885,-0.896,-1.003,-1.099,1.978,2.449,1.127,-0.843,315.0,3.0,3.0,1.333,1.0,1.333,1.0
-0.97,-0.718,-1.208,-1.283,-0.268,-0.289,-1.876,-1.865,320.0,3.333,3.0,1.333,1.0,1.333,1.0
-0.848,-0.293,-0.945,-0.977,0.487,1.127,-1.438,-1.164,325.0,3.667,3.0,1.333,1.0,1.333,1.0
-1.366,-1.285,-1.345,-1.089,0.114,-0.145,-1.602,-1.767,330.0,3.333,3.0,1.333,1.0,1.333,1.333
-1.276,-1.0,-1.121,-1.323,1.571,0.128,-0.726,-1.694,335.0,3.667,3.333,1.333,1.0,1.333,1.333
-1.109,-0.732,-1.203,-0.98,1.157,0.457,-0.934,-1.069,340.0,4.0,3.333,1.333,1.0,1.333,1.0
-1.349,-1.143,-1.317,-1.223,-0.061,-0.204,-1.617,-1.885,345.0,4.0,3.333,1.333,1.0,1.333,1.0
-1.353,-1.033,-1.126,-1.011,1.319,1.113,-1.394,-0.965,350.0,4.333,3.333,1.333,1.0,1.333,1.0
-1.325,-1.32,-1.19,-1.148,1.258,0.068,-2.156,-1.816,355.0,4.333,3.333,1.333,1.0,1.333,1.0
-1.531,-1.583,-1.377,-1.313,-0.582,-0.848,-2.922,-1.981,360.0,4.333,3.333,1.333,1.0,1.333,1.0
-1.091,-1.32,-1.109,-0.94,1.786,-0.124,-2.303,-1.778,365.0,4.0,3.333,1.333,1.0,1.333,1.0
-1.614,-1.278,-1.259,-1.32,-0.015,0.518,-1.248,-1.443,370.0,4.0,3.333,1.333,1.0,2.0,1.0
-1.475,-1.33,-1.295,-1.22,0.008,-0.374,-2.032,-1.69,375.0,4.333,3.333,1.333,1.0,1.333,1.0
-1.315,-0.829,-1.014,-1.158,0.974,0.206,-2.29,-1.09,380.0,4.0,3.333,1.333,1.0,1.333,1.0
-1.338,-0.738,-0.904,-1.159,1.065,0.803,-0.57,-1.204,385.0,4.0,3.333,1.333,1.0,1.333,1.0
-1.611,-1.556,-1.293,-1.294,-0.275,-0.242,-2.802,-1.795,390.0,4.333,3.333,1.333,1.0,1.333,1.0
-1.1,-0.802,-1.263,-1.132,-0.543,-0.742,-2.003,-1.516,395.0,3.333,3.333,1.333,1.0,1.333,1.0
-1.635,-1.556,-1.528,-1.409,-0.822,-1.118,-2.675,-1.966,400.0,3.333,3.333,1.333,1.0,2.0,1.0
-1.627,-1.477,-1.296,-1.356,-0.821,-1.181,-2.863,-2.016,405.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.6,-1.471,-1.383,-1.299,-0.659,-1.069,-2.599,-1.932,410.0,3.0,3.333,1.333,1.0,1.0,1.0
-1.244,-0.594,-1.254,-1.244,0.02,-0.428,-2.499,-1.543,415.0,3.0,3.333,1.333,1.0,1.0,1.0
-1.267,-1.07,-1.17,-1.163,0.674,-0.308,-0.516,-1.251,420.0,3.0,3.333,1.333,1.0,1.0,1.0
-0.891,-0.553,-1.057,-1.115,0.451,-0.096,-1.742,-0.231,425.0,3.0,3.333,1.333,1.0,1.0,1.0
-1.365,-1.298,-1.255,-1.284,-0.678,-0.912,-2.349,-1.699,430.0,3.0,3.333,1.333,1.0,1.0,1.0
-0.29,-0.86,-0.774,-1.095,4.306,2.853,0.393,0.298,435.0,3.0,2.667,1.333,1.0,1.0,1.0
-1.601,-1.525,-1.443,-1.378,-0.408,-0.652,-1.993,-1.86,440.0,3.0,2.667,1.333,1.0,1.0,1.0
-1.323,-0.608,-1.307,-1.1,0.201,-0.061,-1.486,-1.454,445.0,3.0,2.667,1.333,1.0,1.0,1.0
-1.385,-1.254,-1.294,-1.271,-0.258,-0.238,-2.061,-1.542,450.0,3.0,3.0,1.333,1.0,1.0,1.0
-1.265,-1.09,-1.067,-1.045,1.824,3.068,-0.852,-0.192,455.0,3.0,3.0,1.333,1.0,1.0,1.0
-1.282,-0.914,-0.998,-1.168,1.805,1.331,-0.797,-1.022,460.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.55,-1.302,-1.447,-1.438,-0.816,-0.744,-1.997,-1.836,465.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.084,-1.552,-1.405,-1.214,0.484,0.141,-1.693,-1.472,470.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.035,-0.528,-0.971,-0.867,1.359,0.919,1.082,-0.48,475.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.47,-1.267,-1.293,-1.222,0.056,0.323,-1.595,-1.93,480.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.186,-1.056,-1.044,-0.946,0.734,0.056,-1.484,-1.293,485.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.629,-1.494,-1.507,-1.305,-0.4,-0.757,-2.662,-1.794,490.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.501,-1.154,-1.359,-1.29,-0.116,-0.3,-2.288,-1.191,495.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.482,-1.412,-1.29,-1.262,0.953,0.213,-1.495,-1.441,500.0,2.667,3.0,1.333,1.333,1.333,1.0
-1.54,-1.628,-1.507,-1.35,-0.604,-0.712,-1.928,-1.971,505.0,3.333,3.0,1.333,1.333,1.333,1.0
-1.323,-1.114,-1.391,-1.287,-0.391,-0.743,-2.383,-1.777,510.0,3.333,3.333,1.333,1.333,1.333,1.0
-1.612,-1.407,-1.463,-1.313,-0.431,-0.258,-2.495,-1.786,515.0,3.333,3.0,1.333,1.333,1.333,1.0
-1.487,-1.552,-1.488,-1.168,-0.927,-1.147,-2.826,-2.048,520.0,3.667,3.0,1.333,1.333,1.333,1.0
0.189,-0.297,-0.924,-0.906,3.41,0.923,-0.408,-1.24,525.0,3.667,3.0,1.333,1.333,1.333,1.0
-0.853,-0.739,-1.138,-1.218,1.501,0.475,-1.681,-1.303,530.0,3.667,3.0,1.333,1.333,1.333,1.0
-1.463,-1.46,-1.288,-1.138,0.214,-0.508,-1.34,-1.704,535.0,3.333,3.0,1.333,1.333,1.333,1.0
-1.631,-1.431,-1.384,-1.191,-0.072,-0.79,-3.005,-1.903,540.0,3.667,3.0,1.333,1.333,1.333,1.0
-1.586,-1.447,-1.457,-1.254,-0.562,-0.746,-1.53,-1.684,545.0,3.667,3.0,1.333,1.333,1.333,1.0
