delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.195,-0.821,-1.304,-1.18,1.214,0.082,-1.537,-1.057,325.0,3.0,3.0,2.333,1.333,1.667,1.0
-0.772,-0.73,-1.045,-1.017,1.344,0.805,-0.409,-0.825,330.0,3.0,3.0,2.667,1.667,1.667,1.0
-1.198,-1.033,-1.495,-1.062,1.54,0.228,-1.217,-1.167,335.0,3.0,3.0,2.333,1.667,1.667,1.0
-1.36,-0.886,-1.351,-1.224,1.18,0.746,-0.588,-1.481,340.0,3.0,3.0,2.333,1.667,1.667,1.0
-0.069,1.535,-1.046,-0.701,3.754,1.558,1.69,-0.407,345.0,3.0,3.0,2.333,1.667,1.667,1.0
-0.95,-0.951,-1.322,-1.278,0.944,0.065,-0.117,-0.618,350.0,3.0,3.0,2.333,1.667,1.667,1.0
-1.115,-1.052,-1.258,-1.102,1.449,0.19,0.72,-0.763,355.0,3.333,3.0,2.333,1.667,1.667,1.0
-1.461,-1.31,-1.069,-1.274,0.285,-0.424,-1.255,-1.184,360.0,2.667,3.0,2.333,1.667,1.667,1.0
-1.297,-0.88,-1.286,-1.221,0.264,0.513,-0.346,-1.152,365.0,3.667,3.667,3.0,1.667,1.667,1.0
-1.328,-1.218,-1.184,-1.013,0.25,0.225,-0.255,-1.302,370.0,3.667,3.667,2.667,1.667,1.667,1.0
-1.415,-0.86,-1.391,-1.31,0.312,-0.13,-0.973,-1.617,375.0,2.667,3.0,2.333,1.667,1.667,1.0
-1.218,-1.086,-1.29,-1.311,2.292,0.254,-0.425,-1.159,380.0,2.667,3.0,2.333,1.667,1.667,1.0
-1.306,-1.505,-1.264,-1.229,0.835,0.719,-1.536,-1.836,385.0,3.0,3.0,2.333,1.667,2.0,1.667
-0.694,-0.293,-0.577,-0.39,1.657,1.29,1.445,0.035,390.0,3.0,3.0,2.333,1.667,2.0,1.667
-1.319,-0.21,-1.216,-1.097,1.447,0.608,0.078,-0.38,395.0,2.667,3.0,2.333,1.667,2.0,1.667
-1.548,-1.442,-1.335,-1.307,0.366,0.015,0.218,-1.669,400.0,3.333,3.333,2.667,1.667,2.333,1.667
-1.502,-1.264,-1.326,-0.992,0.08,0.015,0.176,-1.022,405.0,3.0,3.0,2.667,1.667,2.333,1.667
-1.379,-1.387,-1.38,-1.243,-0.305,-0.397,-0.588,-1.401,410.0,2.667,3.333,2.667,1.667,2.333,1.667
-1.472,-1.185,-1.244,-1.185,0.792,1.591,-0.148,-0.444,415.0,3.333,3.333,2.667,1.667,2.333,1.667
-1.239,-0.854,-1.229,-1.355,1.243,0.069,0.953,-0.868,420.0,2.667,3.333,3.0,1.667,2.333,1.667
-1.379,-1.382,-1.463,-1.219,-0.387,-0.047,-0.428,-1.725,425.0,2.667,3.0,2.667,1.667,2.333,1.667
-1.587,-1.408,-1.403,-1.322,0.656,-0.12,-1.035,-1.753,430.0,3.0,3.333,2.333,1.667,2.333,1.667
-1.635,-1.156,-1.555,-1.394,-0.71,-0.967,-1.089,-1.833,435.0,2.667,3.0,2.333,1.667,2.333,1.667
-0.888,-0.308,-1.197,-1.162,2.244,0.954,1.561,-1.063,440.0,2.667,3.0,2.333,1.667,2.333,1.667
-1.467,-1.297,-1.488,-1.368,-0.061,0.113,-0.5,-1.55,445.0,3.333,3.0,2.333,1.667,2.333,1.667
-1.533,-1.179,-1.548,-1.3,-0.527,-0.947,0.321,-1.617,450.0,3.333,3.0,2.333,1.667,2.333,1.667
-1.354,-1.292,-1.538,-1.293,-0.681,-0.595,-0.619,-1.61,455.0,3.333,3.0,2.333,1.667,2.333,1.667
-1.304,-1.104,-1.431,-1.239,-0.329,-0.175,0.665,-1.789,460.0,3.333,3.0,2.333,1.667,2.333,1.667
-0.048,-0.411,-1.129,-1.075,2.274,0.681,-0.025,-0.136,465.0,3.333,3.0,2.333,1.667,2.333,1.667
-1.368,-1.014,-1.337,-1.315,0.535,0.17,0.071,-1.403,470.0,2.667,3.0,2.333,1.667,2.333,1.667
-1.415,-1.315,-1.325,-1.259,0.436,0.065,-0.436,-1.434,475.0,3.333,3.0,2.333,1.667,2.333,1.667
-1.559,-1.39,-1.47,-1.389,0.043,-0.516,-0.836,-1.586,480.0,3.333,3.0,2.0,1.333,2.0,1.333
-1.442,-1.133,-1.322,-1.262,0.514,0.255,-1.497,-1.356,485.0,3.333,3.0,2.0,1.333,2.0,1.333
-1.408,-1.231,-1.34,-1.336,0.129,-0.488,-0.829,-1.822,490.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.437,-1.249,-1.346,-1.213,-0.014,-0.182,-1.884,-1.338,495.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.464,-1.308,-1.485,-1.276,-0.38,-0.59,-0.255,-1.695,500.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.704,-1.469,-1.571,-1.42,-0.325,-0.859,-1.866,-1.844,505.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.179,-1.047,-1.36,-1.266,0.858,-0.207,1.014,-1.398,510.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.229,-0.894,-1.139,-1.116,0.865,0.417,-1.888,-0.619,515.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.494,-1.479,-1.438,-1.363,-0.408,-0.564,-1.759,-1.875,520.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.234,-1.322,-1.223,-1.212,-0.008,-0.215,-1.901,-1.832,525.0,3.0,3.0,2.0,1.333,2.0,1.333
-1.141,-0.976,-1.325,-1.144,1.587,-0.311,-1.355,-0.752,530.0,3.0,3.0,2.0,1.333,2.0,1.333
