delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-0.714,-0.511,-0.762,-0.946,0.26,0.545,2.269,-0.751,205.0,1.667,3.0,2.0,1.0,1.667,1.0
-1.388,-1.389,-1.508,-1.358,-0.905,-0.91,-0.737,-1.203,210.0,1.667,3.0,1.333,1.0,2.0,1.333
-1.093,-1.182,-1.398,-1.208,-0.345,-0.745,-0.761,-1.219,215.0,2.333,3.333,1.667,1.0,2.0,1.333
-0.371,-0.855,-0.717,-0.896,2.092,1.378,-0.225,-0.295,220.0,3.333,3.333,2.0,1.0,2.0,1.0
-0.94,-1.262,-1.391,-1.226,-0.304,-0.44,0.715,-0.93,225.0,2.667,3.333,2.0,1.0,2.0,1.0
-0.92,-0.791,-1.267,-1.113,0.06,-0.227,-0.411,-1.081,230.0,2.667,3.333,2.0,1.0,2.0,1.0
-1.001,-0.951,-1.086,-0.688,1.852,0.637,-1.401,-0.75,235.0,2.667,3.333,2.333,1.0,1.667,1.0
-1.162,-1.27,-1.351,-1.34,-0.28,-0.399,-1.733,-1.432,240.0,2.667,3.333,2.333,1.0,1.667,1.0
-1.077,-0.942,-1.196,-1.066,-0.12,-0.439,-1.188,-0.804,245.0,2.667,3.333,2.333,1.0,1.667,1.0
-1.532,-1.242,-1.545,-1.355,-0.876,-1.023,-2.659,-1.908,250.0,3.333,3.333,2.333,1.0,1.667,1.0
-1.519,-0.906,-1.351,-1.239,-0.13,-0.544,-1.605,-1.306,255.0,3.333,3.333,2.0,1.0,2.0,1.333
-1.218,-0.969,-1.258,-1.099,0.773,0.203,0.102,-1.291,260.0,3.333,3.333,2.0,1.0,2.0,1.333
-1.519,-1.08,-1.437,-1.293,-0.264,-0.786,-1.392,-1.4,265.0,3.333,3.333,2.0,1.0,2.0,1.333
-1.158,-0.743,-1.399,-1.291,-0.16,-0.946,-1.176,-1.675,270.0,2.667,3.333,2.333,1.0,1.667,1.0
-1.514,-1.307,-1.307,-1.162,-0.034,-0.254,-1.626,-1.27,275.0,2.667,3.333,2.333,1.0,1.667,1.0
0.191,-0.062,-0.691,-0.674,0.781,0.463,0.3,-0.697,280.0,2.667,3.0,2.333,1.0,1.667,1.0
-1.462,-1.158,-1.371,-1.16,-0.4,-0.187,-0.704,-1.73,285.0,3.333,2.667,2.0,1.333,2.333,1.0
-1.265,-0.974,-1.285,-1.189,-0.28,-0.39,0.215,-1.556,290.0,2.667,2.667,2.0,1.333,2.333,1.0
-1.431,-1.238,-1.022,-1.2,-0.431,-0.766,-0.427,-1.471,295.0,3.0,2.667,2.0,1.333,2.333,1.0
-0.868,-0.377,-1.098,-0.975,0.477,-0.118,-1.488,-1.072,300.0,2.667,2.667,2.0,1.333,2.333,1.0
-1.424,-1.168,-1.345,-1.304,-0.498,-0.581,-2.109,-1.499,305.0,2.667,2.333,1.667,1.333,2.667,1.333
-1.352,-1.303,-1.424,-1.395,-1.009,-1.002,-1.517,-1.557,310.0,2.667,2.0,1.333,1.0,2.667,1.667
-1.533,-1.425,-1.542,-1.374,-1.047,-1.169,-1.408,-1.935,315.0,2.667,2.0,1.333,1.0,3.0,1.667
-1.311,-0.843,-1.49,-1.134,-0.732,-0.91,-1.629,-1.535,320.0,2.667,2.0,1.333,1.0,2.667,1.667
-1.436,-1.079,-1.448,-1.275,-0.904,-0.961,-1.627,-1.798,325.0,3.0,2.0,1.333,1.0,2.667,1.667
-1.394,-1.035,-1.3,-1.028,-0.0,-0.52,-1.919,-1.189,330.0,2.667,2.0,1.333,1.0,2.667,1.667
-1.063,-1.513,-1.481,-1.22,-0.902,-1.019,-2.35,-1.343,335.0,2.667,3.0,2.333,1.0,1.667,1.333
-1.232,-1.026,-1.383,-1.231,-0.671,-0.832,-0.994,-1.551,340.0,2.667,3.0,1.667,1.0,2.0,1.333
-1.168,-1.354,-1.466,-1.245,-0.789,-0.658,-1.754,-1.344,345.0,3.333,3.0,1.667,1.0,2.0,1.333
-1.07,-1.137,-1.417,-1.312,-0.752,-0.965,-0.802,-1.55,350.0,3.0,3.0,2.0,1.0,2.0,1.333
-1.371,-1.504,-1.519,-1.32,-0.501,-1.046,-0.918,-1.498,355.0,3.0,3.0,2.0,1.0,2.0,1.333
-1.103,-1.098,-1.258,-1.199,-0.518,-0.736,-0.503,-0.646,360.0,2.667,3.0,2.0,1.0,2.0,1.333
-1.382,-1.301,-1.422,-1.235,-0.667,-0.905,-1.229,-1.486,365.0,2.667,3.0,2.0,1.0,2.0,1.333
-1.548,-1.378,-1.501,-1.319,-0.592,-0.96,-2.167,-1.515,370.0,2.667,3.0,2.0,1.0,2.0,1.333
-1.331,-1.202,-1.212,-1.234,-0.397,-0.898,-0.248,-1.36,375.0,2.667,3.0,1.667,1.0,2.333,1.333
-1.358,-0.679,-1.492,-1.229,-0.516,-0.92,-0.589,-1.65,380.0,2.667,3.0,1.667,1.0,2.333,1.333
-1.433,-1.372,-1.482,-1.273,-0.791,-0.786,-1.586,-1.624,385.0,2.667,3.0,1.667,1.0,2.333,1.333
-0.88,-1.297,-1.299,-0.897,-0.225,-0.456,-1.392,-1.429,390.0,2.667,3.0,1.667,1.0,2.333,1.333
0.085,0.259,-0.074,-0.56,8.655,7.875,2.213,-0.511,395.0,2.667,3.0,1.667,1.0,2.333,1.333
-1.547,-1.331,-1.448,-1.254,-0.658,-0.557,-0.177,-1.725,400.0,2.667,3.0,1.333,1.0,2.667,1.333
-1.239,-1.515,-1.45,-1.34,-0.277,-0.562,-0.592,-1.535,405.0,2.667,3.0,1.333,1.0,2.667,1.333
-0.617,-1.331,-1.333,-1.185,-0.048,-0.274,2.048,-0.533,410.0,2.667,3.0,1.333,1.0,2.667,1.333
-1.085,-1.228,-1.32,-0.998,-0.253,-0.313,0.059,-1.115,415.0,3.0,3.0,1.333,1.0,2.667,1.333
-0.655,-0.948,-1.378,-1.212,0.235,-0.374,-0.382,-0.736,420.0,3.0,3.0,1.333,1.0,2.667,1.333
-1.605,-1.17,-1.433,-1.251,-0.555,-0.907,-1.357,-1.148,425.0,3.0,3.0,1.333,1.0,2.667,1.333
-1.606,-0.957,-1.417,-1.252,-0.73,0.019,-1.699,-1.403,430.0,2.667,3.0,1.333,1.0,2.667,1.333
-1.51,-1.277,-1.423,-1.216,-0.571,-1.046,-0.191,-1.772,435.0,3.0,2.667,1.333,1.0,3.0,1.333
0.233,0.58,-0.779,-0.839,1.638,1.077,0.918,-1.03,440.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.409,-1.432,-1.517,-1.347,-0.703,-0.895,-1.874,-1.666,445.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.343,-0.851,-1.336,-1.121,-0.402,-0.577,-0.136,-0.63,450.0,3.333,2.667,1.667,1.333,2.667,1.0
-1.474,-0.838,-1.298,-1.168,0.108,-0.429,-0.092,-0.812,455.0,3.333,2.667,1.667,1.333,2.667,1.0
-1.024,-1.28,-1.066,-0.769,0.488,-0.219,1.105,-1.509,460.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.44,-1.382,-1.518,-1.393,-0.459,-0.954,-1.491,-1.747,465.0,3.0,2.667,1.667,1.333,2.667,1.0
-0.979,-1.024,-1.354,-1.155,-0.366,-0.195,0.59,-1.472,470.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.373,-1.289,-1.375,-1.35,-0.533,-0.672,-0.625,-1.471,475.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.526,-1.509,-1.502,-1.339,-0.709,-0.709,-0.487,-1.745,480.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.256,-0.566,-1.35,-1.241,0.013,-0.255,-0.76,-1.756,485.0,3.0,2.667,1.667,1.333,2.667,1.0
2.035,0.586,-0.596,0.037,6.901,4.534,0.625,-0.897,490.0,2.667,2.667,1.667,1.333,2.667,1.0
-1.017,0.194,-1.116,-1.225,0.515,-0.149,-1.569,-0.106,495.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.465,-1.013,-1.381,-1.217,0.618,-0.401,-1.059,-1.473,500.0,2.667,3.0,2.0,1.333,2.333,1.0
-1.312,-1.42,-1.444,-1.295,-0.356,-0.889,-1.66,-1.52,505.0,2.667,2.667,1.667,1.333,2.667,1.0
-1.277,-1.047,-1.404,-1.267,-0.556,-0.66,-1.498,-1.135,510.0,2.667,2.667,1.667,1.333,2.667,1.0
-1.032,-0.809,-1.21,-1.058,1.596,-0.44,0.478,0.043,515.0,2.333,2.667,1.667,1.333,2.667,1.0
-1.083,-1.117,-1.316,-1.186,0.596,-0.822,-1.221,-1.085,520.0,2.333,2.667,1.667,1.333,2.667,1.0
-1.141,-1.208,-1.372,-1.255,-0.637,-0.886,-1.094,-1.658,525.0,2.667,2.667,1.667,1.333,2.667,1.0
-1.519,-1.217,-1.418,-1.272,-0.478,-0.828,-1.834,-1.404,530.0,2.667,2.667,1.667,1.333,2.667,1.0
-1.586,-1.359,-1.455,-1.255,-1.123,-1.136,-2.328,-1.771,535.0,2.667,2.667,2.0,1.333,2.333,1.0
-1.651,-1.048,-1.543,-1.354,-0.787,-1.12,-1.761,-1.518,540.0,3.0,2.667,2.0,1.333,2.333,1.0
-1.097,-1.461,-1.487,-1.288,-1.017,-1.026,-0.993,-1.593,545.0,3.0,2.667,2.0,1.333,2.333,1.0
-1.084,-1.112,-1.404,-1.132,-0.613,-0.923,-0.042,-1.378,550.0,3.0,2.667,1.667,1.333,2.667,1.0
-1.073,-1.539,-1.459,-1.23,-0.094,-0.63,-2.008,-1.762,555.0,3.333,2.667,1.667,1.333,2.667,1.0
-1.13,-1.428,-1.282,-1.032,-0.59,-0.72,-1.944,-1.576,560.0,3.0,3.0,2.0,1.667,1.667,1.0
-1.475,-1.155,-1.472,-1.34,-0.624,-0.832,-1.805,-1.483,565.0,2.333,2.667,2.0,1.333,1.667,1.0
-1.367,-1.142,-1.369,-1.243,-0.182,-0.928,-0.041,-0.789,570.0,2.333,2.667,2.0,1.333,1.667,1.0
