delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.329,-1.112,-0.99,-1.127,-0.004,-0.603,-0.958,-1.704,330.0,3.333,2.333,1.0,1.0,2.333,1.0
-0.448,1.773,-0.77,-1.113,3.87,-0.279,-1.594,-0.051,335.0,3.0,2.333,1.0,1.0,2.333,1.0
-1.471,-1.525,-1.211,-1.272,-0.175,-0.748,-2.272,-1.885,340.0,2.333,2.333,1.0,1.0,2.0,1.0
-1.189,-0.647,-1.151,-1.377,0.085,-0.968,-1.576,-1.579,345.0,2.667,2.333,1.0,1.0,2.0,1.0
-0.887,-0.743,-1.13,-1.136,0.022,-0.764,-1.66,-0.816,350.0,2.667,2.333,1.0,1.0,2.0,1.0
-1.395,-1.115,-0.948,-1.261,-0.333,-0.594,-1.973,-1.819,355.0,3.0,2.333,1.0,1.0,2.0,1.0
-0.758,-0.026,-0.5,-0.698,2.936,0.605,-0.002,1.06,360.0,3.0,2.667,1.0,1.0,2.667,1.0
-1.112,-0.545,-1.159,-0.944,3.05,-1.089,-0.867,-1.029,365.0,3.0,2.333,1.0,1.0,2.667,1.0
-0.769,-1.247,-1.053,-1.16,-0.337,-0.69,-2.03,-1.671,370.0,3.0,2.333,1.333,1.0,2.333,1.0
-1.025,-1.222,-0.861,-1.164,-0.415,-0.477,-0.92,-1.474,375.0,3.0,2.333,1.333,1.0,2.333,1.0
-1.333,-0.909,-1.081,-1.193,-0.209,-0.663,-0.172,-1.532,380.0,3.0,2.333,1.333,1.0,2.333,1.0
-1.184,-1.154,-0.908,-1.336,-0.358,-0.685,-1.591,-1.681,385.0,3.0,2.333,1.333,1.0,2.333,1.0
-0.993,-1.051,-1.108,-1.297,0.369,-0.97,-0.701,-1.811,390.0,3.0,3.0,1.333,1.0,2.0,1.0
-1.18,-1.309,-0.829,-1.295,-0.232,-0.728,-1.685,-1.572,395.0,3.0,3.0,1.333,1.0,2.0,1.0
-1.297,-1.243,-1.122,-1.256,0.08,-0.464,-0.906,-1.573,400.0,2.667,3.333,1.333,1.0,1.667,1.0
-1.553,-1.385,-1.153,-1.349,-0.3,-0.935,-2.046,-1.678,405.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.42,-1.536,-0.955,-1.357,-0.364,-0.894,-2.477,-1.978,410.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.548,-1.372,-1.025,-1.283,-0.728,-0.554,-2.547,-1.833,415.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.325,-1.41,-1.048,-1.326,-0.242,-0.664,-2.645,-1.926,420.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.569,-1.442,-0.991,-1.331,-0.496,-0.748,-2.417,-1.874,425.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.492,-1.491,-1.071,-1.398,-0.614,-0.649,-2.785,-2.013,430.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.318,-1.495,-1.288,-1.303,-0.416,-0.909,-1.804,-1.674,435.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.503,-1.5,-1.122,-1.334,-0.628,-0.868,-2.554,-1.916,440.0,2.667,3.0,1.333,1.0,1.667,1.0
-0.826,0.208,-0.931,-1.244,0.601,-0.577,-0.931,-1.198,445.0,2.0,3.0,1.333,1.0,1.667,1.0
-1.449,-1.31,-1.272,-1.309,-0.434,-1.059,-2.064,-1.835,450.0,2.667,3.0,1.333,1.0,1.333,1.0
-1.513,-1.224,-1.066,-1.246,-0.317,-0.79,-2.435,-1.767,455.0,2.667,3.333,1.667,1.0,1.333,1.0
-1.545,-1.466,-1.099,-1.328,-0.581,-0.907,-2.343,-1.863,460.0,2.0,3.333,1.667,1.0,1.333,1.0
-1.434,-1.49,-0.922,-1.388,-0.643,-0.755,-2.688,-1.895,465.0,2.0,3.333,1.667,1.0,1.333,1.0
-0.96,-0.67,-1.225,-1.301,-0.214,-0.746,-1.882,-1.553,470.0,2.667,3.667,1.667,1.0,1.333,1.0
-1.34,-1.253,-0.948,-1.1,-0.364,-0.671,-2.381,-1.543,475.0,3.333,3.333,1.333,1.0,1.333,1.0
0.81,-0.313,-0.53,0.857,5.933,0.337,0.131,-1.158,480.0,3.333,3.333,1.333,1.0,1.333,1.0
-1.251,-0.664,-0.946,-1.269,1.113,-0.529,-0.915,-1.107,485.0,2.667,3.333,1.333,1.0,1.333,1.0
0.131,1.669,-0.773,-1.071,1.162,-0.042,-0.383,-1.044,490.0,3.333,3.333,1.333,1.0,1.333,1.0
-0.866,-0.808,-0.896,-1.27,3.977,-0.524,-1.936,-1.533,495.0,3.333,3.333,1.333,1.0,1.333,1.0
-0.894,-0.342,-0.59,-1.152,2.328,-0.373,-1.313,-0.862,500.0,3.333,3.333,1.333,1.0,1.333,1.0
-1.527,-1.271,-1.306,-1.269,-0.354,-0.882,-0.956,-1.739,505.0,3.333,3.333,1.333,1.0,1.333,1.0
-1.602,-1.49,-0.95,-1.243,-0.405,-1.047,-2.105,-1.558,510.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.01,-0.351,-1.038,-1.113,0.397,-1.027,-1.995,-1.391,515.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.422,-1.27,-1.081,-1.237,1.095,-0.875,-1.5,-1.689,520.0,3.333,2.667,1.333,1.0,1.667,1.0
-1.341,-1.515,-1.085,-1.167,0.919,-0.966,-1.202,-1.844,525.0,2.667,2.667,1.333,1.0,1.667,1.0
-0.921,-0.758,-0.908,-0.991,2.006,-0.041,-1.88,-1.449,530.0,3.333,2.667,1.333,1.0,1.667,1.0
-1.323,-1.383,-0.891,-1.141,0.149,-0.873,-1.918,-1.408,535.0,3.0,2.333,1.333,1.0,2.333,1.0
