delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.275,-0.574,-1.385,-1.184,-0.244,-0.098,-1.619,-1.28,240.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.418,-1.355,-1.145,-1.295,-0.127,-0.559,-2.337,-1.825,245.0,2.667,3.0,1.667,1.333,1.667,1.0
-1.586,-1.554,-1.485,-1.438,-0.024,-0.79,-2.815,-1.883,250.0,2.667,3.0,1.667,1.333,1.667,1.0
-1.444,-1.437,-1.509,-1.31,-0.311,-0.843,-1.4,-1.559,255.0,3.667,3.667,2.667,1.0,1.333,1.0
-1.588,-1.511,-1.514,-1.268,-0.536,-0.843,-2.803,-1.769,260.0,4.0,4.0,2.0,1.0,1.0,1.0
-1.587,-1.565,-1.528,-1.303,-0.623,-0.956,-2.777,-1.94,265.0,3.667,3.0,1.667,1.333,1.333,1.0
-1.636,-1.564,-1.483,-1.344,-0.717,-0.881,-2.951,-2.052,270.0,3.667,2.667,1.333,1.667,1.333,1.0
-1.63,-1.595,-1.518,-1.421,-0.649,-0.815,-2.69,-2.043,275.0,3.333,2.667,1.333,1.667,1.333,1.0
-1.531,-1.551,-1.405,-1.252,-0.534,-0.835,-2.318,-1.555,280.0,3.333,2.667,1.333,1.667,1.333,1.0
-1.553,-1.475,-1.539,-1.195,-0.474,-0.918,-2.06,-1.863,285.0,3.333,2.667,1.333,1.667,1.333,1.0
-1.418,-1.059,-1.413,-1.242,-0.183,-0.566,-1.82,-1.544,290.0,3.0,2.667,1.333,1.667,1.333,1.0
-1.484,-1.349,-1.368,-1.195,1.468,0.222,-0.25,-1.019,295.0,3.0,2.667,1.333,1.333,1.333,1.0
-1.144,-0.924,-1.214,-1.095,1.58,0.621,-1.902,-1.244,300.0,3.0,2.667,1.333,1.333,1.333,1.0
-1.457,-1.505,-1.34,-1.046,-0.158,0.09,0.302,-1.404,305.0,3.0,2.667,1.333,1.333,1.333,1.0
-1.475,-0.703,-1.37,-1.363,-0.105,-0.661,-0.716,-1.733,310.0,3.0,3.333,1.0,2.333,1.333,1.667
-1.338,-1.042,-1.239,-1.09,0.286,0.067,0.506,-1.013,315.0,3.0,3.333,1.0,2.333,1.333,1.667
-1.322,-0.995,-1.464,-1.136,0.616,-0.801,0.911,-1.162,320.0,3.0,4.0,1.0,2.0,1.333,1.667
-1.368,-1.177,-1.336,-1.241,0.358,-0.101,-0.93,-0.614,325.0,3.0,4.0,1.0,2.0,1.333,1.667
-0.065,-0.311,-0.872,-0.894,3.02,4.567,0.204,0.06,330.0,2.667,3.0,1.333,2.333,1.667,1.667
-1.263,-0.741,-1.259,-1.003,0.503,0.126,0.946,-0.944,335.0,2.667,3.0,1.333,2.667,2.333,1.667
-1.443,-1.481,-1.324,-1.314,0.38,-0.201,-1.051,-1.673,340.0,2.667,2.667,1.333,2.667,2.0,1.667
-1.155,-1.184,-1.293,-1.273,0.736,0.32,-1.383,-1.104,345.0,3.333,3.0,2.0,2.0,2.333,1.333
-1.603,-1.391,-1.296,-1.261,0.926,-0.224,-0.802,-1.273,350.0,3.333,3.0,2.0,2.0,2.0,1.333
-1.549,-1.359,-1.407,-1.197,0.339,0.022,-0.819,-1.512,355.0,3.333,3.0,2.0,2.0,2.0,1.333
-1.303,-0.913,-1.243,-1.038,1.796,1.528,-0.127,-1.079,360.0,3.333,3.0,2.0,2.0,2.0,1.333
-1.096,-0.423,-1.235,-0.906,0.675,-0.107,-0.56,0.02,365.0,3.333,3.0,2.0,2.0,2.0,1.333
-1.443,-1.264,-1.426,-1.279,0.196,-0.378,-1.351,-1.552,370.0,3.333,3.667,1.667,2.0,2.0,1.333
-1.558,-1.379,-1.494,-1.383,-0.236,-0.861,-0.944,-1.771,375.0,3.333,3.667,2.0,2.0,2.0,1.333
-1.488,-1.364,-1.293,-1.264,0.512,0.564,-0.838,-0.732,380.0,3.333,3.667,2.0,2.0,2.0,1.333
-1.313,-0.824,-1.295,-1.297,1.419,1.174,-0.872,-1.081,385.0,3.0,4.0,2.0,2.0,2.0,1.333
-1.458,-1.503,-1.461,-1.364,-0.128,-0.395,-1.013,-1.686,390.0,3.0,4.0,2.0,2.0,2.0,1.333
-1.291,-1.033,-1.281,-1.276,0.735,0.913,-1.384,-1.666,395.0,3.0,4.0,2.333,1.667,2.0,1.333
-1.512,-1.281,-1.333,-1.227,0.832,-0.03,-1.52,-1.659,400.0,3.0,4.0,2.0,1.667,2.0,1.333
-1.336,-0.956,-1.368,-1.332,0.348,-0.162,-0.82,-1.783,405.0,2.667,4.0,2.0,1.667,2.0,1.333
-1.191,-1.109,-1.308,-1.036,-0.054,-0.649,-0.812,-1.177,410.0,3.333,4.0,2.0,1.667,2.0,1.333
-1.483,-1.431,-1.396,-1.283,0.308,-0.276,-2.088,-1.652,415.0,3.0,3.667,2.0,1.667,2.0,1.333
-1.66,-1.569,-1.462,-1.446,-0.442,-0.73,-2.253,-1.957,420.0,3.0,3.667,2.0,1.667,2.0,1.333
-1.602,-1.348,-1.418,-1.388,-0.507,-0.284,-1.843,-1.92,425.0,3.0,3.0,2.0,1.667,2.333,1.333
-0.712,-0.54,-1.074,-1.034,1.788,0.25,-0.374,-0.323,430.0,3.333,3.0,2.0,1.667,2.333,1.333
-1.635,-1.409,-1.414,-1.367,0.372,-0.294,-0.489,-1.505,435.0,2.667,4.0,2.0,1.667,2.0,1.333
-1.551,-1.197,-1.386,-1.291,0.335,-0.267,-0.874,-1.486,440.0,2.667,4.0,2.0,1.667,2.0,1.333
-1.538,-1.284,-1.275,-1.226,0.613,-0.396,-2.293,-1.575,445.0,2.667,4.0,2.0,1.667,2.0,1.333
-1.597,-1.533,-1.437,-1.356,0.345,-0.304,-2.258,-1.857,450.0,2.333,4.0,2.0,1.667,2.0,1.333
-1.719,-1.587,-1.365,-1.409,0.274,-0.554,-2.632,-1.838,455.0,3.0,3.667,1.667,2.0,2.0,1.333
-1.639,-1.35,-1.352,-1.261,0.856,0.001,-2.545,-1.458,460.0,3.0,3.667,1.667,1.667,2.0,1.333
-1.607,-1.499,-1.496,-1.363,0.011,-0.398,-2.353,-1.836,465.0,3.0,3.667,1.667,2.0,2.0,1.333
-1.496,-1.475,-1.415,-1.348,-0.112,-0.528,-2.179,-1.76,470.0,3.0,3.667,1.667,2.0,2.0,1.333
-1.585,-1.457,-1.495,-1.319,0.11,-0.427,-2.182,-1.78,475.0,3.0,3.667,1.667,2.0,2.0,1.333
-1.616,-1.532,-1.397,-1.336,-0.266,0.076,-2.061,-1.98,480.0,3.0,3.667,1.667,2.0,2.0,1.333
-1.61,-1.236,-1.463,-1.358,-0.149,-0.198,-2.465,-1.727,485.0,3.0,4.0,2.0,1.667,2.0,1.333
-1.575,-1.575,-1.499,-1.378,-0.447,-0.84,-2.642,-1.825,490.0,3.0,3.0,1.667,2.333,2.0,1.333
-1.373,-1.537,-1.504,-1.314,-0.31,-0.747,-2.63,-1.776,495.0,3.0,3.0,1.667,2.333,2.0,1.333
-1.572,-1.533,-1.533,-1.374,-0.42,-0.712,-2.553,-1.843,500.0,3.0,3.0,1.667,2.333,2.0,1.333
-1.558,-1.611,-1.511,-1.345,-0.36,-0.754,-2.638,-1.941,505.0,3.667,3.0,1.667,2.333,2.333,1.333
-1.289,-1.168,-1.267,-1.268,1.182,0.193,-0.24,-0.961,510.0,3.667,3.0,1.667,2.333,2.0,1.333
-1.256,-0.933,-1.435,-1.117,-0.058,-0.082,0.526,-1.187,515.0,3.667,3.667,2.0,2.0,2.0,1.333
-1.384,-1.176,-1.227,-1.196,0.635,-0.282,-0.68,-1.358,520.0,3.333,3.333,1.667,1.667,1.0,1.0
