delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.481,-1.429,-1.421,-1.225,0.413,-0.219,-1.784,-1.485,150.0,2.333,3.333,1.667,1.0,1.667,1.0
-0.681,-0.167,-0.934,-0.988,1.426,0.962,0.27,-0.975,155.0,2.333,3.333,1.667,1.0,1.0,1.0
-1.3,-1.273,-1.343,-1.148,0.627,0.086,-0.773,-1.745,160.0,2.667,3.333,1.667,1.0,1.0,1.0
-1.219,-1.082,-1.266,-1.249,1.076,0.387,-1.983,-1.127,165.0,2.0,3.667,1.667,1.0,1.0,1.0
-1.085,-1.274,-1.321,-1.145,0.197,-0.262,-1.069,-1.404,170.0,2.0,3.667,1.667,1.0,1.0,1.0
-1.496,-1.407,-1.374,-1.345,0.009,-0.512,-2.417,-1.758,175.0,2.333,3.667,1.667,1.0,1.0,1.0
-1.561,-1.525,-1.49,-1.367,-0.41,-0.473,-3.028,-2.07,180.0,2.333,3.333,1.667,1.0,1.0,1.0
-1.569,-1.436,-1.498,-1.363,-0.446,-0.93,-1.871,-1.535,185.0,2.333,3.0,1.333,1.0,1.333,1.0
-1.56,-1.356,-1.536,-1.387,-1.016,-1.144,-2.994,-2.071,190.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.232,-1.379,-1.324,-1.197,0.108,-0.458,-1.312,-1.398,195.0,2.333,3.0,1.333,1.0,1.667,1.0
-1.525,-1.474,-1.449,-1.35,-0.153,-0.108,-2.608,-1.706,200.0,2.333,3.333,1.333,1.0,1.667,1.0
-1.507,-1.515,-1.563,-1.344,-1.007,-1.193,-2.893,-2.045,205.0,2.333,3.333,1.333,1.0,1.667,1.0
-1.207,-0.782,-1.248,-1.219,1.713,0.069,-1.352,-1.253,210.0,2.0,3.333,1.333,1.0,1.667,1.0
-1.566,-1.368,-1.409,-1.323,-0.09,-0.517,-2.758,-1.991,215.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.542,-1.278,-1.305,-1.332,1.833,-0.08,-2.543,-1.965,220.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.348,-1.172,-1.356,-1.274,0.387,-0.14,-2.515,-1.676,225.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.026,-0.986,-1.126,-1.025,0.653,0.678,0.474,-1.028,230.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.093,-0.617,-1.147,-1.087,2.593,0.893,0.494,-0.79,235.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.352,-1.455,-1.491,-1.351,0.138,-0.563,-1.856,-1.101,240.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.294,-1.295,-1.324,-1.281,0.613,-0.382,-2.2,-1.665,245.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.562,-1.544,-1.527,-1.31,-0.352,-0.997,-2.633,-1.976,250.0,2.0,3.0,1.333,1.0,1.667,1.0
-1.069,-1.49,-1.212,-1.162,0.436,-0.089,-0.487,-1.462,255.0,2.0,3.0,1.333,1.0,1.667,1.0
-1.508,-1.437,-1.435,-1.331,0.033,-0.759,-1.093,-1.347,260.0,2.333,3.0,1.667,1.0,1.0,1.0
-1.359,-1.334,-1.402,-1.293,0.109,-0.294,-0.55,-1.292,265.0,2.333,3.0,1.667,1.0,1.0,1.0
-1.208,-1.178,-1.353,-0.921,0.438,0.741,-1.001,-1.101,270.0,3.333,3.0,2.0,1.0,1.0,1.0
-1.539,-1.1,-1.474,-1.369,-0.59,-0.981,-0.625,-1.729,275.0,2.333,3.0,2.0,1.0,1.0,1.0
-0.953,-1.058,-0.933,-0.958,-0.035,0.304,-0.937,-0.386,280.0,2.0,3.0,2.0,1.0,1.0,1.0
-1.294,-1.024,-1.218,-1.188,0.288,-0.184,-0.518,-1.29,285.0,2.0,3.0,2.0,1.0,1.0,1.0
-1.453,-1.249,-1.201,-1.282,-0.236,0.617,-0.835,-1.465,290.0,3.0,3.0,2.0,1.0,1.0,1.0
-1.395,-1.229,-1.364,-1.329,0.198,-0.272,-1.292,-1.76,295.0,3.0,3.0,2.0,1.0,1.0,1.0
-1.505,-1.241,-1.424,-1.314,-0.29,-0.798,-2.69,-1.891,300.0,2.0,3.0,1.667,1.0,1.0,1.0
-1.227,-1.416,-1.506,-1.351,-0.87,-1.227,-3.033,-2.068,305.0,2.0,3.0,1.667,1.0,1.333,1.0
-1.521,-1.348,-1.393,-1.128,-0.284,-0.868,-1.774,-1.873,310.0,2.667,3.0,1.667,1.0,1.333,1.0
-1.391,-1.54,-1.531,-1.372,-0.651,-0.948,-2.445,-1.861,315.0,2.333,3.0,1.667,1.0,1.333,1.0
-1.467,-1.399,-1.456,-1.305,0.054,-0.744,-2.762,-1.836,320.0,2.333,3.0,1.667,1.0,1.333,1.0
-1.505,-1.379,-1.549,-1.38,-1.019,-1.18,-3.076,-2.058,325.0,2.333,3.0,1.667,1.0,1.333,1.0
-1.282,0.013,-1.135,-1.169,1.361,0.039,-1.076,-1.191,330.0,2.333,3.0,1.667,1.0,1.0,1.0
-1.455,-1.429,-1.511,-1.327,-0.443,-0.591,-2.179,-1.822,335.0,2.667,3.0,1.667,1.0,1.0,1.0
-1.464,-1.334,-1.324,-1.201,0.053,0.382,-1.796,-1.818,340.0,2.333,3.0,1.667,1.0,1.0,1.0
-1.598,-1.611,-1.564,-1.362,-0.932,-1.046,-2.76,-1.786,345.0,2.0,3.0,1.667,1.0,1.0,1.0
-0.903,-0.859,-1.31,-1.074,0.933,0.604,-1.1,-1.34,350.0,2.667,3.0,1.667,1.0,1.333,1.0
-1.297,-1.481,-1.152,-1.354,1.119,0.117,-1.873,-1.663,355.0,2.333,3.0,1.667,1.0,1.667,1.0
-0.718,-1.553,-1.279,-1.255,-0.542,-0.758,-2.288,-1.99,360.0,2.0,3.0,1.667,1.0,1.667,1.0
-1.534,-1.429,-1.527,-1.411,-0.453,-0.792,-2.525,-1.852,365.0,2.0,3.0,1.667,1.0,1.667,1.0
-0.589,0.053,-1.103,-0.958,2.627,0.744,-0.154,-0.618,370.0,2.333,2.667,1.667,1.0,1.0,1.0
-1.305,-1.075,-1.274,-1.213,-0.166,-0.471,-0.759,-1.371,375.0,2.333,2.667,1.667,1.0,1.0,1.0
-1.412,-1.511,-1.359,-1.279,0.114,-0.454,-0.946,-1.46,380.0,2.0,2.667,1.667,1.0,1.0,1.0
-1.426,-1.455,-1.388,-1.155,0.545,-0.331,-0.203,-0.605,385.0,2.0,2.667,1.667,1.0,1.0,1.0
-1.236,-1.374,-1.355,-1.145,0.34,0.016,-2.005,-1.594,390.0,2.0,2.667,1.667,1.0,1.0,1.0
-0.845,-1.259,-1.311,-1.144,0.529,0.461,-0.032,-1.113,395.0,2.0,2.667,1.667,1.0,1.0,1.0
-1.359,-1.351,-1.402,-1.242,0.321,-0.15,-0.705,-1.564,400.0,2.0,2.667,1.667,1.0,1.0,1.0
-0.938,-0.895,-1.136,-1.159,0.649,0.459,-1.809,-1.012,405.0,2.333,2.667,1.667,1.0,1.667,1.0
-0.984,-1.479,-1.304,-1.245,-0.18,-0.156,-0.727,-1.743,410.0,2.333,2.667,1.667,1.0,1.667,1.0
-0.914,-0.309,-1.178,-1.136,1.054,0.28,-1.503,-1.456,415.0,2.0,2.667,1.667,1.0,1.667,1.0
-1.21,-1.056,-1.315,-1.116,1.07,0.366,0.075,-0.925,420.0,2.333,2.667,1.667,1.0,1.667,1.0
0.176,0.081,-0.197,-0.408,3.013,2.086,2.15,-0.75,425.0,2.0,2.667,1.667,1.0,1.667,1.0
-1.506,-0.943,-1.334,-1.28,0.349,-0.434,-1.821,-1.136,430.0,2.333,2.667,1.667,1.0,1.667,1.0
-1.339,-1.053,-1.29,-1.305,-0.294,-0.444,-1.257,-1.298,435.0,3.0,3.0,1.333,1.0,1.0,1.0
-0.781,-1.086,-1.198,-1.129,-0.219,-0.452,0.144,-0.952,440.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.161,-1.24,-1.249,-1.149,0.698,-0.484,-1.636,-1.861,445.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.187,-1.232,-1.468,-1.375,-0.051,-0.331,-2.727,-1.899,450.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.497,-1.488,-1.373,-1.328,-0.656,-0.948,-2.565,-1.905,455.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.497,-1.265,-1.492,-1.348,-0.616,-0.777,-0.295,-1.329,460.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.595,-1.372,-1.455,-1.386,-0.9,-1.157,-2.962,-2.049,465.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.541,-1.04,-1.303,-1.217,2.3,-0.397,-1.491,-0.914,470.0,3.0,3.0,1.333,1.0,1.667,1.0
-1.556,-1.107,-1.163,-1.312,1.225,0.895,-2.605,-2.006,475.0,2.333,3.0,1.333,1.0,1.0,1.0
-1.595,-1.416,-1.526,-1.338,-0.697,-0.982,-2.784,-2.051,480.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.374,-1.516,-1.55,-1.364,-0.44,-0.886,-1.675,-1.868,485.0,2.667,3.0,1.333,1.0,1.0,1.0
-1.69,-1.505,-1.51,-1.399,0.053,-0.561,-2.789,-2.046,490.0,2.667,3.0,1.333,1.0,1.667,1.0
-1.453,-1.355,-1.266,-1.26,0.436,-0.262,-2.737,-1.995,495.0,2.333,3.0,1.333,1.0,1.667,1.0
-1.514,-1.331,-1.334,-1.173,0.228,-0.491,-2.48,-2.008,500.0,2.333,3.0,1.333,1.0,1.0,1.0
