delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-0.581,-0.806,-1.222,-1.034,-0.558,-0.93,0.179,-1.65,135.0,2.667,2.333,1.333,1.333,1.667,1.0
0.481,2.893,2.081,2.018,6.794,5.378,-0.442,0.852,140.0,2.667,2.333,1.333,1.333,1.667,1.0
0.515,1.688,1.421,0.092,4.039,5.028,1.186,-0.34,145.0,2.667,2.333,1.333,1.333,1.667,1.0
-0.18,2.089,-0.858,0.602,1.707,1.995,-0.489,0.456,150.0,3.0,2.333,1.333,1.333,1.667,1.0
-0.283,2.099,0.499,2.035,7.967,6.9,-0.379,-0.196,155.0,3.0,2.333,1.333,1.333,1.667,1.0
-0.495,-0.364,-0.496,-0.572,2.923,2.065,-0.454,-0.239,160.0,2.667,2.333,1.333,1.333,1.667,1.0
0.621,0.116,1.672,0.339,7.847,4.19,-0.033,1.252,165.0,2.667,2.333,1.333,1.333,1.667,1.0
0.154,0.301,0.574,1.282,7.004,8.787,0.145,1.4,170.0,3.0,2.333,1.333,1.333,1.667,1.0
0.395,-0.22,0.605,0.083,5.42,4.786,2.011,0.247,175.0,2.667,2.333,1.333,1.333,1.667,1.0
-0.342,0.879,-0.124,-0.344,4.919,4.167,-1.107,-0.354,180.0,3.0,2.333,1.333,1.333,1.667,1.0
1.1,2.727,1.022,0.168,3.777,4.201,-0.644,-0.152,185.0,3.0,2.0,1.333,1.333,1.667,1.0
0.589,0.511,0.32,0.269,3.283,3.838,0.17,-0.341,190.0,3.0,2.0,1.333,1.333,1.667,1.0
2.405,0.404,5.286,2.444,9.612,10.245,-0.125,0.587,195.0,3.0,2.333,1.333,1.333,1.667,1.0
0.376,-0.394,0.082,-0.58,3.646,5.908,-0.507,0.444,200.0,3.0,2.0,1.333,1.333,1.667,1.0
-1.184,-1.093,-1.079,-1.123,0.168,-0.156,-1.235,-1.298,205.0,3.0,2.333,1.333,1.333,1.667,1.0
2.107,0.73,0.216,0.731,6.002,4.07,-0.081,1.607,210.0,3.333,3.0,1.0,1.667,1.667,1.0
-0.732,1.918,0.225,-0.675,1.354,2.091,0.105,-0.421,215.0,3.333,2.667,1.0,1.667,1.667,1.0
0.493,1.396,0.268,-0.052,2.397,3.64,2.212,0.359,220.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.553,1.243,-0.544,-0.977,0.733,1.367,0.126,-0.334,225.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.98,-0.738,-0.909,-0.717,0.0,-0.157,-0.829,-1.391,230.0,3.0,3.0,1.0,1.667,1.667,1.0
-1.1,2.136,-0.706,-0.921,0.91,-0.264,0.005,-0.504,235.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.634,-1.073,-0.902,-0.971,0.6,0.315,-1.556,-0.231,240.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.134,2.018,-1.242,-0.608,0.119,0.449,-0.819,0.27,245.0,3.0,3.0,1.0,1.667,1.667,1.0
0.816,0.167,-0.522,-0.547,3.424,2.3,-0.587,0.214,250.0,3.0,3.0,1.0,1.667,1.667,1.0
1.019,1.064,0.111,0.092,5.319,3.49,-0.164,1.164,255.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.606,-0.32,-0.606,-1.183,0.342,1.539,-0.486,0.038,260.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.195,0.314,-0.761,-0.738,0.776,3.376,-0.955,0.98,265.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.702,-0.607,-0.257,-1.013,3.068,1.418,-0.84,-0.956,270.0,3.0,3.0,1.0,1.667,1.667,1.0
0.013,-1.076,0.247,-0.074,4.078,2.6,-1.379,-0.66,275.0,3.0,3.0,1.0,1.667,1.667,1.0
0.099,4.499,1.729,2.46,4.422,6.544,0.937,0.82,280.0,3.0,3.0,1.0,1.667,1.667,1.0
0.821,3.171,0.878,0.278,8.852,4.31,0.852,0.891,285.0,2.667,3.0,1.0,1.667,1.333,1.0
3.291,1.542,1.912,-0.232,5.629,5.146,-0.086,2.116,290.0,2.667,3.0,1.0,1.667,1.333,1.0
-0.383,-0.19,-0.485,-0.623,1.599,1.644,-1.527,-1.643,295.0,2.667,3.0,1.0,1.667,1.333,1.0
-0.492,0.534,0.462,-0.248,3.65,1.192,-1.84,-1.319,300.0,2.667,3.0,1.0,1.667,1.333,1.0
2.19,2.23,2.565,0.99,10.097,12.133,0.054,1.196,305.0,2.667,3.0,1.0,1.667,1.333,1.0
1.951,3.262,1.964,0.745,9.902,4.538,1.455,-0.163,310.0,2.667,3.0,1.0,1.667,1.333,1.0
2.398,2.409,3.833,1.587,9.667,9.657,1.016,1.841,315.0,2.667,3.0,1.0,2.0,1.333,1.0
-0.727,0.503,1.246,0.574,8.329,6.101,2.308,0.129,320.0,2.667,3.0,1.0,2.0,1.333,1.0
0.556,1.499,0.884,0.051,5.911,5.604,0.224,0.585,325.0,2.667,3.0,1.0,2.0,1.333,1.0
2.05,6.85,3.143,0.503,11.119,2.968,-0.881,0.766,330.0,2.667,3.0,1.0,2.0,1.333,1.0
-0.386,1.398,0.309,-0.06,7.5,8.963,-0.289,-0.691,335.0,2.667,3.0,1.0,1.333,1.667,1.0
1.278,5.865,4.075,0.709,7.255,10.501,0.646,0.259,340.0,2.667,3.0,1.0,1.333,1.667,1.0
-1.108,0.049,-0.661,-0.946,3.277,1.066,-1.282,-1.376,345.0,3.0,3.0,1.0,1.333,1.667,1.0
-0.238,-0.707,-0.099,-0.785,4.601,2.366,-0.652,-1.073,350.0,3.0,3.0,1.0,1.333,1.667,1.0
2.643,2.92,3.013,1.043,7.692,8.769,0.663,1.95,355.0,3.0,3.0,1.0,1.333,1.667,1.0
-0.738,-0.062,-0.586,-0.845,2.926,1.623,-1.155,-0.76,360.0,3.0,3.0,1.0,1.667,1.667,1.0
0.479,1.035,0.727,0.71,4.944,3.791,0.675,-0.478,365.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.612,1.027,-0.442,-0.521,0.857,1.489,1.667,-0.269,370.0,3.0,3.0,1.0,1.667,1.667,1.0
0.614,-0.512,0.349,-0.186,5.27,3.621,-0.438,0.207,375.0,3.0,3.0,1.0,1.667,1.667,1.0
-0.804,0.108,-0.909,-0.759,1.254,0.812,-0.644,-0.305,380.0,3.0,3.0,1.0,1.333,1.667,1.0
-0.505,-1.147,-0.884,-1.047,1.209,0.192,-0.516,-1.261,385.0,3.0,3.0,1.0,1.333,1.667,1.0
-0.269,0.256,-0.086,-0.534,3.395,1.316,-0.557,0.236,390.0,3.0,3.0,1.0,1.333,1.667,1.0
-0.952,-0.436,-0.006,-0.928,1.509,2.391,0.519,-1.354,395.0,3.0,3.0,1.333,1.333,1.333,1.0
-0.859,-0.739,-0.518,-0.302,2.878,1.702,-0.565,-0.833,400.0,3.0,3.0,1.333,1.667,1.333,1.0
0.366,1.294,0.41,0.103,7.959,3.417,0.301,-0.201,405.0,3.0,3.0,1.333,1.333,1.333,1.0
0.327,-0.559,-0.707,-1.001,1.146,1.365,-0.929,0.11,410.0,2.667,3.0,1.333,1.333,1.333,1.0
0.222,-0.021,0.417,0.127,3.347,2.371,0.888,0.829,415.0,2.667,3.0,1.333,1.333,1.333,1.0
-0.302,-0.623,-0.628,-0.695,2.896,2.361,-0.678,0.196,420.0,2.667,3.0,1.333,1.333,1.333,1.0
0.02,-0.689,-0.62,-0.832,1.53,1.958,0.061,-0.558,425.0,2.667,3.0,1.333,1.333,1.333,1.0
-1.096,-0.509,-1.08,-0.782,1.04,0.248,-1.619,-0.906,430.0,2.667,3.0,1.0,1.333,1.333,1.0
3.016,2.665,1.286,1.42,11.033,10.005,0.038,-0.509,435.0,2.667,3.0,1.0,1.333,1.333,1.0
-0.425,-0.894,-0.596,-0.769,1.15,1.245,-0.284,-1.335,440.0,2.667,3.0,1.0,1.333,1.333,1.0
0.13,0.547,0.64,1.689,6.785,4.828,-0.228,0.666,445.0,2.667,3.0,1.0,1.0,1.667,1.0
1.473,1.174,2.806,0.232,6.701,8.558,1.093,0.905,450.0,2.667,3.0,1.0,1.0,1.667,1.0
1.787,2.303,4.979,0.349,7.945,4.867,0.628,1.263,455.0,3.0,3.0,1.0,1.0,1.667,1.0
0.773,0.949,1.039,-0.597,5.264,3.956,-0.686,0.357,460.0,3.0,3.0,1.0,1.0,1.667,1.0
0.103,1.042,1.728,-0.033,5.383,5.174,-0.887,0.925,465.0,3.0,3.0,1.0,1.0,1.667,1.0
0.757,0.534,0.717,0.778,2.063,1.492,1.347,2.745,470.0,3.0,3.0,1.0,1.0,1.667,1.0
1.929,0.699,1.55,0.096,3.488,5.731,-0.117,0.011,475.0,3.0,3.0,1.0,1.0,1.667,1.0
0.524,1.77,0.504,-0.528,10.293,3.699,-0.46,-1.135,480.0,3.0,3.0,1.0,1.0,1.667,1.0
0.339,1.535,1.046,-0.1,5.829,2.071,0.982,0.185,485.0,3.0,3.0,1.0,1.0,1.667,1.0
0.138,-0.037,0.761,-0.424,4.033,3.23,-1.102,-0.001,490.0,3.0,3.0,1.0,1.0,1.667,1.0
0.22,0.732,0.886,0.023,5.405,4.747,1.014,-0.463,495.0,3.0,3.0,1.0,1.0,1.667,1.0
1.77,2.522,2.57,1.687,9.435,10.112,0.891,-0.309,500.0,3.0,3.0,1.0,1.0,1.667,1.0
0.604,2.075,1.433,1.004,7.195,7.351,-1.155,1.039,505.0,2.667,3.0,1.0,1.0,1.667,1.0
3.675,-0.545,0.106,0.608,7.271,6.875,-0.043,0.322,510.0,2.667,3.0,1.0,1.333,1.333,1.0
1.389,2.904,1.033,0.5,10.166,5.89,0.566,0.173,515.0,2.667,3.0,1.0,1.333,1.333,1.0
