delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.641,-1.545,-1.414,-1.393,-0.234,-0.885,-2.55,-1.75,130.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.292,-1.211,-1.316,-1.266,0.551,-0.332,-0.192,-1.569,135.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.259,-0.713,-1.419,-1.331,0.122,-0.758,-0.8,-1.464,140.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.493,-1.403,-1.565,-1.405,-0.181,-0.832,-2.472,-1.831,145.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.582,-1.468,-1.493,-1.339,-0.365,-0.872,-1.203,-1.776,150.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.601,-1.377,-1.34,-1.398,0.053,-0.367,-1.166,-1.284,155.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.372,-1.144,-1.436,-1.369,-0.252,-0.181,-0.301,-1.117,160.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.289,-1.381,-1.435,-1.316,-0.006,-0.515,0.248,-1.583,165.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.395,-1.144,-1.297,-1.243,0.564,-0.402,-1.807,-1.317,170.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.349,-1.038,-1.388,-1.35,0.035,-0.68,-0.999,-1.337,175.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.107,-1.164,-1.158,-1.242,1.071,0.339,0.428,-1.26,180.0,2.333,3.0,1.0,1.0,1.667,1.0
-0.997,-0.82,-1.035,-0.613,2.164,0.762,0.873,-0.114,185.0,2.667,3.0,1.0,1.0,1.667,1.0
-0.639,-0.831,-1.101,-1.0,1.549,1.367,0.12,0.272,190.0,2.333,3.0,1.0,1.0,1.667,1.0
-0.451,0.283,-0.963,-0.845,4.14,2.005,0.595,-0.397,195.0,2.333,3.0,1.0,1.0,1.667,1.0
-0.192,-0.645,-1.027,-0.813,2.619,0.75,1.455,-0.229,200.0,2.333,3.0,1.0,1.0,2.0,1.0
-1.644,-1.338,-1.527,-1.301,0.071,-0.534,-1.214,-1.758,205.0,2.667,3.0,1.0,1.0,2.0,1.0
-1.138,-0.964,-1.438,-1.078,0.282,0.381,-0.563,-0.966,210.0,2.667,3.0,1.0,1.0,2.0,1.0
0.107,0.923,-1.3,-1.117,3.254,1.779,1.621,1.445,215.0,2.333,3.0,1.0,1.0,2.0,1.0
-1.484,-1.206,-1.503,-1.193,0.399,-0.097,-0.919,-1.686,220.0,2.667,3.0,1.0,1.0,2.0,1.0
-1.08,-0.497,-1.118,-1.124,0.916,0.204,0.701,-0.433,225.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.171,-0.289,-1.236,-1.236,2.117,0.258,-1.632,-1.393,230.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.472,-1.221,-1.445,-1.341,-0.07,-0.616,-1.847,-1.763,235.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.434,-1.421,-1.544,-1.42,-0.618,-1.073,-2.593,-1.549,240.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.669,-1.487,-1.59,-1.366,-0.761,-1.167,-2.384,-1.947,245.0,2.667,2.667,1.0,1.0,1.333,1.0
-1.634,-1.5,-1.54,-1.43,-0.811,-0.91,-2.559,-1.904,250.0,2.333,2.667,1.0,1.0,1.333,1.0
-1.646,-1.548,-1.56,-1.439,-0.636,-1.067,-2.624,-1.938,255.0,2.667,2.667,1.0,1.0,1.333,1.0
-1.688,-1.516,-1.585,-1.423,-0.901,-1.268,-2.727,-1.815,260.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.695,-1.474,-1.566,-1.34,-0.907,-1.078,-2.517,-1.828,265.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.645,-1.587,-1.612,-1.452,-1.078,-1.293,-2.849,-2.043,270.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.562,-1.389,-1.544,-1.434,-1.072,-1.133,-1.57,-1.944,275.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.626,-1.572,-1.575,-1.376,-0.303,-1.114,-2.301,-1.908,280.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.528,-1.217,-1.52,-1.398,-0.727,-0.938,-1.571,-1.772,285.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.721,-1.558,-1.645,-1.453,-1.189,-1.323,-2.636,-1.993,290.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.504,-0.419,-1.289,-1.17,-0.261,-0.766,-0.655,-0.598,295.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.427,-1.409,-1.386,-1.298,0.612,-0.613,-1.14,-1.706,300.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.602,-1.332,-1.433,-1.321,-0.203,-0.381,0.489,-1.573,305.0,3.333,3.0,1.0,1.333,1.667,1.0
-0.945,-1.015,-1.372,-1.159,1.805,0.197,1.089,-0.99,310.0,3.333,3.0,1.0,1.333,1.667,1.0
-1.552,-1.46,-1.488,-1.322,-0.544,-0.583,-1.084,-1.746,315.0,3.333,3.333,1.0,1.0,1.333,1.0
-1.028,-1.048,-1.327,-1.139,1.434,-0.4,0.267,-0.818,320.0,3.333,3.333,1.0,1.0,1.333,1.0
-1.102,-1.283,-1.299,-1.329,0.11,-0.8,0.088,-1.61,325.0,3.333,3.333,1.0,1.0,1.333,1.0
-0.807,-1.253,-1.477,-1.355,0.42,0.134,-0.819,-1.633,330.0,3.333,3.333,1.0,1.0,1.333,1.0
-1.386,-0.958,-1.391,-1.282,1.723,-0.432,0.139,-0.323,335.0,3.667,2.667,1.0,1.0,2.0,1.0
-1.562,-0.959,-1.538,-1.311,-0.123,-0.332,-0.309,-1.56,340.0,3.667,2.667,1.0,1.0,2.0,1.0
0.084,2.139,-1.017,-0.527,3.367,2.596,-0.159,0.735,345.0,3.667,2.667,1.0,1.0,2.0,1.0
-1.503,-1.058,-0.938,-0.918,0.869,1.767,-0.459,-0.984,350.0,3.333,3.0,1.0,1.0,1.667,1.0
-1.16,-1.232,-1.4,-1.195,0.745,0.66,0.533,-1.265,355.0,3.0,3.0,1.0,1.0,1.667,1.0
-0.792,-0.02,-1.258,-1.18,1.243,0.628,-0.629,-0.765,360.0,3.333,3.0,1.0,1.0,1.333,1.0
-1.138,-0.915,-1.356,-1.255,0.198,-0.519,0.02,-0.564,365.0,3.333,3.0,1.0,1.0,1.333,1.0
-1.289,-0.929,-1.528,-1.331,-0.363,-0.167,-0.696,-1.654,370.0,3.333,3.0,1.0,1.0,1.333,1.0
-1.439,-1.393,-1.415,-1.358,-0.321,-0.679,-1.307,-1.745,375.0,3.0,3.0,1.0,1.0,1.333,1.0
-1.608,-1.21,-1.256,-1.322,1.264,0.102,-1.125,-1.454,380.0,3.667,3.0,1.0,1.0,1.333,1.0
-1.557,-1.442,-1.478,-1.305,-0.677,-0.86,-2.363,-1.667,385.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.616,-1.579,-1.418,-1.251,-0.457,-0.762,-1.766,-1.887,390.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.499,-1.44,-1.475,-1.319,-0.528,-0.897,-1.958,-1.843,395.0,2.333,3.667,1.333,1.0,1.0,1.0
-1.266,-1.348,-1.53,-1.264,-0.308,-0.708,-0.288,-1.579,400.0,2.333,3.667,1.333,1.0,1.0,1.0
-0.589,-1.233,-1.324,-1.129,1.027,0.294,-0.05,-0.159,405.0,2.333,3.667,1.333,1.0,1.0,1.0
-1.157,-1.143,-1.13,-1.154,0.918,-0.128,-0.713,-1.087,410.0,2.667,3.667,1.333,1.0,1.0,1.0
-1.132,-1.203,-1.536,-1.287,-0.548,-0.645,-1.191,-1.4,415.0,2.667,3.667,1.333,1.0,1.333,1.0
-1.509,-1.126,-1.417,-1.323,0.422,-0.568,0.461,-1.394,420.0,2.333,3.667,1.333,1.0,1.333,1.0
-0.586,-1.246,-1.268,-1.135,-0.041,-0.411,-0.346,-0.936,425.0,2.667,3.667,1.333,1.0,1.0,1.0
-1.372,-0.709,-0.879,-0.491,0.451,0.109,0.159,-0.733,430.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.03,-0.533,-1.23,-1.154,0.452,-0.152,0.941,-1.319,435.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.493,-1.369,-1.533,-1.345,-0.749,-0.801,-0.79,-1.427,440.0,3.0,3.667,1.333,1.0,1.0,1.0
-0.256,-0.327,-1.292,-1.111,1.418,1.01,0.112,-0.178,445.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.566,-1.471,-1.559,-1.417,-0.79,-1.044,-1.767,-1.779,450.0,3.333,3.667,1.333,1.0,1.0,1.0
-0.943,-0.798,-1.482,-1.307,-0.264,-0.929,-0.677,-1.62,455.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.153,-0.999,-1.305,-1.174,0.935,0.671,-0.167,-0.604,460.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.433,-1.314,-1.511,-1.306,0.09,-0.938,-1.539,-1.441,465.0,3.0,3.667,1.333,1.0,1.0,1.0
-0.536,-0.027,-0.746,-0.456,4.96,0.437,0.35,-0.49,470.0,3.0,3.667,1.333,1.0,1.0,1.0
-0.343,-0.676,-0.884,-0.676,3.453,2.581,1.298,0.827,475.0,3.0,3.667,1.333,1.0,1.0,1.0
-0.933,-1.225,-1.358,-1.176,0.536,0.049,0.535,-1.243,480.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.255,-0.524,-1.107,-1.159,0.994,0.25,2.114,-1.077,485.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.349,-1.347,-1.409,-1.332,-0.408,-0.51,-0.41,-1.478,490.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.006,-0.746,-0.924,-1.179,0.481,0.134,0.62,-1.066,495.0,2.667,3.0,1.0,1.0,1.333,1.0
-0.365,-0.51,-1.381,-1.187,0.489,-0.203,-0.8,-0.928,500.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.435,-0.882,-1.433,-1.11,0.681,0.127,-0.427,-1.388,505.0,2.667,3.0,1.0,1.0,1.333,1.0
-0.897,-1.29,-1.373,-1.322,0.928,-0.059,-2.0,-1.371,510.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.184,-1.281,-1.209,-1.174,1.202,0.164,-0.656,-1.161,515.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.407,-1.226,-1.503,-1.311,-0.365,-0.797,-0.906,-1.463,520.0,2.667,3.667,1.0,1.0,1.333,1.0
-1.44,-1.263,-1.461,-1.361,-0.562,-0.954,-2.473,-1.701,525.0,2.667,3.667,1.0,1.0,1.333,1.0
-1.244,-1.041,-1.558,-1.306,-0.312,-0.904,-0.146,-1.603,530.0,2.667,3.667,1.0,1.0,1.333,1.0
-1.437,-1.2,-1.192,-1.128,0.11,0.424,-1.17,-1.115,535.0,3.0,2.667,1.0,1.333,2.0,1.0
-1.369,-1.106,-1.022,-1.22,1.004,0.387,-1.482,-1.036,540.0,3.333,2.667,1.0,1.333,1.667,1.0
-1.576,-1.212,-1.486,-1.37,0.018,-0.367,-0.846,-1.031,545.0,3.0,2.667,1.0,1.333,1.667,1.0
-0.981,-0.932,-1.267,-1.101,1.061,0.078,0.626,-0.979,550.0,3.0,2.667,1.0,1.333,1.667,1.0
-1.473,-1.103,-1.479,-1.291,0.044,-0.453,-1.37,-1.094,555.0,3.0,2.667,1.0,1.333,1.667,1.0
-1.484,-1.291,-1.413,-1.229,0.168,-0.297,-0.432,-1.574,560.0,3.333,3.0,1.0,1.0,1.667,1.0
-1.475,-1.287,-1.416,-1.317,-0.421,-0.713,-1.092,-1.667,565.0,3.0,3.0,1.0,1.0,1.667,1.0
-1.321,-1.286,-1.37,-1.329,-0.872,-0.625,-2.067,-1.7,570.0,3.0,3.0,1.0,1.0,1.667,1.0
-1.412,-1.121,-1.509,-1.255,-0.28,-0.957,-1.764,-1.276,575.0,2.667,3.333,1.0,1.0,1.0,1.0
-1.218,-1.167,-1.397,-1.215,-0.008,0.288,-0.716,-0.617,580.0,2.667,3.333,1.0,1.0,1.0,1.0
-1.296,-0.824,-1.371,-1.256,0.565,-0.45,-0.934,-1.088,585.0,2.333,3.333,1.0,1.0,1.0,1.0
-1.031,-0.82,-1.15,-0.994,1.737,0.157,0.881,-1.247,590.0,3.333,3.667,1.0,1.0,1.0,1.0
-1.337,-1.267,-1.25,-1.133,1.609,2.023,-1.25,-1.494,595.0,3.0,3.667,1.0,1.0,1.0,1.0
-0.96,0.124,-1.148,-0.797,1.862,1.239,1.14,-1.063,600.0,3.333,3.667,1.0,1.0,1.0,1.0
0.303,-0.239,-0.714,-0.309,2.187,3.018,-0.136,0.46,605.0,3.333,3.667,1.0,1.0,1.0,1.0
