delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.581,-1.511,-1.345,-1.365,0.158,-0.646,-2.347,-2.024,255.0,3.333,3.333,2.0,1.0,1.0,1.0
-1.513,-1.532,-1.46,-1.28,-0.587,-0.787,-1.627,-1.998,260.0,3.333,3.333,2.0,1.0,1.0,1.0
-1.475,-1.329,-1.231,-1.102,0.075,-0.32,-0.259,-1.561,265.0,3.333,3.333,2.0,1.0,1.0,1.0
-1.468,-1.335,-1.172,-1.253,0.856,0.076,-2.064,-1.638,270.0,3.0,3.333,2.0,1.0,1.0,1.0
-0.974,-0.643,-0.449,-1.088,2.73,3.087,-0.407,0.144,275.0,3.333,3.333,2.0,1.0,1.0,1.0
-1.3,-0.947,-1.052,-1.199,0.672,1.242,-1.648,-1.704,280.0,3.0,3.333,2.0,1.0,1.0,1.0
-1.459,-1.276,-1.06,-0.908,2.24,1.105,0.405,-0.995,285.0,3.333,3.333,2.333,1.0,1.0,1.0
-1.493,-1.416,-1.286,-1.306,-0.137,0.425,-2.83,-1.975,290.0,3.0,3.0,2.333,1.0,1.0,1.0
-1.664,-1.516,-1.533,-1.421,-0.79,-0.824,-2.145,-1.826,295.0,3.0,3.0,2.333,1.0,1.0,1.0
-1.455,-1.023,-0.942,-1.117,1.464,1.614,0.044,-0.306,300.0,3.0,3.0,2.0,1.0,1.0,1.0
-1.127,-1.147,-1.153,-1.171,0.016,0.325,-2.006,-1.388,305.0,3.0,3.0,2.0,1.0,1.0,1.0
-1.562,-1.335,-1.428,-1.339,-0.028,-0.479,-0.935,-1.543,310.0,3.0,3.0,2.0,1.0,1.0,1.0
-1.561,-1.412,-1.303,-1.192,0.488,-0.446,0.554,-1.653,315.0,3.0,3.0,2.0,1.0,1.0,1.0
-0.395,-0.422,-0.797,-1.01,2.738,1.715,-0.168,-0.599,320.0,3.0,3.0,2.0,1.0,1.0,1.0
-1.334,-0.3,-0.829,-1.197,2.887,1.638,-0.381,-1.085,325.0,2.333,3.0,2.0,1.0,1.0,1.0
-1.429,-1.504,-1.392,-1.29,-0.555,-0.591,-2.204,-1.891,330.0,2.667,3.0,2.0,1.0,1.0,1.0
-1.179,-1.479,-1.166,-1.159,1.776,0.47,-0.712,-0.751,335.0,2.667,3.0,2.0,1.0,1.0,1.0
-1.568,-1.4,-1.266,-1.293,0.138,-0.086,-0.64,-1.683,340.0,2.667,3.0,2.0,1.0,1.0,1.0
-1.523,-1.275,-1.346,-1.247,0.317,-0.13,-1.333,-1.713,345.0,2.667,3.0,2.0,1.0,1.0,1.0
0.4,0.062,-0.709,-0.992,1.649,3.086,0.418,-0.52,350.0,2.667,2.667,2.0,1.0,1.333,1.0
-1.017,-1.144,-1.101,-0.931,2.472,2.329,-0.542,-1.449,355.0,2.333,2.667,2.0,1.0,1.333,1.0
-0.888,-0.812,-1.027,-0.836,2.117,0.901,-0.01,-0.966,360.0,2.667,3.333,2.333,1.0,1.0,1.0
-1.101,-1.347,-1.341,-1.186,0.98,0.267,-0.999,-1.254,365.0,2.667,3.333,2.333,1.0,1.0,1.0
-1.367,-1.094,-1.425,-1.382,-0.214,-0.216,-1.229,-1.44,370.0,2.667,3.333,2.0,1.0,1.0,1.0
-0.222,-0.708,-0.413,-0.842,5.681,2.582,0.616,-0.49,375.0,2.333,3.333,2.333,1.0,1.333,1.0
-1.214,-1.192,-1.148,-1.11,0.893,1.438,-0.028,-1.302,380.0,2.333,3.333,2.0,1.0,1.333,1.0
-1.318,-1.08,-1.184,-1.133,0.737,0.697,-1.216,-1.773,385.0,2.333,3.0,2.333,1.0,1.333,1.0
-0.915,-1.323,-0.907,-1.214,2.517,0.855,-1.586,-1.513,390.0,2.333,3.0,2.333,1.0,1.333,1.0
-1.479,-1.401,-1.486,-1.374,0.21,-0.178,-1.38,-1.549,395.0,2.333,3.0,2.333,1.0,1.333,1.0
-1.044,-0.61,-0.974,-1.134,1.659,2.231,-0.776,0.033,400.0,2.333,3.0,2.333,1.0,1.333,1.0
-0.435,-0.3,-1.06,-1.035,3.06,2.005,0.109,-0.563,405.0,2.333,3.0,2.333,1.0,1.333,1.0
-1.271,-1.367,-1.375,-1.216,0.559,0.023,0.758,-1.222,410.0,2.333,3.0,2.333,1.0,1.333,1.0
-1.522,-1.406,-1.124,-1.255,1.807,2.13,-0.354,-0.62,415.0,2.333,3.0,2.333,1.0,1.333,1.0
-1.037,-1.097,-0.997,-0.615,1.438,2.208,0.354,-1.078,420.0,3.333,3.333,2.0,1.667,2.333,1.0
-1.515,-1.384,-1.208,-1.208,0.322,-0.388,-1.301,-1.775,425.0,3.333,3.333,2.0,1.667,2.333,1.0
-1.469,-1.344,-1.369,-1.344,-0.307,-0.403,-2.162,-1.825,430.0,3.333,3.333,2.0,1.667,2.333,1.0
-0.109,0.109,-0.565,-0.97,2.259,2.857,-0.278,-0.253,435.0,3.667,3.333,2.0,2.0,2.333,1.0
-0.284,0.363,-0.634,-0.432,3.119,4.939,0.066,0.656,440.0,3.667,3.333,2.0,1.667,2.333,1.0
-1.652,-1.305,-1.434,-1.431,0.156,-0.017,-1.945,-1.77,445.0,3.333,3.0,2.0,1.667,2.333,1.0
-1.256,-0.869,-0.894,-1.134,1.271,0.158,0.493,0.702,450.0,3.0,3.0,2.0,1.667,2.333,1.0
-1.154,-1.06,-1.196,-1.072,1.849,0.351,-0.806,-0.745,455.0,3.0,3.0,1.667,1.667,2.333,1.0
-0.53,-0.469,-0.976,-1.131,1.479,1.014,0.646,-0.104,460.0,3.0,3.0,1.667,1.667,2.333,1.0
-1.418,-1.194,-1.3,-1.357,0.41,-0.082,-0.487,-1.601,465.0,3.0,3.0,2.0,1.667,2.333,1.0
-0.79,-0.842,-1.317,-1.181,1.019,0.175,-1.273,-1.286,470.0,3.333,3.333,2.0,1.667,2.333,1.0
-1.604,-0.739,-1.452,-1.296,0.013,0.353,-1.537,-1.649,475.0,3.0,3.333,2.0,1.667,2.333,1.0
-1.387,-0.999,-1.235,-1.107,1.01,1.062,-0.836,-0.951,480.0,3.0,2.667,2.0,1.667,2.333,1.0
-0.148,0.008,-0.705,-1.065,3.209,2.712,-0.154,-0.584,485.0,3.0,3.0,1.667,1.667,2.333,1.0
0.34,1.011,-0.434,-0.756,6.324,5.89,1.91,1.185,490.0,3.0,2.667,1.667,1.667,2.333,1.0
-0.723,-0.81,-1.132,-1.076,2.595,1.922,-1.216,-1.207,495.0,3.0,2.667,1.667,1.667,2.333,1.0
-0.339,-0.613,-0.417,-0.709,3.366,3.792,0.739,0.087,500.0,3.0,3.0,1.667,1.667,2.333,1.0
-1.514,-1.255,-1.521,-1.367,0.008,-0.61,1.588,-1.571,505.0,3.0,2.667,1.667,1.667,2.333,1.0
-1.201,-1.239,-1.194,-1.234,1.209,1.446,-0.693,-1.676,510.0,3.0,3.0,1.667,1.667,2.333,1.0
