delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-0.88,-1.029,-1.142,-0.834,-0.168,-0.042,-1.351,-1.32,120.0,3.667,2.333,1.0,1.0,2.667,1.0
-1.069,-0.98,-1.343,-1.233,0.126,0.449,-1.677,-1.615,125.0,3.667,2.667,1.0,1.0,2.667,1.0
-1.388,-0.698,-1.126,-1.076,0.408,0.426,-0.065,-0.992,130.0,3.667,2.667,1.0,1.0,2.333,1.0
-1.166,-0.936,-1.174,-1.241,0.835,0.652,-0.478,-0.918,135.0,4.0,2.333,1.0,1.0,2.333,1.0
-1.248,-0.885,-1.295,-1.231,-0.371,-0.599,-1.454,-1.575,140.0,4.0,2.333,1.0,1.0,2.667,1.0
-0.144,0.895,-0.562,-0.307,4.246,4.727,2.015,0.689,145.0,4.0,2.667,1.0,1.0,1.667,1.0
-1.141,-1.382,-0.998,-1.208,1.143,0.827,0.444,-1.235,150.0,3.667,2.333,1.0,1.0,2.667,1.0
-1.345,-1.024,-1.242,-1.235,0.512,0.06,-0.57,-1.548,155.0,4.0,2.667,1.0,1.0,2.667,1.0
-1.545,-1.495,-1.487,-1.395,-0.883,-0.919,-1.439,-1.817,160.0,3.667,2.667,1.0,1.0,2.667,1.0
-0.916,-0.718,-0.626,-1.042,3.611,2.42,-0.241,-0.96,165.0,3.667,2.667,1.0,1.0,2.667,1.0
-1.268,-1.041,-1.22,-1.115,0.456,0.397,-1.058,-1.025,170.0,3.667,2.667,1.0,1.0,1.667,1.0
-1.32,-1.077,-1.197,-1.029,0.001,-0.16,-1.651,-1.557,175.0,3.667,2.667,1.0,1.0,1.667,1.0
-1.375,-1.244,-1.199,-1.146,0.758,0.903,-0.104,-1.149,180.0,3.667,2.667,1.0,1.0,2.667,1.0
-1.313,-1.175,-1.38,-1.355,-0.57,-0.943,-2.54,-1.626,185.0,3.667,2.667,1.0,1.0,2.667,1.0
-1.275,-0.621,-1.355,-1.211,-0.118,0.512,-1.725,-1.207,190.0,3.667,2.667,1.0,1.0,2.0,1.0
-1.493,-0.878,-1.19,-1.107,0.669,-0.209,-1.107,-1.413,195.0,3.667,2.667,1.0,1.0,2.667,1.0
-1.342,-1.335,-1.374,-1.283,-0.003,-0.35,-1.086,-1.762,200.0,3.667,2.667,1.0,1.0,1.667,1.0
-1.261,-1.248,-1.293,-1.142,0.476,-0.475,0.03,-1.206,205.0,3.667,2.667,1.0,1.0,1.667,1.0
-1.382,-1.566,-1.407,-1.363,-0.178,-0.816,-0.232,-1.723,210.0,2.667,3.0,1.0,1.333,2.667,1.0
-1.139,-0.753,-1.009,-0.892,1.781,1.082,-0.39,-0.157,215.0,2.667,3.0,1.0,1.667,2.667,1.0
-0.176,-0.621,-0.968,-1.099,2.362,1.554,0.175,0.013,220.0,3.0,2.667,1.0,1.667,2.0,1.0
-0.975,-0.476,-1.071,-1.27,1.853,1.496,-1.082,-1.066,225.0,3.0,2.667,1.0,1.333,2.0,1.0
-1.416,-1.307,-1.368,-1.124,-0.141,-0.314,0.141,-0.931,230.0,3.0,3.0,1.0,1.667,2.0,1.0
-1.161,-1.269,-1.194,-1.094,0.232,0.357,2.098,-1.205,235.0,3.0,3.0,1.0,1.667,2.0,1.0
-0.579,-0.817,-1.044,-0.625,8.61,4.497,-0.944,-0.321,240.0,3.667,2.667,1.0,1.667,2.333,1.0
-0.921,-1.23,-1.133,-1.083,0.519,0.815,-0.365,-1.027,245.0,3.667,2.667,1.0,1.667,2.333,1.0
-0.428,0.622,-0.525,-0.537,4.97,3.442,0.918,1.752,250.0,3.667,2.667,1.0,1.667,2.333,1.0
-1.389,-1.105,-1.365,-1.338,0.683,-0.07,-1.421,-1.687,255.0,3.667,2.667,1.0,1.667,1.667,1.0
-1.241,-1.138,-1.444,-1.301,-0.277,0.144,-1.245,-1.477,260.0,3.667,2.667,1.0,1.667,2.333,1.0
-1.201,-1.299,-1.359,-1.333,0.358,-0.479,-1.464,-1.478,265.0,2.667,2.333,1.0,1.667,2.667,1.0
-1.474,-0.864,-1.397,-1.203,-0.122,0.271,-0.042,-1.499,270.0,2.667,2.333,1.0,1.667,2.333,1.0
-1.406,-0.979,-1.124,-1.342,1.02,1.427,-1.295,-1.72,275.0,2.667,2.333,1.0,1.667,2.667,1.0
-0.74,-0.917,-0.848,-1.141,1.021,1.259,-0.984,-0.368,280.0,2.667,2.333,1.0,1.667,2.667,1.0
-1.437,-1.008,-1.292,-1.253,0.003,0.779,0.066,-1.179,285.0,2.667,2.333,1.0,1.667,2.333,1.0
-1.556,-1.081,-1.082,-1.275,0.835,0.361,-0.506,-0.777,290.0,2.667,2.333,1.0,1.667,2.667,1.0
-1.4,-1.357,-1.28,-1.288,0.463,1.183,-0.173,-1.647,295.0,2.333,2.333,1.0,1.333,2.667,1.0
-1.248,-1.16,-1.259,-1.231,0.436,-0.376,-1.541,-1.696,300.0,2.333,2.333,1.0,1.333,2.667,1.0
-1.284,-0.965,-1.268,-1.28,0.903,0.36,-0.864,-1.763,305.0,2.333,2.333,1.0,1.333,2.667,1.0
-1.546,-1.457,-1.399,-1.267,-0.375,-0.355,-2.452,-1.517,310.0,2.333,2.333,1.0,1.333,2.667,1.0
-0.703,-0.546,-0.48,-0.918,3.478,1.3,0.927,-0.011,315.0,3.333,2.667,1.0,1.667,2.333,1.0
-1.059,-0.51,-0.89,-1.138,0.952,0.164,0.029,-0.768,320.0,3.333,2.333,1.0,1.667,2.333,1.0
-1.139,-1.077,-0.318,-1.191,3.455,1.679,-0.264,-0.784,325.0,3.333,2.333,1.0,1.333,2.333,1.0
-1.525,-1.589,-1.284,-1.374,-0.037,-0.656,-1.232,-1.633,330.0,3.333,2.667,1.0,1.333,2.0,1.0
-1.149,-0.964,-0.595,-1.155,2.209,2.343,-0.249,-0.465,335.0,3.333,2.333,1.0,1.333,2.0,1.0
-1.516,-1.38,-1.121,-1.213,0.875,1.376,-0.497,-1.406,340.0,3.333,2.333,1.0,1.333,2.0,1.0
-1.485,-0.516,-1.23,-0.988,0.29,0.207,-0.071,-1.317,345.0,3.333,2.667,1.0,1.333,2.0,1.0
-0.865,-0.014,-0.882,-0.73,3.669,-0.04,0.711,-0.399,350.0,3.333,2.667,1.333,1.333,2.0,1.0
-1.322,-0.774,-1.091,-1.137,-0.029,-0.099,-0.354,-1.129,355.0,3.333,2.667,1.333,1.333,2.0,1.0
-1.185,-1.247,-1.299,-1.1,1.362,0.289,-1.458,-1.039,360.0,3.0,2.0,1.0,1.333,2.0,1.0
-1.104,-0.334,-1.411,-1.2,0.296,0.004,-0.132,-1.606,365.0,3.0,2.333,1.333,1.333,2.333,1.0
-1.29,-1.328,-1.195,-1.14,0.454,0.08,-0.726,-1.312,370.0,3.0,2.0,1.0,1.333,2.0,1.0
-1.006,-1.31,-1.276,-1.249,0.585,0.839,-1.776,-1.428,375.0,3.0,2.0,1.0,1.333,2.0,1.0
-1.243,-1.472,-1.376,-1.311,-0.191,-0.393,-1.321,-1.687,380.0,3.0,2.333,1.0,1.333,2.333,1.0
-1.29,-1.012,-1.282,-1.119,-0.036,-0.167,0.097,-1.042,385.0,3.0,2.333,1.0,1.333,2.0,1.0
-1.082,-1.255,-1.101,-0.345,2.309,1.939,-0.408,-1.413,390.0,3.0,2.333,1.0,1.333,2.0,1.0
-1.192,-0.709,-1.161,-1.132,0.361,0.787,0.25,-1.614,395.0,3.0,2.0,1.0,1.333,2.667,1.0
-1.561,-1.453,-1.512,-1.274,-0.21,-0.743,-0.419,-1.678,400.0,2.0,2.0,1.0,1.0,2.667,1.0
-1.379,-1.251,-1.297,-1.183,-0.283,-0.369,-2.189,-1.188,405.0,2.333,2.0,1.0,1.0,2.0,1.0
0.545,-0.77,1.794,-0.455,7.415,2.621,0.017,-0.169,410.0,2.333,2.333,1.0,1.0,2.667,1.0
-1.006,-0.309,-1.21,-0.948,0.868,0.154,0.6,-1.233,415.0,2.333,2.0,1.0,1.0,2.333,1.0
-1.31,-1.0,-1.219,-1.01,0.016,-0.404,0.207,-1.56,420.0,2.333,2.333,1.333,1.0,2.333,1.0
-0.665,-0.805,-1.235,-0.752,0.881,1.562,0.185,-0.807,425.0,2.0,2.333,1.333,1.0,2.667,1.0
-1.323,-0.965,-1.177,-1.009,0.288,0.008,0.746,-0.853,430.0,2.0,2.333,1.333,1.0,2.667,1.0
-1.703,-1.623,-1.533,-1.462,-0.695,-0.795,-0.776,-1.981,435.0,2.0,2.333,1.333,1.0,2.0,1.0
-1.026,-0.788,-0.616,-1.104,3.18,2.667,-0.315,-0.379,440.0,2.0,2.333,1.0,1.0,2.667,1.0
-1.455,-1.158,-1.183,-0.986,-0.81,-0.827,-1.174,-1.977,445.0,2.0,2.333,1.0,1.0,2.667,1.0
-1.467,-0.718,-1.317,-1.41,-0.168,-0.096,-0.69,-1.166,450.0,2.0,2.333,1.0,1.0,2.667,1.0
-1.356,-1.183,-1.406,-1.38,-0.235,-0.132,-0.15,-1.233,455.0,2.0,2.333,1.0,1.0,2.0,1.0
-1.353,-1.361,-1.223,-1.065,0.139,0.283,-0.131,-1.557,460.0,2.0,2.0,1.0,1.0,2.0,1.0
-1.663,-1.268,-1.582,-1.425,-0.965,-1.106,-0.976,-1.688,465.0,2.0,2.0,1.0,1.0,2.667,1.0
-1.596,-1.573,-1.547,-1.425,-1.021,-1.148,-1.194,-1.644,470.0,2.0,2.333,1.0,1.0,2.333,1.0
-1.534,-1.271,-1.506,-1.363,-0.437,-0.937,-1.012,-1.529,475.0,2.0,2.333,1.0,1.0,2.333,1.0
-1.383,-1.179,-1.412,-1.302,-0.003,-0.684,1.837,-1.238,480.0,2.0,2.667,1.0,1.0,2.333,1.0
-1.432,-1.456,-1.462,-1.403,-0.617,-0.918,-0.818,-1.884,485.0,2.0,2.667,1.0,1.0,2.333,1.0
-1.35,-1.246,-1.227,-1.3,-0.252,-0.559,-0.919,-1.45,490.0,2.0,2.333,1.0,1.0,1.667,1.0
-1.1,-0.947,-1.186,-0.912,1.231,0.974,-0.318,-1.001,495.0,2.0,2.667,1.0,1.0,1.667,1.0
-1.104,-1.084,-1.172,-1.303,1.219,0.811,1.138,-0.929,500.0,2.0,2.667,1.0,1.333,1.667,1.0
-1.303,-0.749,-0.672,-0.962,2.226,1.772,-0.365,-0.294,505.0,3.0,2.667,1.0,1.333,1.667,1.0
-1.6,-1.412,-1.537,-1.397,-0.673,-0.751,-1.624,-1.821,510.0,3.0,2.667,1.0,1.333,2.0,1.0
-1.384,-1.336,-0.946,-1.283,0.867,0.515,-1.97,-1.476,515.0,3.0,2.667,1.0,1.333,2.0,1.0
