delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-0.699,-0.936,-1.104,-0.955,1.721,0.49,-0.446,-1.195,175.0,2.667,3.0,1.333,1.0,2.667,1.0
-1.366,-1.084,-1.361,-1.061,-0.002,-0.051,-1.806,-1.715,180.0,2.667,3.0,1.333,1.0,2.667,1.0
-1.474,-1.416,-1.313,-1.176,-0.351,-0.614,-0.678,-1.414,185.0,3.0,3.333,1.667,1.0,2.0,1.0
-1.577,-1.329,-1.477,-1.295,-0.748,-0.367,-1.585,-1.523,190.0,3.0,3.333,1.667,1.0,2.0,1.0
-0.871,-1.084,-1.324,-1.046,0.118,0.198,0.497,-1.422,195.0,2.667,4.0,2.0,1.0,2.0,1.0
-1.372,-1.19,-1.304,-1.294,0.363,-0.105,-0.895,-1.35,200.0,2.667,4.0,2.0,1.0,2.0,1.0
-1.226,-1.235,-1.151,-1.082,0.171,0.549,1.284,-1.498,205.0,2.667,4.0,2.0,1.0,2.0,1.0
-1.528,-1.499,-1.401,-1.331,0.17,-0.317,-0.743,-1.464,210.0,2.333,4.0,2.0,1.0,2.0,1.0
-1.198,-1.206,-1.409,-1.192,-0.043,-0.822,-2.109,-1.15,215.0,2.333,4.0,2.0,1.0,2.0,1.0
-1.361,-0.869,-1.091,-1.055,0.382,-0.111,-0.842,-1.131,220.0,2.667,4.0,2.0,1.0,2.0,1.0
-1.589,-1.44,-1.285,-1.218,-0.188,-0.279,-1.884,-1.509,225.0,2.667,4.0,2.0,1.0,2.0,1.0
-1.432,-1.221,-1.222,-1.32,-0.115,-0.021,-1.311,-1.141,230.0,2.667,3.667,2.0,1.0,2.333,1.0
-1.434,-1.512,-1.481,-1.364,-0.176,-0.261,-1.654,-1.839,235.0,2.667,3.667,2.0,1.0,2.333,1.0
-1.061,-1.273,-0.965,-1.192,0.907,0.98,-0.674,-0.724,240.0,2.667,3.667,2.0,1.0,2.333,1.0
-1.592,-1.555,-1.394,-1.302,-0.583,-0.75,-2.314,-1.808,245.0,2.667,3.667,2.0,1.0,2.333,1.0
-1.492,-1.43,-1.56,-1.429,-0.653,-0.949,-1.924,-2.0,250.0,2.667,3.667,2.0,1.0,2.333,1.0
-1.416,-0.951,-1.427,-1.29,0.371,-0.438,-0.867,-1.526,255.0,2.667,3.667,2.333,1.0,2.333,1.0
-1.469,-0.509,-1.455,-1.3,-0.117,-0.3,-1.265,-1.318,260.0,2.667,3.667,2.667,1.0,2.333,1.0
-1.511,-1.47,-1.538,-1.356,-0.421,-0.552,0.754,-1.707,265.0,3.0,3.667,2.667,1.0,2.333,1.0
-1.348,-1.3,-1.112,-1.305,0.765,0.016,-0.858,-1.481,270.0,3.0,3.667,2.0,1.0,2.333,1.0
-1.569,-1.469,-1.286,-1.261,-0.126,-0.353,-0.865,-1.725,275.0,2.667,3.0,1.0,1.0,2.333,1.0
-1.294,-1.033,-1.153,-1.196,0.349,0.414,-0.777,-1.602,280.0,3.0,3.0,1.0,1.0,2.333,1.0
-1.279,-1.391,-1.19,-1.218,0.506,-0.016,0.922,-1.574,285.0,2.667,3.0,1.0,1.0,2.333,1.0
-1.427,-1.131,-1.002,-1.218,1.054,0.145,0.396,0.006,290.0,2.667,3.0,1.0,1.0,2.333,1.0
-0.649,-1.257,-1.042,-0.831,0.749,0.27,0.479,-0.542,295.0,2.667,3.667,2.0,1.0,1.667,1.0
-1.05,-0.687,-1.133,-1.095,0.281,0.24,1.494,-0.851,300.0,3.0,3.667,1.667,1.0,1.667,1.0
-1.524,-1.314,-1.533,-1.194,-0.669,-0.704,-2.025,-1.746,305.0,2.667,3.667,1.667,1.0,1.667,1.0
-1.248,-1.08,-1.349,-1.107,0.219,0.054,1.201,-1.565,310.0,3.0,3.667,1.667,1.0,1.667,1.0
-1.548,-1.477,-1.407,-1.336,-0.08,-0.458,-1.574,-1.796,315.0,3.333,3.667,1.667,1.0,2.0,1.0
-1.287,-1.392,-1.305,-1.114,0.536,-0.035,-0.235,-1.628,320.0,3.0,3.667,1.667,1.0,2.0,1.0
-1.293,-1.349,-1.02,-0.992,0.952,0.731,-0.442,-0.872,325.0,3.667,4.0,1.667,1.0,1.333,1.0
-1.478,-1.311,-1.248,-1.167,0.23,0.55,-1.52,-1.828,330.0,3.667,4.0,1.667,1.0,1.333,1.0
-1.213,-1.155,-1.088,-1.157,1.053,0.012,-1.03,-1.126,335.0,4.0,4.0,1.667,1.0,1.333,1.0
-1.589,-1.488,-1.393,-1.343,-0.424,-0.522,-1.029,-1.519,340.0,3.667,3.667,2.0,1.0,1.333,1.0
-0.718,-0.669,-1.091,-0.969,1.468,0.722,1.051,-0.83,345.0,3.667,3.667,1.667,1.0,1.333,1.0
-1.022,-0.792,-1.089,-1.127,0.533,0.187,-1.124,-1.587,350.0,3.667,3.667,2.0,1.0,1.333,1.0
-1.154,-1.229,-1.381,-1.18,-0.281,-0.356,-1.058,-1.722,355.0,3.667,3.667,1.667,1.0,1.333,1.0
-1.411,-1.154,-1.215,-1.222,0.233,0.579,-1.311,-1.541,360.0,3.667,3.667,1.667,1.0,1.333,1.0
-1.67,-1.631,-1.55,-1.412,-0.766,-0.843,-1.798,-1.956,365.0,2.667,3.333,1.333,1.0,1.667,1.0
-1.477,-1.564,-1.526,-1.365,-0.218,-0.811,-1.851,-1.542,370.0,3.0,3.333,1.333,1.0,1.667,1.0
-1.477,-1.402,-1.391,-1.3,-0.304,-0.556,-0.437,-1.466,375.0,2.667,3.333,1.333,1.0,1.667,1.0
-0.853,-1.048,-1.367,-1.152,-0.072,-0.66,-0.934,-1.409,380.0,2.667,3.333,1.333,1.0,1.667,1.0
-1.618,-1.299,-1.443,-1.214,-0.488,-0.807,-1.318,-1.399,385.0,2.667,3.333,1.333,1.0,1.667,1.0
-1.381,-1.373,-1.336,-1.287,-0.077,-0.39,-1.481,-1.568,390.0,2.667,3.333,1.333,1.0,1.667,1.0
-1.298,-1.33,-1.268,-1.32,-0.083,-0.539,-0.91,-1.363,395.0,2.667,3.0,1.333,1.0,2.333,1.0
-0.966,-1.381,-1.333,-1.339,0.056,-0.697,-0.554,-1.78,400.0,2.667,3.0,1.333,1.0,2.333,1.0
-0.074,-0.493,-1.013,-0.695,2.157,0.548,2.747,-0.045,405.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.362,-1.397,-1.097,-1.215,1.264,-0.041,-1.722,-1.714,410.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.362,-1.417,-1.298,-1.312,0.965,0.31,-1.343,-1.546,415.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.334,-1.226,-1.164,-1.239,1.266,0.368,-1.501,-1.542,420.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.461,-0.984,-1.254,-1.201,1.456,0.727,-0.226,-0.669,425.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.55,-1.41,-1.392,-1.347,-0.225,0.152,-1.357,-1.823,430.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.07,-0.961,-1.06,-1.1,1.137,0.388,-0.582,-1.779,435.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.628,-1.397,-1.497,-1.373,-0.19,-0.857,-1.553,-1.886,440.0,2.667,3.0,1.333,1.0,2.333,1.0
-1.007,-1.252,-1.318,-1.196,0.183,-0.57,-1.239,-1.741,445.0,2.667,3.333,1.667,1.0,2.333,1.0
-1.581,-1.62,-1.502,-1.426,-0.017,-0.199,-2.422,-1.933,450.0,3.333,3.667,2.0,1.0,1.667,1.0
-1.506,-1.458,-1.308,-1.321,0.836,0.265,-2.797,-1.94,455.0,3.0,3.667,1.667,1.0,1.667,1.0
-1.432,-1.119,-1.474,-1.399,-0.121,-0.437,-2.325,-1.944,460.0,3.333,3.667,1.667,1.0,1.667,1.0
-1.497,-1.275,-1.344,-1.373,0.023,-0.054,-1.612,-1.682,465.0,3.333,3.667,2.333,1.0,1.667,1.0
-1.452,-1.317,-1.382,-1.379,-0.001,-0.028,-1.945,-1.525,470.0,3.333,3.667,2.333,1.0,1.667,1.0
-1.39,-1.09,-1.222,-1.23,0.586,0.24,-0.462,-1.571,475.0,3.333,3.667,1.333,1.0,2.0,1.0
-1.575,-1.507,-1.254,-1.37,-0.023,0.379,-1.198,-1.814,480.0,3.0,4.0,2.333,1.0,2.333,1.0
-0.35,-0.919,-1.067,-1.052,1.193,1.118,-0.229,-0.787,485.0,3.0,4.0,1.333,1.0,2.333,1.0
-1.354,-0.57,-1.105,-1.161,1.306,1.146,-1.34,-1.186,490.0,4.0,3.667,1.667,1.0,1.667,1.0
-1.184,-1.501,-1.201,-1.211,1.379,0.878,-1.556,-0.768,495.0,4.0,3.667,1.667,1.0,1.667,1.0
-1.358,-1.266,-1.134,-1.186,0.118,-0.085,-1.388,-1.736,500.0,4.0,3.667,1.667,1.0,1.667,1.0
-1.314,-0.996,-1.328,-1.252,1.28,0.745,-1.293,0.315,505.0,4.0,3.667,2.333,1.0,1.667,1.0
-1.315,-0.817,-1.38,-1.218,1.009,0.799,-1.177,-1.167,510.0,4.0,3.667,1.667,1.0,1.667,1.0
-1.329,-1.406,-1.35,-1.167,0.287,-0.154,-0.338,-1.738,515.0,4.0,3.667,2.333,1.0,1.667,1.0
