delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.269,-0.849,-0.888,-1.171,1.13,1.254,-0.342,-1.441,80.0,3.0,2.667,1.0,1.333,1.0,1.0
-1.069,-1.398,-1.005,-1.307,0.223,0.322,-1.626,-1.64,85.0,2.667,2.667,1.0,1.333,1.0,1.0
-1.678,-1.48,-1.396,-1.4,-0.513,-0.854,-2.867,-2.014,90.0,2.667,2.667,1.0,1.333,1.0,1.0
-1.562,-1.444,-1.381,-1.364,0.03,0.556,-1.711,-1.693,95.0,2.667,2.667,1.0,1.333,1.0,1.0
1.59,3.528,-0.25,-0.222,9.948,5.232,0.713,0.877,100.0,2.333,3.0,1.0,1.333,1.0,1.0
-1.176,-0.989,-0.858,-1.166,0.318,3.291,-0.123,-1.361,105.0,2.333,3.0,1.0,1.333,1.0,1.0
-1.197,-1.223,-1.329,-1.365,0.15,-0.351,-0.905,-1.842,110.0,2.333,3.0,1.0,1.333,1.0,1.0
-1.445,-1.503,-1.497,-1.265,-0.321,-0.799,-2.755,-1.896,115.0,2.667,3.0,1.0,1.333,1.0,1.0
-1.316,-0.705,-1.165,-1.221,2.25,1.042,-1.379,-0.546,120.0,2.667,3.0,1.0,1.333,1.0,1.0
-1.196,-1.348,-1.07,-1.163,1.243,0.735,-0.923,-1.453,125.0,2.667,3.0,1.0,1.333,1.0,1.0
-0.49,-0.768,-0.968,-1.051,1.596,1.269,-0.671,0.836,130.0,3.667,3.667,1.667,1.0,1.0,1.0
-0.934,-0.755,-1.174,-1.134,0.636,0.722,-0.872,-1.298,135.0,3.333,3.667,1.667,1.0,1.0,1.0
0.383,-0.996,0.008,-0.529,4.387,2.407,0.891,0.747,140.0,3.333,3.333,1.333,1.0,1.0,1.0
-0.812,0.207,-1.048,-0.978,0.759,2.315,-1.802,-1.31,145.0,3.333,3.333,1.333,1.0,1.0,1.0
-0.027,0.337,0.102,-0.909,4.705,5.104,0.414,1.012,150.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.218,-1.378,-1.186,-1.239,0.071,0.137,-1.239,-1.163,155.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.523,-0.708,-1.272,-1.218,-0.122,-0.39,-1.303,-1.089,160.0,3.333,2.667,1.0,1.0,1.667,1.0
-1.021,-0.993,-0.781,-1.275,1.41,0.758,0.785,-1.023,165.0,3.333,2.667,1.0,1.0,1.667,1.0
-1.33,-0.819,-0.23,-1.059,3.001,0.897,1.273,-1.031,170.0,3.0,2.667,1.0,1.0,2.0,1.0
-1.264,-1.297,-1.207,-1.072,1.087,-0.094,-0.466,-1.299,175.0,3.0,2.667,1.0,1.0,2.0,1.0
-1.124,-1.352,-1.131,-1.194,0.922,0.733,1.744,-1.558,180.0,3.0,2.333,1.0,1.0,2.333,1.0
-1.025,-0.935,-1.312,-1.32,0.219,-0.302,-1.216,-1.378,185.0,3.0,2.667,1.0,1.0,2.0,1.0
-0.169,-0.468,-0.504,-0.223,3.535,2.17,0.85,-0.903,190.0,3.0,2.333,1.0,1.0,2.333,1.0
-0.837,0.795,-0.466,-0.989,3.568,3.427,-0.152,-0.868,195.0,3.0,2.333,1.0,1.0,2.0,1.0
0.57,0.017,-0.244,-0.457,7.245,3.335,-0.769,0.401,200.0,3.333,2.667,1.0,1.0,2.0,1.0
-0.88,-0.911,-0.951,-1.085,1.512,0.982,-0.164,-1.228,205.0,3.0,3.333,1.0,1.0,1.667,1.0
-1.124,-1.295,-0.973,-1.002,0.489,0.455,0.132,-1.139,210.0,3.333,3.333,1.0,1.0,1.667,1.0
-1.52,-0.838,-1.076,-1.264,1.357,0.327,0.973,-1.122,215.0,3.0,3.0,1.0,1.0,2.667,1.0
-0.976,-0.985,-1.163,-1.077,1.266,0.696,-1.028,-1.035,220.0,3.333,3.0,1.0,1.0,2.333,1.0
-1.042,-1.149,-0.951,-1.249,0.615,1.551,-0.387,-1.185,225.0,3.0,2.667,1.0,1.0,2.333,1.333
-0.806,-1.163,-1.03,-1.056,2.489,0.823,0.91,-1.116,230.0,3.0,2.667,1.0,1.0,2.333,1.333
-1.165,-0.913,-0.538,-0.925,2.382,4.061,-0.109,-0.494,235.0,3.0,2.667,1.0,1.0,2.0,1.333
-1.538,-1.53,-1.306,-1.346,-0.018,-0.088,-2.049,-1.634,240.0,3.0,2.667,1.0,1.0,2.667,1.333
-1.157,-0.694,-0.944,-1.136,1.686,1.991,0.838,-0.616,245.0,3.0,2.333,1.0,1.0,2.0,1.333
-1.682,-1.585,-1.387,-1.341,-0.484,-0.949,-3.009,-2.055,250.0,2.667,2.333,1.0,1.0,1.0,1.0
-1.536,-1.481,-1.492,-1.334,-0.575,-0.89,-2.508,-1.917,255.0,2.667,2.333,1.0,1.0,1.0,1.0
-1.588,-1.459,-1.443,-1.384,-0.655,-0.542,-2.006,-2.021,260.0,2.667,2.333,1.0,1.0,1.0,1.0
-1.483,-0.922,-0.521,-1.341,1.639,2.054,-1.651,-0.652,265.0,2.667,2.333,1.0,1.0,1.0,1.0
-1.409,-1.491,-1.331,-1.292,0.022,-0.39,-1.437,-1.604,270.0,2.667,2.667,1.0,1.0,1.0,1.0
-1.419,-1.519,-0.918,-1.276,2.011,0.826,-1.667,-1.096,275.0,3.0,2.333,1.0,1.0,1.333,1.0
-1.279,-0.883,-0.581,-1.262,1.287,1.855,-1.94,-1.2,280.0,3.0,2.333,1.0,1.0,1.333,1.0
-1.475,-1.25,-1.124,-1.336,0.508,0.048,-2.479,-1.803,285.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.609,-1.537,-1.388,-1.346,0.35,-0.001,-2.278,-1.727,290.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.608,-1.541,-1.453,-1.36,-0.548,-0.762,-3.046,-2.017,295.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.327,-0.693,-0.127,-1.154,1.604,2.493,-1.177,-1.305,300.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.525,-1.085,-0.383,-1.218,1.523,3.927,0.041,-1.409,305.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.26,-1.417,-1.188,-1.263,0.267,-0.52,-1.272,-0.648,310.0,2.667,2.333,1.0,1.0,1.333,1.0
-0.963,-0.903,-0.985,-0.871,1.535,1.894,-1.358,-1.505,315.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.42,-1.302,-1.241,-1.105,0.694,0.299,0.559,-1.398,320.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.443,-1.445,-1.426,-1.378,-0.616,-0.897,-0.419,-1.483,325.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.112,-1.439,-1.456,-1.348,-0.32,-1.018,-0.628,-1.382,330.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.312,-1.143,-0.524,-0.941,1.378,1.777,-1.109,-0.2,335.0,2.667,2.333,1.0,1.0,1.667,1.0
-1.211,-1.221,-1.124,-1.19,0.563,1.321,-1.555,-1.402,340.0,2.667,2.333,1.0,1.0,1.667,1.0
-1.169,-0.883,-1.289,-0.988,0.871,0.911,0.219,-0.513,345.0,2.667,2.333,1.0,1.0,1.667,1.0
-1.039,-1.182,-1.276,-1.229,0.986,0.307,1.193,-1.031,350.0,2.667,2.333,1.0,1.0,1.667,1.0
-1.064,-0.536,-0.897,-0.994,0.153,2.26,-1.726,-1.169,355.0,3.667,3.0,1.333,1.0,1.667,1.0
-0.245,0.187,-0.756,-0.632,0.259,0.76,1.075,-0.046,360.0,4.0,3.0,1.333,1.0,1.667,1.0
-1.334,-1.245,-1.024,-1.103,1.072,1.589,-0.575,-0.962,365.0,4.0,3.0,1.333,1.0,1.667,1.0
-1.138,-1.363,-1.226,-1.161,0.037,-0.117,-1.497,-1.542,370.0,4.0,2.667,1.333,1.0,2.0,1.0
0.106,1.054,0.697,-0.096,4.618,3.459,0.806,0.293,375.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.587,-1.221,-1.288,-1.33,-0.28,-0.63,-1.339,-1.412,380.0,4.0,3.333,1.333,1.0,2.0,1.0
-0.701,-0.206,-0.728,-1.047,2.322,1.377,1.075,-0.595,385.0,3.667,3.333,1.333,1.0,1.667,1.0
-1.233,-1.057,-1.083,-1.218,1.288,0.571,-0.522,-1.001,390.0,3.333,3.0,1.333,1.0,2.0,1.0
-1.508,-1.475,-1.414,-1.368,-0.354,-0.438,-0.778,-1.758,395.0,3.333,3.0,1.333,1.0,2.0,1.0
-1.124,-1.048,-1.208,-1.236,1.675,2.327,-0.352,-1.129,400.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.333,-1.286,-1.165,-1.147,0.423,-0.05,0.541,-1.129,405.0,3.667,3.333,1.333,1.0,1.667,1.0
-1.116,-1.052,-0.859,-1.177,0.923,1.304,-0.069,-0.733,410.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.257,-1.351,-1.439,-1.268,-0.357,-0.758,-2.098,-1.482,415.0,3.333,3.333,1.333,1.0,1.667,1.0
-0.717,-0.625,-0.485,-0.846,3.627,3.442,-0.417,-0.089,420.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.381,-1.252,-0.915,-1.224,1.019,1.341,-1.465,-1.731,425.0,3.667,3.333,1.333,1.0,1.667,1.0
-0.778,-0.934,-0.507,-1.198,1.702,1.301,-0.539,-1.415,430.0,3.667,3.333,1.333,1.0,1.667,1.0
-1.501,-1.177,-0.624,-1.132,0.57,1.749,-1.62,-1.527,435.0,3.333,3.333,1.333,1.0,1.667,1.0
-0.911,-1.008,-0.92,-1.089,2.07,0.715,-1.249,-1.195,440.0,3.333,3.333,1.333,1.0,1.667,1.0
-1.183,-1.241,-0.786,-1.185,3.457,1.945,-1.041,-0.646,445.0,3.0,2.667,1.333,1.0,2.0,1.0
-0.819,0.609,-0.036,-0.801,3.837,6.957,2.04,-0.637,450.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.311,-1.074,-0.922,-1.258,1.547,2.719,-0.628,-0.342,455.0,3.0,2.333,1.333,1.0,2.333,1.0
-1.267,-1.368,-1.446,-1.318,-0.839,-0.533,-1.002,-1.861,460.0,3.333,2.667,1.333,1.0,2.0,1.0
-1.316,-1.386,-1.237,-1.354,-0.154,-0.034,-1.867,-1.664,465.0,3.667,2.667,1.333,1.0,2.0,1.0
-1.188,-0.008,-0.261,-1.031,2.728,4.666,1.335,-0.418,470.0,3.0,2.667,1.333,1.0,2.0,1.0
-1.292,-0.036,-0.673,-1.175,1.396,1.567,-0.66,-0.359,475.0,3.667,2.667,1.333,1.0,2.0,1.0
-1.269,-1.17,-1.334,-1.312,0.489,-0.529,-2.4,-1.045,480.0,3.333,2.667,1.0,1.333,1.0,1.0
-0.569,2.598,-0.49,-1.172,11.882,5.129,0.071,-0.383,485.0,3.333,2.667,1.0,1.333,1.0,1.0
-1.62,-1.441,-1.334,-1.389,-0.485,-0.15,-0.164,-1.405,490.0,2.667,2.667,1.0,1.333,1.0,1.0
-0.918,-1.107,-0.783,-1.253,0.757,0.904,-0.632,-1.659,495.0,2.667,2.667,1.333,1.0,1.0,1.0
-1.469,-1.311,-1.455,-1.364,-0.718,-0.807,-2.586,-1.891,500.0,3.333,2.667,1.333,1.0,1.0,1.0
-1.38,-1.365,-1.323,-1.378,-0.362,-0.122,-1.625,-1.78,505.0,2.667,2.667,1.333,1.0,1.0,1.0
