delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.684,-1.539,-1.604,-1.434,-1.056,-1.204,-2.681,-1.956,150.0,2.333,3.0,1.667,1.0,1.333,1.0
-1.608,-1.523,-1.494,-1.361,-0.664,-1.049,-2.822,-1.978,155.0,3.0,3.0,1.667,1.0,1.333,1.0
-1.643,-1.369,-1.596,-1.365,-0.95,-1.167,-2.804,-1.711,160.0,2.0,2.667,1.667,1.0,1.667,1.0
-1.578,-1.43,-1.552,-1.331,-0.811,-1.034,-0.926,-1.634,165.0,3.0,2.667,1.667,1.0,1.667,1.0
-1.322,-1.037,-1.435,-1.214,-0.5,-0.604,-0.558,-1.482,170.0,3.0,2.667,1.667,1.333,1.667,1.0
-1.672,-1.565,-1.501,-1.333,-0.651,-0.878,-2.596,-1.947,175.0,3.0,2.667,1.667,1.333,1.667,1.0
-1.398,-1.071,-1.293,-1.107,-0.528,-0.827,-2.334,-1.451,180.0,3.0,3.667,1.667,1.667,1.667,1.0
-1.549,-1.396,-1.556,-1.348,-0.755,-1.005,-2.793,-1.609,185.0,2.0,3.667,1.667,1.667,1.667,1.0
-1.602,-1.329,-1.552,-1.413,-0.837,-1.162,-2.325,-1.868,190.0,2.667,3.667,1.667,1.667,1.667,1.0
-1.686,-1.55,-1.564,-1.409,-0.982,-1.237,-2.994,-2.074,195.0,2.667,3.667,1.667,1.667,1.667,1.0
-1.45,-1.308,-1.57,-1.337,-0.947,-0.987,-2.718,-1.932,200.0,2.667,3.667,1.667,1.667,1.667,1.0
-1.494,-1.514,-1.593,-1.423,-1.02,-1.16,-2.798,-2.005,205.0,2.333,3.333,1.667,1.667,1.333,1.0
2.532,2.344,2.069,0.637,13.928,9.961,0.162,-0.779,210.0,2.667,3.333,1.667,1.667,1.333,1.0
-0.269,0.044,-0.653,-0.099,3.867,2.497,1.076,0.452,215.0,2.667,3.333,1.667,1.667,1.333,1.0
-0.127,-0.297,-0.269,-0.937,4.91,4.971,0.335,1.239,220.0,2.667,3.0,1.667,1.333,1.333,1.0
-1.261,-0.907,-1.178,-1.033,0.892,0.615,0.455,0.119,225.0,2.667,3.0,1.667,1.333,1.333,1.0
-1.045,-0.96,-1.249,-1.301,1.324,2.372,-0.7,-0.775,230.0,2.667,3.0,1.667,1.333,1.333,1.0
-0.707,0.025,-0.524,-0.777,1.557,1.789,0.132,-0.307,235.0,2.333,2.667,1.667,1.333,1.333,1.0
-1.15,0.428,-0.968,-1.06,3.209,2.838,0.144,1.2,240.0,2.667,2.667,2.0,1.0,1.333,1.0
-0.991,-0.893,-1.283,-1.204,1.571,0.083,0.193,-1.24,245.0,3.333,2.667,2.0,1.0,1.333,1.0
-0.677,-0.441,-0.665,-0.79,2.868,2.568,0.775,-0.258,250.0,3.333,2.667,2.0,1.0,1.333,1.0
-1.53,-1.329,-1.266,-1.263,0.536,0.41,-1.295,-1.487,255.0,3.667,2.667,2.0,1.0,1.333,1.0
-1.408,-1.347,-1.369,-1.189,1.355,0.42,-0.266,-1.456,260.0,3.667,3.0,2.0,1.0,1.333,1.0
-0.813,-0.587,-1.039,-1.133,2.231,1.855,-0.182,-0.241,265.0,3.667,3.0,2.0,1.0,1.333,1.0
-1.504,-1.401,-1.455,-1.342,-0.425,-0.198,-2.024,-1.671,270.0,3.667,2.667,1.667,1.0,1.667,1.0
1.165,2.547,1.482,-0.182,9.187,11.909,1.291,1.379,275.0,4.0,2.667,1.667,1.0,1.667,1.0
-1.43,-1.323,-1.406,-1.344,-0.137,-0.685,-0.751,-1.778,280.0,3.667,2.667,2.0,1.0,2.0,1.0
-0.098,0.025,-0.879,-0.949,3.013,1.388,0.203,-0.866,285.0,3.667,2.667,2.0,1.0,2.0,1.0
-1.154,-1.213,-0.801,-1.25,0.982,1.201,-0.166,-1.657,290.0,3.333,2.667,2.0,1.0,1.667,1.0
-1.334,-1.306,-1.31,-1.301,-0.233,-0.415,-0.233,-1.656,295.0,4.0,2.667,2.0,1.0,1.667,1.0
-0.914,-0.988,-1.127,-1.091,1.892,1.185,-0.351,-0.665,300.0,3.667,2.667,2.0,1.0,1.333,1.0
-1.289,-1.323,-1.392,-1.297,0.24,-0.198,-1.22,-1.543,305.0,3.333,2.667,1.667,1.0,1.333,1.0
-1.072,0.03,-0.709,-0.965,3.454,2.298,-0.106,0.454,310.0,3.333,2.667,1.667,1.0,1.333,1.0
-1.62,-1.173,-1.215,-1.287,0.454,-0.344,-0.597,-0.804,315.0,3.333,2.667,1.667,1.0,1.333,1.0
-1.201,-1.051,-1.511,-1.309,-0.507,-0.574,-1.519,-1.795,320.0,3.0,2.667,1.667,1.0,1.333,1.0
-1.646,-1.462,-1.515,-1.448,-0.976,-1.102,-2.765,-2.068,325.0,3.0,2.667,1.667,1.0,1.333,1.0
-1.373,-1.281,-1.441,-1.352,0.033,-0.67,-2.455,-1.353,330.0,2.667,2.667,1.667,1.0,1.333,1.0
-1.584,-1.128,-1.569,-1.392,-0.695,-0.854,-1.163,-1.926,335.0,2.667,2.667,1.667,1.0,1.667,1.0
-1.392,-1.144,-1.418,-1.232,-0.658,-0.626,-1.132,-1.518,340.0,2.333,2.667,1.667,1.0,1.667,1.0
-1.338,-1.256,-1.35,-1.336,0.037,-0.524,-1.392,-0.633,345.0,2.333,2.667,1.667,1.0,1.667,1.0
-1.578,-1.192,-1.565,-1.359,-0.745,-1.077,-1.727,-1.582,350.0,2.333,2.667,1.667,1.0,1.667,1.0
-1.472,-1.462,-1.529,-1.37,0.008,-0.771,-2.211,-1.037,355.0,2.333,2.667,1.667,1.0,1.667,1.0
-1.637,-1.555,-1.543,-1.331,-0.849,-1.109,-2.041,-1.757,360.0,2.333,2.667,1.667,1.0,1.667,1.0
-1.413,-1.353,-1.416,-1.214,-0.543,-0.879,-2.016,-1.849,365.0,2.0,2.667,1.667,1.0,1.667,1.0
1.598,1.324,0.089,-0.61,4.547,4.326,-0.821,0.102,370.0,2.333,2.667,1.667,1.0,1.667,1.0
-0.371,1.243,-0.569,-0.68,5.441,5.614,1.105,0.159,375.0,2.0,2.667,1.667,1.0,1.667,1.0
-0.366,0.686,-0.73,-0.769,6.028,4.207,1.134,0.022,380.0,2.0,2.667,1.667,1.0,1.667,1.0
-0.617,-0.248,-0.881,-0.889,1.659,2.722,0.927,0.457,385.0,2.0,2.667,1.667,1.0,1.667,1.0
-1.351,-0.254,-0.993,-0.913,2.537,-0.024,-1.811,-0.798,390.0,2.0,2.667,1.667,1.0,1.667,1.0
-0.633,-0.636,-1.279,-0.901,0.408,0.446,0.316,-1.139,395.0,2.0,2.667,1.667,1.0,1.667,1.0
-0.849,-0.892,-0.78,-0.674,2.886,3.53,-0.12,-0.547,400.0,2.0,2.667,1.667,1.0,1.667,1.0
-0.317,-0.849,-1.141,-1.155,2.411,2.531,-0.41,-1.262,405.0,2.0,2.667,1.667,1.0,1.667,1.0
-0.706,-0.251,-0.809,-0.6,2.128,2.795,0.168,-0.579,410.0,2.0,2.667,1.667,1.0,1.667,1.0
-0.706,-0.943,-0.878,-0.979,1.233,1.577,2.35,-1.463,415.0,2.0,2.667,1.667,1.0,1.667,1.0
-1.43,-1.159,-1.397,-1.215,-0.038,-0.448,-2.288,-1.3,420.0,2.333,3.0,1.333,1.333,2.0,1.0
-1.291,-1.475,-1.31,-1.305,0.736,-0.319,-2.249,-1.542,425.0,2.333,3.0,1.333,1.333,2.0,1.0
-1.163,-1.154,-1.366,-1.233,0.498,0.328,-0.898,-1.526,430.0,3.667,3.0,1.333,1.333,2.0,1.0
-1.556,-1.385,-1.381,-1.155,-0.403,-0.042,-1.095,-1.638,435.0,3.0,2.667,1.333,1.333,2.0,1.0
-1.438,-1.409,-1.547,-1.285,-0.859,-0.972,-2.231,-1.495,440.0,3.667,2.667,1.667,1.667,2.0,1.0
-0.65,-1.249,-1.169,-1.013,0.767,0.749,-0.915,-0.204,445.0,3.667,2.667,1.667,1.667,2.0,1.0
-1.525,-1.434,-1.236,-1.349,0.495,0.559,-1.507,-1.02,450.0,4.0,3.0,1.667,1.667,2.0,1.0
-0.458,-0.86,-1.138,-1.186,1.374,0.846,-0.64,-1.032,455.0,4.0,3.0,1.667,2.0,2.0,1.0
-1.405,-1.338,-1.258,-1.227,0.557,0.086,-0.632,-1.734,460.0,3.667,3.667,1.667,2.0,2.0,1.0
-1.479,-1.283,-1.425,-1.34,0.543,-0.242,-0.036,-1.692,465.0,3.667,3.333,1.667,2.0,1.667,1.0
0.999,0.748,0.823,-0.913,5.385,9.645,-0.069,-0.788,470.0,3.667,3.333,1.667,2.0,1.667,1.0
-0.826,-0.382,-1.043,-1.004,2.441,0.699,0.155,-0.398,475.0,3.333,3.0,1.667,2.0,2.0,1.0
-0.937,-0.88,-1.024,-1.195,0.997,0.198,-0.889,-1.192,480.0,3.333,3.0,1.667,1.667,2.0,1.0
-1.304,-0.886,-1.035,-1.057,0.198,0.195,-1.184,-1.488,485.0,3.333,3.0,1.667,1.667,2.0,1.0
-1.111,-1.037,-1.035,-0.964,0.249,0.552,-0.335,-0.801,490.0,3.333,3.0,1.667,1.667,2.0,1.0
-0.743,-0.46,-1.212,-1.095,0.258,0.047,-1.298,-0.846,495.0,3.333,3.0,1.667,1.667,2.0,1.0
-1.511,-1.493,-1.435,-1.294,0.21,-0.237,-2.291,-1.747,500.0,3.333,3.0,1.667,1.667,2.0,1.0
-1.068,-1.121,-1.078,-0.964,1.819,0.34,0.51,-0.517,505.0,3.333,3.0,1.667,1.667,2.0,1.0
-0.351,-0.75,-1.089,-1.091,1.992,0.408,-0.983,0.256,510.0,3.333,3.0,1.667,1.667,2.0,1.0
