delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.601,-1.522,-1.539,-1.424,-0.944,-1.02,-0.256,-1.798,365.0,3.667,2.667,1.0,1.667,1.667,1.0
-1.452,-1.336,-1.578,-1.369,-0.783,-1.078,-2.467,-1.876,370.0,3.667,2.667,1.0,1.667,1.667,1.0
-1.389,-1.538,-1.47,-1.366,-0.771,-0.842,-2.87,-2.006,375.0,3.667,2.667,1.0,1.667,1.667,1.0
-1.495,-1.399,-1.38,-1.338,-0.442,-0.941,-2.792,-1.842,380.0,3.667,2.667,1.0,1.667,1.667,1.0
-1.328,-1.568,-1.328,-1.319,-0.12,-0.597,-1.152,-1.741,385.0,3.667,2.667,1.0,1.667,1.667,1.0
-1.061,-0.568,-1.074,-0.897,1.152,0.872,0.258,-0.465,390.0,3.667,2.667,1.0,1.667,1.667,1.0
-1.272,-1.186,-0.952,-1.348,1.071,0.798,0.315,-1.197,395.0,3.667,3.0,1.0,1.333,1.333,1.0
-0.714,-1.113,-0.781,-1.069,1.853,1.243,0.508,-0.65,400.0,3.667,3.0,1.0,1.333,1.333,1.0
-1.137,-0.713,-1.182,-1.11,2.043,1.372,0.417,-1.252,405.0,3.667,3.0,1.0,1.333,1.333,1.0
-1.359,-1.346,-1.291,-1.258,0.495,0.136,-1.047,-1.756,410.0,3.667,3.0,1.0,1.333,1.333,1.0
-1.201,-0.425,-1.282,-1.107,0.847,0.072,-0.701,-0.748,415.0,3.667,3.0,1.0,1.333,1.333,1.0
-1.408,-1.225,-1.269,-1.306,-0.104,-0.238,-2.021,-1.695,420.0,3.667,3.0,1.0,1.333,1.333,1.0
-0.07,-0.992,-0.708,-0.869,2.16,1.284,-0.662,-0.207,425.0,3.667,3.333,1.333,1.0,1.333,1.0
-1.073,-0.358,-0.717,-1.143,1.163,2.592,0.507,-0.756,430.0,3.333,3.333,1.333,1.0,1.333,1.0
-0.837,-0.416,-0.69,-1.071,3.498,1.939,1.018,0.41,435.0,3.333,3.333,1.333,1.0,1.333,1.0
-1.339,-1.157,-0.934,-1.272,0.265,0.315,-1.197,-1.722,440.0,3.333,3.0,1.333,1.0,1.333,1.0
-0.825,0.747,-0.998,-1.007,2.189,3.144,0.249,0.817,445.0,3.667,3.333,1.333,1.0,1.333,1.0
-1.388,-1.082,-1.409,-1.285,-0.039,-0.326,-0.153,-1.513,450.0,3.333,3.333,1.333,1.0,1.333,1.0
-0.993,-1.497,-1.145,-1.161,0.054,0.221,-1.238,-1.717,455.0,3.667,3.0,1.0,1.333,1.0,1.0
-1.091,-1.426,-1.264,-0.826,1.121,1.698,0.152,-1.101,460.0,3.333,3.0,1.0,1.333,1.0,1.0
-1.124,-0.638,-1.141,-1.064,0.522,0.211,-0.999,-0.894,465.0,3.333,3.0,1.0,1.333,1.0,1.0
-1.448,-1.467,-1.336,-1.268,-0.091,0.692,-2.065,-1.158,470.0,3.333,3.0,1.0,1.333,1.0,1.0
-1.68,-1.565,-1.599,-1.438,-0.943,-1.123,-2.496,-1.988,475.0,3.667,3.0,1.0,1.333,1.0,1.0
-1.617,-1.099,-1.421,-1.302,-0.27,-0.182,-1.968,-1.143,480.0,3.667,3.0,1.0,1.333,1.0,1.0
-1.627,-1.544,-1.56,-1.393,-0.827,-1.003,-2.371,-1.933,485.0,3.667,3.0,1.0,1.333,1.0,1.0
-1.533,-1.364,-1.329,-1.179,0.024,-0.417,-1.3,-1.705,490.0,3.333,3.0,1.0,1.333,1.0,1.0
0.111,-0.233,-1.077,-0.682,0.158,0.282,0.734,-0.463,495.0,3.667,3.0,1.0,1.333,1.0,1.0
-1.654,-1.597,-1.538,-1.394,-0.847,-0.967,-2.561,-2.011,500.0,3.667,3.0,1.0,1.333,1.0,1.0
-1.268,-1.211,-1.414,-1.13,0.132,-0.108,-1.958,-1.425,505.0,3.667,3.333,1.0,1.0,1.0,1.0
-1.533,-1.551,-1.547,-1.254,-0.798,-0.728,-2.288,-1.895,510.0,3.333,3.333,1.0,1.0,1.0,1.0
-1.38,-1.425,-1.418,-1.255,0.184,-0.199,-2.042,-1.762,515.0,3.333,3.333,1.0,1.0,1.333,1.0
