delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.573,-1.499,-1.381,-1.336,-0.512,-0.587,-2.325,-1.627,515.0,3.0,4.0,2.0,1.0,1.0,1.0
-1.437,-1.476,-1.308,-1.141,-0.014,-0.444,-0.194,-1.582,520.0,3.0,4.0,2.0,1.0,1.0,1.0
-1.362,-1.495,-1.415,-1.219,-0.526,-0.922,-2.405,-1.595,525.0,2.667,3.667,1.667,1.0,1.0,1.0
-1.297,-0.85,-1.423,-1.231,-0.143,-0.182,-1.154,-1.31,530.0,2.667,3.667,1.667,1.0,1.0,1.0
-1.602,-1.022,-1.25,-1.242,0.504,-0.263,-0.258,-0.872,535.0,2.667,3.667,1.667,1.0,1.0,1.0
-1.297,-0.767,-0.976,-0.93,0.372,0.036,-1.289,-1.298,540.0,2.667,3.667,1.667,1.0,1.0,1.0
-1.46,-1.312,-1.393,-1.337,-0.179,-0.75,-1.234,-1.811,545.0,2.333,3.0,1.0,1.0,1.0,1.0
-1.523,-1.324,-1.399,-1.226,-0.047,-0.2,-2.805,-1.844,550.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.38,-1.384,-1.306,-1.277,-0.625,-0.882,-2.101,-1.331,555.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.5,-1.403,-1.387,-1.381,-0.605,-0.787,-0.641,-1.196,560.0,3.0,2.333,1.0,1.0,1.333,1.0
-1.052,-1.27,-1.303,-1.355,0.394,-0.638,-1.811,-1.341,565.0,3.0,2.333,1.0,1.0,1.333,1.0
-1.394,-1.603,-1.282,-1.336,-0.527,-0.568,-1.845,-1.914,570.0,2.667,2.333,1.0,1.0,1.333,1.0
-1.113,-0.842,-1.133,-1.305,0.232,0.309,-1.134,-0.785,575.0,3.0,2.333,1.0,1.0,1.333,1.0
-1.284,-1.403,-0.982,-1.054,-0.481,-0.628,-0.575,-1.293,580.0,2.667,3.333,1.0,1.0,1.0,1.0
-1.465,-1.357,-1.256,-1.334,-0.152,0.365,-2.307,-1.783,585.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.443,-1.506,-1.35,-1.365,-0.227,-0.803,-2.454,-1.932,590.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.633,-1.572,-1.417,-1.339,-0.508,-0.945,-1.093,-1.642,595.0,3.333,4.0,1.333,1.0,1.0,1.0
-1.277,-1.27,-1.151,-1.269,0.07,-0.43,-2.085,-1.487,600.0,3.333,3.0,1.0,1.0,1.333,1.0
-0.908,-1.039,-1.252,-1.169,0.083,0.007,-1.134,-1.512,605.0,3.333,3.0,1.0,1.0,1.333,1.0
