results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,p31,seconds,arousal,valence,p32,seconds2,arousal2,valence2
0.85477328,,0.91283858,33.9,33.3,regions,31,en-us,54.673697,,30.0,3.667,3.667,,30.0,2.667,3.0
0.85477328,,0.91283858,34.4,34.3,the,31,en-us,54.673697,,30.0,3.667,3.667,,30.0,2.667,3.0
0.85477328,,0.80154186,34.8,34.4,fir,31,en-us,54.673697,,30.0,3.667,3.667,,30.0,2.667,3.0
0.85477328,,0.91283858,35.6,35.0,first,31,en-us,54.673697,,30.0,3.667,3.667,,30.0,2.667,3.0
0.85477328,,0.90918922,37.9,37.7,I,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.87953216,38.6,37.9,think,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.91283858,39.2,38.6,there's,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.91283858,39.7,39.4,no,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.84815192,40.1,39.7,reason,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.88538003,40.7,40.1,why,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.88538045,41.1,40.9,we,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.85919303,41.5,41.1,have,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.84063542,42.0,41.5,to,31,en-us,54.673697,,35.0,3.333,4.0,,35.0,2.667,2.667
0.85477328,,0.867625,42.8,42.0,designate,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.86051834,43.5,42.8,specific,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.91283858,43.9,43.5,country,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.88091981,44.3,43.9,people,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.91283858,45.0,44.7,why,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.72346354,45.2,45.0,Yemen,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.74077064,45.5,45.2,is,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.91283858,46.9,46.7,how,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.7651121,47.2,46.9,about,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.90230787,47.6,47.2,others,31,en-us,54.673697,,40.0,4.0,4.0,,40.0,2.667,2.667
0.85477328,,0.86457622,48.0,47.6,or,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.91283858,49.1,48.4,Chinese,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.72915196,49.6,49.1,or,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.72595209,50.4,49.6,Japanese,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.7277683,50.9,50.4,or,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.83521062,51.7,51.2,other,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.91283858,52.1,51.8,East,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.72548658,52.5,52.1,Asian,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.91283858,53.3,52.5,Europeans,31,en-us,54.673697,,45.0,4.0,3.667,,45.0,2.667,2.667
0.85477328,,0.7342332,54.2,53.6,Americans,31,en-us,54.673697,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826, so I think there's no proper reason in that issue and second although public opinion is also important but Yemen is Refugee Heaven cause critical issues before you in Korea in myself,0.91283858,55.8,55.3,so,31,en-us,75.25025,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826,,0.91283858,56.5,56.4,I,31,en-us,75.25025,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826,,0.91283858,56.8,56.5,think,31,en-us,75.25025,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826,,0.91283858,57.1,56.8,there's,31,en-us,75.25025,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826,,0.91283858,57.4,57.1,no,31,en-us,75.25025,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826,,0.91283858,57.8,57.4,proper,31,en-us,75.25025,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826,,0.91283858,58.3,57.8,reason,31,en-us,75.25025,,50.0,4.0,4.0,,50.0,3.333,2.667
0.86344826,,0.91283858,59.5,59.4,in,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,59.7,59.5,that,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,60.2,59.7,issue,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,60.7,60.5,and,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,61.3,60.7,second,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,63.0,62.6,although,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,63.6,63.0,public,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,64.1,63.6,opinion,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,64.3,64.1,is,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,64.6,64.3,also,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,65.5,64.6,important,31,en-us,75.25025,,55.0,4.0,4.0,,55.0,2.667,2.667
0.86344826,,0.91283858,67.0,66.5,but,31,en-us,75.25025,,60.0,4.0,4.0,,60.0,2.667,3.333
0.86344826,,0.82993776,68.7,68.2,Yemen,31,en-us,75.25025,,60.0,4.0,4.0,,60.0,2.667,3.333
0.86344826,,0.82993776,69.0,68.7,is,31,en-us,75.25025,,60.0,4.0,4.0,,60.0,2.667,3.333
0.86344826,,0.91283858,69.8,69.0,Refugee,31,en-us,75.25025,,60.0,4.0,4.0,,60.0,2.667,3.333
0.86344826,,0.58881658,70.5,70.1,Heaven,31,en-us,75.25025,,60.0,4.0,4.0,,60.0,2.667,3.333
0.86344826,,0.690624,70.9,70.5,cause,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.91283858,71.4,70.9,critical,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.8993836,71.9,71.4,issues,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.72733659,72.5,71.9,before,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.71286404,72.6,72.5,you,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.91283858,72.8,72.6,in,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.71215552,73.4,72.8,Korea,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.91283858,74.1,74.0,in,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.86344826,,0.64400244,74.8,74.1,myself,31,en-us,75.25025,,65.0,4.333,4.0,,65.0,2.667,3.333
0.88002777, yeah and finally from a legal point of view Korea is not traditional and classic our nation our nation in Korean I mean joke,0.91283858,77.0,76.6,yeah,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,78.3,77.8,and,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,79.5,78.9,finally,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,80.6,80.3,from,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,80.9,80.6,a,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,81.3,80.9,legal,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,81.5,81.3,point,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,81.7,81.5,of,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,82.1,81.7,view,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,83.1,82.6,Korea,31,en-us,90.374468,,70.0,4.333,4.0,,70.0,2.333,3.333
0.88002777,,0.91283858,83.4,83.1,is,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,83.8,83.4,not,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,84.7,83.8,traditional,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,85.1,84.8,and,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,85.7,85.1,classic,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,86.1,85.7,our,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,87.0,86.6,nation,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,87.1,87.0,our,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,87.7,87.1,nation,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,88.1,87.9,in,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.91283858,88.7,88.1,Korean,31,en-us,90.374468,,75.0,4.333,4.0,,75.0,2.333,3.333
0.88002777,,0.61434913,88.9,88.7,I,31,en-us,90.374468,,80.0,4.333,4.0,,80.0,2.333,3.333
0.88002777,,0.61434913,89.2,88.9,mean,31,en-us,90.374468,,80.0,4.333,4.0,,80.0,2.333,3.333
0.88002777,,0.72235715,89.7,89.2,joke,31,en-us,90.374468,,80.0,4.333,4.0,,80.0,2.333,3.333
0.84241742, our country defined in the constitution is a multicultural country if we prohibit them then it is against the Constitution,0.91283858,91.9,91.6,our,31,en-us,104.446305,,80.0,4.333,4.0,,80.0,2.333,3.333
0.84241742,,0.91283858,92.3,91.9,country,31,en-us,104.446305,,80.0,4.333,4.0,,80.0,2.333,3.333
0.84241742,,0.91283858,92.7,92.3,defined,31,en-us,104.446305,,80.0,4.333,4.0,,80.0,2.333,3.333
0.84241742,,0.91283858,93.2,92.7,in,31,en-us,104.446305,,80.0,4.333,4.0,,80.0,2.333,3.333
0.84241742,,0.91283858,93.5,93.2,the,31,en-us,104.446305,,80.0,4.333,4.0,,80.0,2.333,3.333
0.84241742,,0.91283858,94.4,93.5,constitution,31,en-us,104.446305,,80.0,4.333,4.0,,80.0,2.333,3.333
0.84241742,,0.91283858,94.7,94.4,is,31,en-us,104.446305,,85.0,4.0,4.0,,85.0,2.333,3.333
0.84241742,,0.65590727,95.0,95.0,a,31,en-us,104.446305,,85.0,4.0,4.0,,85.0,2.333,3.333
0.84241742,,0.75226903,96.5,95.2,multicultural,31,en-us,104.446305,,85.0,4.0,4.0,,85.0,2.333,3.333
0.84241742,,0.70781255,97.1,96.5,country,31,en-us,104.446305,,85.0,4.0,4.0,,85.0,2.333,3.333
0.84241742,,0.91283858,98.5,98.3,if,31,en-us,104.446305,,85.0,4.0,4.0,,85.0,2.333,3.333
0.84241742,,0.7220453,98.9,98.5,we,31,en-us,104.446305,,85.0,4.0,4.0,,85.0,2.333,3.333
0.84241742,,0.72703505,99.6,98.9,prohibit,31,en-us,104.446305,,85.0,4.0,4.0,,85.0,2.333,3.333
0.84241742,,0.8672207,100.0,99.6,them,31,en-us,104.446305,,90.0,4.333,4.0,,90.0,2.667,3.333
0.84241742,,0.8672207,100.9,100.5,then,31,en-us,104.446305,,90.0,4.333,4.0,,90.0,2.667,3.333
0.84241742,,0.91283858,101.5,101.4,it,31,en-us,104.446305,,90.0,4.333,4.0,,90.0,2.667,3.333
0.84241742,,0.91283858,101.7,101.5,is,31,en-us,104.446305,,90.0,4.333,4.0,,90.0,2.667,3.333
0.84241742,,0.79582733,102.5,101.7,against,31,en-us,104.446305,,90.0,4.333,4.0,,90.0,2.667,3.333
0.84241742,,0.74108303,103.0,102.7,the,31,en-us,104.446305,,90.0,4.333,4.0,,90.0,2.667,3.333
0.84241742,,0.88354117,104.1,103.0,Constitution,31,en-us,104.446305,,90.0,4.333,4.0,,90.0,2.667,3.333
0.91283864, Constitution against humble yes so because of these reasons I agree with,0.91283858,106.2,105.3,Constitution,31,en-us,115.000183,,95.0,4.333,4.0,,95.0,2.667,2.667
0.91283864,,0.91283858,106.8,106.2,against,31,en-us,115.000183,,95.0,4.333,4.0,,95.0,2.667,2.667
0.91283864,,0.91283858,107.4,106.9,humble,31,en-us,115.000183,,95.0,4.333,4.0,,95.0,2.667,2.667
0.91283864,,0.91283858,108.2,107.9,yes,31,en-us,115.000183,,95.0,4.333,4.0,,95.0,2.667,2.667
0.91283864,,0.91283858,108.7,108.2,so,31,en-us,115.000183,,95.0,4.333,4.0,,95.0,2.667,2.667
0.91283864,,0.91283858,111.3,110.8,because,31,en-us,115.000183,,100.0,4.0,4.0,,100.0,2.667,2.667
0.91283864,,0.91283858,111.9,111.8,of,31,en-us,115.000183,,100.0,4.0,4.0,,100.0,2.667,2.667
0.91283864,,0.91283858,112.2,111.9,these,31,en-us,115.000183,,100.0,4.0,4.0,,100.0,2.667,2.667
0.91283864,,0.91283858,113.0,112.2,reasons,31,en-us,115.000183,,100.0,4.0,4.0,,100.0,2.667,2.667
0.91283864,,0.91283858,113.7,113.5,I,31,en-us,115.000183,,100.0,4.0,4.0,,100.0,2.667,2.667
0.91283864,,0.91283858,114.1,113.7,agree,31,en-us,115.000183,,100.0,4.0,4.0,,100.0,2.667,2.667
0.91283864,,0.91283858,114.5,114.1,with,31,en-us,115.000183,,100.0,4.0,4.0,,100.0,2.667,2.667
0.81344008, Refugee acceptance,0.91283858,117.7,117.3,Refugee,31,en-us,118.758686,,105.0,4.0,3.667,,105.0,2.667,2.667
0.81344008,,0.71404165,118.4,117.7,acceptance,31,en-us,118.758686,,105.0,4.0,3.667,,105.0,2.667,2.667
0.80358195, first one thing that I couldn't really understand this referring to Chinese and Japanese so like the definition of refugees or refuges are supposed to be refugees because they have certain problems in their countries that were or religious problems but then in Japan,0.91283858,131.0,130.4,first,32,en-us,155.110931,,110.0,4.0,4.0,,110.0,2.667,2.667
0.80358195,,0.91283858,131.2,131.0,one,32,en-us,155.110931,,115.0,4.0,4.0,,115.0,2.667,2.667
0.80358195,,0.91283858,131.5,131.2,thing,32,en-us,155.110931,,115.0,4.0,4.0,,115.0,2.667,2.667
0.80358195,,0.91283858,131.7,131.5,that,32,en-us,155.110931,,115.0,4.0,4.0,,115.0,2.667,2.667
0.80358195,,0.91283858,131.9,131.7,I,32,en-us,155.110931,,115.0,4.0,4.0,,115.0,2.667,2.667
0.80358195,,0.91283858,132.4,131.9,couldn't,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,132.5,132.4,really,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,133.1,132.5,understand,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,133.6,133.1,this,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,135.2,134.5,referring,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,135.4,135.2,to,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,135.8,135.4,Chinese,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,136.0,135.8,and,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,136.6,136.0,Japanese,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,137.2,137.0,so,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,137.7,137.2,like,32,en-us,155.110931,,120.0,3.333,3.667,,120.0,3.333,3.0
0.80358195,,0.91283858,138.2,137.7,the,32,en-us,155.110931,,125.0,3.0,3.667,,125.0,4.0,2.667
0.80358195,,0.91283858,139.7,138.7,definition,32,en-us,155.110931,,125.0,3.0,3.667,,125.0,4.0,2.667
0.80358195,,0.91283858,140.1,139.7,of,32,en-us,155.110931,,125.0,3.0,3.667,,125.0,4.0,2.667
0.80358195,,0.91283858,141.1,140.1,refugees,32,en-us,155.110931,,125.0,3.0,3.667,,125.0,4.0,2.667
0.80358195,,0.91283858,141.6,141.1,or,32,en-us,155.110931,,125.0,3.0,3.667,,125.0,4.0,2.667
0.80358195,,0.35216561,143.8,143.4,refuges,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.91283858,143.9,143.8,are,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.71028751,144.6,143.9,supposed,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.62080979,144.7,144.6,to,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.67914826,145.1,144.7,be,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.64432353,145.8,145.1,refugees,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.58345199,146.4,145.8,because,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.91283858,146.8,146.6,they,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.76366287,147.0,146.8,have,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.57338399,147.5,147.0,certain,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.60685492,148.0,147.5,problems,32,en-us,155.110931,,130.0,3.333,3.667,,130.0,4.333,3.0
0.80358195,,0.71911812,148.1,148.0,in,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.91283858,148.3,148.1,their,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.76799899,148.8,148.3,countries,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.69410616,149.1,148.8,that,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.63609713,149.7,149.2,were,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.72041351,150.2,150.0,or,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.91283858,151.2,150.6,religious,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.72169036,151.8,151.2,problems,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.70212758,152.3,152.1,but,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.70337844,152.8,152.3,then,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.6634053,153.3,152.9,in,32,en-us,155.110931,,135.0,3.333,3.667,,135.0,4.333,3.0
0.80358195,,0.6742186,154.4,153.3,Japan,32,en-us,155.110931,,140.0,3.333,3.667,,140.0,3.667,3.0
0.85544825, there are some problems in China and those people can like apply for being Korean refugees but I don't know about any water or religious problems in Japan so and many other like European countries it's mostly the middle is two countries that have were and Refugee problem,0.91283858,155.9,155.7,there,32,en-us,179.456011,,140.0,3.333,3.667,,140.0,3.667,3.0
0.85544825,,0.91283858,156.0,155.9,are,32,en-us,179.456011,,140.0,3.333,3.667,,140.0,3.667,3.0
0.85544825,,0.91283858,156.5,156.0,some,32,en-us,179.456011,,140.0,3.333,3.667,,140.0,3.667,3.0
0.85544825,,0.91283858,157.1,156.7,problems,32,en-us,179.456011,,140.0,3.333,3.667,,140.0,3.667,3.0
