results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,p21,seconds,arousal,valence,p22,seconds2,arousal2,valence2
0.8850823, as you know Korea Korea has like consist creates consists of like only 12 people like which is Asian so it's not really comfortable for Koreans to live with people from other countries however as time passes many people starts to come through yet,0.91283858,33.2,33.1,as,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,33.3,33.2,you,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,33.7,33.3,know,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,34.5,33.9,Korea,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,35.1,34.7,Korea,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,35.4,35.1,has,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,35.6,35.4,like,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.79802465,36.2,35.6,consist,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,36.7,36.3,creates,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,37.2,36.7,consists,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.88410062,37.4,37.2,of,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,37.7,37.4,like,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,38.0,37.7,only,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,38.6,38.0,12,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.87348968,39.4,39.1,people,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,39.7,39.4,like,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,39.9,39.7,which,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.90846127,40.0,39.9,is,22,en-us,54.162541,,35.0,2.333,3.333,,35.0,2.667,3.333
0.8850823,,0.91283858,40.4,40.0,Asian,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.9047482,41.3,40.9,so,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.91283858,41.9,41.6,it's,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.91283858,42.1,41.9,not,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.85819554,42.6,42.1,really,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.88742894,43.6,43.0,comfortable,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.84048003,44.1,43.6,for,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.8411088,44.6,44.1,Koreans,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.75310445,45.2,44.6,to,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.91283858,45.5,45.2,live,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.83281237,46.0,45.5,with,22,en-us,54.162541,,40.0,1.667,3.333,,40.0,3.0,3.333
0.8850823,,0.81166637,46.7,46.4,people,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.91283858,46.8,46.7,from,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.8734166,47.1,46.8,other,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.80216897,47.6,47.1,countries,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.81300062,48.9,48.3,however,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.91283858,49.2,48.9,as,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.8892138,49.5,49.2,time,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.86326158,50.2,49.5,passes,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.91283858,50.8,50.6,many,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.91283858,51.1,50.8,people,22,en-us,54.162541,,45.0,1.667,3.333,,45.0,3.0,3.333
0.8850823,,0.91283858,51.5,51.1,starts,22,en-us,54.162541,,50.0,2.0,3.333,,50.0,3.333,3.333
0.8850823,,0.91283858,51.7,51.5,to,22,en-us,54.162541,,50.0,2.0,3.333,,50.0,3.333,3.333
0.8850823,,0.85516256,52.4,51.7,come,22,en-us,54.162541,,50.0,2.0,3.333,,50.0,3.333,3.333
0.8850823,,0.83281165,53.4,53.2,through,22,en-us,54.162541,,50.0,2.0,3.333,,50.0,3.333,3.333
0.8850823,,0.91283858,53.7,53.4,yet,22,en-us,54.162541,,50.0,2.0,3.333,,50.0,3.333,3.333
0.82644534, and I think that it's time for Korean government to understand did what would you call diversity and secondly some people worried for the,0.91283858,55.4,55.0,and,22,en-us,68.414785,,50.0,2.0,3.333,,50.0,3.333,3.333
0.82644534,,0.91283858,55.5,55.4,I,22,en-us,68.414785,,50.0,2.0,3.333,,50.0,3.333,3.333
0.82644534,,0.91283858,55.7,55.5,think,22,en-us,68.414785,,50.0,2.0,3.333,,50.0,3.333,3.333
0.82644534,,0.91283858,56.2,55.7,that,22,en-us,68.414785,,50.0,2.0,3.333,,50.0,3.333,3.333
0.82644534,,0.91283858,57.4,57.0,it's,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,57.7,57.4,time,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,58.3,57.7,for,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,59.4,59.1,Korean,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,60.1,59.4,government,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,60.6,60.1,to,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,61.4,60.6,understand,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.7400552,61.6,61.4,did,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,61.8,61.6,what,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.87954473,61.9,61.8,would,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.91283858,62.0,61.9,you,22,en-us,68.414785,,55.0,2.667,3.333,,55.0,3.333,3.333
0.82644534,,0.80425805,62.2,62.0,call,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.91283858,63.1,62.4,diversity,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.34802186,64.2,63.1,and,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.69487381,64.9,64.2,secondly,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.91283858,66.0,65.8,some,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.91283858,66.3,66.0,people,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.68703914,66.6,66.3,worried,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.47882387,67.3,66.6,for,22,en-us,68.414785,,60.0,2.333,3.333,,60.0,3.0,3.333
0.82644534,,0.59665555,68.0,67.5,the,22,en-us,68.414785,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036, bad people would come to Korea do for us alone status but it can be sold by strict screening and early the people amount of people of them is really low like 0.02 percent so it will not affect the safety of Korea,0.91283858,70.8,70.5,bad,22,en-us,89.82322,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036,,0.91283858,71.2,70.8,people,22,en-us,89.82322,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036,,0.91283858,71.4,71.2,would,22,en-us,89.82322,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036,,0.91283858,71.6,71.4,come,22,en-us,89.82322,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036,,0.91283858,71.9,71.6,to,22,en-us,89.82322,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036,,0.91283858,72.4,71.9,Korea,22,en-us,89.82322,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036,,0.91283858,73.3,73.0,do,22,en-us,89.82322,,65.0,2.333,3.333,,65.0,3.0,3.333
0.81215036,,0.91283858,74.0,73.7,for,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,74.2,74.0,us,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,74.5,74.2,alone,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,75.0,74.5,status,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,75.5,75.2,but,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,75.7,75.5,it,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,76.0,75.7,can,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,76.2,76.0,be,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,76.6,76.2,sold,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,76.9,76.6,by,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,77.3,76.9,strict,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,77.9,77.3,screening,22,en-us,89.82322,,70.0,1.667,3.333,,70.0,3.0,3.333
0.81215036,,0.91283858,78.9,78.4,and,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.53517801,79.4,78.9,early,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.72023606,80.4,80.0,the,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.77602029,81.0,80.4,people,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.91283858,81.5,81.1,amount,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.91283858,81.6,81.5,of,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.70316154,82.0,81.6,people,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.91283858,82.1,82.0,of,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.7706244,82.3,82.1,them,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.72736233,82.5,82.3,is,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.71819615,82.8,82.5,really,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.70225614,83.2,82.8,low,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.71025288,83.8,83.2,like,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.73487872,85.0,83.8,0.02,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.58753604,85.4,85.0,percent,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.69110596,85.9,85.4,so,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.61443508,86.7,86.1,it,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.91283858,86.9,86.7,will,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.71177387,87.2,86.9,not,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.52970338,88.1,87.2,affect,22,en-us,89.82322,,75.0,2.0,3.333,,75.0,3.0,3.333
0.81215036,,0.6144349,88.3,88.1,the,22,en-us,89.82322,,80.0,2.333,3.333,,80.0,3.0,3.333
0.81215036,,0.71769375,88.8,88.3,safety,22,en-us,89.82322,,80.0,2.333,3.333,,80.0,3.0,3.333
0.81215036,,0.70430398,88.9,88.8,of,22,en-us,89.82322,,80.0,2.333,3.333,,80.0,3.0,3.333
0.81215036,,0.7451902,89.4,88.9,Korea,22,en-us,89.82322,,80.0,2.333,3.333,,80.0,3.0,3.333
0.80911809, it's okay that Korea has said,0.91283858,96.7,96.6,it's,21,en-us,98.983947,,85.0,2.0,3.333,,85.0,3.0,3.333
0.80911809,,0.75167829,97.0,96.7,okay,21,en-us,98.983947,,85.0,2.0,3.333,,85.0,3.0,3.333
0.80911809,,0.76510346,97.4,97.0,that,21,en-us,98.983947,,85.0,2.0,3.333,,85.0,3.0,3.333
0.80911809,,0.91283858,98.0,97.5,Korea,21,en-us,98.983947,,85.0,2.0,3.333,,85.0,3.0,3.333
0.80911809,,0.69654936,98.1,98.0,has,21,en-us,98.983947,,85.0,2.0,3.333,,85.0,3.0,3.333
0.80911809,,0.81570047,98.6,98.1,said,21,en-us,98.983947,,85.0,2.0,3.333,,85.0,3.0,3.333
0.74436444, brightness but German people are going to tell you which is a tourist Island and as you know the main religion or seven people are Islam and they don't have good reputation worldwide and that can affect the tourist in Jeju,0.91283858,101.5,100.8,brightness,21,en-us,119.760953,,90.0,1.667,3.333,,90.0,2.667,3.333
0.74436444,,0.91283858,102.1,101.6,but,21,en-us,119.760953,,90.0,1.667,3.333,,90.0,2.667,3.333
0.74436444,,0.91283858,103.7,103.4,German,21,en-us,119.760953,,90.0,1.667,3.333,,90.0,2.667,3.333
0.74436444,,0.91283858,103.9,103.7,people,21,en-us,119.760953,,90.0,1.667,3.333,,90.0,2.667,3.333
0.74436444,,0.91283858,104.0,103.9,are,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,104.2,104.0,going,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,104.4,104.2,to,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,104.6,104.4,tell,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,104.8,104.6,you,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,105.0,104.8,which,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,105.3,105.0,is,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.40892795,105.8,105.7,a,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,106.1,105.8,tourist,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.63326508,106.7,106.2,Island,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,107.0,106.8,and,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.72958112,107.1,107.0,as,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,107.2,107.1,you,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.64682931,107.7,107.2,know,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.91283858,108.4,108.2,the,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.74005675,108.7,108.4,main,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.60194224,109.1,108.7,religion,21,en-us,119.760953,,95.0,3.0,3.333,,95.0,3.0,3.333
0.74436444,,0.7195406,109.3,109.1,or,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.67453444,109.8,109.3,seven,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.59353507,110.2,109.8,people,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.70524001,110.5,110.2,are,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.78006369,111.5,110.7,Islam,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.91283858,112.0,111.9,and,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.64257002,112.1,112.0,they,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.72893065,112.3,112.1,don't,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.58157533,112.6,112.3,have,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.75498188,112.9,112.6,good,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.5611431,113.7,112.9,reputation,21,en-us,119.760953,,100.0,2.333,3.333,,100.0,2.667,3.333
0.74436444,,0.60901976,115.4,114.8,worldwide,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.91283858,116.4,116.2,and,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.42514679,116.5,116.4,that,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.58332324,116.8,116.5,can,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.35935915,117.3,116.8,affect,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.44262657,117.5,117.3,the,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.72167367,118.3,117.5,tourist,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.64786971,118.7,118.3,in,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.74436444,,0.70895064,119.2,118.7,Jeju,21,en-us,119.760953,,105.0,2.333,3.333,,105.0,2.667,3.333
0.75948972, some people are not comfortable with the idea of having Muslim people around in the zoo because of what has happened throughout history for someone in you know in the u.s. many terrorist attack are,0.91283858,121.1,120.9,some,21,en-us,136.809526,,105.0,2.333,3.333,,105.0,2.667,3.333
0.75948972,,0.91283858,121.4,121.1,people,21,en-us,136.809526,,105.0,2.333,3.333,,105.0,2.667,3.333
0.75948972,,0.91283858,121.5,121.4,are,21,en-us,136.809526,,105.0,2.333,3.333,,105.0,2.667,3.333
0.75948972,,0.91283858,121.6,121.5,not,21,en-us,136.809526,,105.0,2.333,3.333,,105.0,2.667,3.333
0.75948972,,0.91283858,122.2,121.6,comfortable,21,en-us,136.809526,,105.0,2.333,3.333,,105.0,2.667,3.333
0.75948972,,0.91283858,122.6,122.2,with,21,en-us,136.809526,,110.0,2.333,3.333,,110.0,2.333,3.667
0.75948972,,0.91283858,122.8,122.7,the,21,en-us,136.809526,,110.0,2.333,3.333,,110.0,2.333,3.667
0.75948972,,0.91283858,123.1,122.8,idea,21,en-us,136.809526,,110.0,2.333,3.333,,110.0,2.333,3.667
0.75948972,,0.91283858,123.3,123.1,of,21,en-us,136.809526,,110.0,2.333,3.333,,110.0,2.333,3.667
