results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,p9,seconds,arousal,valence,p10,seconds2,arousal2,valence2
0.77053148,,0.70317519,16.7,16.2,stable,9,en-us,33.054785,,15.0,2.667,3.333,,15.0,2.333,3.0
0.77053148,,0.52837032,18.7,18.0,although,9,en-us,33.054785,,15.0,2.667,3.333,,15.0,2.333,3.0
0.77053148,,0.91283858,18.8,18.7,at,9,en-us,33.054785,,15.0,2.667,3.333,,15.0,2.333,3.0
0.77053148,,0.91283858,18.9,18.8,the,9,en-us,33.054785,,15.0,2.667,3.333,,15.0,2.333,3.0
0.77053148,,0.76246226,19.2,18.9,very,9,en-us,33.054785,,15.0,2.667,3.333,,15.0,2.333,3.0
0.77053148,,0.64056808,19.5,19.2,top,9,en-us,33.054785,,15.0,2.667,3.333,,15.0,2.333,3.0
0.77053148,,0.58132476,19.7,19.5,of,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.61827576,19.9,19.7,the,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.91283858,20.1,19.9,very,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.65020895,20.6,20.1,wealthy,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.69125617,21.1,20.6,have,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.91283858,21.7,21.6,the,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.85577852,22.2,21.7,variables,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.91283858,22.3,22.2,we,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.53588802,22.5,22.3,have,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.91283858,22.5,22.5,a,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.7183336,22.7,22.5,lot,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.58263522,22.9,22.7,of,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.63423073,23.4,22.9,money,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.56119162,24.1,23.8,but,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.69652426,24.4,24.2,the,9,en-us,33.054785,,20.0,2.667,3.333,,20.0,2.333,3.0
0.77053148,,0.91283858,24.7,24.4,bottom,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.91283858,24.9,24.7,there,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.44868171,25.2,24.9,are,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.71833354,25.5,25.2,there,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.66845912,25.6,25.5,are,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.91283858,25.7,25.6,a,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.75148654,25.9,25.7,lot,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.56872725,26.0,25.9,of,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.68958408,26.5,26.0,people,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.56872725,26.6,26.5,who,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.66253453,27.1,26.6,doesn't,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.73633319,27.3,27.1,have,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.76246226,27.5,27.3,enough,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.668459,27.8,27.5,money,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.66845912,28.0,27.8,and,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.91283858,28.1,28.0,they,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.87232804,28.6,28.1,struggle,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.58263522,28.8,28.6,to,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.7053622,29.1,28.8,live,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.91283858,29.3,29.1,out,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.71833354,29.5,29.3,their,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.72870338,29.9,29.5,everyday,9,en-us,33.054785,,25.0,2.667,3.333,,25.0,3.0,2.667
0.77053148,,0.85577852,30.3,29.9,lives,9,en-us,33.054785,,30.0,2.0,3.333,,30.0,2.0,2.667
0.77053148,,0.91283858,31.1,31.0,in,9,en-us,33.054785,,30.0,2.0,3.333,,30.0,2.0,2.667
0.77053148,,0.5826351,31.6,31.1,this,9,en-us,33.054785,,30.0,2.0,3.333,,30.0,2.0,2.667
0.77053148,,0.91283858,32.7,32.5,in,9,en-us,33.054785,,30.0,2.0,3.333,,30.0,2.0,2.667
0.77053148,,0.91283858,32.8,32.7,this,9,en-us,33.054785,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,in this in this chaotic time period in am accepting Yemen universities may actually further kiosk the our government taxes are limited and if we have to give the refugees government's print out of our own taxes then that much that much money has to be taken from somewhere else and I think that,0.91283858,31.1,30.9,in,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,31.5,31.1,this,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,32.7,32.5,in,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,33.1,32.7,this,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,33.9,33.1,chaotic,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,34.6,34.1,time,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,34.9,34.6,period,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,35.1,34.9,in,9,en-us,60.737415,,30.0,2.0,3.333,,30.0,2.0,2.667
0.79587847,,0.91283858,35.4,35.1,am,9,en-us,60.737415,,35.0,2.0,3.333,,35.0,2.0,2.667
0.79587847,,0.86603266,37.5,36.9,accepting,9,en-us,60.737415,,35.0,2.0,3.333,,35.0,2.0,2.667
0.79587847,,0.75331753,37.9,37.5,Yemen,9,en-us,60.737415,,35.0,2.0,3.333,,35.0,2.0,2.667
0.79587847,,0.78048271,38.5,37.9,universities,9,en-us,60.737415,,35.0,2.0,3.333,,35.0,2.0,2.667
0.79587847,,0.79062331,39.2,38.5,may,9,en-us,60.737415,,35.0,2.0,3.333,,35.0,2.0,2.667
0.79587847,,0.80226618,40.0,39.4,actually,9,en-us,60.737415,,35.0,2.0,3.333,,35.0,2.0,2.667
0.79587847,,0.88811028,40.3,40.0,further,9,en-us,60.737415,,35.0,2.0,3.333,,35.0,2.0,2.667
0.79587847,,0.91283858,40.8,40.3,kiosk,9,en-us,60.737415,,40.0,2.333,3.333,,40.0,2.667,2.667
0.79587847,,0.73192382,42.6,42.4,the,9,en-us,60.737415,,40.0,2.333,3.333,,40.0,2.667,2.667
0.79587847,,0.91283858,42.9,42.6,our,9,en-us,60.737415,,40.0,2.333,3.333,,40.0,2.667,2.667
0.79587847,,0.91283858,43.4,42.9,government,9,en-us,60.737415,,40.0,2.333,3.333,,40.0,2.667,2.667
0.79587847,,0.91283858,43.9,43.4,taxes,9,en-us,60.737415,,40.0,2.333,3.333,,40.0,2.667,2.667
0.79587847,,0.88074708,44.2,43.9,are,9,en-us,60.737415,,40.0,2.333,3.333,,40.0,2.667,2.667
0.79587847,,0.89577186,44.9,44.2,limited,9,en-us,60.737415,,40.0,2.333,3.333,,40.0,2.667,2.667
0.79587847,,0.76236594,46.1,45.4,and,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.86971861,46.4,46.2,if,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.8957715,46.7,46.4,we,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.90337574,46.9,46.7,have,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.91283858,47.1,46.9,to,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.91283858,47.4,47.1,give,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.85472578,47.6,47.4,the,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.82416111,48.2,47.6,refugees,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.70355296,48.8,48.2,government's,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.54265064,49.2,48.8,print,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.60354519,49.4,49.2,out,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.76288742,49.5,49.4,of,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.70937234,49.7,49.5,our,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.91283858,49.9,49.7,own,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.82633525,50.5,49.9,taxes,9,en-us,60.737415,,45.0,3.0,3.333,,45.0,2.667,2.667
0.79587847,,0.70937234,51.6,51.0,then,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.843238,52.4,52.1,that,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.70937228,53.0,52.4,much,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.72752458,53.6,53.4,that,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.60075796,53.9,53.6,much,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.71326411,54.4,53.9,money,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.74365193,55.3,55.0,has,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.91283858,55.4,55.3,to,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.61091864,55.5,55.4,be,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.91283858,55.9,55.5,taken,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.68526763,56.1,55.9,from,9,en-us,60.737415,,50.0,2.333,3.333,,50.0,2.333,2.667
0.79587847,,0.75857162,56.5,56.1,somewhere,9,en-us,60.737415,,55.0,3.0,3.333,,55.0,2.333,2.667
0.79587847,,0.52766299,56.9,56.5,else,9,en-us,60.737415,,55.0,3.0,3.333,,55.0,2.333,2.667
0.79587847,,0.50087374,58.0,57.3,and,9,en-us,60.737415,,55.0,3.0,3.333,,55.0,2.333,2.667
0.79587847,,0.53371871,58.7,58.2,I,9,en-us,60.737415,,55.0,3.0,3.333,,55.0,2.333,2.667
0.79587847,,0.71673995,59.6,59.3,think,9,en-us,60.737415,,55.0,3.0,3.333,,55.0,2.333,2.667
0.79587847,,0.51767176,60.1,59.6,that,9,en-us,60.737415,,55.0,3.0,3.333,,55.0,2.333,2.667
0.81115675,that money can be used that money should be first least for our own people first if you are a nice if our country was a stable country and if we had a lot of money that we can spend when sure we should accept refugees but our state our situation isn't very good right now so I think that we need to say we need to stabilize our economy first and then letting the refugees later when when,0.91283858,61.0,60.8,that,9,en-us,90.715238,,55.0,3.0,3.333,,55.0,2.333,2.667
0.81115675,,0.91283858,61.2,61.0,money,9,en-us,90.715238,,55.0,3.0,3.333,,55.0,2.333,2.667
0.81115675,,0.91283858,61.3,61.2,can,9,en-us,90.715238,,55.0,3.0,3.333,,55.0,2.333,2.667
0.81115675,,0.91283858,61.5,61.3,be,9,en-us,90.715238,,55.0,3.0,3.333,,55.0,2.333,2.667
0.81115675,,0.91283858,61.9,61.5,used,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.91283858,62.6,62.3,that,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.91283858,62.8,62.6,money,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.91283858,63.1,62.8,should,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.91283858,63.2,63.1,be,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.91283858,63.6,63.2,first,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.70026594,64.1,63.6,least,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.73736805,65.0,64.4,for,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.75756383,65.9,65.5,our,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.72709072,66.2,65.9,own,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.83862972,66.6,66.2,people,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.82692748,67.0,66.6,first,9,en-us,90.715238,,60.0,2.333,3.333,,60.0,2.0,2.667
0.81115675,,0.75756383,68.8,68.4,if,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.90708303,69.0,68.8,you,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.73144454,69.3,69.0,are,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.72250384,69.6,69.3,a,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.85132879,70.3,69.9,nice,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.76563472,70.8,70.5,if,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.71694136,70.9,70.8,our,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.76378888,71.3,70.9,country,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.79528582,71.7,71.3,was,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.91283858,71.8,71.7,a,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.81274343,72.2,71.8,stable,9,en-us,90.715238,,65.0,2.667,3.333,,65.0,2.667,2.667
0.81115675,,0.72726029,72.8,72.2,country,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.91283858,73.3,73.1,and,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.89920855,73.6,73.3,if,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.8877911,73.7,73.6,we,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.76081479,74.3,73.7,had,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.91283858,74.4,74.4,a,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.83862972,74.6,74.4,lot,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.83863002,74.8,74.6,of,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.72726029,75.4,74.8,money,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.8877911,76.0,75.9,that,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.91283858,76.2,76.0,we,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.71875912,76.4,76.2,can,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.71223444,77.1,76.4,spend,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.78097868,77.4,77.2,when,9,en-us,90.715238,,70.0,3.333,3.333,,70.0,2.0,2.667
0.81115675,,0.75850123,77.8,77.4,sure,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.91283858,77.9,77.8,we,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.89448476,78.1,77.9,should,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.71629983,78.4,78.1,accept,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.72589707,78.8,78.4,refugees,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.72072881,79.2,78.8,but,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.76350844,79.4,79.2,our,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.74441344,79.8,79.4,state,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.73248154,80.0,79.8,our,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.72366786,80.6,80.0,situation,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.89583081,80.9,80.6,isn't,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.91283858,81.1,80.9,very,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.70860428,81.3,81.1,good,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.73248154,81.4,81.3,right,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.72366786,81.6,81.4,now,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.69500983,82.0,81.6,so,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.91283858,82.4,82.3,I,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.87384337,82.6,82.4,think,9,en-us,90.715238,,75.0,2.667,3.333,,75.0,2.0,2.667
0.81115675,,0.72824752,83.0,82.6,that,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.71080887,83.8,83.3,we,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.72824752,84.1,83.8,need,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.91283858,84.1,84.1,to,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.91283858,84.3,84.1,say,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.91283858,84.7,84.5,we,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.76350838,84.9,84.7,need,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.75088924,85.0,84.9,to,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.71047884,85.6,85.0,stabilize,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.73248154,85.7,85.6,our,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.69047368,86.2,85.7,economy,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.80977839,86.6,86.2,first,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.91283858,86.9,86.7,and,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.75088924,87.4,86.9,then,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.8939178,87.7,87.4,letting,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.89391768,87.8,87.7,the,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.84759444,88.3,87.8,refugees,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.7543385,88.8,88.3,later,9,en-us,90.715238,,80.0,2.333,3.333,,80.0,2.667,2.667
0.81115675,,0.91283858,89.5,89.2,when,9,en-us,90.715238,,85.0,2.333,3.333,,85.0,2.0,2.667
0.81115675,,0.63241833,90.5,90.3,when,9,en-us,90.715238,,85.0,2.333,3.333,,85.0,2.0,2.667
0.7464931, when it's acceptable to do so,0.75153565,91.0,90.7,when,9,en-us,92.920227,,85.0,2.333,3.333,,85.0,2.0,2.667
0.7464931,,0.83108437,91.3,91.0,it's,9,en-us,92.920227,,85.0,2.333,3.333,,85.0,2.0,2.667
0.7464931,,0.53718519,91.8,91.4,acceptable,9,en-us,92.920227,,85.0,2.333,3.333,,85.0,2.0,2.667
