delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
36817.333,47515.0,32956.0,46723.333,3549.833,7673.0,427858.667,508228.833,260.0,2.667,3.0,1.667,1.0,1.333,1.0
203415.167,139974.167,91624.167,125449.833,13744.167,11654.333,659170.833,713277.5,265.0,3.0,3.0,1.333,1.0,1.667,1.0
18070.333,47385.0,17517.333,34951.5,1360.833,4627.333,629766.667,81318.5,270.0,2.667,3.0,1.333,1.0,1.333,1.0
76738.0,72370.167,42780.833,30896.667,3906.833,8290.5,1126567.833,260048.667,275.0,2.667,3.0,1.333,1.0,1.333,1.0
50530.333,81988.5,46442.167,67303.5,4819.167,15547.0,860889.167,435679.5,280.0,2.667,3.0,1.333,1.0,1.333,1.0
39973.5,41230.167,50185.333,123397.5,5596.333,11509.667,780462.833,204338.167,285.0,2.667,3.0,1.333,1.0,1.333,1.0
97851.5,60841.5,52869.0,134254.167,7653.833,7562.833,900190.667,210739.5,290.0,2.667,2.667,1.333,1.0,1.333,1.0
74993.333,83137.833,122985.833,101015.5,7463.833,15044.5,914036.5,242873.0,295.0,2.667,3.0,1.333,1.0,1.333,1.0
133517.167,151058.5,86086.833,209363.0,10633.0,34345.167,895502.667,452392.167,300.0,2.667,3.0,1.333,1.0,1.333,1.0
109084.0,37255.833,133412.833,116336.833,5998.833,8007.667,832371.667,293063.167,305.0,2.667,3.0,1.333,1.0,1.333,1.0
56753.667,54155.0,53069.167,45234.667,2670.667,4826.167,463391.5,78595.0,310.0,3.0,3.0,1.333,1.0,1.333,1.0
100813.0,100076.333,179871.5,172901.333,11266.167,16834.0,1315323.5,347467.833,315.0,3.0,2.667,1.333,1.0,1.333,1.0
101142.167,79726.5,140795.667,191842.833,7341.667,20110.833,1035573.833,390813.0,320.0,3.0,3.0,1.333,1.0,1.333,1.0
68089.167,164367.667,94580.333,121532.167,7780.0,15540.667,930710.833,269824.833,325.0,3.0,3.0,1.333,1.0,1.333,1.0
74403.167,86847.833,71115.667,120168.333,6340.0,9817.333,1136167.833,277934.0,330.0,3.333,3.0,1.333,1.0,1.333,1.0
45120.5,63028.0,47840.667,48737.333,4844.833,6597.167,663751.0,217899.0,335.0,2.667,2.667,1.333,1.0,1.333,1.0
131425.333,105056.0,126248.833,157494.0,12573.667,28718.5,762985.5,562580.833,340.0,2.667,3.333,1.333,1.0,1.333,1.0
76599.667,33207.833,92098.0,113124.833,4865.5,12645.167,875715.667,192542.5,345.0,3.0,3.0,1.333,1.0,1.333,1.0
84559.667,104523.833,71664.5,135227.0,8351.0,13305.833,1144413.167,222260.0,350.0,3.333,3.0,1.333,1.0,1.333,1.0
105626.333,139847.167,95108.833,159412.5,9399.833,13331.333,1108997.667,426579.167,355.0,3.0,2.667,1.333,1.0,1.333,1.0
123931.167,151534.833,158126.167,184722.0,6127.5,18120.667,923642.333,766890.833,360.0,3.0,2.667,1.333,1.0,1.333,1.0
52380.333,75718.333,62841.833,152632.5,4239.333,11191.167,559199.667,229051.667,365.0,3.0,2.667,1.333,1.0,1.333,1.0
142984.333,185052.333,131578.5,237088.5,16805.167,61854.667,1099302.0,632010.167,370.0,3.0,3.0,1.333,1.0,1.333,1.0
79489.0,57042.0,37714.333,61629.667,3850.0,6676.833,889079.833,310368.667,375.0,3.333,3.0,1.333,1.0,1.667,1.0
51508.0,66753.5,61461.5,60150.5,4045.667,6369.167,482585.333,524138.667,380.0,3.0,3.0,1.333,1.0,1.667,1.0
86157.667,49711.333,31433.167,46228.333,4028.667,11173.0,755735.167,305604.667,385.0,3.0,3.0,1.333,1.0,1.667,1.0
29402.5,54616.833,22654.667,34735.667,3301.5,5402.667,697647.5,284334.333,390.0,3.0,3.0,1.333,1.0,1.667,1.0
68255.0,96764.333,64595.0,286215.167,6497.667,13155.667,1066472.833,629681.0,395.0,2.667,3.0,1.333,1.0,1.667,1.0
138912.5,185598.5,69089.167,130812.167,20322.5,25870.667,1219264.5,679152.5,400.0,3.0,3.0,1.333,1.0,1.667,1.0
96905.0,237800.667,154427.0,178982.167,6395.833,13017.333,794525.5,545877.0,405.0,3.0,3.0,1.333,1.0,1.667,1.0
107550.0,90806.0,45730.167,51270.0,5748.167,7039.0,1309119.833,283913.667,410.0,3.0,3.0,1.333,1.0,1.667,1.0
115564.333,67115.333,34743.333,56568.833,6167.667,8426.0,1069634.167,461447.5,415.0,3.333,3.0,1.333,1.0,1.667,1.0
86863.167,78366.833,42955.5,56817.667,5606.167,12438.0,1026110.667,297529.0,420.0,3.667,3.0,1.333,1.0,1.667,1.0
156128.167,95099.833,84388.833,103035.0,11687.0,17113.5,1381696.167,889648.333,425.0,3.667,3.0,1.333,1.0,1.667,1.0
47539.667,94288.667,47488.333,40335.5,2839.5,7747.833,1052783.833,359782.5,430.0,3.333,3.0,1.333,1.0,1.667,1.0
72599.833,75884.5,50092.667,94048.0,5259.333,8145.833,820469.667,143494.0,435.0,3.667,3.0,1.333,1.0,1.667,1.0
57237.167,86917.333,48377.167,77264.0,6737.0,9075.667,677022.5,313718.167,440.0,3.0,3.0,1.333,1.0,1.667,1.0
53707.667,62468.333,60250.333,50867.0,6144.667,10225.667,1011600.5,374221.5,445.0,3.0,3.0,1.333,1.0,1.667,1.0
59048.0,108742.333,59621.333,63215.667,8523.167,12339.0,946733.833,451533.0,450.0,3.333,3.0,1.333,1.0,1.667,1.0
25639.833,61393.167,26573.167,21060.333,4170.667,3577.667,412911.667,165445.667,455.0,3.333,3.0,1.333,1.0,1.667,1.0
38502.833,38173.667,37783.667,74548.333,2809.667,4693.333,795292.5,206409.167,460.0,3.333,3.0,1.333,1.0,1.667,1.0
35896.333,87819.0,53762.333,50757.0,3734.0,9944.0,1084548.833,366161.667,465.0,3.333,3.0,1.333,1.0,1.667,1.0
95833.167,124145.5,74105.0,180131.333,11118.167,17925.833,1638623.833,619621.167,470.0,3.333,3.333,1.667,1.0,1.667,1.0
68585.5,84139.167,58941.167,72417.667,4062.167,9372.667,884493.333,261915.5,475.0,2.667,3.0,1.667,1.0,1.333,1.0
92350.667,120021.667,179366.667,233265.833,13617.167,52882.667,547900.667,414106.833,480.0,2.333,3.0,1.333,1.0,1.0,1.0
33827.5,108675.0,50888.167,94043.333,3142.0,9925.667,642211.667,201684.333,485.0,2.667,3.0,1.333,1.0,1.0,1.0
128555.0,155260.0,85204.571,192931.286,7064.571,19769.714,739538.571,279002.0,490.0,2.667,3.0,1.333,1.0,1.0,1.0
32069.0,59257.0,67896.4,65939.2,5482.8,9513.8,675926.8,157569.6,495.0,2.667,3.0,1.333,1.0,1.333,1.0
87831.143,66908.857,76016.714,104628.429,6354.0,14951.571,670835.857,178938.429,500.0,2.667,3.0,1.333,1.0,1.333,1.0
70441.833,370329.167,129999.167,488381.5,10339.0,27325.5,1202512.833,694952.0,505.0,2.667,3.0,1.333,1.0,1.333,1.0
96809.5,63712.333,147662.833,53120.0,4618.833,14299.833,1314842.667,493782.333,510.0,2.333,3.0,1.333,1.0,1.333,1.0
138855.333,85410.833,37012.833,78497.333,6056.667,8171.667,991656.5,346280.667,515.0,2.333,3.0,1.333,1.0,1.333,1.0
147735.0,210601.333,146089.5,240879.667,14759.5,23268.167,1007302.167,913594.833,520.0,2.667,3.333,1.333,1.0,1.333,1.0
136260.833,66604.667,79895.667,125358.333,4959.833,14571.167,1123669.5,443537.667,525.0,2.667,2.667,1.333,1.0,1.333,1.0
164387.5,94231.5,146912.667,192385.333,14617.333,19327.167,1648602.667,541227.0,530.0,2.667,3.0,1.333,1.0,1.333,1.0
50066.167,89467.5,92998.333,58720.5,21667.667,28582.667,1572368.667,273253.667,535.0,2.667,3.0,1.333,1.0,1.333,1.0
72110.833,127516.333,45749.5,108331.333,6617.667,10671.0,856139.0,813537.833,540.0,3.0,3.0,1.333,1.0,1.333,1.0
83032.167,75339.0,55784.167,32444.5,5745.5,7927.0,499571.5,317389.167,545.0,3.0,3.0,1.333,1.0,1.333,1.0
126692.5,112124.833,112113.0,60486.0,10836.0,28430.167,798007.167,510639.0,550.0,3.0,3.0,1.333,1.0,1.333,1.0
108740.5,191744.5,66789.5,54137.0,9241.0,30414.0,892901.833,279580.167,555.0,3.0,3.0,1.333,1.0,1.333,1.0
29817.0,63788.333,29166.5,47290.167,4749.5,8040.333,676473.333,214806.167,560.0,3.0,3.333,1.333,1.0,1.667,1.0
130285.667,100533.667,80024.167,93649.167,16566.0,18761.833,1428476.0,485416.833,565.0,3.0,3.333,1.333,1.0,1.333,1.0
58892.333,84854.833,42299.833,38851.667,5256.167,6860.5,1140482.833,260070.833,570.0,3.0,3.333,1.333,1.0,1.333,1.0
36274.0,55639.667,62371.5,52137.833,5090.333,5991.667,740414.833,227622.167,575.0,3.0,3.333,1.333,1.0,1.333,1.0
58912.5,51480.333,60827.0,36478.667,3706.167,6663.0,968078.167,273890.667,580.0,3.0,3.333,1.333,1.0,1.667,1.0
84482.833,108066.0,122743.5,72915.0,6156.333,11698.833,590030.5,484207.5,585.0,3.333,3.0,1.333,1.0,2.0,1.0
40792.5,53859.0,64287.167,36078.167,3438.333,10388.167,983921.667,271183.667,590.0,3.333,3.0,1.333,1.0,2.0,1.0
70975.833,48431.333,91203.167,67952.833,7602.167,14165.167,1012998.0,382867.667,595.0,3.333,3.0,1.333,1.0,1.667,1.0
37235.0,59803.5,45417.833,34022.167,3982.833,6260.333,528235.5,165890.833,600.0,3.333,3.0,1.333,1.0,1.667,1.0
40434.333,50542.167,41686.667,48037.167,3870.667,8183.5,724830.833,191610.5,605.0,3.333,3.0,1.333,1.0,1.667,1.0
59556.833,159551.5,73955.0,54933.167,9897.333,15934.167,1192147.0,415294.333,610.0,3.333,3.0,1.333,1.0,1.667,1.0
47761.167,49308.5,48288.667,27654.167,3567.5,5649.333,789164.167,364293.667,615.0,3.333,3.0,1.333,1.0,1.667,1.0
116750.0,122414.667,55639.5,78281.0,11204.0,10035.333,1025012.167,263402.5,620.0,3.333,3.0,1.333,1.0,1.667,1.0
63610.0,55413.167,56045.667,85234.667,7502.167,12298.833,937951.5,492869.667,625.0,3.333,3.0,1.333,1.0,1.667,1.0
49482.5,60402.333,55254.833,38944.167,7444.667,18565.833,1118888.333,200804.0,630.0,3.333,3.0,1.333,1.0,1.667,1.0
54943.833,91690.833,62598.667,54596.0,5087.167,10328.333,915196.5,296877.833,635.0,3.333,3.0,1.333,1.0,1.667,1.0
143145.333,104924.667,131319.333,91627.0,7364.167,14780.833,683981.5,483500.0,640.0,3.0,3.0,1.333,1.0,1.667,1.0
75091.167,196201.333,77161.667,79701.833,5172.333,16449.5,1044403.167,311206.667,645.0,3.0,3.0,1.333,1.0,2.0,1.0
80492.833,86834.667,84558.0,56709.833,6161.667,10524.333,1311793.333,313743.0,650.0,2.667,3.0,1.333,1.0,2.0,1.0
83339.333,110000.167,71932.833,109202.5,9009.833,10025.5,1005438.833,202778.0,655.0,2.667,3.0,1.333,1.0,2.0,1.0
35818.833,54619.333,48723.833,47440.667,6932.333,8088.0,866091.5,143718.833,660.0,3.333,3.333,1.333,1.0,2.0,1.0
91842.5,98057.167,137580.667,206895.833,7973.667,18244.0,843307.833,471367.5,665.0,3.0,3.333,1.333,1.0,1.667,1.0
50698.333,148493.667,65537.0,46244.667,3865.0,11599.333,836962.167,453544.167,670.0,3.333,3.333,1.333,1.0,1.667,1.0
121469.833,100508.333,120841.667,104579.333,7909.5,12697.667,952537.667,308283.5,675.0,3.0,3.0,1.333,1.0,1.667,1.0
41243.667,45477.833,43733.667,65001.5,3516.5,8750.833,1087397.833,250997.167,680.0,2.667,3.0,1.333,1.0,1.667,1.0
17449.833,73666.5,66114.667,62890.833,3490.5,6523.667,536884.167,195350.833,685.0,3.0,3.0,1.333,1.0,1.667,1.0
141146.5,192322.833,131572.833,183990.167,11406.333,35694.0,1206838.667,382460.167,690.0,3.0,3.0,1.333,1.0,1.667,1.0
135907.667,278290.0,218933.333,129140.333,10901.833,26564.333,769591.0,528911.833,695.0,2.667,3.333,1.333,1.0,1.333,1.0
49035.667,81548.0,70287.667,196562.833,4979.167,15802.667,456812.167,315556.5,700.0,2.667,3.0,1.333,1.0,1.333,1.0
170034.667,327518.333,304761.167,142458.5,11367.833,19771.333,1935523.667,866855.5,705.0,2.667,3.0,1.333,1.0,1.333,1.0
88484.167,73327.833,83027.333,133606.5,8751.833,12944.833,665895.667,560779.5,710.0,2.667,3.0,1.333,1.0,1.333,1.0
