results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/alternatives/0/words/1/confidence,results/alternatives/0/words/1/endTime,results/alternatives/0/words/1/startTime,results/alternatives/0/words/1/word,results/alternatives/0/words/2/confidence,results/alternatives/0/words/2/endTime,results/alternatives/0/words/2/startTime,results/alternatives/0/words/2/word,results/alternatives/0/words/3/confidence,results/alternatives/0/words/3/endTime,results/alternatives/0/words/3/startTime,results/alternatives/0/words/3/word,results/alternatives/0/words/4/confidence,results/alternatives/0/words/4/endTime,results/alternatives/0/words/4/startTime,results/alternatives/0/words/4/word,results/alternatives/0/words/5/confidence,results/alternatives/0/words/5/endTime,results/alternatives/0/words/5/startTime,results/alternatives/0/words/5/word,results/alternatives/0/words/6/confidence,results/alternatives/0/words/6/endTime,results/alternatives/0/words/6/startTime,results/alternatives/0/words/6/word,results/alternatives/0/words/7/confidence,results/alternatives/0/words/7/endTime,results/alternatives/0/words/7/startTime,results/alternatives/0/words/7/word,results/alternatives/0/words/8/confidence,results/alternatives/0/words/8/endTime,results/alternatives/0/words/8/startTime,results/alternatives/0/words/8/word,results/alternatives/0/words/9/confidence,results/alternatives/0/words/9/endTime,results/alternatives/0/words/9/startTime,results/alternatives/0/words/9/word,results/alternatives/0/words/10/confidence,results/alternatives/0/words/10/endTime,results/alternatives/0/words/10/startTime,results/alternatives/0/words/10/word,results/alternatives/0/words/11/confidence,results/alternatives/0/words/11/endTime,results/alternatives/0/words/11/startTime,results/alternatives/0/words/11/word,results/alternatives/0/words/12/confidence,results/alternatives/0/words/12/endTime,results/alternatives/0/words/12/startTime,results/alternatives/0/words/12/word,results/alternatives/0/words/13/confidence,results/alternatives/0/words/13/endTime,results/alternatives/0/words/13/startTime,results/alternatives/0/words/13/word,results/alternatives/0/words/14/confidence,results/alternatives/0/words/14/endTime,results/alternatives/0/words/14/startTime,results/alternatives/0/words/14/word,results/alternatives/0/words/15/confidence,results/alternatives/0/words/15/endTime,results/alternatives/0/words/15/startTime,results/alternatives/0/words/15/word,results/alternatives/0/words/16/confidence,results/alternatives/0/words/16/endTime,results/alternatives/0/words/16/startTime,results/alternatives/0/words/16/word,results/alternatives/0/words/17/confidence,results/alternatives/0/words/17/endTime,results/alternatives/0/words/17/startTime,results/alternatives/0/words/17/word,results/alternatives/0/words/18/confidence,results/alternatives/0/words/18/endTime,results/alternatives/0/words/18/startTime,results/alternatives/0/words/18/word,results/alternatives/0/words/19/confidence,results/alternatives/0/words/19/endTime,results/alternatives/0/words/19/startTime,results/alternatives/0/words/19/word,results/alternatives/0/words/20/confidence,results/alternatives/0/words/20/endTime,results/alternatives/0/words/20/startTime,results/alternatives/0/words/20/word,results/alternatives/0/words/21/confidence,results/alternatives/0/words/21/endTime,results/alternatives/0/words/21/startTime,results/alternatives/0/words/21/word,results/alternatives/0/words/22/confidence,results/alternatives/0/words/22/endTime,results/alternatives/0/words/22/startTime,results/alternatives/0/words/22/word,results/alternatives/0/words/23/confidence,results/alternatives/0/words/23/endTime,results/alternatives/0/words/23/startTime,results/alternatives/0/words/23/word,results/alternatives/0/words/24/confidence,results/alternatives/0/words/24/endTime,results/alternatives/0/words/24/startTime,results/alternatives/0/words/24/word,results/alternatives/0/words/25/confidence,results/alternatives/0/words/25/endTime,results/alternatives/0/words/25/startTime,results/alternatives/0/words/25/word,results/alternatives/0/words/26/confidence,results/alternatives/0/words/26/endTime,results/alternatives/0/words/26/startTime,results/alternatives/0/words/26/word,results/alternatives/0/words/27/confidence,results/alternatives/0/words/27/endTime,results/alternatives/0/words/27/startTime,results/alternatives/0/words/27/word,results/alternatives/0/words/28/confidence,results/alternatives/0/words/28/endTime,results/alternatives/0/words/28/startTime,results/alternatives/0/words/28/word,results/alternatives/0/words/29/confidence,results/alternatives/0/words/29/endTime,results/alternatives/0/words/29/startTime,results/alternatives/0/words/29/word,results/alternatives/0/words/30/confidence,results/alternatives/0/words/30/endTime,results/alternatives/0/words/30/startTime,results/alternatives/0/words/30/word,results/alternatives/0/words/31/confidence,results/alternatives/0/words/31/endTime,results/alternatives/0/words/31/startTime,results/alternatives/0/words/31/word,results/alternatives/0/words/32/confidence,results/alternatives/0/words/32/endTime,results/alternatives/0/words/32/startTime,results/alternatives/0/words/32/word,results/alternatives/0/words/33/confidence,results/alternatives/0/words/33/endTime,results/alternatives/0/words/33/startTime,results/alternatives/0/words/33/word,results/alternatives/0/words/34/confidence,results/alternatives/0/words/34/endTime,results/alternatives/0/words/34/startTime,results/alternatives/0/words/34/word,results/alternatives/0/words/35/confidence,results/alternatives/0/words/35/endTime,results/alternatives/0/words/35/startTime,results/alternatives/0/words/35/word,results/alternatives/0/words/36/confidence,results/alternatives/0/words/36/endTime,results/alternatives/0/words/36/startTime,results/alternatives/0/words/36/word,results/alternatives/0/words/37/confidence,results/alternatives/0/words/37/endTime,results/alternatives/0/words/37/startTime,results/alternatives/0/words/37/word,results/alternatives/0/words/38/confidence,results/alternatives/0/words/38/endTime,results/alternatives/0/words/38/startTime,results/alternatives/0/words/38/word,results/alternatives/0/words/39/confidence,results/alternatives/0/words/39/endTime,results/alternatives/0/words/39/startTime,results/alternatives/0/words/39/word,results/alternatives/0/words/40/confidence,results/alternatives/0/words/40/endTime,results/alternatives/0/words/40/startTime,results/alternatives/0/words/40/word,results/alternatives/0/words/41/confidence,results/alternatives/0/words/41/endTime,results/alternatives/0/words/41/startTime,results/alternatives/0/words/41/word,results/alternatives/0/words/42/confidence,results/alternatives/0/words/42/endTime,results/alternatives/0/words/42/startTime,results/alternatives/0/words/42/word,results/alternatives/0/words/43/confidence,results/alternatives/0/words/43/endTime,results/alternatives/0/words/43/startTime,results/alternatives/0/words/43/word,results/alternatives/0/words/44/confidence,results/alternatives/0/words/44/endTime,results/alternatives/0/words/44/startTime,results/alternatives/0/words/44/word,results/alternatives/0/words/45/confidence,results/alternatives/0/words/45/endTime,results/alternatives/0/words/45/startTime,results/alternatives/0/words/45/word,results/alternatives/0/words/46/confidence,results/alternatives/0/words/46/endTime,results/alternatives/0/words/46/startTime,results/alternatives/0/words/46/word,results/alternatives/0/words/47/confidence,results/alternatives/0/words/47/endTime,results/alternatives/0/words/47/startTime,results/alternatives/0/words/47/word,results/channelTag,results/languageCode,results/resultEndTime,results/alternatives/0/words/48/confidence,results/alternatives/0/words/48/endTime,results/alternatives/0/words/48/startTime,results/alternatives/0/words/48/word,results/alternatives/0/words/49/confidence,results/alternatives/0/words/49/endTime,results/alternatives/0/words/49/startTime,results/alternatives/0/words/49/word,results/alternatives/0/words/50/confidence,results/alternatives/0/words/50/endTime,results/alternatives/0/words/50/startTime,results/alternatives/0/words/50/word,results/alternatives/0/words/51/confidence,results/alternatives/0/words/51/endTime,results/alternatives/0/words/51/startTime,results/alternatives/0/words/51/word,results/alternatives/0/words/52/confidence,results/alternatives/0/words/52/endTime,results/alternatives/0/words/52/startTime,results/alternatives/0/words/52/word,results/alternatives/0/words/53/confidence,results/alternatives/0/words/53/endTime,results/alternatives/0/words/53/startTime,results/alternatives/0/words/53/word,results/alternatives/0/words/54/confidence,results/alternatives/0/words/54/endTime,results/alternatives/0/words/54/startTime,results/alternatives/0/words/54/word,results/alternatives/0/words/55/confidence,results/alternatives/0/words/55/endTime,results/alternatives/0/words/55/startTime,results/alternatives/0/words/55/word,results/alternatives/0/words/56/confidence,results/alternatives/0/words/56/endTime,results/alternatives/0/words/56/startTime,results/alternatives/0/words/56/word,results/alternatives/0/words/57/confidence,results/alternatives/0/words/57/endTime,results/alternatives/0/words/57/startTime,results/alternatives/0/words/57/word,results/alternatives/0/words/58/confidence,results/alternatives/0/words/58/endTime,results/alternatives/0/words/58/startTime,results/alternatives/0/words/58/word,results/alternatives/0/words/59/confidence,results/alternatives/0/words/59/endTime,results/alternatives/0/words/59/startTime,results/alternatives/0/words/59/word,results/alternatives/0/words/60/confidence,results/alternatives/0/words/60/endTime,results/alternatives/0/words/60/startTime,results/alternatives/0/words/60/word,results/alternatives/0/words/61/confidence,results/alternatives/0/words/61/endTime,results/alternatives/0/words/61/startTime,results/alternatives/0/words/61/word,results/alternatives/0/words/62/confidence,results/alternatives/0/words/62/endTime,results/alternatives/0/words/62/startTime,results/alternatives/0/words/62/word,results/alternatives/0/words/63/confidence,results/alternatives/0/words/63/endTime,results/alternatives/0/words/63/startTime,results/alternatives/0/words/63/word,results/alternatives/0/words/64/confidence,results/alternatives/0/words/64/endTime,results/alternatives/0/words/64/startTime,results/alternatives/0/words/64/word,results/alternatives/0/words/65/confidence,results/alternatives/0/words/65/endTime,results/alternatives/0/words/65/startTime,results/alternatives/0/words/65/word,results/alternatives/0/words/66/confidence,results/alternatives/0/words/66/endTime,results/alternatives/0/words/66/startTime,results/alternatives/0/words/66/word,results/alternatives/0/words/67/confidence,results/alternatives/0/words/67/endTime,results/alternatives/0/words/67/startTime,results/alternatives/0/words/67/word,results/alternatives/0/words/68/confidence,results/alternatives/0/words/68/endTime,results/alternatives/0/words/68/startTime,results/alternatives/0/words/68/word,results/alternatives/0/words/69/confidence,results/alternatives/0/words/69/endTime,results/alternatives/0/words/69/startTime,results/alternatives/0/words/69/word,results/alternatives/0/words/70/confidence,results/alternatives/0/words/70/endTime,results/alternatives/0/words/70/startTime,results/alternatives/0/words/70/word,results/alternatives/0/words/71/confidence,results/alternatives/0/words/71/endTime,results/alternatives/0/words/71/startTime,results/alternatives/0/words/71/word,results/alternatives/0/words/72/confidence,results/alternatives/0/words/72/endTime,results/alternatives/0/words/72/startTime,results/alternatives/0/words/72/word,results/alternatives/0/words/73/confidence,results/alternatives/0/words/73/endTime,results/alternatives/0/words/73/startTime,results/alternatives/0/words/73/word,results/alternatives/0/words/74/confidence,results/alternatives/0/words/74/endTime,results/alternatives/0/words/74/startTime,results/alternatives/0/words/74/word,results/alternatives/0/words/75/confidence,results/alternatives/0/words/75/endTime,results/alternatives/0/words/75/startTime,results/alternatives/0/words/75/word,results/alternatives/0/words/76/confidence,results/alternatives/0/words/76/endTime,results/alternatives/0/words/76/startTime,results/alternatives/0/words/76/word
0.91283864, Constitution against humble yes so because of these reasons I agree with,0.91283858,106.200s,105.300s,Constitution,0.91283858,106.800s,106.200s,against,0.91283858,107.400s,106.900s,humble,0.91283858,108.200s,107.900s,yes,0.91283858,108.700s,108.200s,so,0.91283858,111.300s,110.800s,because,0.91283858,111.900s,111.800s,of,0.91283858,112.200s,111.900s,these,0.91283858,113s,112.200s,reasons,0.91283858,113.700s,113.500s,I,0.91283858,114.100s,113.700s,agree,0.91283858,114.500s,114.100s,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,en-us,115.000183s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69285649, Constitution beings combo so because of these reasons I agree with,0.81361002,106.200s,105.200s,Constitution,0.91283858,106.700s,106.200s,beings,0.91283858,107.400s,106.900s,combo,0.36385372,108.100s,108.100s,so,0.69412571,111.300s,110.800s,because,0.89520735,111.900s,111.800s,of,0.63483948,112.200s,111.900s,these,0.35026628,113s,112.200s,reasons,0.63483953,113.700s,113.600s,I,0.831442,114.100s,113.700s,agree,0.57756025,114.500s,114.100s,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,en-us,115.130477s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81344008, Refugee acceptance,0.91283858,117.700s,117.300s,Refugee,0.71404165,118.400s,117.700s,acceptance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,en-us,118.758686s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35801345, acceptance,0.35801345,117s,116.900s,acceptance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,en-us,118.768708s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,en-us,120.021543s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77613431, first one thing that I couldn't really understand this referring to Chinese and Japanese so like the definition of refugees or like refrigerator supposed to be refugees because they have certain problems in their countries that were or religious problems but then in Japan,0.91283858,131s,130.400s,first,0.91283858,131.200s,131s,one,0.91283858,131.500s,131.200s,thing,0.91283858,131.700s,131.500s,that,0.91283858,131.900s,131.700s,I,0.91283858,132.300s,131.900s,couldn't,0.91283858,132.600s,132.300s,really,0.91283858,133.100s,132.600s,understand,0.91283858,133.500s,133.100s,this,0.86540681,135.200s,134.600s,referring,0.8591851,135.300s,135.200s,to,0.91283858,135.800s,135.300s,Chinese,0.90213788,135.900s,135.800s,and,0.76019967,136.600s,135.900s,Japanese,0.91283858,137.200s,137s,so,0.87994915,137.700s,137.200s,like,0.76780272,138.200s,137.700s,the,0.8964774,139.800s,138.800s,definition,0.77093178,140.100s,139.800s,of,0.91283858,141.100s,140.100s,refugees,0.85203129,141.700s,141.100s,or,0.36170772,143s,142.500s,like,0.71562433,143.900s,143.200s,refrigerator,0.79755348,144.600s,143.900s,supposed,0.83377492,144.800s,144.600s,to,0.64790154,145.100s,144.800s,be,0.56845963,145.800s,145.100s,refugees,0.48090187,146.400s,145.800s,because,0.91283858,146.800s,146.600s,they,0.91283858,147s,146.800s,have,0.51702285,147.500s,147s,certain,0.53889257,148s,147.500s,problems,0.69733447,148.100s,148s,in,0.91283858,148.300s,148.100s,their,0.84307849,148.800s,148.300s,countries,0.53889275,149.200s,148.800s,that,0.51960063,149.700s,149.200s,were,0.48693588,150.400s,150s,or,0.87159729,151.200s,150.600s,religious,0.75383991,151.800s,151.200s,problems,0.72299814,152.300s,152.100s,but,0.6741547,152.800s,152.300s,then,0.71999341,153.300s,153s,in,0.61294264,154.500s,153.300s,Japan,,,,,,,,,,,,,,,,,2,en-us,155.070841s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80358195, first one thing that I couldn't really understand this referring to Chinese and Japanese so like the definition of refugees or refuges are supposed to be refugees because they have certain problems in their countries that were or religious problems but then in Japan,0.91283858,131s,130.400s,first,0.91283858,131.200s,131s,one,0.91283858,131.500s,131.200s,thing,0.91283858,131.700s,131.500s,that,0.91283858,131.900s,131.700s,I,0.91283858,132.400s,131.900s,couldn't,0.91283858,132.500s,132.400s,really,0.91283858,133.100s,132.500s,understand,0.91283858,133.600s,133.100s,this,0.91283858,135.200s,134.500s,referring,0.91283858,135.400s,135.200s,to,0.91283858,135.800s,135.400s,Chinese,0.91283858,136s,135.800s,and,0.91283858,136.600s,136s,Japanese,0.91283858,137.200s,137s,so,0.91283858,137.700s,137.200s,like,0.91283858,138.200s,137.700s,the,0.91283858,139.700s,138.700s,definition,0.91283858,140.100s,139.700s,of,0.91283858,141.100s,140.100s,refugees,0.91283858,141.600s,141.100s,or,0.35216561,143.800s,143.400s,refuges,0.91283858,143.900s,143.800s,are,0.71028751,144.600s,143.900s,supposed,0.62080979,144.700s,144.600s,to,0.67914826,145.100s,144.700s,be,0.64432353,145.800s,145.100s,refugees,0.58345199,146.400s,145.800s,because,0.91283858,146.800s,146.600s,they,0.76366287,147s,146.800s,have,0.57338399,147.500s,147s,certain,0.60685492,148s,147.500s,problems,0.71911812,148.100s,148s,in,0.91283858,148.300s,148.100s,their,0.76799899,148.800s,148.300s,countries,0.69410616,149.100s,148.800s,that,0.63609713,149.700s,149.200s,were,0.72041351,150.200s,150s,or,0.91283858,151.200s,150.600s,religious,0.72169036,151.800s,151.200s,problems,0.70212758,152.300s,152.100s,but,0.70337844,152.800s,152.300s,then,0.6634053,153.300s,152.900s,in,0.6742186,154.400s,153.300s,Japan,,,,,,,,,,,,,,,,,1,en-us,155.110931s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.75138289, there are some problems in China and those people can like apply for being Korean refugees but then I don't know about any water or really just problems in Japan so and many other like European countries it's mostly the middle is to confuse that have were and refugees,0.91283858,155.900s,155.700s,there,0.91283858,156s,155.900s,are,0.91283858,156.500s,156s,some,0.91283858,157.100s,156.700s,problems,0.91283858,157.300s,157.100s,in,0.91283858,157.800s,157.300s,China,0.91283858,158.300s,157.800s,and,0.91283858,159.100s,158.900s,those,0.91283858,159.700s,159.100s,people,0.91283858,160.700s,159.900s,can,0.91283858,161.900s,161.400s,like,0.34932756,163.400s,163s,apply,0.54903454,163.900s,163.400s,for,0.91283858,164.400s,164.100s,being,0.83296555,164.800s,164.400s,Korean,0.74307132,165.300s,164.800s,refugees,0.7263301,165.700s,165.600s,but,0.66232598,166.100s,165.700s,then,0.91283858,166.200s,166.100s,I,0.64311516,166.800s,166.200s,don't,0.7263301,167.100s,166.800s,know,0.64311516,167.400s,167.100s,about,0.69748372,167.800s,167.400s,any,0.72422677,168.500s,168.100s,water,0.34932756,169s,168.500s,or,0.73481905,169.500s,169.200s,really,0.57890755,169.700s,169.500s,just,0.91283858,170.200s,169.700s,problems,0.91283858,170.300s,170.200s,in,0.57188457,170.700s,170.300s,Japan,0.60371619,171.200s,170.700s,so,0.69219935,171.600s,171.300s,and,0.62694061,172s,171.600s,many,0.83296555,172.400s,172s,other,0.65634227,172.800s,172.400s,like,0.91283858,173.500s,172.900s,European,0.72816229,174s,173.500s,countries,0.91283858,174.300s,174.200s,it's,0.72111547,174.900s,174.300s,mostly,0.39320233,175s,174.900s,the,0.91283858,175.400s,175s,middle,0.67061633,175.700s,175.400s,is,0.88023978,175.800s,175.700s,to,0.6927917,176.400s,175.800s,confuse,0.5035966,176.600s,176.400s,that,0.70110649,177s,176.600s,have,0.63483351,177.800s,177.300s,were,0.79353285,178.100s,177.800s,and,2,en-us,179.275603s,0.7230407,178.700s,178.100s,refugees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.85544825, there are some problems in China and those people can like apply for being Korean refugees but I don't know about any water or religious problems in Japan so and many other like European countries it's mostly the middle is two countries that have were and Refugee problem,0.91283858,155.900s,155.700s,there,0.91283858,156s,155.900s,are,0.91283858,156.500s,156s,some,0.91283858,157.100s,156.700s,problems,0.91283858,157.300s,157.100s,in,0.91283858,157.800s,157.300s,China,0.91283858,158.300s,157.800s,and,0.91283858,159.100s,158.900s,those,0.91283858,159.700s,159.100s,people,0.91283858,160.700s,159.900s,can,0.91283858,161.900s,161.500s,like,0.91283858,163.400s,163s,apply,0.91283858,163.900s,163.400s,for,0.91283858,164.400s,164.100s,being,0.91283858,164.800s,164.400s,Korean,0.91283858,165.300s,164.800s,refugees,0.91283858,166.100s,165.700s,but,0.91283858,166.200s,166.100s,I,0.91283858,166.800s,166.200s,don't,0.91283858,167.100s,166.800s,know,0.91283858,167.400s,167.100s,about,0.91283858,167.800s,167.400s,any,0.64371377,168.500s,168s,water,0.72906065,169s,168.500s,or,0.91283858,169.700s,169.200s,religious,0.91283858,170.200s,169.700s,problems,0.91283858,170.300s,170.200s,in,0.70562601,170.700s,170.300s,Japan,0.70842391,171.200s,170.700s,so,0.74200827,171.600s,171.300s,and,0.72179723,172s,171.600s,many,0.9104054,172.400s,172s,other,0.74052191,172.800s,172.400s,like,0.91283858,173.500s,172.900s,European,0.82929099,174s,173.500s,countries,0.91283858,174.300s,174.200s,it's,0.82929099,174.800s,174.300s,mostly,0.69610387,175s,174.800s,the,0.91283858,175.400s,175s,middle,0.75663537,175.700s,175.400s,is,0.76198655,175.800s,175.700s,two,0.89838046,176.400s,175.800s,countries,0.71037936,176.600s,176.400s,that,0.67758912,177s,176.600s,have,0.71897769,177.800s,177.300s,were,0.89616972,178.200s,177.800s,and,0.91283858,178.700s,178.200s,Refugee,0.91283858,179.100s,178.700s,problem,1,en-us,179.456011s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91283858, so,0.91283858,182.500s,181.900s,so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,en-us,183.054152s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.72901338, there,0.72901338,184.400s,183.700s,there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,en-us,184.938415s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8660351, so there,0.91018444,182.500s,181.900s,so,0.82188582,184s,183.700s,there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,en-us,185.038641s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91283822, one of the main reasons that I disagree with accepting refugees is that the problem in Yemen and many other countries that like Syria it's mostly the problem of religion and so this religious problem is did to Islam and like Islam has mainly to Ghost sunnis and Shiites as far as I remember and these two groups are fighting,0.91283858,187.400s,187.200s,one,0.91283858,187.500s,187.400s,of,0.91283858,187.600s,187.500s,the,0.91283858,187.900s,187.600s,main,0.91283858,188.200s,187.900s,reasons,0.91283858,188.400s,188.200s,that,0.91283858,188.500s,188.400s,I,0.91283858,189.200s,188.500s,disagree,0.91283858,189.600s,189.200s,with,0.91283858,190.100s,189.600s,accepting,0.91283858,190.800s,190.100s,refugees,0.91283858,191.300s,191.100s,is,0.91283858,191.700s,191.300s,that,0.91283858,193.200s,192.500s,the,0.91283858,193.800s,193.200s,problem,0.91283858,194s,193.800s,in,0.91283858,194.500s,194s,Yemen,0.91283858,194.800s,194.500s,and,0.91283858,195.100s,194.800s,many,0.91283858,195.400s,195.100s,other,0.91283858,195.900s,195.400s,countries,0.91283858,196.400s,195.900s,that,0.91283858,197.100s,196.600s,like,0.91283858,198s,197.300s,Syria,0.91283858,198.600s,198.300s,it's,0.91283858,199.300s,198.600s,mostly,0.91283858,199.500s,199.300s,the,0.91283858,200.200s,199.500s,problem,0.91283858,200.700s,200.200s,of,0.91283858,201.400s,200.700s,religion,0.91283858,202.500s,201.900s,and,0.91283858,204.500s,204.300s,so,0.91283858,204.800s,204.500s,this,0.91283858,205.300s,204.800s,religious,0.91283858,205.700s,205.300s,problem,0.91283858,206.100s,205.700s,is,0.91283858,206.500s,206.300s,did,0.91283858,206.700s,206.500s,to,0.91283858,207.300s,206.700s,Islam,0.91283858,207.800s,207.500s,and,0.91283858,208.100s,207.800s,like,0.91283858,208.500s,208.100s,Islam,0.91283858,208.900s,208.500s,has,0.91283858,209.600s,209.100s,mainly,0.91283858,210.400s,209.600s,to,0.91283858,211s,210.400s,Ghost,0.91283858,211.500s,211s,sunnis,0.91283858,211.800s,211.500s,and,2,en-us,216.610071s,0.91283858,212.400s,211.800s,Shiites,0.91283858,213.200s,212.700s,as,0.91283858,213.400s,213.200s,far,0.91283858,213.600s,213.400s,as,0.91283858,213.600s,213.600s,I,0.91283858,214.200s,213.600s,remember,0.91283858,214.900s,214.400s,and,0.91283858,215.400s,214.900s,these,0.91283858,215.600s,215.400s,two,0.91283858,215.900s,215.600s,groups,0.91283858,216.100s,215.900s,are,0.91283858,216.400s,216.100s,fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
