results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.75809062,,0.88390541,130.0,129.7,it,1,en-us,139.465536
0.75809062,,0.73615396,130.2,130.0,or,1,en-us,139.465536
0.75809062,,0.91283858,130.6,130.2,accepting,1,en-us,139.465536
0.75809062,,0.72865885,130.9,130.6,it,1,en-us,139.465536
0.75809062,,0.68929738,131.7,131.1,already,1,en-us,139.465536
0.75809062,,0.50807399,132.0,131.7,seven,1,en-us,139.465536
0.75809062,,0.49386656,132.3,132.0,hundred,1,en-us,139.465536
0.75809062,,0.74904865,132.7,132.3,thousand,1,en-us,139.465536
0.75809062,,0.69080114,133.1,132.7,people,1,en-us,139.465536
0.75809062,,0.69289368,133.5,133.1,signed,1,en-us,139.465536
0.75809062,,0.91283858,133.5,133.5,a,1,en-us,139.465536
0.75809062,,0.44902351,133.9,133.5,petition,1,en-us,139.465536
0.75809062,,0.72025657,134.1,133.9,to,1,en-us,139.465536
0.75809062,,0.72025657,134.2,134.1,the,1,en-us,139.465536
0.75809062,,0.76593339,134.4,134.2,blue,1,en-us,139.465536
0.75809062,,0.72535521,134.8,134.4,house,1,en-us,139.465536
0.75809062,,0.71658629,136.0,135.2,against,1,en-us,139.465536
0.75809062,,0.72535521,136.6,136.2,accepting,1,en-us,139.465536
0.75809062,,0.91283858,136.7,136.6,the,1,en-us,139.465536
0.75809062,,0.72846395,137.5,136.7,refugees,1,en-us,139.465536
0.75809062,,0.62882215,138.7,138.3,and,1,en-us,139.465536
0.79066569, the difference I guess when you're talking about xenophobia is there already 2 million foreigners leave living illegally in Korea right now the reason people are against it would be more because these people without visas cannot be accounted for but their actions the country itself because it seems such turmoil it cannot take responsibility for these people therefore they're more reluctant to accepting these people,0.91283858,140.4,140.3,the,1,en-us,170.034696
0.79066569,,0.91283858,141.0,140.4,difference,1,en-us,170.034696
0.79066569,,0.91283858,141.1,141.0,I,1,en-us,170.034696
0.79066569,,0.91283858,141.8,141.1,guess,1,en-us,170.034696
0.79066569,,0.91283858,142.9,142.5,when,1,en-us,170.034696
0.79066569,,0.91283858,143.2,142.9,you're,1,en-us,170.034696
0.79066569,,0.91283858,143.5,143.2,talking,1,en-us,170.034696
0.79066569,,0.91283858,143.9,143.5,about,1,en-us,170.034696
0.79066569,,0.91283858,144.8,143.9,xenophobia,1,en-us,170.034696
0.79066569,,0.91283858,145.2,144.8,is,1,en-us,170.034696
0.79066569,,0.91283858,145.9,145.7,there,1,en-us,170.034696
0.79066569,,0.91283858,146.3,145.9,already,1,en-us,170.034696
0.79066569,,0.91283858,146.5,146.3,2,1,en-us,170.034696
0.79066569,,0.91283858,147.1,146.5,million,1,en-us,170.034696
0.79066569,,0.91283858,148.3,147.5,foreigners,1,en-us,170.034696
0.79066569,,0.51475853,148.3,148.3,leave,1,en-us,170.034696
0.79066569,,0.87226665,149.0,148.3,living,1,en-us,170.034696
0.79066569,,0.65106219,149.5,149.0,illegally,1,en-us,170.034696
0.79066569,,0.70948678,149.7,149.5,in,1,en-us,170.034696
0.79066569,,0.91283858,150.0,149.7,Korea,1,en-us,170.034696
0.79066569,,0.61321384,150.2,150.0,right,1,en-us,170.034696
0.79066569,,0.60115105,150.5,150.2,now,1,en-us,170.034696
0.79066569,,0.91283858,151.2,151.1,the,1,en-us,170.034696
0.79066569,,0.71410871,151.7,151.2,reason,1,en-us,170.034696
0.79066569,,0.7008425,152.1,151.7,people,1,en-us,170.034696
0.79066569,,0.6904723,152.2,152.1,are,1,en-us,170.034696
0.79066569,,0.90453655,152.8,152.2,against,1,en-us,170.034696
0.79066569,,0.66541123,153.0,152.8,it,1,en-us,170.034696
0.79066569,,0.91283858,153.1,153.0,would,1,en-us,170.034696
0.79066569,,0.69047236,153.2,153.1,be,1,en-us,170.034696
0.79066569,,0.91283858,153.4,153.2,more,1,en-us,170.034696
0.79066569,,0.76221871,154.0,153.4,because,1,en-us,170.034696
0.79066569,,0.72049725,154.9,154.6,these,1,en-us,170.034696
0.79066569,,0.6305095,155.6,154.9,people,1,en-us,170.034696
0.79066569,,0.85649312,156.0,155.7,without,1,en-us,170.034696
0.79066569,,0.75194466,156.5,156.0,visas,1,en-us,170.034696
0.79066569,,0.91283858,156.8,156.5,cannot,1,en-us,170.034696
0.79066569,,0.91283858,156.9,156.8,be,1,en-us,170.034696
0.79066569,,0.68027765,157.4,156.9,accounted,1,en-us,170.034696
0.79066569,,0.59460342,157.8,157.4,for,1,en-us,170.034696
0.79066569,,0.91283858,158.0,157.9,but,1,en-us,170.034696
0.79066569,,0.91283858,158.1,158.0,their,1,en-us,170.034696
0.79066569,,0.73806745,158.5,158.1,actions,1,en-us,170.034696
0.79066569,,0.64178407,158.8,158.5,the,1,en-us,170.034696
0.79066569,,0.90453655,159.4,158.8,country,1,en-us,170.034696
0.79066569,,0.72931796,159.7,159.4,itself,1,en-us,170.034696
0.79066569,,0.91283858,160.0,159.7,because,1,en-us,170.034696
0.79066569,,0.67106801,160.3,160.0,it,1,en-us,170.034696
0.79066569,,0.91283858,160.5,160.3,seems,1,en-us,170.034696
0.79066569,,0.64597291,160.9,160.5,such,1,en-us,170.034696
0.79066569,,0.72358525,162.4,161.7,turmoil,1,en-us,170.034696
0.79066569,,0.78673911,162.9,162.7,it,1,en-us,170.034696
0.79066569,,0.72931796,163.3,162.9,cannot,1,en-us,170.034696
0.79066569,,0.91283858,163.4,163.3,take,1,en-us,170.034696
0.79066569,,0.5745371,164.3,163.4,responsibility,1,en-us,170.034696
0.79066569,,0.63050932,164.6,164.3,for,1,en-us,170.034696
0.79066569,,0.72049725,164.8,164.6,these,1,en-us,170.034696
0.79066569,,0.74725312,165.4,164.8,people,1,en-us,170.034696
0.79066569,,0.73380804,166.3,165.5,therefore,1,en-us,170.034696
0.79066569,,0.77252984,166.8,166.6,they're,1,en-us,170.034696
0.79066569,,0.63392919,167.0,166.8,more,1,en-us,170.034696
0.79066569,,0.89206403,167.4,167.0,reluctant,1,en-us,170.034696
0.79066569,,0.5698337,167.8,167.4,to,1,en-us,170.034696
0.79066569,,0.91283858,168.7,168.3,accepting,1,en-us,170.034696
0.79066569,,0.64036703,169.0,168.7,these,1,en-us,170.034696
0.79066569,,0.72726381,169.6,169.0,people,1,en-us,170.034696
0.86570263, the difference I guess when you're talking about xenophobia is there already 2 million foreigners living illegally in Korea right now the reason people are against it would be more because these people without Jesus cannot be accounted for for their actions the country itself because it's in such turmoil it cannot take responsibility for these people therefore the more we looked into it accepting these people,0.91283858,140.4,140.3,the,1,en-us,170.04472
0.86570263,,0.91283858,141.0,140.4,difference,1,en-us,170.04472
0.86570263,,0.91283858,141.2,141.0,I,1,en-us,170.04472
0.86570263,,0.91283858,141.8,141.2,guess,1,en-us,170.04472
0.86570263,,0.91283858,142.9,142.5,when,1,en-us,170.04472
0.86570263,,0.91283858,143.2,142.9,you're,1,en-us,170.04472
0.86570263,,0.91283858,143.5,143.2,talking,1,en-us,170.04472
0.86570263,,0.91283858,143.9,143.5,about,1,en-us,170.04472
0.86570263,,0.91283858,144.8,143.9,xenophobia,1,en-us,170.04472
0.86570263,,0.91283858,145.2,144.8,is,1,en-us,170.04472
0.86570263,,0.91283858,146.0,145.7,there,1,en-us,170.04472
0.86570263,,0.91283858,146.3,146.0,already,1,en-us,170.04472
0.86570263,,0.91283858,146.5,146.3,2,1,en-us,170.04472
0.86570263,,0.91283858,147.1,146.5,million,1,en-us,170.04472
0.86570263,,0.91283858,148.2,147.5,foreigners,1,en-us,170.04472
0.86570263,,0.91283858,149.0,148.3,living,1,en-us,170.04472
0.86570263,,0.91283858,149.6,149.0,illegally,1,en-us,170.04472
0.86570263,,0.91283858,149.7,149.6,in,1,en-us,170.04472
0.86570263,,0.91283858,150.0,149.7,Korea,1,en-us,170.04472
0.86570263,,0.91283858,150.2,150.0,right,1,en-us,170.04472
0.86570263,,0.91283858,150.5,150.2,now,1,en-us,170.04472
0.86570263,,0.91283858,151.2,151.1,the,1,en-us,170.04472
0.86570263,,0.91283858,151.7,151.2,reason,1,en-us,170.04472
0.86570263,,0.91283858,152.1,151.7,people,1,en-us,170.04472
0.86570263,,0.91283858,152.3,152.1,are,1,en-us,170.04472
0.86570263,,0.91283858,152.7,152.3,against,1,en-us,170.04472
0.86570263,,0.91283858,153.0,152.7,it,1,en-us,170.04472
0.86570263,,0.707654,153.1,153.0,would,1,en-us,170.04472
0.86570263,,0.72207904,153.2,153.1,be,1,en-us,170.04472
0.86570263,,0.91283858,153.4,153.2,more,1,en-us,170.04472
0.86570263,,0.72206318,153.9,153.4,because,1,en-us,170.04472
0.86570263,,0.84506708,154.8,154.6,these,1,en-us,170.04472
0.86570263,,0.72589707,155.6,154.8,people,1,en-us,170.04472
0.86570263,,0.87423539,156.0,155.7,without,1,en-us,170.04472
0.86570263,,0.91283858,156.5,156.0,Jesus,1,en-us,170.04472
0.86570263,,0.91283858,156.8,156.5,cannot,1,en-us,170.04472
0.86570263,,0.91283858,156.9,156.8,be,1,en-us,170.04472
0.86570263,,0.74477166,157.4,156.9,accounted,1,en-us,170.04472
0.86570263,,0.91283858,157.8,157.4,for,1,en-us,170.04472
0.86570263,,0.91283858,158.0,157.8,for,1,en-us,170.04472
0.86570263,,0.87423539,158.1,158.0,their,1,en-us,170.04472
0.86570263,,0.91283858,158.5,158.1,actions,1,en-us,170.04472
0.86570263,,0.72834754,158.8,158.5,the,1,en-us,170.04472
0.86570263,,0.91283858,159.3,158.9,country,1,en-us,170.04472
0.86570263,,0.80480516,159.7,159.3,itself,1,en-us,170.04472
0.86570263,,0.91283858,160.0,159.7,because,1,en-us,170.04472
0.86570263,,0.91283858,160.3,160.0,it's,1,en-us,170.04472
0.86570263,,0.84506732,160.4,160.3,in,1,en-us,170.04472
0.86570263,,0.71294826,160.9,160.4,such,1,en-us,170.04472
0.86570263,,0.78452575,162.4,161.7,turmoil,1,en-us,170.04472
0.86570263,,0.90910077,162.9,162.7,it,1,en-us,170.04472
0.86570263,,0.84506708,163.3,162.9,cannot,1,en-us,170.04472
0.86570263,,0.89096248,163.4,163.3,take,1,en-us,170.04472
0.86570263,,0.71494794,164.3,163.4,responsibility,1,en-us,170.04472
0.86570263,,0.72531164,164.6,164.3,for,1,en-us,170.04472
0.86570263,,0.76378042,164.9,164.6,these,1,en-us,170.04472
0.86570263,,0.86851382,165.4,164.9,people,1,en-us,170.04472
0.86570263,,0.8324582,166.3,165.5,therefore,1,en-us,170.04472
0.86570263,,0.91283858,166.8,166.6,the,1,en-us,170.04472
0.86570263,,0.91283858,167.0,166.8,more,1,en-us,170.04472
0.86570263,,0.91283858,167.1,167.0,we,1,en-us,170.04472
0.86570263,,0.90168542,167.3,167.1,looked,1,en-us,170.04472
0.86570263,,0.76378042,167.6,167.3,into,1,en-us,170.04472
0.86570263,,0.73059309,167.8,167.6,it,1,en-us,170.04472
0.86570263,,0.91283858,168.8,168.3,accepting,1,en-us,170.04472
0.86570263,,0.72721153,169.0,168.8,these,1,en-us,170.04472
0.86570263,,0.81059998,169.6,169.0,people,1,en-us,170.04472
0.89283627, so it's hard to say is racist or xenophobia data to and this there's this General lack of trust of the Korean government especially for the young adults that the Korean government is not particular of its own citizens so it should pay more attention and make sure that it does not own citizens don't feel that the treatment towards refugees are unfair compared to the people who have,0.91283858,170.3,170.2,so,1,en-us,200.012519
0.89283627,,0.91283858,170.5,170.3,it's,1,en-us,200.012519
0.89283627,,0.91283858,170.7,170.5,hard,1,en-us,200.012519
0.89283627,,0.91283858,170.9,170.7,to,1,en-us,200.012519
0.89283627,,0.91283858,171.1,170.9,say,1,en-us,200.012519
0.89283627,,0.91283858,171.5,171.1,is,1,en-us,200.012519
0.89283627,,0.91283858,173.1,172.6,racist,1,en-us,200.012519
0.89283627,,0.91283858,173.3,173.1,or,1,en-us,200.012519
0.89283627,,0.91283858,173.9,173.3,xenophobia,1,en-us,200.012519
0.89283627,,0.91283858,174.2,173.9,data,1,en-us,200.012519
0.89283627,,0.91283858,174.5,174.2,to,1,en-us,200.012519
0.89283627,,0.91283858,176.0,175.4,and,1,en-us,200.012519
0.89283627,,0.91283858,177.0,176.6,this,1,en-us,200.012519
0.89283627,,0.91283858,177.2,177.0,there's,1,en-us,200.012519
0.89283627,,0.91283858,177.4,177.2,this,1,en-us,200.012519
0.89283627,,0.91283858,177.9,177.4,General,1,en-us,200.012519
0.89283627,,0.91283858,178.2,177.9,lack,1,en-us,200.012519
0.89283627,,0.91283858,178.3,178.2,of,1,en-us,200.012519
0.89283627,,0.91283858,178.9,178.3,trust,1,en-us,200.012519
0.89283627,,0.91283858,179.6,179.3,of,1,en-us,200.012519
0.89283627,,0.91283858,179.7,179.6,the,1,en-us,200.012519
0.89283627,,0.89511865,180.1,179.7,Korean,1,en-us,200.012519
0.89283627,,0.91283858,180.8,180.1,government,1,en-us,200.012519
0.89283627,,0.91283858,182.0,181.2,especially,1,en-us,200.012519
0.89283627,,0.91283858,182.3,182.2,for,1,en-us,200.012519
0.89283627,,0.91283858,182.4,182.3,the,1,en-us,200.012519
0.89283627,,0.91283858,182.6,182.4,young,1,en-us,200.012519
0.89283627,,0.91085273,183.1,182.6,adults,1,en-us,200.012519
0.89283627,,0.90283322,183.5,183.2,that,1,en-us,200.012519
0.89283627,,0.91283858,183.7,183.5,the,1,en-us,200.012519
0.89283627,,0.91283858,184.5,184.1,Korean,1,en-us,200.012519
0.89283627,,0.91283858,184.9,184.5,government,1,en-us,200.012519
0.89283627,,0.91283858,185.0,184.9,is,1,en-us,200.012519
0.89283627,,0.91283858,185.5,185.0,not,1,en-us,200.012519
0.89283627,,0.91283858,186.4,185.9,particular,1,en-us,200.012519
0.89283627,,0.84332079,186.5,186.4,of,1,en-us,200.012519
0.89283627,,0.91283858,186.7,186.5,its,1,en-us,200.012519
0.89283627,,0.91283858,186.9,186.7,own,1,en-us,200.012519
0.89283627,,0.75943273,187.6,186.9,citizens,1,en-us,200.012519
0.89283627,,0.90376377,188.6,188.3,so,1,en-us,200.012519
0.89283627,,0.91283858,188.8,188.6,it,1,en-us,200.012519
0.89283627,,0.89623827,189.3,188.8,should,1,en-us,200.012519
0.89283627,,0.91283858,189.5,189.3,pay,1,en-us,200.012519
0.89283627,,0.91283858,189.7,189.5,more,1,en-us,200.012519
0.89283627,,0.73690999,190.4,189.7,attention,1,en-us,200.012519
0.89283627,,0.80269617,191.5,191.1,and,1,en-us,200.012519
0.89283627,,0.91283858,191.7,191.5,make,1,en-us,200.012519
0.89283627,,0.91283858,191.9,191.7,sure,1,en-us,200.012519
0.89283627,,0.88580143,192.1,191.9,that,1,en-us,200.012519
0.89283627,,0.91283858,192.2,192.1,it,1,en-us,200.012519
0.89283627,,0.91283858,192.5,192.2,does,1,en-us,200.012519
0.89283627,,0.74028748,193.0,192.5,not,1,en-us,200.012519
0.89283627,,0.91283858,193.4,193.1,own,1,en-us,200.012519
0.89283627,,0.91283858,193.8,193.4,citizens,1,en-us,200.012519
0.89283627,,0.87047327,194.0,193.8,don't,1,en-us,200.012519
0.89283627,,0.87738436,194.5,194.0,feel,1,en-us,200.012519
0.89283627,,0.91283858,194.9,194.7,that,1,en-us,200.012519
0.89283627,,0.91283858,195.0,194.9,the,1,en-us,200.012519
0.89283627,,0.91283858,195.4,195.0,treatment,1,en-us,200.012519
0.89283627,,0.78011644,195.8,195.4,towards,1,en-us,200.012519
0.89283627,,0.78829193,196.3,195.8,refugees,1,en-us,200.012519
0.89283627,,0.91283858,196.4,196.3,are,1,en-us,200.012519
0.89283627,,0.89361584,197.2,196.4,unfair,1,en-us,200.012519
0.89283627,,0.91283858,197.8,197.3,compared,1,en-us,200.012519
0.89283627,,0.76985729,198.2,197.8,to,1,en-us,200.012519
0.89283627,,0.82786,198.9,198.6,the,1,en-us,200.012519
0.89283627,,0.87893343,199.3,198.9,people,1,en-us,200.012519
0.89283627,,0.91283858,199.4,199.3,who,1,en-us,200.012519
0.89283627,,0.91283858,199.8,199.4,have,1,en-us,200.012519
0.75935715, so it's hard to say is I had a racist or xenophobic attitude and this there's this General lack of trust of the Korean government especially for the young adults that Korean government is not able to take care of its own citizens so it should pay more attention and make sure that it does not own citizens don't feel that the treatment towards refugees are unfair compared to the people who have,0.91283858,170.3,170.1,so,1,en-us,200.022543
0.75935715,,0.91283858,170.5,170.3,it's,1,en-us,200.022543
0.75935715,,0.91283858,170.7,170.5,hard,1,en-us,200.022543
0.75935715,,0.91283858,170.8,170.7,to,1,en-us,200.022543
0.75935715,,0.91283858,171.1,170.8,say,1,en-us,200.022543
0.75935715,,0.91283858,171.5,171.1,is,1,en-us,200.022543
0.75935715,,0.53506029,172.6,172.5,I,1,en-us,200.022543
0.75935715,,0.53506029,172.6,172.6,had,1,en-us,200.022543
0.75935715,,0.53506029,172.7,172.6,a,1,en-us,200.022543
0.75935715,,0.7273522,173.1,172.7,racist,1,en-us,200.022543
0.75935715,,0.91283858,173.3,173.1,or,1,en-us,200.022543
0.75935715,,0.88382906,174.0,173.3,xenophobic,1,en-us,200.022543
0.75935715,,0.76456445,174.6,174.0,attitude,1,en-us,200.022543
0.75935715,,0.53506035,176.0,175.5,and,1,en-us,200.022543
0.75935715,,0.71165377,177.0,176.6,this,1,en-us,200.022543
0.75935715,,0.91283858,177.2,177.0,there's,1,en-us,200.022543
0.75935715,,0.70891696,177.4,177.2,this,1,en-us,200.022543
0.75935715,,0.71817333,177.9,177.4,General,1,en-us,200.022543
0.75935715,,0.91283858,178.2,177.9,lack,1,en-us,200.022543
0.75935715,,0.73606223,178.3,178.2,of,1,en-us,200.022543
0.75935715,,0.757177,178.9,178.3,trust,1,en-us,200.022543
0.75935715,,0.63361722,179.6,179.3,of,1,en-us,200.022543
0.75935715,,0.91283858,179.7,179.6,the,1,en-us,200.022543
0.75935715,,0.84470588,180.0,179.7,Korean,1,en-us,200.022543
0.75935715,,0.65001273,180.8,180.0,government,1,en-us,200.022543
0.75935715,,0.64523602,181.9,181.2,especially,1,en-us,200.022543
0.75935715,,0.91283858,182.3,182.1,for,1,en-us,200.022543
0.75935715,,0.72261226,182.4,182.3,the,1,en-us,200.022543
0.75935715,,0.7273522,182.6,182.4,young,1,en-us,200.022543
0.75935715,,0.59633321,183.1,182.6,adults,1,en-us,200.022543
0.75935715,,0.53506035,183.7,183.2,that,1,en-us,200.022543
0.75935715,,0.91283858,184.5,184.1,Korean,1,en-us,200.022543
0.75935715,,0.72517085,184.9,184.5,government,1,en-us,200.022543
0.75935715,,0.91283858,185.0,184.9,is,1,en-us,200.022543
0.75935715,,0.65952086,185.5,185.0,not,1,en-us,200.022543
0.75935715,,0.73606229,186.0,185.7,able,1,en-us,200.022543
0.75935715,,0.72261226,186.0,186.0,to,1,en-us,200.022543
0.75935715,,0.91283858,186.2,186.0,take,1,en-us,200.022543
0.75935715,,0.64523602,186.4,186.2,care,1,en-us,200.022543
0.75935715,,0.73606223,186.5,186.4,of,1,en-us,200.022543
0.75935715,,0.91283858,186.7,186.5,its,1,en-us,200.022543
0.75935715,,0.6285888,186.9,186.7,own,1,en-us,200.022543
0.75935715,,0.6556524,187.5,186.9,citizens,1,en-us,200.022543
0.75935715,,0.85017049,188.6,188.3,so,1,en-us,200.022543
0.75935715,,0.80230838,188.8,188.6,it,1,en-us,200.022543
0.75935715,,0.72469223,189.3,188.8,should,1,en-us,200.022543
0.75935715,,0.91283858,189.5,189.3,pay,1,en-us,200.022543
0.75935715,,0.80230838,189.7,189.5,more,1,en-us,200.022543
0.75935715,,0.56253743,190.4,189.7,attention,1,en-us,200.022543
0.75935715,,0.68598729,191.4,191.1,and,1,en-us,200.022543
0.75935715,,0.91283858,191.7,191.4,make,1,en-us,200.022543
0.75935715,,0.91283858,191.9,191.7,sure,1,en-us,200.022543
0.75935715,,0.7706008,192.1,191.9,that,1,en-us,200.022543
0.75935715,,0.91283858,192.2,192.1,it,1,en-us,200.022543
0.75935715,,0.8305189,192.5,192.2,does,1,en-us,200.022543
0.75935715,,0.58680612,193.0,192.5,not,1,en-us,200.022543
0.75935715,,0.71196771,193.4,193.1,own,1,en-us,200.022543
0.75935715,,0.71196771,193.8,193.4,citizens,1,en-us,200.022543
0.75935715,,0.72474539,194.1,193.8,don't,1,en-us,200.022543
0.75935715,,0.71764266,194.5,194.1,feel,1,en-us,200.022543
0.75935715,,0.75649762,194.9,194.7,that,1,en-us,200.022543
0.75935715,,0.91283858,195.0,194.9,the,1,en-us,200.022543
0.75935715,,0.88669437,195.4,195.0,treatment,1,en-us,200.022543
0.75935715,,0.60989857,195.8,195.4,towards,1,en-us,200.022543
0.75935715,,0.62949514,196.3,195.8,refugees,1,en-us,200.022543
0.75935715,,0.73952556,196.4,196.3,are,1,en-us,200.022543
0.75935715,,0.72799551,197.2,196.4,unfair,1,en-us,200.022543
0.75935715,,0.78789532,197.8,197.3,compared,1,en-us,200.022543
0.75935715,,0.6253081,198.3,197.8,to,1,en-us,200.022543
0.75935715,,0.66629153,198.9,198.7,the,1,en-us,200.022543
0.75935715,,0.72799551,199.2,198.9,people,1,en-us,200.022543
0.75935715,,0.7681523,199.5,199.2,who,1,en-us,200.022543
0.75935715,,0.75649762,199.8,199.5,have,1,en-us,200.022543
0.65740436, the nationality and will have citizenship of the country already,0.91283858,200.2,200.0,the,1,en-us,203.630705
0.65740436,,0.91283858,200.9,200.2,nationality,1,en-us,203.630705
0.65740436,,0.91283858,201.2,200.9,and,1,en-us,203.630705
0.65740436,,0.53296417,201.4,201.2,will,1,en-us,203.630705
0.65740436,,0.69200271,201.6,201.4,have,1,en-us,203.630705
0.65740436,,0.64389813,202.3,201.6,citizenship,1,en-us,203.630705
0.65740436,,0.35873345,202.4,202.3,of,1,en-us,203.630705
0.65740436,,0.39839259,202.5,202.4,the,1,en-us,203.630705
0.65740436,,0.72616279,202.8,202.5,country,1,en-us,203.630705
0.65740436,,0.48337358,203.3,202.8,already,1,en-us,203.630705
0.68227839, the nationality will have citizenship of the country already,0.91283858,200.2,200.0,the,1,en-us,203.640729
0.68227839,,0.91283858,201.2,200.2,nationality,1,en-us,203.640729
0.68227839,,0.60374105,201.4,201.2,will,1,en-us,203.640729
0.68227839,,0.69724268,201.6,201.4,have,1,en-us,203.640729
0.68227839,,0.63578093,202.3,201.6,citizenship,1,en-us,203.640729
0.68227839,,0.56498939,202.4,202.3,of,1,en-us,203.640729
0.68227839,,0.48801452,202.5,202.4,the,1,en-us,203.640729
0.68227839,,0.74471462,202.8,202.5,country,1,en-us,203.640729
