seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
235,2,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
240,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
245,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
250,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
255,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
260,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
265,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
270,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
275,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
280,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
285,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
290,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
295,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
300,3,3,1,1,2,2,1,,,,x,,,,,,,,,,,x
305,3,3,1,1,2,2,1,,,,x,,,,,,,,,,,x
310,3,3,1,1,2,2,1,,,,x,,,,,,,,,,,x
315,3,3,1,1,2,2,1,,,,x,,,,,,,,,,,x
320,3,3,1,1,2,2,1,,,,x,,,,,,,,,,,x
325,3,3,1,1,2,1,1,,,,x,,,,,,,,,,,x
330,3,4,1,1,2,1,1,,,,x,,,,,,,,,,,x
335,3,4,1,1,1,1,1,,,,x,,,,,,,,,x,,
340,2,4,1,1,1,1,1,,,,x,,,,,,,,,x,,
345,2,3,1,1,1,2,1,,,,x,,,,,,,,,x,,
350,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
355,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
360,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
365,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
370,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
375,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
380,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
385,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
425,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
430,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
435,3,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
440,3,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
445,3,2,1,1,1,3,1,,,,,x,,,,,,,,,,x
450,3,2,1,1,1,3,1,,,,,x,,,,,,,,,,x
455,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
460,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
465,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
470,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
475,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
480,3,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
485,3,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
490,3,2,1,1,1,3,1,,,,,x,,,,,,,,,,x
495,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
500,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
505,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
510,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
515,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
520,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
525,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
530,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
535,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
540,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
545,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
550,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
555,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
560,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
565,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
570,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
575,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
580,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
585,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
590,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
595,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
600,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
