results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,p3,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surpise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2,p4,seconds2,arousal2,valence2,cheerful2,happy2,angry2,nervous2,sad2,boredom2,confusion2,delight2,concentration2,frustration2,surpise2,none_1_2,confrustion2,contempt2,dejection2,disgust2,eureka2,pride2,sorrow2,none_2_2
0.83129066,,0.74946851,10.5,10.2,these,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,11.1,10.5,refugees,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.76233304,11.5,11.1,because,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,12.7,12.7,I,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,12.9,12.7,was,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.75770825,13.6,12.9,also,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.90834802,14.2,13.8,and,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,14.6,14.2,us,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.81575304,15.0,14.6,before,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,15.1,15.0,and,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.81720936,15.7,15.1,then,4,en-us,30.33864,,10,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,10,1,4,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,16.1,16.0,you,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,16.3,16.1,know,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,16.5,16.3,even,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.72357023,16.8,16.5,even,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.70618576,17.2,16.8,us,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,17.4,17.2,it's,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,17.6,17.4,one,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.70622212,17.7,17.6,of,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.74803489,17.7,17.7,the,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91077101,18.1,17.7,country,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.70850724,18.6,18.1,that,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,19.3,19.1,says,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.72289079,19.4,19.3,a,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.70112222,19.6,19.4,lot,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,19.7,19.6,of,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,20.1,19.7,refugees,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.72264737,20.4,20.1,from,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.74803495,20.7,20.4,other,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.86463815,21.3,20.7,countries,4,en-us,30.33864,,15,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,15,2,5,3,2,1,3,1,,,,x,,,,,,,,,,,x
0.83129066,,0.85032833,22.1,21.7,than,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.77067012,22.4,22.1,as,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.68287951,23.0,22.4,a,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,23.6,23.1,foreigner,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.76328689,24.1,23.6,stare,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.71722239,24.6,24.2,like,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.73338962,25.5,25.1,there,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,25.8,25.7,I,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,26.0,25.8,was,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.70788234,26.2,26.0,in,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.67923427,26.8,26.2,a,4,en-us,30.33864,,20,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,20,2,5,3,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,28.8,28.1,university,4,en-us,30.33864,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.83968371,29.1,28.8,called,4,en-us,30.33864,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.91283858,29.4,29.1,pencil,4,en-us,30.33864,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.83129066,,0.8179943,30.1,29.8,pencil,4,en-us,30.33864,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,and then there are a lot of international students and there are a lot of there were a lot of friends who are from like those Arab or like near Arab countries and,0.91283858,30.6,30.5,and,4,en-us,44.951701,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,31.0,30.6,then,4,en-us,44.951701,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,31.2,31.0,there,4,en-us,44.951701,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,31.2,31.2,are,4,en-us,44.951701,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,31.2,31.2,a,4,en-us,44.951701,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,31.4,31.2,lot,4,en-us,44.951701,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,31.6,31.4,of,4,en-us,44.951701,,25,1,3,2,2,3,4,1,,,,x,,,,,,,,,,,x,,25,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,32.1,31.6,international,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,32.5,32.1,students,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,33.0,32.5,and,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,33.6,33.4,there,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,33.6,33.6,are,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,33.7,33.6,a,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,33.9,33.7,lot,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,34.3,33.9,of,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,34.8,34.6,there,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,35.0,34.8,were,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,35.1,35.0,a,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,35.4,35.1,lot,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,35.5,35.4,of,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,36.3,35.5,friends,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,37.3,37.0,who,4,en-us,44.951701,,30,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,30,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,37.7,37.3,are,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,38.4,37.8,from,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,39.9,39.6,like,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,40.2,39.9,those,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,41.0,40.4,Arab,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,41.4,41.0,or,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,41.7,41.4,like,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,42.1,41.7,near,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.72881454,42.6,42.1,Arab,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.91283858,43.2,42.6,countries,4,en-us,44.951701,,35,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,35,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.90627098,,0.88013697,44.4,43.7,and,4,en-us,44.951701,,40,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,40,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.76422769, see like they have a lot of issues about getting B's as and getting deported from the country that was the beginning of this empathy about this issue the painting is that,0.91283858,47.4,47.2,see,4,en-us,67.322314,,40,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,40,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.76422769,,0.91283858,47.5,47.4,like,4,en-us,67.322314,,40,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,40,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.76422769,,0.91283858,47.7,47.5,they,4,en-us,67.322314,,40,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,40,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.76422769,,0.91283858,48.0,47.7,have,4,en-us,67.322314,,40,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,40,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.76422769,,0.91283858,48.2,48.0,a,4,en-us,67.322314,,40,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,40,2,4,4,1,1,4,1,,,,x,,,,,,,,,,,x
0.76422769,,0.91283858,48.7,48.4,lot,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,49.1,48.7,of,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,49.9,49.4,issues,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,50.7,49.9,about,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,51.0,50.7,getting,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.57496607,51.3,51.0,B's,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.65129799,51.5,51.3,as,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,51.7,51.5,and,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.73874003,52.1,51.7,getting,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.69405657,53.4,52.7,deported,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.79624605,53.6,53.4,from,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,53.7,53.6,the,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.61720026,54.3,53.7,country,4,en-us,67.322314,,45,3,2,2,1,2,4,1,,,,x,,,,,,,,,,,x,,45,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.7073034,57.3,57.1,that,4,en-us,67.322314,,50,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,50,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.71412587,57.6,57.3,was,4,en-us,67.322314,,50,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,50,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.72674227,57.7,57.6,the,4,en-us,67.322314,,50,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,50,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,58.1,57.7,beginning,4,en-us,67.322314,,50,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,50,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.67271876,58.3,58.1,of,4,en-us,67.322314,,50,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,50,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.65864229,59.0,58.3,this,4,en-us,67.322314,,50,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,50,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.70736551,60.0,59.3,empathy,4,en-us,67.322314,,50,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,50,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.68237251,60.4,60.0,about,4,en-us,67.322314,,55,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,55,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.91283858,63.2,63.0,this,4,en-us,67.322314,,55,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,55,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.72493106,64.8,64.3,issue,4,en-us,67.322314,,55,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,55,2,3,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.68879193,65.4,65.2,the,4,en-us,67.322314,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.34821442,65.8,65.4,painting,4,en-us,67.322314,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.62035406,65.9,65.8,is,4,en-us,67.322314,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.76422769,,0.35148019,66.4,65.9,that,4,en-us,67.322314,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362, not accepting all these refugees of just because they are you know there are a lot of issues like safety issues or,0.91283858,69.4,69.1,not,4,en-us,77.846123,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362,,0.91283858,70.0,69.4,accepting,4,en-us,77.846123,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362,,0.91283858,70.1,70.0,all,4,en-us,77.846123,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362,,0.91283858,70.4,70.1,these,4,en-us,77.846123,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362,,0.91283858,71.1,70.4,refugees,4,en-us,77.846123,,60,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,60,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362,,0.91283858,71.3,71.1,of,4,en-us,77.846123,,65,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,65,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362,,0.91283858,71.7,71.4,just,4,en-us,77.846123,,65,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,65,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
0.84277362,,0.91283858,72.0,71.7,because,4,en-us,77.846123,,65,4,1,2,1,3,4,1,x,,,,,,,,,,,,,,x,,65,2,2,3,1,1,4,2,,x,,,,,,x,,,,,,,
