results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,p7,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surpise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2,p8,seconds2,arousal2,valence2,cheerful2,happy2,angry2,nervous2,sad2,boredom2,confusion2,delight2,concentration2,frustration2,surpise2,none_1_2,confrustion2,contempt2,dejection2,disgust2,eureka2,pride2,sorrow2,none_2_2
0.73325318,,0.55732387,8.3,7.5,0.15,8,en-us,29.977823,,5,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,5.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.60820705,8.8,8.3,the,8,en-us,29.977823,,5,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,5.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,9.7,9.2,21,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.59319717,10.3,9.7,convention,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,10.7,10.3,direct,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.70990866,10.8,10.7,with,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.76035786,11.1,10.8,Russia,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.77218395,11.5,11.1,act,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,11.9,11.7,which,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.59857929,12.5,11.9,basically,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.90126884,13.0,12.5,stated,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.70990866,13.3,13.0,that,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,13.5,13.3,Korea,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.72981113,13.6,13.5,will,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.47330791,14.0,13.6,except,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,14.1,14.0,for,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.66538113,14.7,14.1,Fisheries,8,en-us,29.977823,,10,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,10.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,16.3,15.9,unlike,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,16.5,16.3,many,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.68291759,16.6,16.5,of,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.49603203,16.7,16.6,the,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.42619392,17.1,16.7,other,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,17.4,17.1,Asian,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.35810974,17.9,17.4,countries,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.55119395,18.1,17.9,that,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,18.2,18.1,did,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.72265434,18.4,18.2,not,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.71108061,18.6,18.4,sign,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.49502805,18.9,18.6,it,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,19.5,19.4,and,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.58997452,19.6,19.5,I,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.72265434,19.7,19.6,think,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,19.8,19.7,it's,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.53547782,20.0,19.8,very,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.65433544,20.4,20.0,important,8,en-us,29.977823,,15,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,15.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,20.5,20.4,to,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.68291759,20.7,20.5,create,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,21.0,20.7,keeps,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.71108061,21.1,21.0,up,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.71108061,21.2,21.1,with,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,21.4,21.2,this,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.56291586,22.0,21.4,promise,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.6957559,24.0,23.9,and,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.4312492,24.4,24.0,that,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.69575584,24.6,24.4,is,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.70503104,25.0,24.6,becoming,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.66139358,25.2,25.0,more,8,en-us,29.977823,,20,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,20.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,25.3,25.2,and,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.71108061,25.4,25.3,more,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.57714671,26.0,25.4,International,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.66980225,26.4,26.0,laws,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.37881657,27.5,27.0,and,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,28.4,28.1,there's,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.58997452,28.4,28.4,a,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.78774661,28.8,28.4,reason,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.53547782,28.9,28.8,why,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.91283858,29.0,28.9,I,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.63587129,29.4,29.0,said,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.72817189,29.5,29.4,they,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.73325318,,0.72265434,29.7,29.5,would,8,en-us,29.977823,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758, exhibitions in which case I think signifies that we are ready for it first of all both financially and culturally and to suddenly turn our backs on these refugees for in Desperate situations when they're coming into our country to flee their Civil War is very hypocritical and against the words that Korea should be keeping it with International Community,0.91283858,30.7,30.0,exhibitions,8,en-us,52.599003,,25,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,30.8,30.7,in,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,31.0,30.8,which,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,31.3,31.0,case,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,31.5,31.5,I,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,31.7,31.5,think,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,32.3,31.7,signifies,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,32.4,32.3,that,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,32.5,32.4,we,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,32.7,32.5,are,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,33.1,32.7,ready,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,33.4,33.1,for,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,33.5,33.4,it,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,33.7,33.5,first,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,33.8,33.7,of,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,34.1,33.8,all,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,34.9,34.4,both,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,35.7,34.9,financially,8,en-us,52.599003,,30,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,30.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,,,,x,,,,,,,,,,,x
0.86961758,,0.91283858,35.9,35.7,and,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,36.7,35.9,culturally,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,38.2,37.9,and,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,38.3,38.2,to,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,38.6,38.3,suddenly,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,38.8,38.6,turn,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,38.9,38.8,our,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,39.3,38.9,backs,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,39.4,39.3,on,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,39.6,39.4,these,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,40.1,39.6,refugees,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,40.3,40.1,for,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,40.4,40.3,in,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,40.8,40.4,Desperate,8,en-us,52.599003,,35,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,35.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,41.5,40.8,situations,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,41.6,41.5,when,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,41.8,41.6,they're,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,42.0,41.8,coming,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,42.5,42.0,into,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,43.0,42.9,our,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,43.6,43.0,country,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,44.5,44.3,to,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
0.86961758,,0.91283858,44.8,44.5,flee,8,en-us,52.599003,,40,3,2,2,1,1,3,1,,,,x,,,,,,,,,,,x,,40.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,x,,,,,,,,,,x,
