seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
305,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
310,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
315,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
320,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
325,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
330,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
335,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
340,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
345,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
350,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
355,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
360,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
365,3,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
370,3,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
375,3,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
380,3,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
385,3,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
390,3,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
395,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
400,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
405,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
410,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
415,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
420,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
425,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
430,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
435,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
440,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
445,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
450,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
455,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
460,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
465,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
470,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
475,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
480,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
485,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
490,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
495,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
500,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
505,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
510,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
515,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
520,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
525,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
530,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
535,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
540,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
545,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
550,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
555,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
560,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
565,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
570,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
575,3,4,1,1,2,2,1,,,,x,,,,,,,,,,,x
580,3,4,1,1,2,2,1,,,,x,,,,,,,,,,,x
585,3,4,1,1,2,2,1,,,,x,,,,,,,,,,,x
590,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
595,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
600,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
605,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
610,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
615,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
620,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
625,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
630,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
635,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
640,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
645,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
650,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
655,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
660,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
665,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
670,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
675,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
680,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
685,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
690,2,3,1,2,2,1,1,,,,x,,,,,,,,,,,x
695,2,3,1,1,2,1,1,,,,x,,,,,,,,,,,x
700,2,3,1,1,2,1,1,,,,x,,,,,,,,,,,x
705,2,3,1,1,2,1,1,,,,x,,,,,,,,,,,x
710,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
715,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
720,2,5,1,2,1,1,1,,,x,,,,,,,,,x,,,
725,2,5,1,2,1,1,1,,,x,,,,,,,,,x,,,
730,2,5,1,2,1,1,1,,,x,,,,,,,,,x,,,
735,1,5,1,3,1,1,1,,,x,,,,,,,,,,,,x
