seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
580,2,4,1,1,1,1,1,x,,,,,,,,,,,,,,x
585,2,4,1,1,1,1,1,x,,,,,,,,,,,,,,x
590,4,5,2,1,1,1,1,,,,,,,x,,,,,,,,x
595,4,5,2,1,1,1,1,,,,,,,x,,,,,,,,x
600,4,5,2,1,1,1,1,,,,,,,x,,,,,,,,x
605,4,5,2,1,1,1,1,,,,,,,x,,,,,,,,x
610,4,5,2,1,1,1,1,,,,,,,x,,,,,,,,x
615,5,1,1,1,3,1,1,,,,,x,,,,,,,,,,x
620,5,1,1,1,3,1,1,,,,,x,,,,,,,,,,x
625,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
630,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
635,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
640,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
645,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
650,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
655,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
660,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
